scenario_name,snr_db,mc,target_count,beta,rho,phase,pair_sep,true_az1,true_az2,true_el1,true_el2,coarse_peak_count,coarseAz,coarseEl,selectedCenterAz,selectedCenterColumn,center_error_to_pair_center,center_error_to_strong_target,delta_theta1,delta_theta2,target1_inside_R15,target2_inside_R15,both_inside_R15,target1_inside_R20,target2_inside_R20,both_inside_R20,rangeIdx,dopplerIdx,cfar_detected_flag,cfarCount,cfarBestMetric,two_coarse_peaks_out_of_scope,route_used,confidence_flag,success,false_high,boundary_missed,low_confidence,boundary_unreliable,center_selection_success,runtime_sec,executed_level2_music,executed_refocus,executed_level2_rank1,executed_2dmusic,executed_pair_local,enhance_thetaCenter_deg,enhance_elAssumed_deg,weak_target_truth_flag,anti_phase_truth_flag,large_el_truth_flag
close_coherent_pair,16,19,2,1,1,0,0.5,-0.71875,-0.21875,0,0,1,-0.46961555637453,0.00186863897852265,0,1,0.46875,0.71875,-0.71875,-0.21875,1,1,1,1,1,1,48,12,1,24,127304.333646638,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0563684,1,1,1,0,0,0,0.00186863897852265,0,0,0
close_coherent_pair,16,20,2,1,1,0,0.5,-0.71875,-0.21875,0,0,1,-0.469534794882639,-0.00207454301793407,0,1,0.46875,0.71875,-0.71875,-0.21875,1,1,1,1,1,1,48,12,1,21,127613.227249021,0,low_confidence,low,0,0,0,1,0,1,0.3149196,1,1,1,1,0,0,-0.00207454301793407,0,0,0
close_coherent_pair,16,21,2,1,1,0,0.5,-0.71875,-0.21875,0,0,1,-0.469429130493785,-7.53381231699349e-05,0,1,0.46875,0.71875,-0.71875,-0.21875,1,1,1,1,1,1,48,12,1,18,127244.821772159,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0608019,1,1,1,0,0,0,-7.53381231699349e-05,0,0,0
close_coherent_pair,16,22,2,1,1,0,0.5,-0.71875,-0.21875,0,0,1,-0.470109347915817,0.000456698441256379,0,1,0.46875,0.71875,-0.71875,-0.21875,1,1,1,1,1,1,48,12,1,22,127264.642307715,0,low_confidence,low,0,0,0,1,0,1,0.3092127,1,1,1,1,0,0,0.000456698441256379,0,0,0
close_coherent_pair,16,23,2,1,1,0,0.5,-0.71875,-0.21875,0,0,1,-0.468587295522756,-0.000255945848855352,0,1,0.46875,0.71875,-0.71875,-0.21875,1,1,1,1,1,1,48,12,1,20,127257.100645776,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0428222,1,1,1,0,0,0,-0.000255945848855352,0,0,0
close_coherent_pair,16,24,2,1,1,0,0.5,-0.71875,-0.21875,0,0,1,-0.469145120269616,-0.000142329229108796,0,1,0.46875,0.71875,-0.71875,-0.21875,1,1,1,1,1,1,48,12,1,22,127263.796522464,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0425091,1,1,1,0,0,0,-0.000142329229108796,0,0,0
close_coherent_pair,16,25,2,1,1,0,0.5,-0.71875,-0.21875,0,0,1,-0.467623273956195,0.000592203055041581,0,1,0.46875,0.71875,-0.71875,-0.21875,1,1,1,1,1,1,48,12,1,22,127488.088979385,0,low_confidence,low,0,0,0,1,0,1,0.2931326,1,1,1,1,0,0,0.000592203055041581,0,0,0
close_coherent_pair,16,26,2,1,1,0,0.5,-0.71875,-0.21875,0,0,1,-0.470006064299395,0.000175503153914531,0,1,0.46875,0.71875,-0.71875,-0.21875,1,1,1,1,1,1,48,12,1,21,127292.324228252,0,low_confidence,low,0,0,0,1,0,1,0.2948857,1,1,1,1,0,0,0.000175503153914531,0,0,0
close_coherent_pair,16,27,2,1,1,0,0.5,-0.71875,-0.21875,0,0,1,-0.468860003592223,0.00103666213356515,0,1,0.46875,0.71875,-0.71875,-0.21875,1,1,1,1,1,1,48,12,1,19,127319.747835457,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0891596,1,1,1,0,0,0,0.00103666213356515,0,0,0
close_coherent_pair,16,28,2,1,1,0,0.5,-0.71875,-0.21875,0,0,1,-0.468627161402005,-0.000772754170655105,0,1,0.46875,0.71875,-0.71875,-0.21875,1,1,1,1,1,1,48,12,1,18,127193.86082016,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0608873,1,1,1,0,0,0,-0.000772754170655105,0,0,0
close_coherent_pair,16,29,2,1,1,0,0.5,-0.71875,-0.21875,0,0,1,-0.468338386032907,-2.33765966042404e-05,0,1,0.46875,0.71875,-0.71875,-0.21875,1,1,1,1,1,1,48,12,1,22,127372.525922184,0,low_confidence,low,0,0,0,1,0,1,0.3225059,1,1,1,1,0,0,-2.33765966042404e-05,0,0,0
close_coherent_pair,16,30,2,1,1,0,0.5,-0.71875,-0.21875,0,0,1,-0.470048164037213,0.00246582187320138,0,1,0.46875,0.71875,-0.71875,-0.21875,1,1,1,1,1,1,48,12,1,18,127282.129202774,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0465427,1,1,1,0,0,0,0.00246582187320138,0,0,0
close_coherent_pair,8,1,2,1,1,0,0.5,-0.25,0.25,0,0,1,0.00151548517428851,-0.00115946779947203,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,12,127181.123932314,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0504793,1,1,1,0,0,0,-0.00115946779947203,0,0,0
close_coherent_pair,8,2,2,1,1,0,0.5,-0.25,0.25,0,0,1,0.000757912738968529,0.000104517268868803,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,12,126919.254823235,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0450876,1,1,1,0,0,0,0.000104517268868803,0,0,0
close_coherent_pair,8,3,2,1,1,0,0.5,-0.25,0.25,0,0,1,0.00273029981090766,-0.00283870364776916,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,11,127698.446814714,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0523554,1,1,1,0,0,0,-0.00283870364776916,0,0,0
close_coherent_pair,8,4,2,1,1,0,0.5,-0.25,0.25,0,0,1,0.00133531442491615,-0.000882466463021491,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,12,127044.482172809,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.048929,1,1,1,0,0,0,-0.000882466463021491,0,0,0
close_coherent_pair,8,5,2,1,1,0,0.5,-0.25,0.25,0,0,1,0.00220600199352523,-0.00668283039503469,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,12,127267.051026308,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0629877,1,1,1,0,0,0,-0.00668283039503469,0,0,0
close_coherent_pair,8,6,2,1,1,0,0.5,-0.25,0.25,0,0,1,-0.000132132040791312,0.00253084826765868,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,12,127713.847627807,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0525013,1,1,1,0,0,0,0.00253084826765868,0,0,0
close_coherent_pair,8,7,2,1,1,0,0.5,-0.25,0.25,0,0,1,-0.00271803146679709,-0.00285853869786646,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,12,127497.472912293,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.06245,1,1,1,0,0,0,-0.00285853869786646,0,0,0
close_coherent_pair,8,8,2,1,1,0,0.5,-0.25,0.25,0,0,1,0.000954561816720181,-0.00335005278958507,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,12,127962.235188523,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0585363,1,1,1,0,0,0,-0.00335005278958507,0,0,0
close_coherent_pair,8,9,2,1,1,0,0.5,-0.25,0.25,0,0,1,-0.00058424285193718,-0.0024891286541247,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,12,127952.883881579,0,low_confidence,low,0,0,0,1,0,1,0.3110578,1,1,1,1,0,0,-0.0024891286541247,0,0,0
close_coherent_pair,8,10,2,1,1,0,0.5,-0.25,0.25,0,0,1,-0.00130476812984771,0.00143143912788843,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,12,128087.997499382,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0466689,1,1,1,0,0,0,0.00143143912788843,0,0,0
close_coherent_pair,8,11,2,1,1,0,0.5,-0.25,0.25,0,0,1,0.00163529359732449,-0.0037165961910765,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,12,127671.09550999,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.048922,1,1,1,0,0,0,-0.0037165961910765,0,0,0
close_coherent_pair,8,12,2,1,1,0,0.5,-0.25,0.25,0,0,1,0.00382334330078934,0.00380619995052467,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,12,127772.08360485,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0453989,1,1,1,0,0,0,0.00380619995052467,0,0,0
close_coherent_pair,8,13,2,1,1,0,0.5,-0.25,0.25,0,0,1,0.000788589515198971,0.00866794417735697,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,11,127084.780408648,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0431975,1,1,1,0,0,0,0.00866794417735697,0,0,0
close_coherent_pair,8,14,2,1,1,0,0.5,-0.25,0.25,0,0,1,-0.00245774866428047,-0.00136526073425023,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,12,127570.39927101,0,low_confidence,low,0,0,0,1,0,1,0.2921856,1,1,1,1,0,0,-0.00136526073425023,0,0,0
close_coherent_pair,8,15,2,1,1,0,0.5,-0.25,0.25,0,0,1,0.00386426831566641,0.000413245883252738,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,12,127400.239422486,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0515803,1,1,1,0,0,0,0.000413245883252738,0,0,0
close_coherent_pair,8,16,2,1,1,0,0.5,-0.25,0.25,0,0,1,0.000530217913448706,0.00298918044472579,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,10,126819.75011736,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.047776,1,1,1,0,0,0,0.00298918044472579,0,0,0
close_coherent_pair,8,17,2,1,1,0,0.5,-0.25,0.25,0,0,1,-0.00116183089217737,0.00555320430624808,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,12,127180.87793309,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0410489,1,1,1,0,0,0,0.00555320430624808,0,0,0
close_coherent_pair,8,18,2,1,1,0,0.5,-0.25,0.25,0,0,1,-0.000295676605240764,-0.00687333213629578,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,12,127329.928495661,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0446995,1,1,1,0,0,0,-0.00687333213629578,0,0,0
close_coherent_pair,8,19,2,1,1,0,0.5,-0.25,0.25,0,0,1,0.00171160196114355,-0.00095747436854884,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,12,127680.333183835,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0539649,1,1,1,0,0,0,-0.00095747436854884,0,0,0
close_coherent_pair,8,20,2,1,1,0,0.5,-0.25,0.25,0,0,1,0.00202125417517897,0.00383433732175368,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,12,128560.67153484,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0664071,1,1,1,0,0,0,0.00383433732175368,0,0,0
close_coherent_pair,8,21,2,1,1,0,0.5,-0.25,0.25,0,0,1,0.000401074724189792,0.000833890130174006,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,12,127219.126805663,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0544716,1,1,1,0,0,0,0.000833890130174006,0,0,0
close_coherent_pair,8,22,2,1,1,0,0.5,-0.25,0.25,0,0,1,0.00160121010831978,0.00275790578379222,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,12,127280.313456923,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0486381,1,1,1,0,0,0,0.00275790578379222,0,0,0
close_coherent_pair,8,23,2,1,1,0,0.5,-0.25,0.25,0,0,1,0.00062129053740741,-0.000626554815555682,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,12,128092.088003597,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0523114,1,1,1,0,0,0,-0.000626554815555682,0,0,0
close_coherent_pair,8,24,2,1,1,0,0.5,-0.25,0.25,0,0,1,0.000293389099546862,-0.00466329737809402,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,12,126948.29619726,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0501758,1,1,1,0,0,0,-0.00466329737809402,0,0,0
close_coherent_pair,8,25,2,1,1,0,0.5,-0.25,0.25,0,0,1,0.00416033948015011,0.000805483690535608,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,11,127181.106067555,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0502479,1,1,1,0,0,0,0.000805483690535608,0,0,0
close_coherent_pair,8,26,2,1,1,0,0.5,-0.25,0.25,0,0,1,0.000851737034886235,0.00269699264031541,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,11,127709.456983151,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0551784,1,1,1,0,0,0,0.00269699264031541,0,0,0
close_coherent_pair,8,27,2,1,1,0,0.5,-0.25,0.25,0,0,1,-0.00434138825402339,0.0033764980086081,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,12,127482.795154401,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0470654,1,1,1,0,0,0,0.0033764980086081,0,0,0
close_coherent_pair,8,28,2,1,1,0,0.5,-0.25,0.25,0,0,1,-0.00242996142819017,-0.00532098396414639,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,12,127284.501885439,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0461747,1,1,1,0,0,0,-0.00532098396414639,0,0,0
close_coherent_pair,8,29,2,1,1,0,0.5,-0.25,0.25,0,0,1,-0.000470092620474081,-0.00511838040972581,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,11,126956.630773049,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0586006,1,1,1,0,0,0,-0.00511838040972581,0,0,0
close_coherent_pair,8,30,2,1,1,0,0.5,-0.25,0.25,0,0,1,-0.000571179596703634,-0.00409345542412672,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,11,127096.254012073,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0526691,1,1,1,0,0,0,-0.00409345542412672,0,0,0
close_coherent_pair,16,1,2,1,1,0,0.5,-0.25,0.25,0,0,1,0.000968937114774909,0.00117296094298749,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,23,127466.869911041,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0420278,1,1,1,0,0,0,0.00117296094298749,0,0,0
close_coherent_pair,16,2,2,1,1,0,0.5,-0.25,0.25,0,0,1,-0.000596679943695661,-0.000488223657488253,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,22,127169.182691612,0,level2_music_or_center_real,medium,0,0,0,0,0,1,0.0497504,1,1,0,0,0,0,-0.000488223657488253,0,0,0
close_coherent_pair,16,3,2,1,1,0,0.5,-0.25,0.25,0,0,1,0.00150794094069919,-0.00228400520976866,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,20,127291.334396677,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0485584,1,1,1,0,0,0,-0.00228400520976866,0,0,0
close_coherent_pair,16,4,2,1,1,0,0.5,-0.25,0.25,0,0,1,0.000357827001271416,3.72118771323022e-05,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,23,127216.992470247,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0526908,1,1,1,0,0,0,3.72118771323022e-05,0,0,0
close_coherent_pair,16,5,2,1,1,0,0.5,-0.25,0.25,0,0,1,-0.000265982311866762,-0.000153814318075659,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,19,127281.365844035,0,common_el_refocus_power_rank1,medium,1,0,0,0,0,1,0.0467616,1,1,0,0,0,0,-0.000153814318075659,0,0,0
close_coherent_pair,16,6,2,1,1,0,0.5,-0.25,0.25,0,0,1,-0.000370591725256069,0.00076747229576412,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,20,127305.502485514,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0501091,1,1,1,0,0,0,0.00076747229576412,0,0,0
close_coherent_pair,16,7,2,1,1,0,0.5,-0.25,0.25,0,0,1,0.000528507883423955,0.00160157819793815,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,21,127313.934356976,0,common_el_refocus_power_rank1,medium,1,0,0,0,0,1,0.0496732,1,1,0,0,0,0,0.00160157819793815,0,0,0
close_coherent_pair,16,8,2,1,1,0,0.5,-0.25,0.25,0,0,1,0.000824941343284016,0.00135691642257633,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,21,127303.820111339,0,common_el_refocus_power_rank1,medium,1,0,0,0,0,1,0.0447786,1,1,0,0,0,0,0.00135691642257633,0,0,0
close_coherent_pair,16,9,2,1,1,0,0.5,-0.25,0.25,0,0,1,-0.00204678224737807,-0.000719235189675685,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,20,127462.84291213,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0483795,1,1,1,0,0,0,-0.000719235189675685,0,0,0
close_coherent_pair,16,10,2,1,1,0,0.5,-0.25,0.25,0,0,1,-3.80597819302824e-05,-0.000707806371326505,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,20,127349.637693173,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0539452,1,1,1,0,0,0,-0.000707806371326505,0,0,0
close_coherent_pair,16,11,2,1,1,0,0.5,-0.25,0.25,0,0,1,-0.000347879919706008,0.00105704539960724,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,19,127238.492496843,0,common_el_refocus_power_rank1,medium,1,0,0,0,0,1,0.0498223,1,1,0,0,0,0,0.00105704539960724,0,0,0
close_coherent_pair,16,12,2,1,1,0,0.5,-0.25,0.25,0,0,1,1.14426851731174e-05,-0.00128917526455866,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,23,127447.256504195,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0472722,1,1,1,0,0,0,-0.00128917526455866,0,0,0
close_coherent_pair,16,13,2,1,1,0,0.5,-0.25,0.25,0,0,1,-0.0007746692917522,-0.000100214310747956,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,22,127362.332516296,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.063988,1,1,1,0,0,0,-0.000100214310747956,0,0,0
close_coherent_pair,16,14,2,1,1,0,0.5,-0.25,0.25,0,0,1,-0.000934464883504085,7.68943280755631e-06,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,24,127347.370678771,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.044938,1,1,1,0,0,0,7.68943280755631e-06,0,0,0
close_coherent_pair,16,15,2,1,1,0,0.5,-0.25,0.25,0,0,1,-0.000368390013050898,-0.000321834836112193,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,17,127381.911799054,0,level2_music_or_center_real,medium,0,0,0,0,0,1,0.041678,1,1,0,0,0,0,-0.000321834836112193,0,0,0
close_coherent_pair,16,16,2,1,1,0,0.5,-0.25,0.25,0,0,1,-0.000470807988132339,-1.53024803575204e-05,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,20,127465.58956305,0,low_confidence,low,0,0,0,1,0,1,0.3173098,1,1,1,1,0,0,-1.53024803575204e-05,0,0,0
close_coherent_pair,16,17,2,1,1,0,0.5,-0.25,0.25,0,0,1,-0.000492047802289076,0.00119601332709138,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,22,127405.522866338,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0458239,1,1,1,0,0,0,0.00119601332709138,0,0,0
close_coherent_pair,16,18,2,1,1,0,0.5,-0.25,0.25,0,0,1,7.51652097836491e-05,0.000237892857425063,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,25,126932.709274814,0,common_el_refocus_power_rank1,medium,1,0,0,0,0,1,0.0423244,1,1,0,0,0,0,0.000237892857425063,0,0,0
close_coherent_pair,16,19,2,1,1,0,0.5,-0.25,0.25,0,0,1,-0.000586805033293294,-7.01005183145105e-05,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,21,127154.121425734,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0478236,1,1,1,0,0,0,-7.01005183145105e-05,0,0,0
close_coherent_pair,16,20,2,1,1,0,0.5,-0.25,0.25,0,0,1,0.000549558868065286,-0.000334756616196807,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,17,127412.777817756,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.04539,1,1,1,0,0,0,-0.000334756616196807,0,0,0
close_coherent_pair,16,21,2,1,1,0,0.5,-0.25,0.25,0,0,1,0.00033832904448652,-0.000582969944341913,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,20,127317.583881431,0,low_confidence,low,0,0,0,1,0,1,0.3176254,1,1,1,1,0,0,-0.000582969944341913,0,0,0
close_coherent_pair,16,22,2,1,1,0,0.5,-0.25,0.25,0,0,1,-0.000855552843569353,-3.95655480464359e-05,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,20,127409.371596865,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0436586,1,1,1,0,0,0,-3.95655480464359e-05,0,0,0
close_coherent_pair,16,23,2,1,1,0,0.5,-0.25,0.25,0,0,1,0.000992401365153654,0.003039668416815,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,19,127313.597450455,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0455227,1,1,1,0,0,0,0.003039668416815,0,0,0
close_coherent_pair,16,24,2,1,1,0,0.5,-0.25,0.25,0,0,1,7.38953715293267e-05,-0.00069230465432181,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,19,127651.213029999,0,low_confidence,low,0,0,0,1,0,1,0.3082014,1,1,1,1,0,0,-0.00069230465432181,0,0,0
close_coherent_pair,16,25,2,1,1,0,0.5,-0.25,0.25,0,0,1,0.000424292237342537,9.1421320069727e-05,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,22,127440.73850373,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0537025,1,1,1,0,0,0,9.1421320069727e-05,0,0,0
close_coherent_pair,16,26,2,1,1,0,0.5,-0.25,0.25,0,0,1,0.00010116538044227,-0.00184634947282511,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,22,127217.113742537,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0516478,1,1,1,0,0,0,-0.00184634947282511,0,0,0
close_coherent_pair,16,27,2,1,1,0,0.5,-0.25,0.25,0,0,1,0.000563751238117161,-0.000684268134319982,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,20,126978.212364256,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0476763,1,1,1,0,0,0,-0.000684268134319982,0,0,0
close_coherent_pair,16,28,2,1,1,0,0.5,-0.25,0.25,0,0,1,0.000344928432494205,-0.000650465194362099,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,21,127313.30589786,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0476722,1,1,1,0,0,0,-0.000650465194362099,0,0,0
close_coherent_pair,16,29,2,1,1,0,0.5,-0.25,0.25,0,0,1,0.000520348532965551,-0.000581955762663108,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,21,127513.511433925,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0515832,1,1,1,0,0,0,-0.000581955762663108,0,0,0
close_coherent_pair,16,30,2,1,1,0,0.5,-0.25,0.25,0,0,1,1.49515931263494e-05,-0.000842214552192118,0,1,0,0.25,-0.25,0.25,1,1,1,1,1,1,48,12,1,20,127435.188079401,0,level2_music_or_center_real,medium,0,0,0,0,0,1,0.0447023,1,1,0,0,0,0,-0.000842214552192118,0,0,0
close_coherent_pair,8,1,2,1,1,0,0.5,0.21875,0.71875,0,0,1,0.471392968832228,0.00199045657235821,0,1,-0.46875,-0.21875,0.21875,0.71875,1,1,1,1,1,1,48,12,1,12,127343.5566033,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0456543,1,1,1,0,0,0,0.00199045657235821,0,0,0
close_coherent_pair,8,2,2,1,1,0,0.5,0.21875,0.71875,0,0,1,0.469381199139971,0.00506290044127243,0,1,-0.46875,-0.21875,0.21875,0.71875,1,1,1,1,1,1,48,12,1,12,127131.310536211,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0481136,1,1,1,0,0,0,0.00506290044127243,0,0,0
close_coherent_pair,8,3,2,1,1,0,0.5,0.21875,0.71875,0,0,1,0.470386623683444,-0.00325811274862502,0,1,-0.46875,-0.21875,0.21875,0.71875,1,1,1,1,1,1,48,12,1,12,127258.868343838,0,low_confidence,low,0,0,0,1,0,1,0.3275854,1,1,1,1,0,0,-0.00325811274862502,0,0,0
close_coherent_pair,8,4,2,1,1,0,0.5,0.21875,0.71875,0,0,1,0.46829180999418,-0.00253561937180821,0,1,-0.46875,-0.21875,0.21875,0.71875,1,1,1,1,1,1,48,12,1,12,127790.905296803,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0489236,1,1,1,0,0,0,-0.00253561937180821,0,0,0
close_coherent_pair,8,5,2,1,1,0,0.5,0.21875,0.71875,0,0,1,0.467645488990028,0.00149362455178182,0,1,-0.46875,-0.21875,0.21875,0.71875,1,1,1,1,1,1,48,12,1,12,127230.51995296,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0434569,1,1,1,0,0,0,0.00149362455178182,0,0,0
close_coherent_pair,8,6,2,1,1,0,0.5,0.21875,0.71875,0,0,1,0.469032105863841,-3.50501188208725e-05,0,1,-0.46875,-0.21875,0.21875,0.71875,1,1,1,1,1,1,48,12,1,11,126934.886672386,0,low_confidence,low,0,0,0,1,0,1,0.2996375,1,1,1,1,0,0,-3.50501188208725e-05,0,0,0
close_coherent_pair,8,7,2,1,1,0,0.5,0.21875,0.71875,0,0,1,0.466266485254701,-0.00402546945600521,0,1,-0.46875,-0.21875,0.21875,0.71875,1,1,1,1,1,1,48,12,1,12,127262.212076814,0,level2_rank1_fallback,medium,1,0,0,0,0,1,0.0456012,1,1,1,0,0,0,-0.00402546945600521,0,0,0
close_coherent_pair,8,8,2,1,1,0,0.5,0.21875,0.71875,0,0,1,0.467612547632522,0.00104137118569664,0,1,-0.46875,-0.21875,0.21875,0.71875,1,1,1,1,1,1,48,12,1,12,127512.475724983,0,low_confidence,low,0,0,0,1,0,1,0.3152141,1,1,1,1,0,0,0.00104137118569664,0,0,0
