method_name,method_type,B,beam_count,scenario_name,rho,phase_deg,beta,az_sep_deg,el_sep_deg,snr_db,raw_success_rate,az_tol_success_rate,el_pair_tol_success_rate,joint_success_rate,az_rmse_deg,el_rmse_deg,mean_abs_el_sep_error_deg,false_el_split_rate,boundary_hit_rate,projection_loss,mean_corr,max_corr,cond_WHW,cond_best_GHG,mean_num_pairs,mean_truth_manifold_corr,n_trials,overall_joint_success_rate,overall_az_rmse_deg,overall_el_rmse_deg,worst_case_success
greedy_combined,greedy_combined,11,11,low_snr_hard,1,150,0.3,0.83,0.37,20,1,1,1,1,0.0585234995535977,0.0955248658727151,0.130000000000001,0,0,0.501973743551175,0.243859309550282,0.254889909769914,20.0431918562385,2.76527638483448,65379,0.344933233037428,3,1,0.0380587353101073,0.0909481451168448,1
greedy_combined,greedy_combined,11,11,strong_coherent,0.99,5,1,1.27,0.37,30,1,1,1,1,0.0206155281280884,0.0820060973342827,0.130000000000001,0,0,0.501973743551175,0.243859309550282,0.254889909769914,20.0431918562385,1.29835274781719,65379,0.117903007810386,3,1,0.0380587353101073,0.0909481451168448,1
greedy_combined,greedy_combined,11,11,weak_secondary,0.99,150,0.3,0.83,0.37,30,1,1,1,1,0.0585234995535977,0.0955248658727151,0.130000000000001,0,0,0.501973743551175,0.243859309550282,0.254889909769914,20.0431918562385,2.76527638483448,65379,0.344933233037428,3,1,0.0380587353101073,0.0909481451168448,1
greedy_combined,greedy_combined,15,15,easy_noncoherent,0,0,1,1.27,0.67,30,1,1,1,1,0.0206155281280884,0.118004237212061,0.190000000000003,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,1.30045245789117,65379,0.107876742889722,3,0.866666666666667,0.0557799857664588,0.084088556244711,0.333333333333333
greedy_combined,greedy_combined,15,15,hard_phase,0.99,150,1,0.83,0.37,30,1,0.333333333333333,1,0.333333333333333,0.101654167488762,0.079447512801719,0.123333333333334,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,3.53658295753172,65379,0.310427984129304,3,0.866666666666667,0.0557799857664588,0.084088556244711,0.333333333333333
greedy_combined,greedy_combined,15,15,low_snr_hard,1,150,0.3,0.83,0.37,20,1,1,1,1,0.0680073525436777,0.0743303437365916,0.109999999999999,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,1.40299788196141,65379,0.310427984129304,3,0.866666666666667,0.0557799857664588,0.084088556244711,0.333333333333333
greedy_combined,greedy_combined,15,15,strong_coherent,0.99,5,1,1.27,0.37,30,1,1,1,1,0.0206155281280884,0.0743303437365916,0.109999999999999,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,1.28942818555064,65379,0.127977644385882,3,0.866666666666667,0.0557799857664588,0.084088556244711,0.333333333333333
greedy_combined,greedy_combined,15,15,weak_secondary,0.99,150,0.3,0.83,0.37,30,1,1,1,1,0.0680073525436777,0.0743303437365916,0.109999999999999,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,1.40299788196141,65379,0.310427984129304,3,0.866666666666667,0.0557799857664588,0.084088556244711,0.333333333333333
greedy_combined,greedy_combined,19,19,easy_noncoherent,0,0,1,1.27,0.67,30,1,1,1,1,0.0206155281280884,0.10735455276792,0.190000000000001,0,0,0.255804995526021,0.233195454854435,0.256715355415562,703.08421135379,1.27318670442636,65379,0.103353316571944,3,0.8,0.0627438403966186,0.0824703362623954,0
greedy_combined,greedy_combined,19,19,hard_phase,0.99,150,1,0.83,0.37,30,1,0,1,0,0.136473440639561,0.0820060973342827,0.130000000000001,0,0,0.255804995526021,0.233195454854435,0.256715355415562,703.08421135379,4.56693415909337,65379,0.319581512931864,3,0.8,0.0627438403966186,0.0824703362623954,0
greedy_combined,greedy_combined,19,19,low_snr_hard,1,150,0.3,0.83,0.37,20,1,1,1,1,0.0680073525436777,0.0743303437365916,0.109999999999999,0,0,0.255804995526021,0.233195454854435,0.256715355415562,703.08421135379,1.40922392472439,65379,0.319581512931864,3,0.8,0.0627438403966186,0.0824703362623954,0
greedy_combined,greedy_combined,19,19,strong_coherent,0.99,5,1,1.27,0.37,30,1,1,1,1,0.0206155281280884,0.0743303437365916,0.109999999999999,0,0,0.255804995526021,0.233195454854435,0.256715355415562,703.08421135379,1.27318670442636,65379,0.118916716400379,3,0.8,0.0627438403966186,0.0824703362623954,0
greedy_combined,greedy_combined,19,19,weak_secondary,0.99,150,0.3,0.83,0.37,30,1,1,1,1,0.0680073525436777,0.0743303437365916,0.109999999999999,0,0,0.255804995526021,0.233195454854435,0.256715355415562,703.08421135379,1.40922392472439,65379,0.319581512931864,3,0.8,0.0627438403966186,0.0824703362623954,0
