route_name,N_arc,K_fbss,bw_eq_deg,edge_offset_deg,steering_mismatch_pct,sep_factor,theta_sep_deg,theta_a_deg,theta_b_deg,snr_db,raw_success_rate,tol_success_rate,tol_success_rate_rel,rmse_deg,snr90_db,snr90_rel_db,mean_bias_deg,max_bias_deg,lambda2_over_noise,degraded_sample_count,measured_snr_gain_db
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,2,1.340000,-0.670000,0.670000,8,1.000000,0.000000,1.000000,0.115036,NaN,2.000000,-0.020835,0.132164,4.428890,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,2,1.340000,-0.670000,0.670000,10,1.000000,0.000000,1.000000,0.110536,NaN,2.000000,-0.019925,0.127586,6.536342,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,2,1.340000,-0.670000,0.670000,12,1.000000,0.000000,1.000000,0.107559,NaN,2.000000,-0.019506,0.124765,9.897901,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,2,1.340000,-0.670000,0.670000,14,1.000000,0.000000,1.000000,0.106351,NaN,2.000000,-0.018952,0.123315,15.215432,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,2,1.340000,-0.670000,0.670000,16,1.000000,0.000000,1.000000,0.105435,NaN,2.000000,-0.019481,0.122880,23.636784,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,2,1.340000,-0.670000,0.670000,18,1.000000,0.000000,1.000000,0.105108,NaN,2.000000,-0.020481,0.123456,36.932675,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,2,1.340000,-0.670000,0.670000,20,1.000000,0.000000,1.000000,0.104675,NaN,2.000000,-0.020181,0.122825,57.959672,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,2,1.340000,-0.670000,0.670000,22,1.000000,0.000000,1.000000,0.104553,NaN,2.000000,-0.020498,0.122978,90.759230,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,2,1.340000,-0.670000,0.670000,24,1.000000,0.000000,1.000000,0.104441,NaN,2.000000,-0.020269,0.122698,141.815180,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,2,1.340000,-0.670000,0.670000,26,1.000000,0.000000,1.000000,0.104449,NaN,2.000000,-0.020464,0.122874,218.523264,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,2,1.340000,-0.670000,0.670000,28,1.000000,0.000000,1.000000,0.104332,NaN,2.000000,-0.020333,0.122654,333.563451,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,2,1.340000,-0.670000,0.670000,30,1.000000,0.000000,1.000000,0.104285,NaN,2.000000,-0.020272,0.122560,497.622883,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,3,0.893333,-0.446667,0.446667,-4,0.950000,0.000000,0.000000,24.906919,NaN,18.000000,-1.165801,14.581100,1.059735,200,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,3,0.893333,-0.446667,0.446667,-2,0.915000,0.000000,0.000000,27.233300,NaN,18.000000,1.091152,15.885837,1.059222,200,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,3,0.893333,-0.446667,0.446667,0,0.890000,0.000000,0.000000,22.685995,NaN,18.000000,-2.132574,13.827455,1.060067,200,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,3,0.893333,-0.446667,0.446667,2,0.935000,0.000000,0.000000,18.795795,NaN,18.000000,0.142619,8.411269,1.070318,190,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,3,0.893333,-0.446667,0.446667,4,0.990000,0.000000,0.000000,9.050429,NaN,18.000000,0.731883,3.378373,1.118755,109,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,3,0.893333,-0.446667,0.446667,6,1.000000,0.000000,0.000000,0.695484,NaN,18.000000,-0.048579,0.249757,1.249017,4,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,3,0.893333,-0.446667,0.446667,8,1.000000,0.000000,0.025000,0.320334,NaN,18.000000,-0.034141,0.317947,1.479219,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,3,0.893333,-0.446667,0.446667,10,1.000000,0.000000,0.135000,0.271579,NaN,18.000000,-0.024489,0.277067,1.865860,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,3,0.893333,-0.446667,0.446667,12,1.000000,0.000000,0.360000,0.211700,NaN,18.000000,-0.025442,0.226313,2.476708,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,3,0.893333,-0.446667,0.446667,14,1.000000,0.000000,0.690000,0.186058,NaN,18.000000,-0.020532,0.200943,3.442953,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,3,0.893333,-0.446667,0.446667,16,1.000000,0.000000,0.885000,0.172056,NaN,18.000000,-0.027489,0.195215,4.986512,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,3,0.893333,-0.446667,0.446667,18,1.000000,0.000000,0.985000,0.162439,NaN,18.000000,-0.024745,0.184109,7.402378,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,3,0.893333,-0.446667,0.446667,20,1.000000,0.000000,0.990000,0.158225,NaN,18.000000,-0.024313,0.179958,11.234511,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,3,0.893333,-0.446667,0.446667,22,1.000000,0.000000,1.000000,0.155360,NaN,18.000000,-0.024422,0.177412,17.339418,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,3,0.893333,-0.446667,0.446667,24,1.000000,0.000000,1.000000,0.153803,NaN,18.000000,-0.024868,0.176425,26.980960,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,3,0.893333,-0.446667,0.446667,26,1.000000,0.000000,1.000000,0.152792,NaN,18.000000,-0.025035,0.175633,42.296330,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,3,0.893333,-0.446667,0.446667,28,1.000000,0.000000,1.000000,0.151936,NaN,18.000000,-0.025046,0.174816,66.251712,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,3,0.893333,-0.446667,0.446667,30,1.000000,0.000000,1.000000,0.151808,NaN,18.000000,-0.024754,0.174483,103.677637,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,5,0.536000,-0.268000,0.268000,-4,0.870000,0.000000,0.000000,23.328809,NaN,NaN,0.788786,13.608078,1.060346,200,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,5,0.536000,-0.268000,0.268000,-2,0.870000,0.000000,0.000000,24.404298,NaN,NaN,-0.274328,13.149190,1.060159,200,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,5,0.536000,-0.268000,0.268000,0,0.910000,0.000000,0.000000,24.714546,NaN,NaN,2.235131,15.267606,1.056923,200,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,5,0.536000,-0.268000,0.268000,2,0.880000,0.000000,0.000000,26.984339,NaN,NaN,3.011434,18.082905,1.060772,200,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,5,0.536000,-0.268000,0.268000,4,0.910000,0.000000,0.000000,25.610531,NaN,NaN,-0.565477,14.450364,1.060732,200,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,5,0.536000,-0.268000,0.268000,6,0.880000,0.000000,0.000000,24.248574,NaN,NaN,1.704792,14.510455,1.058367,200,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,5,0.536000,-0.268000,0.268000,8,0.880000,0.000000,0.000000,23.115810,NaN,NaN,0.416020,12.237677,1.060581,199,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,5,0.536000,-0.268000,0.268000,10,0.930000,0.000000,0.000000,22.206272,NaN,NaN,0.280134,11.185877,1.064539,196,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,5,0.536000,-0.268000,0.268000,12,0.965000,0.000000,0.000000,13.279201,NaN,NaN,0.184092,5.590756,1.085673,177,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,5,0.536000,-0.268000,0.268000,14,1.000000,0.000000,0.000000,5.919420,NaN,NaN,-0.673622,2.011519,1.164931,66,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,5,0.536000,-0.268000,0.268000,16,1.000000,0.000000,0.000000,0.310596,NaN,NaN,-0.017808,0.132192,1.347319,1,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,5,0.536000,-0.268000,0.268000,18,1.000000,0.000000,0.000000,0.212199,NaN,NaN,-0.029972,0.209599,1.641203,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,5,0.536000,-0.268000,0.268000,20,1.000000,0.000000,0.000000,0.217419,NaN,NaN,-0.030691,0.231557,2.116367,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,5,0.536000,-0.268000,0.268000,22,1.000000,0.000000,0.000000,0.226904,NaN,NaN,-0.025981,0.245863,2.876640,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,5,0.536000,-0.268000,0.268000,24,1.000000,0.000000,0.000000,0.227298,NaN,NaN,-0.030886,0.252651,4.064871,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,5,0.536000,-0.268000,0.268000,26,1.000000,0.000000,0.000000,0.229617,NaN,NaN,-0.027786,0.253832,5.956545,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,5,0.536000,-0.268000,0.268000,28,1.000000,0.000000,0.000000,0.231606,NaN,NaN,-0.025364,0.254375,8.970674,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,5,0.536000,-0.268000,0.268000,30,1.000000,0.000000,0.000000,0.228777,NaN,NaN,-0.027441,0.253886,13.756024,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,7,0.382857,-0.191429,0.191429,-4,0.920000,0.000000,0.000000,24.804650,NaN,NaN,0.061896,13.041686,1.059459,200,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,7,0.382857,-0.191429,0.191429,-2,0.900000,0.000000,0.000000,24.764588,NaN,NaN,1.148192,14.576195,1.059936,200,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,7,0.382857,-0.191429,0.191429,0,0.895000,0.000000,0.000000,24.179419,NaN,NaN,-1.104103,13.832738,1.057895,200,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,7,0.382857,-0.191429,0.191429,2,0.855000,0.000000,0.000000,25.908690,NaN,NaN,0.791680,14.366581,1.060665,200,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,7,0.382857,-0.191429,0.191429,4,0.890000,0.000000,0.000000,25.658280,NaN,NaN,1.916106,15.677274,1.060495,200,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,7,0.382857,-0.191429,0.191429,6,0.870000,0.000000,0.000000,25.154848,NaN,NaN,-0.746792,14.186456,1.057493,200,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,7,0.382857,-0.191429,0.191429,8,0.910000,0.000000,0.000000,22.556844,NaN,NaN,0.215709,12.170060,1.058765,200,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,7,0.382857,-0.191429,0.191429,10,0.880000,0.000000,0.000000,24.105643,NaN,NaN,-1.684547,14.549877,1.058738,200,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,7,0.382857,-0.191429,0.191429,12,0.900000,0.000000,0.000000,25.955232,NaN,NaN,-4.188853,18.057928,1.062752,200,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,7,0.382857,-0.191429,0.191429,14,0.885000,0.000000,0.000000,22.951231,NaN,NaN,-0.984010,13.057224,1.060865,199,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,7,0.382857,-0.191429,0.191429,16,0.930000,0.000000,0.000000,20.389986,NaN,NaN,1.248057,11.437946,1.062980,200,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,7,0.382857,-0.191429,0.191429,18,0.975000,0.000000,0.000000,13.507842,NaN,NaN,0.731937,5.874387,1.087447,179,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,7,0.382857,-0.191429,0.191429,20,1.000000,0.000000,0.000000,2.572032,NaN,NaN,0.100831,0.926345,1.177773,61,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,7,0.382857,-0.191429,0.191429,22,1.000000,0.000000,0.000000,0.539598,NaN,NaN,-0.023377,0.029160,1.356253,5,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,7,0.382857,-0.191429,0.191429,24,1.000000,0.000000,0.000000,0.158412,NaN,NaN,-0.024801,0.132661,1.659418,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,7,0.382857,-0.191429,0.191429,26,1.000000,0.000000,0.000000,0.155633,NaN,NaN,-0.029715,0.165152,2.131471,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,7,0.382857,-0.191429,0.191429,28,1.000000,0.000000,0.000000,0.158821,NaN,NaN,-0.027264,0.176996,2.921833,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,7,0.382857,-0.191429,0.191429,30,1.000000,0.000000,0.000000,0.159957,NaN,NaN,-0.029652,0.182611,4.136265,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,10,0.268000,-0.134000,0.134000,-4,0.885000,0.000000,0.000000,25.501653,NaN,NaN,-0.241331,13.859443,1.060569,200,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,10,0.268000,-0.134000,0.134000,-2,0.900000,0.000000,0.000000,26.340586,NaN,NaN,-1.622524,15.592044,1.059454,200,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,10,0.268000,-0.134000,0.134000,0,0.890000,0.000000,0.000000,25.207005,NaN,NaN,0.675634,14.042084,1.059469,200,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,10,0.268000,-0.134000,0.134000,2,0.835000,0.000000,0.000000,26.142123,NaN,NaN,2.370250,16.494610,1.058382,200,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,10,0.268000,-0.134000,0.134000,4,0.895000,0.000000,0.000000,24.318256,NaN,NaN,0.894443,13.841310,1.057973,200,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,10,0.268000,-0.134000,0.134000,6,0.925000,0.000000,0.000000,25.894148,NaN,NaN,0.286722,14.051489,1.058031,200,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,10,0.268000,-0.134000,0.134000,8,0.895000,0.000000,0.000000,25.455913,NaN,NaN,0.893062,15.000158,1.060867,200,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,10,0.268000,-0.134000,0.134000,10,0.915000,0.000000,0.000000,25.677416,NaN,NaN,-0.013050,13.514063,1.059145,200,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,10,0.268000,-0.134000,0.134000,12,0.905000,0.000000,0.000000,25.023030,NaN,NaN,0.324781,13.549335,1.058605,200,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,10,0.268000,-0.134000,0.134000,14,0.885000,0.000000,0.000000,24.609215,NaN,NaN,0.358731,13.988960,1.061078,200,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,10,0.268000,-0.134000,0.134000,16,0.905000,0.000000,0.000000,25.605795,NaN,NaN,1.740027,15.354639,1.057743,200,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,10,0.268000,-0.134000,0.134000,18,0.920000,0.000000,0.000000,23.887481,NaN,NaN,-2.303886,14.946268,1.056553,200,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,10,0.268000,-0.134000,0.134000,20,0.870000,0.000000,0.000000,23.330754,NaN,NaN,0.284008,12.584876,1.059703,200,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,10,0.268000,-0.134000,0.134000,22,0.960000,0.000000,0.000000,22.101680,NaN,NaN,2.117816,13.235890,1.065192,200,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,10,0.268000,-0.134000,0.134000,24,0.980000,0.000000,0.000000,14.707582,NaN,NaN,0.538627,6.584920,1.086611,187,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,10,0.268000,-0.134000,0.134000,26,0.995000,0.000000,0.000000,4.562753,NaN,NaN,-0.094399,1.315598,1.159478,86,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,10,0.268000,-0.134000,0.134000,28,1.000000,0.000000,0.000000,0.372880,NaN,NaN,-0.033887,0.064365,1.332098,2,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,10,0.268000,-0.134000,0.134000,30,1.000000,0.000000,0.000000,0.125969,NaN,NaN,-0.028503,0.076878,1.616893,0,15.051500
pure_ula_root_music_64ch_proto6_replay,64,56,NaN,NaN,NaN,7,0.400000,12.800000,13.200000,14,NaN,0.955000,0.955000,NaN,14.000000,14.000000,0.002364,0.020919,3.051153,0,NaN
pure_ula_root_music_64ch_proto6_replay,64,56,NaN,NaN,NaN,7,0.400000,12.800000,13.200000,16,NaN,0.985000,0.985000,NaN,14.000000,14.000000,0.000751,0.009161,4.335715,0,NaN
pure_ula_root_music_64ch_proto6_replay,64,56,NaN,NaN,NaN,7,0.400000,12.800000,13.200000,18,NaN,1.000000,1.000000,NaN,14.000000,14.000000,-0.003854,0.009539,6.367509,0,NaN
pure_ula_root_music_64ch_proto6_replay,64,56,NaN,NaN,NaN,7,0.400000,12.800000,13.200000,20,NaN,1.000000,1.000000,NaN,14.000000,14.000000,0.003110,0.005867,9.617414,0,NaN
pure_ula_root_music_64ch_proto6_replay,64,56,NaN,NaN,NaN,7,0.400000,12.800000,13.200000,22,NaN,1.000000,1.000000,NaN,14.000000,14.000000,-0.000234,0.001878,14.709826,0,NaN
pure_ula_root_music_64ch_proto6_replay,64,56,NaN,NaN,NaN,7,0.400000,12.800000,13.200000,24,NaN,1.000000,1.000000,NaN,14.000000,14.000000,0.000697,0.001767,22.731681,0,NaN
pure_ula_root_music_64ch_proto6_replay,64,56,NaN,NaN,NaN,7,0.400000,12.800000,13.200000,26,NaN,1.000000,1.000000,NaN,14.000000,14.000000,-0.000436,0.001166,35.710686,0,NaN
pure_ula_root_music_64ch_proto6_replay,64,56,NaN,NaN,NaN,7,0.400000,12.800000,13.200000,28,NaN,1.000000,1.000000,NaN,14.000000,14.000000,0.000116,0.000671,55.952436,0,NaN
pure_ula_root_music_64ch_proto6_replay,64,56,NaN,NaN,NaN,8,0.350000,12.825000,13.175000,14,NaN,0.570000,0.430000,NaN,16.000000,18.000000,0.001554,0.044230,2.114840,0,NaN
pure_ula_root_music_64ch_proto6_replay,64,56,NaN,NaN,NaN,8,0.350000,12.825000,13.175000,16,NaN,0.940000,0.840000,NaN,16.000000,18.000000,-0.002610,0.025543,2.851370,0,NaN
pure_ula_root_music_64ch_proto6_replay,64,56,NaN,NaN,NaN,8,0.350000,12.825000,13.175000,18,NaN,1.000000,0.985000,NaN,16.000000,18.000000,-0.000675,0.013829,4.020957,0,NaN
pure_ula_root_music_64ch_proto6_replay,64,56,NaN,NaN,NaN,8,0.350000,12.825000,13.175000,20,NaN,1.000000,1.000000,NaN,16.000000,18.000000,0.001657,0.008930,5.877884,0,NaN
pure_ula_root_music_64ch_proto6_replay,64,56,NaN,NaN,NaN,8,0.350000,12.825000,13.175000,22,NaN,1.000000,1.000000,NaN,16.000000,18.000000,-0.002443,0.006126,8.825397,0,NaN
pure_ula_root_music_64ch_proto6_replay,64,56,NaN,NaN,NaN,8,0.350000,12.825000,13.175000,24,NaN,1.000000,1.000000,NaN,16.000000,18.000000,0.000916,0.003123,13.481634,0,NaN
pure_ula_root_music_64ch_proto6_replay,64,56,NaN,NaN,NaN,8,0.350000,12.825000,13.175000,26,NaN,1.000000,1.000000,NaN,16.000000,18.000000,-0.000434,0.001801,20.893976,0,NaN
pure_ula_root_music_64ch_proto6_replay,64,56,NaN,NaN,NaN,8,0.350000,12.825000,13.175000,28,NaN,1.000000,1.000000,NaN,16.000000,18.000000,-0.000271,0.001379,32.677047,0,NaN
pure_ula_root_music_64ch_proto6_replay,64,56,NaN,NaN,NaN,9,0.311111,12.844444,13.155556,14,NaN,0.095000,0.020000,NaN,18.000000,20.000000,0.000849,0.065755,1.629723,0,NaN
pure_ula_root_music_64ch_proto6_replay,64,56,NaN,NaN,NaN,9,0.311111,12.844444,13.155556,16,NaN,0.525000,0.270000,NaN,18.000000,20.000000,0.001222,0.040524,2.082457,0,NaN
pure_ula_root_music_64ch_proto6_replay,64,56,NaN,NaN,NaN,9,0.311111,12.844444,13.155556,18,NaN,0.910000,0.665000,NaN,18.000000,20.000000,0.001764,0.028926,2.810147,0,NaN
pure_ula_root_music_64ch_proto6_replay,64,56,NaN,NaN,NaN,9,0.311111,12.844444,13.155556,20,NaN,0.995000,0.950000,NaN,18.000000,20.000000,-0.000967,0.014597,3.972268,0,NaN
pure_ula_root_music_64ch_proto6_replay,64,56,NaN,NaN,NaN,9,0.311111,12.844444,13.155556,22,NaN,1.000000,0.985000,NaN,18.000000,20.000000,-0.000715,0.009835,5.792374,0,NaN
pure_ula_root_music_64ch_proto6_replay,64,56,NaN,NaN,NaN,9,0.311111,12.844444,13.155556,24,NaN,1.000000,1.000000,NaN,18.000000,20.000000,-0.002063,0.007177,8.674460,0,NaN
pure_ula_root_music_64ch_proto6_replay,64,56,NaN,NaN,NaN,9,0.311111,12.844444,13.155556,26,NaN,1.000000,1.000000,NaN,18.000000,20.000000,0.000586,0.003243,13.301431,0,NaN
pure_ula_root_music_64ch_proto6_replay,64,56,NaN,NaN,NaN,9,0.311111,12.844444,13.155556,28,NaN,1.000000,1.000000,NaN,18.000000,20.000000,-0.000400,0.002270,20.523960,0,NaN
pure_ula_root_music_64ch_proto6_replay,64,56,NaN,NaN,NaN,10,0.280000,12.860000,13.140000,14,NaN,0.000000,0.000000,NaN,20.000000,22.000000,0.000481,0.026169,1.367252,0,NaN
pure_ula_root_music_64ch_proto6_replay,64,56,NaN,NaN,NaN,10,0.280000,12.860000,13.140000,16,NaN,0.095000,0.015000,NaN,20.000000,22.000000,-0.003322,0.057764,1.667199,0,NaN
pure_ula_root_music_64ch_proto6_replay,64,56,NaN,NaN,NaN,10,0.280000,12.860000,13.140000,18,NaN,0.545000,0.145000,NaN,20.000000,22.000000,0.000659,0.044746,2.126291,0,NaN
pure_ula_root_music_64ch_proto6_replay,64,56,NaN,NaN,NaN,10,0.280000,12.860000,13.140000,20,NaN,0.915000,0.550000,NaN,20.000000,22.000000,0.002835,0.033030,2.878025,0,NaN
pure_ula_root_music_64ch_proto6_replay,64,56,NaN,NaN,NaN,10,0.280000,12.860000,13.140000,22,NaN,0.990000,0.905000,NaN,20.000000,22.000000,0.001754,0.020592,4.069724,0,NaN
pure_ula_root_music_64ch_proto6_replay,64,56,NaN,NaN,NaN,10,0.280000,12.860000,13.140000,24,NaN,1.000000,0.985000,NaN,20.000000,22.000000,-0.002119,0.010654,5.935695,0,NaN
pure_ula_root_music_64ch_proto6_replay,64,56,NaN,NaN,NaN,10,0.280000,12.860000,13.140000,26,NaN,1.000000,1.000000,NaN,20.000000,22.000000,0.000609,0.005643,8.917173,0,NaN
pure_ula_root_music_64ch_proto6_replay,64,56,NaN,NaN,NaN,10,0.280000,12.860000,13.140000,28,NaN,1.000000,1.000000,NaN,20.000000,22.000000,-0.000126,0.003233,13.667507,0,NaN
