scenario_name,SNR_dB,Np,target_count,az_truth,el_truth,beta,rho,phase_deg,az_sep_deg,el_sep_deg,coarseAz,coarseEl,coarseAz_error,frontend_state,unresolved_cluster_flag,need_2d_refinement,boundary_unreliable_flag,selectedCenterColumn,selectedCenterAz,both_targets_inside_work_subarray,Y_work_shape,route_name,status,confidence,az_est,el_est,reject_reason,success,safe,false_high,boundary_missed,low_confidence,out_of_scope,az_error_mean,el_error_mean,az_error_max,el_error_max,runtime_sec,failure_reason,run_mode,trial_index,rng_seed,selectedWorkColumns_min,selectedWorkColumns_max
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0113868,,quick,14,902105,1,192
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0110799,,quick,15,902106,1,192
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0104593,,quick,16,902107,1,192
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0113187,,quick,17,902108,1,192
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.01219,,quick,18,902109,1,192
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0089112,,quick,19,902110,1,192
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0096707,,quick,20,902111,1,192
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0110102,,quick,21,902112,1,192
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0097647,,quick,22,902113,1,192
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0088408,,quick,23,902114,1,192
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0097893,,quick,24,902115,1,192
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0097268,,quick,25,902116,1,192
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0091921,,quick,26,902117,1,192
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0099037,,quick,27,902118,1,192
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0095294,,quick,28,902119,1,192
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0092854,,quick,29,902120,1,192
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0089634,,quick,30,902121,1,192
close_coherent_pair,8,32,2,[-0.075 0.075],[0 0],0.8,1,60,0.15,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0087957,ok,quick,31,902122,1,192
close_coherent_pair,8,32,2,[-0.075 0.075],[0 0],0.8,1,60,0.15,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0095907,ok,quick,32,902123,1,192
close_coherent_pair,8,32,2,[-0.075 0.075],[0 0],0.8,1,60,0.15,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0085542,ok,quick,33,902124,1,192
close_coherent_pair,8,32,2,[-0.075 0.075],[0 0],0.8,1,60,0.15,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0102319,ok,quick,34,902125,1,192
close_coherent_pair,8,32,2,[-0.075 0.075],[0 0],0.8,1,60,0.15,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0103775,ok,quick,35,902126,1,192
close_coherent_pair,8,32,2,[-0.075 0.075],[0 0],0.8,1,60,0.15,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0091687,ok,quick,36,902127,1,192
close_coherent_pair,8,32,2,[-0.075 0.075],[0 0],0.8,1,60,0.15,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0091715,ok,quick,37,902128,1,192
close_coherent_pair,8,32,2,[-0.075 0.075],[0 0],0.8,1,60,0.15,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0093581,ok,quick,38,902129,1,192
close_coherent_pair,8,32,2,[-0.075 0.075],[0 0],0.8,1,60,0.15,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0093808,ok,quick,39,902130,1,192
close_coherent_pair,8,32,2,[-0.075 0.075],[0 0],0.8,1,60,0.15,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0098348,ok,quick,40,902131,1,192
close_coherent_pair,8,32,2,[-0.075 0.075],[0 0],0.8,1,60,0.15,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0104484,ok,quick,41,902132,1,192
close_coherent_pair,8,32,2,[-0.075 0.075],[0 0],0.8,1,60,0.15,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0099426,ok,quick,42,902133,1,192
close_coherent_pair,8,32,2,[-0.075 0.075],[0 0],0.8,1,60,0.15,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0100532,ok,quick,43,902134,1,192
close_coherent_pair,8,32,2,[-0.075 0.075],[0 0],0.8,1,60,0.15,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0104645,ok,quick,44,902135,1,192
close_coherent_pair,8,32,2,[-0.075 0.075],[0 0],0.8,1,60,0.15,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0101356,ok,quick,45,902136,1,192
close_coherent_pair,8,32,2,[-0.075 0.075],[0 0],0.8,1,60,0.15,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.009399,ok,quick,46,902137,1,192
close_coherent_pair,8,32,2,[-0.075 0.075],[0 0],0.8,1,60,0.15,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0100585,ok,quick,47,902138,1,192
close_coherent_pair,8,32,2,[-0.075 0.075],[0 0],0.8,1,60,0.15,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0094178,ok,quick,48,902139,1,192
close_coherent_pair,8,32,2,[-0.075 0.075],[0 0],0.8,1,60,0.15,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0099995,ok,quick,49,902140,1,192
close_coherent_pair,8,32,2,[-0.075 0.075],[0 0],0.8,1,60,0.15,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0088886,ok,quick,50,902141,1,192
close_coherent_pair,8,32,2,[-0.075 0.075],[0 0],0.8,1,60,0.15,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0092861,ok,quick,51,902142,1,192
close_coherent_pair,8,32,2,[-0.075 0.075],[0 0],0.8,1,60,0.15,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0087215,ok,quick,52,902143,1,192
close_coherent_pair,8,32,2,[-0.075 0.075],[0 0],0.8,1,60,0.15,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0085165,ok,quick,53,902144,1,192
close_coherent_pair,8,32,2,[-0.075 0.075],[0 0],0.8,1,60,0.15,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0086031,ok,quick,54,902145,1,192
close_coherent_pair,8,32,2,[-0.075 0.075],[0 0],0.8,1,60,0.15,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0092088,ok,quick,55,902146,1,192
close_coherent_pair,8,32,2,[-0.075 0.075],[0 0],0.8,1,60,0.15,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.009691,ok,quick,56,902147,1,192
close_coherent_pair,8,32,2,[-0.075 0.075],[0 0],0.8,1,60,0.15,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0091981,ok,quick,57,902148,1,192
close_coherent_pair,8,32,2,[-0.075 0.075],[0 0],0.8,1,60,0.15,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0092184,ok,quick,58,902149,1,192
close_coherent_pair,8,32,2,[-0.075 0.075],[0 0],0.8,1,60,0.15,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0096162,ok,quick,59,902150,1,192
close_coherent_pair,8,32,2,[-0.075 0.075],[0 0],0.8,1,60,0.15,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0108613,ok,quick,60,902151,1,192
close_coherent_pair,8,32,2,[-0.125 0.125],[0 0],1,1,0,0.25,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0087412,ok,quick,61,902152,1,192
close_coherent_pair,8,32,2,[-0.125 0.125],[0 0],1,1,0,0.25,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.009107,ok,quick,62,902153,1,192
close_coherent_pair,8,32,2,[-0.125 0.125],[0 0],1,1,0,0.25,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0088506,ok,quick,63,902154,1,192
close_coherent_pair,8,32,2,[-0.125 0.125],[0 0],1,1,0,0.25,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0082156,ok,quick,64,902155,1,192
close_coherent_pair,8,32,2,[-0.125 0.125],[0 0],1,1,0,0.25,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0082682,ok,quick,65,902156,1,192
close_coherent_pair,8,32,2,[-0.125 0.125],[0 0],1,1,0,0.25,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.009485,ok,quick,66,902157,1,192
close_coherent_pair,8,32,2,[-0.125 0.125],[0 0],1,1,0,0.25,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0087591,ok,quick,67,902158,1,192
close_coherent_pair,8,32,2,[-0.125 0.125],[0 0],1,1,0,0.25,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0091721,ok,quick,68,902159,1,192
close_coherent_pair,8,32,2,[-0.125 0.125],[0 0],1,1,0,0.25,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0103896,ok,quick,69,902160,1,192
close_coherent_pair,8,32,2,[-0.125 0.125],[0 0],1,1,0,0.25,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0100372,ok,quick,70,902161,1,192
close_coherent_pair,8,32,2,[-0.125 0.125],[0 0],1,1,0,0.25,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0101996,ok,quick,71,902162,1,192
close_coherent_pair,8,32,2,[-0.125 0.125],[0 0],1,1,0,0.25,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; music evidence is too weak for coherent pair fallback; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.009657,ok,quick,72,902163,1,192
