config_name,split_name,run_phase,scenario_name,adaptive_policy_name,adaptive_confidence,adaptive_boundary_flag,failure_reason,row_id,config_id,trial_id,seed,bias_case_id,az_center_bias_deg,el_center_bias_deg,truth_az1,truth_az2,truth_el1,truth_el2,true_orientation,full_success,fixed_success,adaptive_success,full_rmse,fixed_rmse,adaptive_rmse,full_num_pairs,fixed_num_pairs,adaptive_num_pairs,adaptive_num_pairs_coarse,adaptive_num_pairs_refine,adaptive_vs_fixed_pair_count_ratio,fixed_full_grid_match,adaptive_full_grid_match,fixed_topK_miss,adaptive_topK_miss,fixed_boundary_hit,adaptive_boundary_hit,H_norm,gap_13,gap_17,boundary_risk,cond_risk,U_search,U_confidence,adaptive_topK,az_window_scale,el_window_scale
C03_easy_moderate,calibration,config_scan,low_snr_hard,NORMAL,medium,,,555,3,7,20615616,1,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,131461,22770,22770,7353,15417,1,1,1,0,0,0,0,0.999341871920029,0.00114427501681833,0.00300675184581971,0,0.0469812488514907,0.427073746356028,0.516158715983355,3,1,1
C04_easy_aggressive,calibration,config_scan,low_snr_hard,NORMAL,medium,,,556,4,7,20615616,1,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,131461,22770,22770,7353,15417,1,1,1,0,0,0,0,0.999341871920029,0.00114427501681833,0.00300675184581971,0,0.0469812488514907,0.427073746356028,0.516158715983355,3,1,1
C05_easy_very_aggressive,calibration,config_scan,low_snr_hard,NORMAL,medium,,,557,5,7,20615616,1,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,131461,22770,22770,7353,15417,1,1,1,0,0,0,0,0.999341871920029,0.00114427501681833,0.00300675184581971,0,0.0469812488514907,0.427073746356028,0.516158715983355,3,1,1
C06_no_window_expand,calibration,config_scan,low_snr_hard,NORMAL,medium,,,558,6,7,20615616,1,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,131461,22770,22770,7353,15417,1,1,1,0,0,0,0,0.999341871920029,0.00114427501681833,0.00300675184581971,0,0.0469812488514907,0.427073746356028,0.516158715983355,3,1,1
C07_topK_only,calibration,config_scan,low_snr_hard,SCORE_AMBIGUOUS,medium_low,,,559,7,7,20615616,1,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,131461,22770,24849,7353,17496,1.09130434782609,1,1,0,0,0,0,0.999341871920029,0.00114427501681833,0.00300675184581971,0,0.0469812488514907,0.427073746356028,0.516158715983355,5,1,1
C08_safe_default,calibration,config_scan,low_snr_hard,NORMAL,medium,,,560,8,7,20615616,1,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,131461,22770,22770,7353,15417,1,1,1,0,0,0,0,0.999341871920029,0.00114427501681833,0.00300675184581971,0,0.0469812488514907,0.489055309767021,0.539997778833737,3,1,1
C09_gap_low,calibration,config_scan,low_snr_hard,NORMAL,medium,,,561,9,7,20615616,1,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,131461,22770,22770,7353,15417,1,1,1,0,0,0,0,0.999341871920029,0.00114427501681833,0.00300675184581971,0,0.0469812488514907,0.303110619534042,0.468480590282591,3,1,1
C10_easy_top1_window075,calibration,config_scan,low_snr_hard,NORMAL,medium,,,562,10,7,20615616,1,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,131461,22770,22770,7353,15417,1,1,1,0,0,0,0,0.999341871920029,0.00114427501681833,0.00300675184581971,0,0.0469812488514907,0.427073746356028,0.516158715983355,3,1,1
C11_default_plus_low_conf,calibration,config_scan,low_snr_hard,NORMAL,medium,,,563,11,7,20615616,1,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,131461,22770,22770,7353,15417,1,1,1,0,0,0,0,0.999341871920029,0.00114427501681833,0.00300675184581971,0,0.0469812488514907,0.427073746356028,0.516158715983355,3,1,1
C12_balanced_candidate,calibration,config_scan,low_snr_hard,NORMAL,medium,,,564,12,7,20615616,1,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,131461,22770,22770,7353,15417,1,1,1,0,0,0,0,0.999341871920029,0.00114427501681833,0.00300675184581971,0,0.0469812488514907,0.427073746356028,0.516158715983355,3,1,1
C01_normal_only_control,validation,config_scan,low_snr_hard,NORMAL,medium,,,565,1,8,20615617,1,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,131461,18513,18513,7353,11160,1,1,1,0,0,0,0,0.998951686297936,0.00117750419994128,0.0035804421444493,0,0.0658423460071179,0.675,0.616093676706057,3,1,1
C02_easy_conservative,validation,config_scan,low_snr_hard,NORMAL,medium,,,566,2,8,20615617,1,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,131461,18513,18513,7353,11160,1,1,1,0,0,0,0,0.998951686297936,0.00117750419994128,0.0035804421444493,0,0.0658423460071179,0.419874090012724,0.517968326710951,3,1,1
C03_easy_moderate,validation,config_scan,low_snr_hard,NORMAL,medium,,,567,3,8,20615617,1,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,131461,18513,18513,7353,11160,1,1,1,0,0,0,0,0.998951686297936,0.00117750419994128,0.0035804421444493,0,0.0658423460071179,0.419874090012724,0.517968326710951,3,1,1
C04_easy_aggressive,validation,config_scan,low_snr_hard,NORMAL,medium,,,568,4,8,20615617,1,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,131461,18513,18513,7353,11160,1,1,1,0,0,0,0,0.998951686297936,0.00117750419994128,0.0035804421444493,0,0.0658423460071179,0.419874090012724,0.517968326710951,3,1,1
C05_easy_very_aggressive,validation,config_scan,low_snr_hard,NORMAL,medium,,,569,5,8,20615617,1,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,131461,18513,18513,7353,11160,1,1,1,0,0,0,0,0.998951686297936,0.00117750419994128,0.0035804421444493,0,0.0658423460071179,0.419874090012724,0.517968326710951,3,1,1
C06_no_window_expand,validation,config_scan,low_snr_hard,NORMAL,medium,,,570,6,8,20615617,1,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,131461,18513,18513,7353,11160,1,1,1,0,0,0,0,0.998951686297936,0.00117750419994128,0.0035804421444493,0,0.0658423460071179,0.419874090012724,0.517968326710951,3,1,1
C07_topK_only,validation,config_scan,low_snr_hard,SCORE_AMBIGUOUS,medium_low,,,571,7,8,20615617,1,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,131461,18513,20106,7353,12753,1.08604764219737,1,1,0,0,0,0,0.998951686297936,0.00117750419994128,0.0035804421444493,0,0.0658423460071179,0.419874090012724,0.517968326710951,5,1,1
C08_safe_default,validation,config_scan,low_snr_hard,NORMAL,medium,,,572,8,8,20615617,1,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,131461,18513,18513,7353,11160,1,1,1,0,0,0,0,0.998951686297936,0.00117750419994128,0.0035804421444493,0,0.0658423460071179,0.483655567509543,0.542499664209728,3,1,1
C09_gap_low,validation,config_scan,low_snr_hard,NORMAL,medium,,,573,9,8,20615617,1,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,131461,18513,18513,7353,11160,1,1,1,0,0,0,0,0.998951686297936,0.00117750419994128,0.0035804421444493,0,0.0658423460071179,0.292311135019086,0.468905651713398,3,1,1
C10_easy_top1_window075,validation,config_scan,low_snr_hard,NORMAL,medium,,,574,10,8,20615617,1,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,131461,18513,18513,7353,11160,1,1,1,0,0,0,0,0.998951686297936,0.00117750419994128,0.0035804421444493,0,0.0658423460071179,0.419874090012724,0.517968326710951,3,1,1
C11_default_plus_low_conf,validation,config_scan,low_snr_hard,NORMAL,medium,,,575,11,8,20615617,1,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,131461,18513,18513,7353,11160,1,1,1,0,0,0,0,0.998951686297936,0.00117750419994128,0.0035804421444493,0,0.0658423460071179,0.419874090012724,0.517968326710951,3,1,1
C12_balanced_candidate,validation,config_scan,low_snr_hard,NORMAL,medium,,,576,12,8,20615617,1,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,131461,18513,18513,7353,11160,1,1,1,0,0,0,0,0.998951686297936,0.00117750419994128,0.0035804421444493,0,0.0658423460071179,0.419874090012724,0.517968326710951,3,1,1
C01_normal_only_control,calibration,config_scan,low_snr_hard,NORMAL,medium,,,577,1,9,20615618,1,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,131461,22770,22770,7353,15417,1,1,1,0,0,0,0,0.999330102174454,0.00119574285430316,0.00303665386383514,0,0.0469812488514907,0.675,0.611510847973932,3,1,1
C02_easy_conservative,calibration,config_scan,low_snr_hard,NORMAL,medium,,,578,2,9,20615618,1,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,131461,22770,22770,7353,15417,1,1,1,0,0,0,0,0.999330102174454,0.00119574285430316,0.00303665386383514,0,0.0469812488514907,0.41592238156765,0.511865610115335,3,1,1
C03_easy_moderate,calibration,config_scan,low_snr_hard,NORMAL,medium,,,579,3,9,20615618,1,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,131461,22770,22770,7353,15417,1,1,1,0,0,0,0,0.999330102174454,0.00119574285430316,0.00303665386383514,0,0.0469812488514907,0.41592238156765,0.511865610115335,3,1,1
C04_easy_aggressive,calibration,config_scan,low_snr_hard,NORMAL,medium,,,580,4,9,20615618,1,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,131461,22770,22770,7353,15417,1,1,1,0,0,0,0,0.999330102174454,0.00119574285430316,0.00303665386383514,0,0.0469812488514907,0.41592238156765,0.511865610115335,3,1,1
C05_easy_very_aggressive,calibration,config_scan,low_snr_hard,NORMAL,medium,,,581,5,9,20615618,1,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,131461,22770,22770,7353,15417,1,1,1,0,0,0,0,0.999330102174454,0.00119574285430316,0.00303665386383514,0,0.0469812488514907,0.41592238156765,0.511865610115335,3,1,1
C06_no_window_expand,calibration,config_scan,low_snr_hard,NORMAL,medium,,,582,6,9,20615618,1,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,131461,22770,22770,7353,15417,1,1,1,0,0,0,0,0.999330102174454,0.00119574285430316,0.00303665386383514,0,0.0469812488514907,0.41592238156765,0.511865610115335,3,1,1
C07_topK_only,calibration,config_scan,low_snr_hard,SCORE_AMBIGUOUS,medium_low,,,583,7,9,20615618,1,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,131461,22770,24849,7353,17496,1.09130434782609,1,1,0,0,0,0,0.999330102174454,0.00119574285430316,0.00303665386383514,0,0.0469812488514907,0.41592238156765,0.511865610115335,5,1,1
C08_safe_default,calibration,config_scan,low_snr_hard,NORMAL,medium,,,584,8,9,20615618,1,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,131461,22770,22770,7353,15417,1,1,1,0,0,0,0,0.999330102174454,0.00119574285430316,0.00303665386383514,0,0.0469812488514907,0.480691786175737,0.536776919579984,3,1,1
C09_gap_low,calibration,config_scan,low_snr_hard,NORMAL,medium,,,585,9,9,20615618,1,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,131461,22770,22770,7353,15417,1,1,1,0,0,0,0,0.999330102174454,0.00119574285430316,0.00303665386383514,0,0.0469812488514907,0.286383572351474,0.462042991186037,3,1,1
C10_easy_top1_window075,calibration,config_scan,low_snr_hard,NORMAL,medium,,,586,10,9,20615618,1,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,131461,22770,22770,7353,15417,1,1,1,0,0,0,0,0.999330102174454,0.00119574285430316,0.00303665386383514,0,0.0469812488514907,0.41592238156765,0.511865610115335,3,1,1
C11_default_plus_low_conf,calibration,config_scan,low_snr_hard,NORMAL,medium,,,587,11,9,20615618,1,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,131461,22770,22770,7353,15417,1,1,1,0,0,0,0,0.999330102174454,0.00119574285430316,0.00303665386383514,0,0.0469812488514907,0.41592238156765,0.511865610115335,3,1,1
C12_balanced_candidate,calibration,config_scan,low_snr_hard,NORMAL,medium,,,588,12,9,20615618,1,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,131461,22770,22770,7353,15417,1,1,1,0,0,0,0,0.999330102174454,0.00119574285430316,0.00303665386383514,0,0.0469812488514907,0.41592238156765,0.511865610115335,3,1,1
C01_normal_only_control,validation,config_scan,low_snr_hard,NORMAL,medium,,,589,1,10,20615619,1,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,131461,18513,18513,7353,11160,1,1,1,0,0,0,0,0.998919727110354,0.0012431933661802,0.00363406054249183,0,0.0658423460071179,0.675,0.616082490990403,3,1,1
C02_easy_conservative,validation,config_scan,low_snr_hard,NORMAL,medium,,,590,2,10,20615619,1,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,131461,18513,18513,7353,11160,1,1,1,0,0,0,0,0.998919727110354,0.0012431933661802,0.00363406054249183,0,0.0658423460071179,0.405641437327623,0.51248304380872,3,1,1
C03_easy_moderate,validation,config_scan,low_snr_hard,NORMAL,medium,,,591,3,10,20615619,1,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,131461,18513,18513,7353,11160,1,1,1,0,0,0,0,0.998919727110354,0.0012431933661802,0.00363406054249183,0,0.0658423460071179,0.405641437327623,0.51248304380872,3,1,1
C04_easy_aggressive,validation,config_scan,low_snr_hard,NORMAL,medium,,,592,4,10,20615619,1,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,131461,18513,18513,7353,11160,1,1,1,0,0,0,0,0.998919727110354,0.0012431933661802,0.00363406054249183,0,0.0658423460071179,0.405641437327623,0.51248304380872,3,1,1
C05_easy_very_aggressive,validation,config_scan,low_snr_hard,NORMAL,medium,,,593,5,10,20615619,1,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,131461,18513,18513,7353,11160,1,1,1,0,0,0,0,0.998919727110354,0.0012431933661802,0.00363406054249183,0,0.0658423460071179,0.405641437327623,0.51248304380872,3,1,1
C06_no_window_expand,validation,config_scan,low_snr_hard,NORMAL,medium,,,594,6,10,20615619,1,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,131461,18513,18513,7353,11160,1,1,1,0,0,0,0,0.998919727110354,0.0012431933661802,0.00363406054249183,0,0.0658423460071179,0.405641437327623,0.51248304380872,3,1,1
C07_topK_only,validation,config_scan,low_snr_hard,NORMAL,medium,,,595,7,10,20615619,1,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,131461,18513,18513,7353,11160,1,1,1,0,0,0,0,0.998919727110354,0.0012431933661802,0.00363406054249183,0,0.0658423460071179,0.405641437327623,0.51248304380872,3,1,1
C08_safe_default,validation,config_scan,low_snr_hard,NORMAL,medium,,,596,8,10,20615619,1,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,131461,18513,18513,7353,11160,1,1,1,0,0,0,0,0.998919727110354,0.0012431933661802,0.00363406054249183,0,0.0658423460071179,0.472981077995717,0.538382905604141,3,1,1
C09_gap_low,validation,config_scan,low_snr_hard,NORMAL,medium,,,597,9,10,20615619,1,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,131461,18513,18513,7353,11160,1,1,1,0,0,0,0,0.998919727110354,0.0012431933661802,0.00363406054249183,0,0.0658423460071179,0.270962155991434,0.460683320217878,3,1,1
C10_easy_top1_window075,validation,config_scan,low_snr_hard,NORMAL,medium,,,598,10,10,20615619,1,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,131461,18513,18513,7353,11160,1,1,1,0,0,0,0,0.998919727110354,0.0012431933661802,0.00363406054249183,0,0.0658423460071179,0.405641437327623,0.51248304380872,3,1,1
C11_default_plus_low_conf,validation,config_scan,low_snr_hard,NORMAL,medium,,,599,11,10,20615619,1,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,131461,18513,18513,7353,11160,1,1,1,0,0,0,0,0.998919727110354,0.0012431933661802,0.00363406054249183,0,0.0658423460071179,0.405641437327623,0.51248304380872,3,1,1
C12_balanced_candidate,validation,config_scan,low_snr_hard,NORMAL,medium,,,600,12,10,20615619,1,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,131461,18513,18513,7353,11160,1,1,1,0,0,0,0,0.998919727110354,0.0012431933661802,0.00363406054249183,0,0.0658423460071179,0.405641437327623,0.51248304380872,3,1,1
C05_easy_very_aggressive,calibration,selected_bias,easy_noncoherent,EASY,high,,,1,5,1,20611610,1,0,0,7.365,8.635,9.975,10.645,1,1,1,1,0.0595818764390635,0.0595818764390646,0.0282488937836506,131461,16830,9729,7353,2376,0.57807486631016,1,1,0,0,0,0,0.995577653808708,0.00355344746702959,0.00948108111056833,0,0.014161674087216,0.025,0.351992597354852,1,0.6,0.6
C05_easy_very_aggressive,validation,selected_bias,easy_noncoherent,EASY,high,,,2,5,2,20611611,1,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390635,0.0595818764390646,0.0282488937836506,131461,17154,9729,7353,2376,0.567156348373557,1,1,0,0,0,0,0.993977169078684,0.00290608601746029,0.00946757940624219,0,0.0166354136958332,0.0453480295502699,0.35987702781314,1,0.6,0.6
C05_easy_very_aggressive,calibration,selected_bias,easy_noncoherent,EASY,high,,,3,5,3,20611612,1,0,0,7.365,8.635,9.975,10.645,1,1,1,1,0.0595818764390635,0.0595818764390646,0.0282488937836506,131461,18612,9729,7353,2376,0.522727272727273,1,1,0,0,0,0,0.997929165167205,0.00274423548551064,0.00660389087575898,0,0.014161674087216,0.0804156448060287,0.374129335871106,1,0.6,0.6
C05_easy_very_aggressive,validation,selected_bias,easy_noncoherent,EASY,high,,,4,5,4,20611613,1,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390635,0.0595818764390646,0.0282488937836506,131461,17154,9729,7353,2376,0.567156348373557,1,1,0,0,0,0,0.994786261761568,0.00287423903445837,0.0087694307083399,0,0.0166354136958332,0.0522482092006876,0.36281412550231,1,0.6,0.6
C05_easy_very_aggressive,calibration,selected_bias,easy_noncoherent,EASY,high,,,5,5,5,20611614,1,0,0,7.365,8.635,9.975,10.645,1,1,1,1,0.0595818764390635,0.0595818764390646,0.0282488937836506,131461,18612,9729,7353,2376,0.522727272727273,1,1,0,0,0,0,0.997545673656294,0.00282606838611735,0.00718068053324502,0,0.014161674087216,0.0626851830079081,0.367175705458395,1,0.6,0.6
C05_easy_very_aggressive,validation,selected_bias,easy_noncoherent,EASY,high,,,6,5,6,20611615,1,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390635,0.0595818764390646,0.0282488937836506,131461,17154,9729,7353,2376,0.567156348373557,1,1,0,0,0,0,0.995369299533934,0.00284961872698274,0.00814548338399648,0,0.0166354136958332,0.0575826091537396,0.365069881012274,1,0.6,0.6
C05_easy_very_aggressive,calibration,selected_bias,easy_noncoherent,EASY,high,,,7,5,7,20611616,1,0,0,7.365,8.635,9.975,10.645,1,1,1,1,0.0595818764390635,0.0595818764390646,0.0282488937836506,131461,18612,9729,7353,2376,0.522727272727273,1,1,0,0,0,0,0.998229963144835,0.00263905488582064,0.00610170187912151,0,0.014161674087216,0.10320477473886,0.382999665137443,1,0.6,0.6
C05_easy_very_aggressive,validation,selected_bias,easy_noncoherent,EASY,high,,,8,5,8,20611617,1,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390635,0.0595818764390646,0.0282488937836506,131461,17154,9729,7353,2376,0.567156348373557,1,1,0,0,0,0,0.995188154630779,0.00288583865217453,0.00837708607173779,0,0.0166354136958332,0.0497349586955175,0.361988153196853,1,0.6,0.6
C05_easy_very_aggressive,calibration,selected_bias,easy_noncoherent,EASY,high,,,9,5,9,20611618,1,0,0,7.365,8.635,9.975,10.645,1,1,1,1,0.0595818764390635,0.0595818764390646,0.0282488937836506,131461,16830,9729,7353,2376,0.57807486631016,1,1,0,0,0,0,0.996072407526637,0.00339999859048607,0.00901483757227049,0,0.014161674087216,0.025,0.352165761156127,1,0.6,0.6
C05_easy_very_aggressive,validation,selected_bias,easy_noncoherent,EASY,high,,,10,5,10,20611619,1,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390635,0.0595818764390646,0.0282488937836506,131461,17154,9729,7353,2376,0.567156348373557,1,1,0,0,0,0,0.995089254608125,0.00280492678496383,0.00845477451281719,0,0.0166354136958332,0.0672658632578368,0.368696193789816,1,0.6,0.6
C05_easy_very_aggressive,calibration,selected_bias,strong_coherent,EASY,high,,,11,5,1,20612610,1,0,0,7.365,8.635,10.125,10.495,1,1,1,1,0.0543139024560002,0.0543139024560002,0.0140712472794703,131461,19998,9729,7353,2376,0.486498649864986,1,1,0,0,0,0,0.994559594318206,0.00403615573221269,0.00859404410755127,0,0.0148363999557136,0.025,0.3518049580003,1,0.6,0.6
C05_easy_very_aggressive,validation,selected_bias,strong_coherent,EASY,high,,,12,5,2,20612611,1,0,0,7.365,8.635,10.495,10.125,-1,1,1,1,0.0543139024560002,0.0543139024560002,0.0140712472794703,131461,19998,9729,7353,2376,0.486498649864986,1,1,0,0,0,0,0.995460097435728,0.00236932955374264,0.00791603538888513,0,0.0161804396345576,0.16164526335576,0.40501201453259,1,0.6,0.6
C05_easy_very_aggressive,calibration,selected_bias,strong_coherent,EASY,high,,,13,5,3,20612612,1,0,0,7.365,8.635,10.125,10.495,1,1,1,1,0.0543139024560002,0.0543139024560002,0.0140712472794703,131461,19998,9729,7353,2376,0.486498649864986,1,1,0,0,0,0,0.994596806773299,0.004022482619647,0.00858271396791779,0,0.0148363999557136,0.025,0.351817982359583,1,0.6,0.6
C05_easy_very_aggressive,validation,selected_bias,strong_coherent,EASY,high,,,14,5,4,20612613,1,0,0,7.365,8.635,10.495,10.125,-1,1,1,1,0.0543139024560002,0.0543139024560002,0.0140712472794703,131461,19998,9729,7353,2376,0.486498649864986,1,1,0,0,0,0,0.995390837080066,0.00236195601234197,0.00799895737259482,0,0.0161804396345576,0.163242863992573,0.405602235191498,1,0.6,0.6
C05_easy_very_aggressive,calibration,selected_bias,strong_coherent,EASY,high,,,15,5,5,20612614,1,0,0,7.365,8.635,10.125,10.495,1,1,1,1,0.0543139024560002,0.0543139024560002,0.0140712472794703,131461,19998,9729,7353,2376,0.486498649864986,1,1,0,0,0,0,0.99454083025212,0.00402889449910917,0.00861847290466536,0,0.0148363999557136,0.025,0.35179839057717,1,0.6,0.6
C05_easy_very_aggressive,validation,selected_bias,strong_coherent,EASY,high,,,16,5,6,20612615,1,0,0,7.365,8.635,10.495,10.125,-1,1,1,1,0.0543139024560002,0.0543139024560002,0.0140712472794703,131461,19998,9729,7353,2376,0.486498649864986,1,1,0,0,0,0,0.99539341441136,0.00235323115902844,0.00798393009832339,0,0.0161804396345576,0.16513324887717,0.406330208366912,1,0.6,0.6
C05_easy_very_aggressive,calibration,selected_bias,strong_coherent,EASY,high,,,17,5,7,20612616,1,0,0,7.365,8.635,10.125,10.495,1,1,1,1,0.0543139024560002,0.0543139024560002,0.0140712472794703,131461,19998,9729,7353,2376,0.486498649864986,1,1,0,0,0,0,0.994559496036774,0.00402305736340632,0.00862222007225523,0,0.0148363999557136,0.025,0.351804923601799,1,0.6,0.6
C05_easy_very_aggressive,validation,selected_bias,strong_coherent,EASY,high,,,18,5,8,20612617,1,0,0,7.365,8.635,10.495,10.125,-1,1,1,1,0.0543139024560002,0.0543139024560002,0.0140712472794703,131461,19998,9729,7353,2376,0.486498649864986,1,1,0,0,0,0,0.995419408733972,0.0023585687460427,0.00794935897704994,0,0.0161804396345576,0.163976771690749,0.405894507461971,1,0.6,0.6
C05_easy_very_aggressive,calibration,selected_bias,strong_coherent,EASY,high,,,19,5,9,20612618,1,0,0,7.365,8.635,10.125,10.495,1,1,1,1,0.0543139024560002,0.0543139024560002,0.0140712472794703,131461,19998,9729,7353,2376,0.486498649864986,1,1,0,0,0,0,0.994561632834761,0.00402548229957308,0.00860666774346293,0,0.0148363999557136,0.025,0.351805671481095,1,0.6,0.6
C05_easy_very_aggressive,validation,selected_bias,strong_coherent,EASY,high,,,20,5,10,20612619,1,0,0,7.365,8.635,10.495,10.125,-1,1,1,1,0.0543139024560002,0.0543139024560002,0.0140712472794703,131461,19998,9729,7353,2376,0.486498649864986,1,1,0,0,0,0,0.995422763539087,0.00234114311415738,0.00794676014490584,0,0.0161804396345576,0.167752325265902,0.407347817634205,1,0.6,0.6
C05_easy_very_aggressive,calibration,selected_bias,hard_phase,EASY,high,,,21,5,1,20613610,1,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.0561248608016083,0.0561248608016083,0.0199499373432595,131461,18936,9729,7353,2376,0.513783269961977,1,1,0,0,0,0,0.995944672536811,0.00396467596967685,0.00727751238693124,0,0.0443699076850879,0.025,0.359673112309156,1,0.6,0.6
C05_easy_very_aggressive,validation,selected_bias,hard_phase,EASY,high,,,22,5,2,20613611,1,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.0561248608016083,0.0561248608016083,0.0199499373432595,131461,18612,9729,7353,2376,0.522727272727273,1,1,0,0,0,0,0.995373313362793,0.00353493551262151,0.00795137243303763,0,0.0427307558720042,0.025,0.359063348644978,1,0.6,0.6
C05_easy_very_aggressive,calibration,selected_bias,hard_phase,EASY,high,,,23,5,3,20613612,1,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.0561248608016083,0.0561248608016083,0.0199499373432595,131461,18936,9729,7353,2376,0.513783269961977,1,1,0,0,0,0,0.995963075683537,0.00398599800487806,0.00727246081489008,0,0.0443699076850879,0.025,0.35967955341051,1,0.6,0.6
