route_name,K_fbss,phase_offset_deg,sep_factor,theta_sep_deg,theta_a_deg,theta_b_deg,snr_db,raw_success_rate,tol_success_rate,tol_success_rate_rel,rmse_deg,snr90_db,snr90_rel_db,mean_bias_deg,max_bias_deg,lambda2_over_noise,degraded_sample_count
verify_joint_K28_phase30,28,30,1,5.450000,-2.725000,2.725000,-4,1.000000,1.000000,1.000000,0.062930,-4.000000,-4.000000,0.001235,0.063039,30.072647,0
verify_joint_K28_phase30,28,30,1,5.450000,-2.725000,2.725000,-2,1.000000,1.000000,1.000000,0.062806,-4.000000,-4.000000,0.000314,0.062332,47.219801,0
verify_joint_K28_phase30,28,30,1,5.450000,-2.725000,2.725000,0,1.000000,1.000000,1.000000,0.062539,-4.000000,-4.000000,0.000022,0.062112,74.020396,0
verify_joint_K28_phase30,28,30,1,5.450000,-2.725000,2.725000,2,1.000000,1.000000,1.000000,0.062163,-4.000000,-4.000000,0.000357,0.062232,116.864521,0
verify_joint_K28_phase30,28,30,1,5.450000,-2.725000,2.725000,4,1.000000,1.000000,1.000000,0.062049,-4.000000,-4.000000,0.000914,0.062748,184.271244,0
verify_joint_K28_phase30,28,30,1,5.450000,-2.725000,2.725000,6,1.000000,1.000000,1.000000,0.062254,-4.000000,-4.000000,0.000547,0.062668,290.104518,0
verify_joint_K28_phase30,28,30,1,5.450000,-2.725000,2.725000,8,1.000000,1.000000,1.000000,0.062184,-4.000000,-4.000000,0.000507,0.062612,455.780818,0
verify_joint_K28_phase30,28,30,1,5.450000,-2.725000,2.725000,10,1.000000,1.000000,1.000000,0.061880,-4.000000,-4.000000,0.000591,0.062418,709.846202,0
verify_joint_K28_phase30,28,30,1,5.450000,-2.725000,2.725000,12,1.000000,1.000000,1.000000,0.061940,-4.000000,-4.000000,0.000328,0.062236,1097.417402,0
verify_joint_K28_phase30,28,30,1,5.450000,-2.725000,2.725000,14,1.000000,1.000000,1.000000,0.061937,-4.000000,-4.000000,0.000487,0.062404,1668.169866,0
verify_joint_K28_phase30,28,30,1,5.450000,-2.725000,2.725000,16,1.000000,1.000000,1.000000,0.061961,-4.000000,-4.000000,0.000385,0.062335,2489.697055,0
verify_joint_K28_phase30,28,30,1,5.450000,-2.725000,2.725000,18,1.000000,1.000000,1.000000,0.061967,-4.000000,-4.000000,0.000437,0.062394,3591.311388,0
verify_joint_K28_phase30,28,30,1,5.450000,-2.725000,2.725000,20,1.000000,1.000000,1.000000,0.061970,-4.000000,-4.000000,0.000525,0.062488,4987.991522,0
verify_joint_K28_phase30,28,30,1,5.450000,-2.725000,2.725000,22,1.000000,1.000000,1.000000,0.061960,-4.000000,-4.000000,0.000532,0.062486,6586.171571,0
verify_joint_K28_phase30,28,30,1,5.450000,-2.725000,2.725000,24,1.000000,1.000000,1.000000,0.061941,-4.000000,-4.000000,0.000542,0.062479,8274.325856,0
verify_joint_K28_phase30,28,30,1,5.450000,-2.725000,2.725000,26,1.000000,1.000000,1.000000,0.061955,-4.000000,-4.000000,0.000506,0.062457,9833.101037,0
verify_joint_K28_phase30,28,30,1,5.450000,-2.725000,2.725000,28,1.000000,1.000000,1.000000,0.061936,-4.000000,-4.000000,0.000499,0.062431,11182.732633,0
verify_joint_K28_phase30,28,30,1,5.450000,-2.725000,2.725000,30,1.000000,1.000000,1.000000,0.061944,-4.000000,-4.000000,0.000519,0.062459,12229.549157,0
verify_joint_K28_phase30,28,30,2,2.725000,-1.362500,1.362500,-4,1.000000,0.860000,1.000000,0.056125,-2.000000,-4.000000,0.014714,0.052826,6.838414,0
verify_joint_K28_phase30,28,30,2,2.725000,-1.362500,1.362500,-2,1.000000,0.945000,1.000000,0.051556,-2.000000,-4.000000,0.016906,0.054812,10.357960,0
verify_joint_K28_phase30,28,30,2,2.725000,-1.362500,1.362500,0,1.000000,0.980000,1.000000,0.046254,-2.000000,-4.000000,0.011468,0.049274,15.916817,0
verify_joint_K28_phase30,28,30,2,2.725000,-1.362500,1.362500,2,1.000000,1.000000,1.000000,0.042480,-2.000000,-4.000000,0.010932,0.048531,24.708566,0
verify_joint_K28_phase30,28,30,2,2.725000,-1.362500,1.362500,4,1.000000,1.000000,1.000000,0.041463,-2.000000,-4.000000,0.010757,0.048216,38.620954,0
verify_joint_K28_phase30,28,30,2,2.725000,-1.362500,1.362500,6,1.000000,1.000000,1.000000,0.040453,-2.000000,-4.000000,0.011635,0.048482,60.794797,0
verify_joint_K28_phase30,28,30,2,2.725000,-1.362500,1.362500,8,1.000000,1.000000,1.000000,0.039835,-2.000000,-4.000000,0.011844,0.048730,95.628520,0
verify_joint_K28_phase30,28,30,2,2.725000,-1.362500,1.362500,10,1.000000,1.000000,1.000000,0.039635,-2.000000,-4.000000,0.011426,0.048705,151.187002,0
verify_joint_K28_phase30,28,30,2,2.725000,-1.362500,1.362500,12,1.000000,1.000000,1.000000,0.038730,-2.000000,-4.000000,0.010722,0.047450,238.939060,0
verify_joint_K28_phase30,28,30,2,2.725000,-1.362500,1.362500,14,1.000000,1.000000,1.000000,0.038845,-2.000000,-4.000000,0.011317,0.048222,377.198649,0
verify_joint_K28_phase30,28,30,2,2.725000,-1.362500,1.362500,16,1.000000,1.000000,1.000000,0.038880,-2.000000,-4.000000,0.011818,0.048678,595.830182,0
verify_joint_K28_phase30,28,30,2,2.725000,-1.362500,1.362500,18,1.000000,1.000000,1.000000,0.038864,-2.000000,-4.000000,0.011394,0.048437,941.199766,0
verify_joint_K28_phase30,28,30,2,2.725000,-1.362500,1.362500,20,1.000000,1.000000,1.000000,0.038705,-2.000000,-4.000000,0.011381,0.048302,1479.903075,0
verify_joint_K28_phase30,28,30,2,2.725000,-1.362500,1.362500,22,1.000000,1.000000,1.000000,0.038677,-2.000000,-4.000000,0.011282,0.048226,2304.199405,0
verify_joint_K28_phase30,28,30,2,2.725000,-1.362500,1.362500,24,1.000000,1.000000,1.000000,0.038757,-2.000000,-4.000000,0.011569,0.048527,3556.967571,0
verify_joint_K28_phase30,28,30,2,2.725000,-1.362500,1.362500,26,1.000000,1.000000,1.000000,0.038667,-2.000000,-4.000000,0.011399,0.048326,5397.549235,0
verify_joint_K28_phase30,28,30,2,2.725000,-1.362500,1.362500,28,1.000000,1.000000,1.000000,0.038677,-2.000000,-4.000000,0.011412,0.048357,8012.779302,0
verify_joint_K28_phase30,28,30,2,2.725000,-1.362500,1.362500,30,1.000000,1.000000,1.000000,0.038681,-2.000000,-4.000000,0.011441,0.048385,11517.688450,0
verify_joint_K28_phase30,28,30,3,1.816667,-0.908333,0.908333,-4,1.000000,0.665000,1.000000,0.074958,2.000000,-4.000000,0.003930,0.035961,3.392347,0
verify_joint_K28_phase30,28,30,3,1.816667,-0.908333,0.908333,-2,1.000000,0.845000,1.000000,0.064175,2.000000,-4.000000,0.013327,0.042109,4.859961,0
verify_joint_K28_phase30,28,30,3,1.816667,-0.908333,0.908333,0,1.000000,0.870000,1.000000,0.054593,2.000000,-4.000000,0.008295,0.035561,7.185564,0
verify_joint_K28_phase30,28,30,3,1.816667,-0.908333,0.908333,2,1.000000,0.970000,1.000000,0.044234,2.000000,-4.000000,0.007996,0.034399,10.881263,0
verify_joint_K28_phase30,28,30,3,1.816667,-0.908333,0.908333,4,1.000000,0.995000,1.000000,0.035471,2.000000,-4.000000,0.011535,0.036959,16.680185,0
verify_joint_K28_phase30,28,30,3,1.816667,-0.908333,0.908333,6,1.000000,1.000000,1.000000,0.033388,2.000000,-4.000000,0.008331,0.033554,25.921557,0
verify_joint_K28_phase30,28,30,3,1.816667,-0.908333,0.908333,8,1.000000,1.000000,1.000000,0.031150,2.000000,-4.000000,0.009997,0.035006,40.678259,0
verify_joint_K28_phase30,28,30,3,1.816667,-0.908333,0.908333,10,1.000000,1.000000,1.000000,0.029676,2.000000,-4.000000,0.009555,0.034952,63.828328,0
verify_joint_K28_phase30,28,30,3,1.816667,-0.908333,0.908333,12,1.000000,1.000000,1.000000,0.028629,2.000000,-4.000000,0.010063,0.035035,100.804879,0
verify_joint_K28_phase30,28,30,3,1.816667,-0.908333,0.908333,14,1.000000,1.000000,1.000000,0.027647,2.000000,-4.000000,0.009110,0.034099,158.986304,0
verify_joint_K28_phase30,28,30,3,1.816667,-0.908333,0.908333,16,1.000000,1.000000,1.000000,0.027392,2.000000,-4.000000,0.009320,0.034320,251.202297,0
verify_joint_K28_phase30,28,30,3,1.816667,-0.908333,0.908333,18,1.000000,1.000000,1.000000,0.027278,2.000000,-4.000000,0.009976,0.034886,397.934474,0
verify_joint_K28_phase30,28,30,3,1.816667,-0.908333,0.908333,20,1.000000,1.000000,1.000000,0.027127,2.000000,-4.000000,0.009913,0.034856,630.971951,0
verify_joint_K28_phase30,28,30,3,1.816667,-0.908333,0.908333,22,1.000000,1.000000,1.000000,0.026714,2.000000,-4.000000,0.009299,0.034151,994.246231,0
verify_joint_K28_phase30,28,30,3,1.816667,-0.908333,0.908333,24,1.000000,1.000000,1.000000,0.026849,2.000000,-4.000000,0.009477,0.034474,1571.752423,0
verify_joint_K28_phase30,28,30,3,1.816667,-0.908333,0.908333,26,1.000000,1.000000,1.000000,0.026688,2.000000,-4.000000,0.009374,0.034273,2474.863259,0
verify_joint_K28_phase30,28,30,3,1.816667,-0.908333,0.908333,28,1.000000,1.000000,1.000000,0.026720,2.000000,-4.000000,0.009337,0.034327,3882.589294,0
verify_joint_K28_phase30,28,30,3,1.816667,-0.908333,0.908333,30,1.000000,1.000000,1.000000,0.026668,2.000000,-4.000000,0.009397,0.034327,6022.493804,0
verify_joint_K28_phase30,28,30,5,1.090000,-0.545000,0.545000,-4,1.000000,0.065000,0.795000,0.182026,4.000000,-2.000000,0.003891,0.090109,1.775635,0
verify_joint_K28_phase30,28,30,5,1.090000,-0.545000,0.545000,-2,1.000000,0.320000,0.965000,0.118998,4.000000,-2.000000,-0.001890,0.050670,2.285360,0
verify_joint_K28_phase30,28,30,5,1.090000,-0.545000,0.545000,0,1.000000,0.590000,1.000000,0.085334,4.000000,-2.000000,0.012763,0.046212,3.129934,0
verify_joint_K28_phase30,28,30,5,1.090000,-0.545000,0.545000,2,1.000000,0.790000,1.000000,0.065838,4.000000,-2.000000,0.003477,0.027909,4.465870,0
verify_joint_K28_phase30,28,30,5,1.090000,-0.545000,0.545000,4,1.000000,0.925000,1.000000,0.051390,4.000000,-2.000000,0.009741,0.031475,6.529896,0
verify_joint_K28_phase30,28,30,5,1.090000,-0.545000,0.545000,6,1.000000,0.980000,1.000000,0.041621,4.000000,-2.000000,0.005623,0.023944,9.821844,0
verify_joint_K28_phase30,28,30,5,1.090000,-0.545000,0.545000,8,1.000000,1.000000,1.000000,0.031813,4.000000,-2.000000,0.006122,0.023084,15.067913,0
verify_joint_K28_phase30,28,30,5,1.090000,-0.545000,0.545000,10,1.000000,1.000000,1.000000,0.029015,4.000000,-2.000000,0.007146,0.023420,23.365566,0
verify_joint_K28_phase30,28,30,5,1.090000,-0.545000,0.545000,12,1.000000,1.000000,1.000000,0.025800,4.000000,-2.000000,0.006285,0.022089,36.473483,0
verify_joint_K28_phase30,28,30,5,1.090000,-0.545000,0.545000,14,1.000000,1.000000,1.000000,0.021601,4.000000,-2.000000,0.006093,0.021526,57.315228,0
verify_joint_K28_phase30,28,30,5,1.090000,-0.545000,0.545000,16,1.000000,1.000000,1.000000,0.020229,4.000000,-2.000000,0.006564,0.022062,90.393151,0
verify_joint_K28_phase30,28,30,5,1.090000,-0.545000,0.545000,18,1.000000,1.000000,1.000000,0.019147,4.000000,-2.000000,0.008110,0.023214,142.751121,0
verify_joint_K28_phase30,28,30,5,1.090000,-0.545000,0.545000,20,1.000000,1.000000,1.000000,0.017443,4.000000,-2.000000,0.006273,0.021238,225.735246,0
verify_joint_K28_phase30,28,30,5,1.090000,-0.545000,0.545000,22,1.000000,1.000000,1.000000,0.017103,4.000000,-2.000000,0.006485,0.021354,356.838266,0
verify_joint_K28_phase30,28,30,5,1.090000,-0.545000,0.545000,24,1.000000,1.000000,1.000000,0.016576,4.000000,-2.000000,0.005997,0.020825,566.443815,0
verify_joint_K28_phase30,28,30,5,1.090000,-0.545000,0.545000,26,1.000000,1.000000,1.000000,0.016325,4.000000,-2.000000,0.006008,0.020849,893.971742,0
verify_joint_K28_phase30,28,30,5,1.090000,-0.545000,0.545000,28,1.000000,1.000000,1.000000,0.016297,4.000000,-2.000000,0.006021,0.020910,1416.315371,0
verify_joint_K28_phase30,28,30,5,1.090000,-0.545000,0.545000,30,1.000000,1.000000,1.000000,0.016189,4.000000,-2.000000,0.006034,0.020885,2236.998643,0
verify_joint_K28_phase30,28,30,7,0.778571,-0.389286,0.389286,-4,1.000000,0.000000,0.010000,0.341659,8.000000,2.000000,0.012038,0.134503,1.358542,2
verify_joint_K28_phase30,28,30,7,0.778571,-0.389286,0.389286,-2,1.000000,0.015000,0.160000,0.243645,8.000000,2.000000,-0.020305,0.139106,1.617120,0
verify_joint_K28_phase30,28,30,7,0.778571,-0.389286,0.389286,0,1.000000,0.110000,0.570000,0.162618,8.000000,2.000000,0.007256,0.088136,2.036693,0
verify_joint_K28_phase30,28,30,7,0.778571,-0.389286,0.389286,2,1.000000,0.375000,0.905000,0.107538,8.000000,2.000000,0.003604,0.053273,2.707312,0
verify_joint_K28_phase30,28,30,7,0.778571,-0.389286,0.389286,4,1.000000,0.695000,0.995000,0.075124,8.000000,2.000000,0.004001,0.034739,3.783502,0
verify_joint_K28_phase30,28,30,7,0.778571,-0.389286,0.389286,6,1.000000,0.870000,0.995000,0.059246,8.000000,2.000000,0.009317,0.030270,5.493797,0
verify_joint_K28_phase30,28,30,7,0.778571,-0.389286,0.389286,8,1.000000,0.960000,1.000000,0.046775,8.000000,2.000000,0.003910,0.019892,8.174231,0
verify_joint_K28_phase30,28,30,7,0.778571,-0.389286,0.389286,10,1.000000,0.995000,1.000000,0.035156,8.000000,2.000000,0.003208,0.017477,12.445387,0
verify_joint_K28_phase30,28,30,7,0.778571,-0.389286,0.389286,12,1.000000,1.000000,1.000000,0.028145,8.000000,2.000000,0.003563,0.016434,19.221770,0
verify_joint_K28_phase30,28,30,7,0.778571,-0.389286,0.389286,14,1.000000,1.000000,1.000000,0.022529,8.000000,2.000000,0.002400,0.014790,29.935344,0
verify_joint_K28_phase30,28,30,7,0.778571,-0.389286,0.389286,16,1.000000,1.000000,1.000000,0.018258,8.000000,2.000000,0.004875,0.015918,46.981613,0
verify_joint_K28_phase30,28,30,7,0.778571,-0.389286,0.389286,18,1.000000,1.000000,1.000000,0.017143,8.000000,2.000000,0.004189,0.015400,73.997643,0
verify_joint_K28_phase30,28,30,7,0.778571,-0.389286,0.389286,20,1.000000,1.000000,1.000000,0.015770,8.000000,2.000000,0.003789,0.014978,116.138903,0
verify_joint_K28_phase30,28,30,7,0.778571,-0.389286,0.389286,22,1.000000,1.000000,1.000000,0.013705,8.000000,2.000000,0.004154,0.015055,184.145914,0
verify_joint_K28_phase30,28,30,7,0.778571,-0.389286,0.389286,24,1.000000,1.000000,1.000000,0.013193,8.000000,2.000000,0.004392,0.015155,290.938365,0
verify_joint_K28_phase30,28,30,7,0.778571,-0.389286,0.389286,26,1.000000,1.000000,1.000000,0.012657,8.000000,2.000000,0.004976,0.015471,460.636327,0
verify_joint_K28_phase30,28,30,7,0.778571,-0.389286,0.389286,28,1.000000,1.000000,1.000000,0.012135,8.000000,2.000000,0.004652,0.015271,730.424131,0
verify_joint_K28_phase30,28,30,7,0.778571,-0.389286,0.389286,30,1.000000,1.000000,1.000000,0.011804,8.000000,2.000000,0.004601,0.015105,1153.784276,0
verify_joint_K28_phase30,28,30,10,0.545000,-0.272500,0.272500,-4,0.985000,0.000000,0.000000,10.375652,10.000000,8.000000,0.470763,3.441168,1.137503,90
verify_joint_K28_phase30,28,30,10,0.545000,-0.272500,0.272500,-2,1.000000,0.000000,0.000000,1.113440,10.000000,8.000000,0.029781,0.100684,1.244349,16
verify_joint_K28_phase30,28,30,10,0.545000,-0.272500,0.272500,0,1.000000,0.000000,0.010000,0.269618,10.000000,8.000000,0.003440,0.066983,1.464753,0
verify_joint_K28_phase30,28,30,10,0.545000,-0.272500,0.272500,2,1.000000,0.020000,0.065000,0.198150,10.000000,8.000000,-0.000780,0.092660,1.785659,0
verify_joint_K28_phase30,28,30,10,0.545000,-0.272500,0.272500,4,1.000000,0.195000,0.365000,0.147416,10.000000,8.000000,-0.003391,0.071604,2.324082,0
verify_joint_K28_phase30,28,30,10,0.545000,-0.272500,0.272500,6,1.000000,0.475000,0.785000,0.094549,10.000000,8.000000,0.006669,0.053706,3.167063,0
verify_joint_K28_phase30,28,30,10,0.545000,-0.272500,0.272500,8,1.000000,0.715000,0.920000,0.072303,10.000000,8.000000,0.013618,0.043785,4.502601,0
verify_joint_K28_phase30,28,30,10,0.545000,-0.272500,0.272500,10,1.000000,0.925000,0.995000,0.051356,10.000000,8.000000,-0.002971,0.024952,6.620186,0
verify_joint_K28_phase30,28,30,10,0.545000,-0.272500,0.272500,12,1.000000,0.985000,1.000000,0.039243,10.000000,8.000000,0.002731,0.017800,9.935875,0
verify_joint_K28_phase30,28,30,10,0.545000,-0.272500,0.272500,14,1.000000,1.000000,1.000000,0.031230,10.000000,8.000000,0.004325,0.015642,15.264884,0
verify_joint_K28_phase30,28,30,10,0.545000,-0.272500,0.272500,16,1.000000,1.000000,1.000000,0.024181,10.000000,8.000000,0.000948,0.011645,23.689417,0
verify_joint_K28_phase30,28,30,10,0.545000,-0.272500,0.272500,18,1.000000,1.000000,1.000000,0.021106,10.000000,8.000000,0.002802,0.012589,36.994552,0
verify_joint_K28_phase30,28,30,10,0.545000,-0.272500,0.272500,20,1.000000,1.000000,1.000000,0.017443,10.000000,8.000000,0.004180,0.012621,58.150937,0
verify_joint_K28_phase30,28,30,10,0.545000,-0.272500,0.272500,22,1.000000,1.000000,1.000000,0.014447,10.000000,8.000000,0.003661,0.012170,91.520405,0
verify_joint_K28_phase30,28,30,10,0.545000,-0.272500,0.272500,24,1.000000,1.000000,1.000000,0.012618,10.000000,8.000000,0.003781,0.011725,144.638938,0
verify_joint_K28_phase30,28,30,10,0.545000,-0.272500,0.272500,26,1.000000,1.000000,1.000000,0.010910,10.000000,8.000000,0.003128,0.010830,228.998164,0
verify_joint_K28_phase30,28,30,10,0.545000,-0.272500,0.272500,28,1.000000,1.000000,1.000000,0.009970,10.000000,8.000000,0.003517,0.011218,361.983222,0
verify_joint_K28_phase30,28,30,10,0.545000,-0.272500,0.272500,30,1.000000,1.000000,1.000000,0.009428,10.000000,8.000000,0.003286,0.011011,573.336893,0
verify_joint_K24_phase00,24,0,1,5.450000,-2.725000,2.725000,-4,1.000000,1.000000,1.000000,0.049921,-4.000000,-4.000000,0.000823,0.048881,35.623375,0
verify_joint_K24_phase00,24,0,1,5.450000,-2.725000,2.725000,-2,1.000000,1.000000,1.000000,0.049549,-4.000000,-4.000000,0.000592,0.049173,56.018708,0
verify_joint_K24_phase00,24,0,1,5.450000,-2.725000,2.725000,0,1.000000,1.000000,1.000000,0.049566,-4.000000,-4.000000,0.000908,0.049868,87.949407,0
verify_joint_K24_phase00,24,0,1,5.450000,-2.725000,2.725000,2,1.000000,1.000000,1.000000,0.048863,-4.000000,-4.000000,0.001143,0.049587,139.166660,0
verify_joint_K24_phase00,24,0,1,5.450000,-2.725000,2.725000,4,1.000000,1.000000,1.000000,0.048867,-4.000000,-4.000000,0.001247,0.049828,219.614827,0
verify_joint_K24_phase00,24,0,1,5.450000,-2.725000,2.725000,6,1.000000,1.000000,1.000000,0.049021,-4.000000,-4.000000,0.001390,0.050215,346.077748,0
verify_joint_K24_phase00,24,0,1,5.450000,-2.725000,2.725000,8,1.000000,1.000000,1.000000,0.048941,-4.000000,-4.000000,0.001545,0.050361,546.027509,0
verify_joint_K24_phase00,24,0,1,5.450000,-2.725000,2.725000,10,1.000000,1.000000,1.000000,0.048769,-4.000000,-4.000000,0.001668,0.050348,855.898070,0
verify_joint_K24_phase00,24,0,1,5.450000,-2.725000,2.725000,12,1.000000,1.000000,1.000000,0.048650,-4.000000,-4.000000,0.001532,0.050120,1336.328953,0
verify_joint_K24_phase00,24,0,1,5.450000,-2.725000,2.725000,14,1.000000,1.000000,1.000000,0.048685,-4.000000,-4.000000,0.001459,0.050095,2063.531134,0
verify_joint_K24_phase00,24,0,1,5.450000,-2.725000,2.725000,16,1.000000,1.000000,1.000000,0.048744,-4.000000,-4.000000,0.001425,0.050132,3146.896719,0
verify_joint_K24_phase00,24,0,1,5.450000,-2.725000,2.725000,18,1.000000,1.000000,1.000000,0.048713,-4.000000,-4.000000,0.001451,0.050131,4701.362420,0
verify_joint_K24_phase00,24,0,1,5.450000,-2.725000,2.725000,20,1.000000,1.000000,1.000000,0.048716,-4.000000,-4.000000,0.001528,0.050213,6822.185103,0
verify_joint_K24_phase00,24,0,1,5.450000,-2.725000,2.725000,22,1.000000,1.000000,1.000000,0.048697,-4.000000,-4.000000,0.001547,0.050214,9510.211119,0
verify_joint_K24_phase00,24,0,1,5.450000,-2.725000,2.725000,24,1.000000,1.000000,1.000000,0.048712,-4.000000,-4.000000,0.001461,0.050149,12686.251279,0
verify_joint_K24_phase00,24,0,1,5.450000,-2.725000,2.725000,26,1.000000,1.000000,1.000000,0.048707,-4.000000,-4.000000,0.001523,0.050204,16001.044044,0
verify_joint_K24_phase00,24,0,1,5.450000,-2.725000,2.725000,28,1.000000,1.000000,1.000000,0.048679,-4.000000,-4.000000,0.001495,0.050151,19191.159329,0
verify_joint_K24_phase00,24,0,1,5.450000,-2.725000,2.725000,30,1.000000,1.000000,1.000000,0.048701,-4.000000,-4.000000,0.001475,0.050152,21943.805460,0
verify_joint_K24_phase00,24,0,2,2.725000,-1.362500,1.362500,-4,1.000000,0.495000,1.000000,0.091419,2.000000,-4.000000,-0.010175,0.045433,2.670963,0
verify_joint_K24_phase00,24,0,2,2.725000,-1.362500,1.362500,-2,1.000000,0.790000,1.000000,0.062577,2.000000,-4.000000,-0.002803,0.035715,3.700587,0
verify_joint_K24_phase00,24,0,2,2.725000,-1.362500,1.362500,0,1.000000,0.885000,1.000000,0.053520,2.000000,-4.000000,-0.003207,0.034676,5.328329,0
verify_joint_K24_phase00,24,0,2,2.725000,-1.362500,1.362500,2,1.000000,0.970000,1.000000,0.047345,2.000000,-4.000000,-0.005181,0.036218,7.938628,0
verify_joint_K24_phase00,24,0,2,2.725000,-1.362500,1.362500,4,1.000000,0.995000,1.000000,0.041038,2.000000,-4.000000,-0.001844,0.032629,12.014215,0
verify_joint_K24_phase00,24,0,2,2.725000,-1.362500,1.362500,6,1.000000,1.000000,1.000000,0.035365,2.000000,-4.000000,-0.003772,0.033510,18.540653,0
verify_joint_K24_phase00,24,0,2,2.725000,-1.362500,1.362500,8,1.000000,1.000000,1.000000,0.034131,2.000000,-4.000000,-0.002997,0.032608,28.806044,0
verify_joint_K24_phase00,24,0,2,2.725000,-1.362500,1.362500,10,1.000000,1.000000,1.000000,0.032675,2.000000,-4.000000,-0.004402,0.034207,45.117633,0
verify_joint_K24_phase00,24,0,2,2.725000,-1.362500,1.362500,12,1.000000,1.000000,1.000000,0.030778,2.000000,-4.000000,-0.003137,0.032268,70.981097,0
verify_joint_K24_phase00,24,0,2,2.725000,-1.362500,1.362500,14,1.000000,1.000000,1.000000,0.030342,2.000000,-4.000000,-0.002419,0.031766,111.755626,0
verify_joint_K24_phase00,24,0,2,2.725000,-1.362500,1.362500,16,1.000000,1.000000,1.000000,0.030139,2.000000,-4.000000,-0.003885,0.033207,176.297248,0
verify_joint_K24_phase00,24,0,2,2.725000,-1.362500,1.362500,18,1.000000,1.000000,1.000000,0.029829,2.000000,-4.000000,-0.003112,0.032418,278.205177,0
verify_joint_K24_phase00,24,0,2,2.725000,-1.362500,1.362500,20,1.000000,1.000000,1.000000,0.029696,2.000000,-4.000000,-0.003222,0.032509,438.594978,0
verify_joint_K24_phase00,24,0,2,2.725000,-1.362500,1.362500,22,1.000000,1.000000,1.000000,0.029595,2.000000,-4.000000,-0.002988,0.032269,685.464911,0
verify_joint_K24_phase00,24,0,2,2.725000,-1.362500,1.362500,24,1.000000,1.000000,1.000000,0.029576,2.000000,-4.000000,-0.003290,0.032592,1064.283130,0
verify_joint_K24_phase00,24,0,2,2.725000,-1.362500,1.362500,26,1.000000,1.000000,1.000000,0.029554,2.000000,-4.000000,-0.003325,0.032631,1634.736289,0
verify_joint_K24_phase00,24,0,2,2.725000,-1.362500,1.362500,28,1.000000,1.000000,1.000000,0.029493,2.000000,-4.000000,-0.003312,0.032571,2477.925679,0
verify_joint_K24_phase00,24,0,2,2.725000,-1.362500,1.362500,30,1.000000,1.000000,1.000000,0.029482,2.000000,-4.000000,-0.003299,0.032571,3662.292338,0
verify_joint_K24_phase00,24,0,3,1.816667,-0.908333,0.908333,-4,1.000000,0.000000,0.545000,0.433465,10.000000,-2.000000,-0.065245,0.206175,1.240823,7
verify_joint_K24_phase00,24,0,3,1.816667,-0.908333,0.908333,-2,1.000000,0.035000,0.920000,0.256788,10.000000,-2.000000,-0.030945,0.123711,1.419481,0
verify_joint_K24_phase00,24,0,3,1.816667,-0.908333,0.908333,0,1.000000,0.175000,0.995000,0.163148,10.000000,-2.000000,-0.025640,0.084669,1.705514,0
verify_joint_K24_phase00,24,0,3,1.816667,-0.908333,0.908333,2,1.000000,0.450000,1.000000,0.118272,10.000000,-2.000000,0.002685,0.044239,2.159903,0
verify_joint_K24_phase00,24,0,3,1.816667,-0.908333,0.908333,4,1.000000,0.615000,1.000000,0.082962,10.000000,-2.000000,-0.007636,0.041158,2.891191,0
verify_joint_K24_phase00,24,0,3,1.816667,-0.908333,0.908333,6,1.000000,0.810000,1.000000,0.063191,10.000000,-2.000000,-0.005108,0.033198,4.037905,0
verify_joint_K24_phase00,24,0,3,1.816667,-0.908333,0.908333,8,1.000000,0.890000,1.000000,0.051938,10.000000,-2.000000,-0.006930,0.032825,5.879371,0
verify_joint_K24_phase00,24,0,3,1.816667,-0.908333,0.908333,10,1.000000,0.970000,1.000000,0.040591,10.000000,-2.000000,-0.006857,0.031874,8.758522,0
verify_joint_K24_phase00,24,0,3,1.816667,-0.908333,0.908333,12,1.000000,1.000000,1.000000,0.034393,10.000000,-2.000000,-0.006695,0.030409,13.405103,0
verify_joint_K24_phase00,24,0,3,1.816667,-0.908333,0.908333,14,1.000000,1.000000,1.000000,0.031334,10.000000,-2.000000,-0.005609,0.028784,20.668453,0
verify_joint_K24_phase00,24,0,3,1.816667,-0.908333,0.908333,16,1.000000,1.000000,1.000000,0.028218,10.000000,-2.000000,-0.004783,0.027719,32.145129,0
verify_joint_K24_phase00,24,0,3,1.816667,-0.908333,0.908333,18,1.000000,1.000000,1.000000,0.025818,10.000000,-2.000000,-0.003915,0.026676,50.444644,0
verify_joint_K24_phase00,24,0,3,1.816667,-0.908333,0.908333,20,1.000000,1.000000,1.000000,0.024732,10.000000,-2.000000,-0.003547,0.026282,79.600682,0
verify_joint_K24_phase00,24,0,3,1.816667,-0.908333,0.908333,22,1.000000,1.000000,1.000000,0.024020,10.000000,-2.000000,-0.004464,0.026982,125.012770,0
verify_joint_K24_phase00,24,0,3,1.816667,-0.908333,0.908333,24,1.000000,1.000000,1.000000,0.023668,10.000000,-2.000000,-0.003984,0.026595,197.486899,0
verify_joint_K24_phase00,24,0,3,1.816667,-0.908333,0.908333,26,1.000000,1.000000,1.000000,0.023463,10.000000,-2.000000,-0.004691,0.027160,310.895040,0
verify_joint_K24_phase00,24,0,3,1.816667,-0.908333,0.908333,28,1.000000,1.000000,1.000000,0.023238,10.000000,-2.000000,-0.004331,0.026873,488.801181,0
