stage,group,case_name,el_b_deg,el_diff_deg,el_mismatch_deg,beta,phi_deg,rho,weak_target_truth_flag,anti_phase_truth_flag,large_el_truth_flag,common_el_truth_flag,snr_db,route_name,raw_success_rate,az_tol_success_rate_abs01,el_tol_success_rate_abs05,joint_tol_success_rate,az_rmse_deg,el_rmse_deg,pair_2d_rmse,peak_count_mean,degraded_rate,route_failure_reason,mean_objective_true_pair,mean_objective_best,objective_margin,objective_true_rank_median,el_hat_mean,el_hat_error_mean,el_hat_error_abs_mean,focused_power_peak_sharpness,lambda1_peak_sharpness,rank1_objective_valley_width_el,rank1_objective_selected_el_rank,el_selection_method,el_common_est_mean,el_common_est_error,recommended_route,confidence_flag,recommended_route_success_rate,weak_target_boundary_rate,anti_phase_boundary_rate,low_confidence_rate
beta_scan,beta_scan,beta_0.3,0,0,0,0.3,0,1,1,0,0,1,16,pair_el_local_covfit,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
beta_scan,beta_scan,beta_0.3,0,0,0,0.3,0,1,1,0,0,1,16,dispatch_recommended_route,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,weak_target_boundary,low,0,1,0,1
beta_scan,beta_scan,beta_0.1,0,0,0,0.1,0,1,1,0,0,1,0,level2_music_or_center_real,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
beta_scan,beta_scan,beta_0.1,0,0,0,0.1,0,1,1,0,0,1,0,level2_rank1_fallback,1,0,1,0,0.12286224748497,0,0.12286224748497,2,1,az_error,0.00142738539175812,2.56295686234716e-07,0.00142712909607188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
beta_scan,beta_scan,beta_0.1,0,0,0,0.1,0,1,1,0,0,1,0,common_el_refocus_power_rank1,1,0,1,0,0.12286224748497,0,0.12286224748497,2,1,az_error,0.00142738539175812,2.56295686234716e-07,0.00142712909607188,NaN,0,0,0,0.0768406754253965,0.0791151109699666,NaN,NaN,focused_power,0,0,,,0,0,0,0
beta_scan,beta_scan,beta_0.1,0,0,0,0.1,0,1,1,0,0,1,0,level3_2d_music,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
beta_scan,beta_scan,beta_0.1,0,0,0,0.1,0,1,1,0,0,1,0,pair_el_local_covfit,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
beta_scan,beta_scan,beta_0.1,0,0,0,0.1,0,1,1,0,0,1,0,dispatch_recommended_route,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,weak_target_boundary,low,0,1,0,1
beta_scan,beta_scan,beta_0.1,0,0,0,0.1,0,1,1,0,0,1,8,level2_music_or_center_real,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
beta_scan,beta_scan,beta_0.1,0,0,0,0.1,0,1,1,0,0,1,8,level2_rank1_fallback,1,0,1,0,0.116302180855551,0,0.116302180855551,2,1,az_error,0.00143579297246287,2.49865634609587e-08,0.00143576798589941,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
beta_scan,beta_scan,beta_0.1,0,0,0,0.1,0,1,1,0,0,1,8,common_el_refocus_power_rank1,1,0,1,0,0.116302180855551,0,0.116302180855551,2,1,az_error,0.00143579297246287,2.49865634609587e-08,0.00143576798589941,NaN,0,0,0,0.0791015051510531,0.0794364965739486,NaN,NaN,focused_power,0,0,,,0,0,0,0
beta_scan,beta_scan,beta_0.1,0,0,0,0.1,0,1,1,0,0,1,8,level3_2d_music,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
beta_scan,beta_scan,beta_0.1,0,0,0,0.1,0,1,1,0,0,1,8,pair_el_local_covfit,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
beta_scan,beta_scan,beta_0.1,0,0,0,0.1,0,1,1,0,0,1,8,dispatch_recommended_route,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,weak_target_boundary,low,0,1,0,1
beta_scan,beta_scan,beta_0.1,0,0,0,0.1,0,1,1,0,0,1,16,level2_music_or_center_real,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
beta_scan,beta_scan,beta_0.1,0,0,0,0.1,0,1,1,0,0,1,16,level2_rank1_fallback,1,0,1,0,0.117847766018957,0,0.117847766018957,2,1,az_error,0.00143869535274399,2.29124350555465e-09,0.00143869306150049,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
beta_scan,beta_scan,beta_0.1,0,0,0,0.1,0,1,1,0,0,1,16,common_el_refocus_power_rank1,1,0,1,0,0.117847766018957,0,0.117847766018957,2,1,az_error,0.00143869535274399,2.29124350555465e-09,0.00143869306150049,NaN,0,0,0,0.0795090040332622,0.0795610110544714,NaN,NaN,focused_power,0,0,,,0,0,0,0
beta_scan,beta_scan,beta_0.1,0,0,0,0.1,0,1,1,0,0,1,16,level3_2d_music,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
beta_scan,beta_scan,beta_0.1,0,0,0,0.1,0,1,1,0,0,1,16,pair_el_local_covfit,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
beta_scan,beta_scan,beta_0.1,0,0,0,0.1,0,1,1,0,0,1,16,dispatch_recommended_route,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,weak_target_boundary,low,0,1,0,1
phase_scan,phase_scan,phase_0,0,0,0,1,0,1,0,0,0,1,0,level2_music_or_center_real,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_0,0,0,0,1,0,1,0,0,0,1,0,level2_rank1_fallback,1,1,1,1,0.0411020355946682,0,0.0411020355946682,2,0,ok,5.45362347740068e-07,2.99770782514252e-07,2.45591565225817e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
phase_scan,phase_scan,phase_0,0,0,0,1,0,1,0,0,0,1,0,common_el_refocus_power_rank1,1,1,1,1,0.0411020355946682,0,0.0411020355946682,2,0,ok,5.45362347740068e-07,2.99770782514252e-07,2.45591565225817e-07,NaN,0,0,0,0.0768480438447585,0.0790841828529436,NaN,NaN,focused_power,0,0,,,1,0,0,0
phase_scan,phase_scan,phase_0,0,0,0,1,0,1,0,0,0,1,0,level3_2d_music,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_0,0,0,0,1,0,1,0,0,0,1,0,pair_el_local_covfit,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_0,0,0,0,1,0,1,0,0,0,1,0,dispatch_recommended_route,1,1,1,1,0.0411020355946682,0,0.0411020355946682,2,0,ok,5.45362347740068e-07,2.99770782514252e-07,2.45591565225817e-07,NaN,0,0,0,0.0768480438447585,0.0790841828529436,NaN,NaN,focused_power,0,0,common_el_refocus_rank1,high,1,0,0,0
phase_scan,phase_scan,phase_0,0,0,0,1,0,1,0,0,0,1,8,level2_music_or_center_real,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_0,0,0,0,1,0,1,0,0,0,1,8,level2_rank1_fallback,1,1,1,1,0.0218183843173283,0,0.0218183843173283,2,0,ok,1.03527848913999e-07,5.13794985018417e-09,9.83898990638143e-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
phase_scan,phase_scan,phase_0,0,0,0,1,0,1,0,0,0,1,8,common_el_refocus_power_rank1,1,1,1,1,0.0218183843173283,0,0.0218183843173283,2,0,ok,1.03527848913999e-07,5.13794985018417e-09,9.83898990638143e-08,NaN,0,0,0,0.0790762487297614,0.0794305514655466,NaN,NaN,focused_power,0,0,,,1,0,0,0
phase_scan,phase_scan,phase_0,0,0,0,1,0,1,0,0,0,1,8,level3_2d_music,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_0,0,0,0,1,0,1,0,0,0,1,8,pair_el_local_covfit,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_0,0,0,0,1,0,1,0,0,0,1,8,dispatch_recommended_route,1,1,1,1,0.0218183843173283,0,0.0218183843173283,2,0,ok,1.03527848913999e-07,5.13794985018417e-09,9.83898990638143e-08,NaN,0,0,0,0.0790762487297614,0.0794305514655466,NaN,NaN,focused_power,0,0,common_el_refocus_rank1,high,1,0,0,0
phase_scan,phase_scan,phase_0,0,0,0,1,0,1,0,0,0,1,16,level2_music_or_center_real,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_0,0,0,0,1,0,1,0,0,0,1,16,level2_rank1_fallback,1,1,1,1,0.0267694021146624,0,0.0267694021146624,2,0,ok,4.59880494419425e-08,8.92365487775171e-09,3.70643945641908e-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
phase_scan,phase_scan,phase_0,0,0,0,1,0,1,0,0,0,1,16,common_el_refocus_power_rank1,1,1,1,1,0.0267694021146624,0,0.0267694021146624,2,0,ok,4.59880494419425e-08,8.92365487775171e-09,3.70643945641908e-08,NaN,0,0,0,0.0795146840945815,0.0795621239023875,NaN,NaN,focused_power,0,0,,,1,0,0,0
phase_scan,phase_scan,phase_0,0,0,0,1,0,1,0,0,0,1,16,level3_2d_music,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_0,0,0,0,1,0,1,0,0,0,1,16,pair_el_local_covfit,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_0,0,0,0,1,0,1,0,0,0,1,16,dispatch_recommended_route,1,1,1,1,0.0267694021146624,0,0.0267694021146624,2,0,ok,4.59880494419425e-08,8.92365487775171e-09,3.70643945641908e-08,NaN,0,0,0,0.0795146840945815,0.0795621239023875,NaN,NaN,focused_power,0,0,common_el_refocus_rank1,high,1,0,0,0
phase_scan,phase_scan,phase_60,0,0,0,1,60,1,0,0,0,1,0,level2_music_or_center_real,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_60,0,0,0,1,60,1,0,0,0,1,0,level2_rank1_fallback,1,1,1,1,0.0372755088986671,0,0.0372755088986671,2,0,ok,5.61501694465992e-07,3.41753273264042e-07,2.1974842120195e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
phase_scan,phase_scan,phase_60,0,0,0,1,60,1,0,0,0,1,0,common_el_refocus_power_rank1,1,1,1,1,0.0372755088986671,0,0.0372755088986671,2,0,ok,5.61501694465992e-07,3.41753273264042e-07,2.1974842120195e-07,NaN,0,0,0,0.0767971342660043,0.0790333799355355,NaN,NaN,focused_power,0,0,,,1,0,0,0
phase_scan,phase_scan,phase_60,0,0,0,1,60,1,0,0,0,1,0,level3_2d_music,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_60,0,0,0,1,60,1,0,0,0,1,0,pair_el_local_covfit,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_60,0,0,0,1,60,1,0,0,0,1,0,dispatch_recommended_route,1,1,1,1,0.0372755088986671,0,0.0372755088986671,2,0,ok,5.61501694465992e-07,3.41753273264042e-07,2.1974842120195e-07,NaN,0,0,0,0.0767971342660043,0.0790333799355355,NaN,NaN,focused_power,0,0,common_el_refocus_rank1,high,1,0,0,0
phase_scan,phase_scan,phase_60,0,0,0,1,60,1,0,0,0,1,8,level2_music_or_center_real,0.72,0.68,0.72,0.68,0.0565885155832665,0,0.0565885155832665,1.72,0.32,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0.68,0,0,0
phase_scan,phase_scan,phase_60,0,0,0,1,60,1,0,0,0,1,8,level2_rank1_fallback,1,1,1,1,0.0240224555066647,0,0.0240224555066647,2,0,ok,1.57820266106921e-07,4.98112310470944e-08,1.08009035059827e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
phase_scan,phase_scan,phase_60,0,0,0,1,60,1,0,0,0,1,8,common_el_refocus_power_rank1,1,1,1,1,0.0240224555066647,0,0.0240224555066647,2,0,ok,1.57820266106921e-07,4.98112310470944e-08,1.08009035059827e-07,NaN,0,0,0,0.079037638894069,0.079424018077548,NaN,NaN,focused_power,0,0,,,1,0,0,0
phase_scan,phase_scan,phase_60,0,0,0,1,60,1,0,0,0,1,8,level3_2d_music,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_60,0,0,0,1,60,1,0,0,0,1,8,pair_el_local_covfit,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_60,0,0,0,1,60,1,0,0,0,1,8,dispatch_recommended_route,1,0.96,1,0.96,0.0482682223212849,0,0.0482682223212849,2,0.04,ok,1.58942046036791e-07,6.47533246772349e-08,9.4188721359556e-08,NaN,0,0,0,0.078988538087261,0.0793613404776712,NaN,NaN,focused_power,0,0,music,medium,0.96,0,0,0
phase_scan,phase_scan,phase_60,0,0,0,1,60,1,0,0,0,1,16,level2_music_or_center_real,1,1,1,1,0.0230963251449759,0,0.0230963251449759,2,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
phase_scan,phase_scan,phase_60,0,0,0,1,60,1,0,0,0,1,16,level2_rank1_fallback,1,1,1,1,0.0241734733039988,0,0.0241734733039988,2,0,ok,1.34379163669485e-07,2.02547239465333e-08,1.14124439722952e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
phase_scan,phase_scan,phase_60,0,0,0,1,60,1,0,0,0,1,16,common_el_refocus_power_rank1,1,1,1,1,0.0241734733039988,0,0.0241734733039988,2,0,ok,1.34379163669485e-07,2.02547239465333e-08,1.14124439722952e-07,NaN,0,0,0,0.0794982002339915,0.0795456683646017,NaN,NaN,focused_power,0,0,,,1,0,0,0
phase_scan,phase_scan,phase_60,0,0,0,1,60,1,0,0,0,1,16,level3_2d_music,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_60,0,0,0,1,60,1,0,0,0,1,16,pair_el_local_covfit,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_60,0,0,0,1,60,1,0,0,0,1,16,dispatch_recommended_route,1,1,1,1,0.0230963251449759,0,0.0230963251449759,2,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,music,medium,1,0,0,0
phase_scan,phase_scan,phase_90,0,0,0,1,90,1,0,0,0,1,0,level2_music_or_center_real,0.08,0.06,0.08,0.06,0.102871423479299,0,0.102871423479299,1.08,0.94,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0.06,0,0,0
phase_scan,phase_scan,phase_90,0,0,0,1,90,1,0,0,0,1,0,level2_rank1_fallback,1,1,1,1,0.0316449110133294,0,0.0316449110133294,2,0,ok,1.49743571258141e-06,1.23432833695675e-06,2.63107375624657e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
phase_scan,phase_scan,phase_90,0,0,0,1,90,1,0,0,0,1,0,common_el_refocus_power_rank1,1,1,1,1,0.0316449110133294,0,0.0316449110133294,2,0,ok,1.49743571258141e-06,1.23432833695675e-06,2.63107375624657e-07,NaN,0,0,0,0.076873137812356,0.0791347505799839,NaN,NaN,focused_power,0,0,,,1,0,0,0
phase_scan,phase_scan,phase_90,0,0,0,1,90,1,0,0,0,1,0,level3_2d_music,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_90,0,0,0,1,90,1,0,0,0,1,0,pair_el_local_covfit,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_90,0,0,0,1,90,1,0,0,0,1,0,dispatch_recommended_route,1,0.98,1,0.98,0.0380256426890075,0,0.0380256426890075,2,0.02,ok,1.49293926196193e-06,1.23942499034584e-06,2.53514271616093e-07,NaN,0,0,0,0.0768564978127479,0.079114094617577,NaN,NaN,focused_power,0,0,common_el_refocus_rank1,high,0.98,0,0,0
phase_scan,phase_scan,phase_90,0,0,0,1,90,1,0,0,0,1,8,level2_music_or_center_real,1,1,1,1,0.0244598542444742,0,0.0244598542444742,2,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
phase_scan,phase_scan,phase_90,0,0,0,1,90,1,0,0,0,1,8,level2_rank1_fallback,1,1,1,1,0.0304449110133294,0,0.0304449110133294,2,0,ok,1.15176336514152e-06,9.44666868680277e-07,2.07096496461247e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
phase_scan,phase_scan,phase_90,0,0,0,1,90,1,0,0,0,1,8,common_el_refocus_power_rank1,1,1,1,1,0.0304449110133294,0,0.0304449110133294,2,0,ok,1.15176336514152e-06,9.44666868680277e-07,2.07096496461247e-07,NaN,0,0,0,0.0791020051320397,0.0794546781600197,NaN,NaN,focused_power,0,0,,,1,0,0,0
phase_scan,phase_scan,phase_90,0,0,0,1,90,1,0,0,0,1,8,level3_2d_music,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_90,0,0,0,1,90,1,0,0,0,1,8,pair_el_local_covfit,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_90,0,0,0,1,90,1,0,0,0,1,8,dispatch_recommended_route,1,1,1,1,0.0244598542444742,0,0.0244598542444742,2,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,music,medium,1,0,0,0
phase_scan,phase_scan,phase_90,0,0,0,1,90,1,0,0,0,1,16,level2_music_or_center_real,1,1,1,1,0.0118877224666764,0,0.0118877224666764,2,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
phase_scan,phase_scan,phase_90,0,0,0,1,90,1,0,0,0,1,16,level2_rank1_fallback,1,1,1,1,0.0277204199119965,0,0.0277204199119965,2,0,ok,1.09578311829324e-06,9.46378347940036e-07,1.49404770353203e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
phase_scan,phase_scan,phase_90,0,0,0,1,90,1,0,0,0,1,16,common_el_refocus_power_rank1,1,1,1,1,0.0277204199119965,0,0.0277204199119965,2,0,ok,1.09578311829324e-06,9.46378347940036e-07,1.49404770353203e-07,NaN,0,0,0,0.0795085753981504,0.0795592662483914,NaN,NaN,focused_power,0,0,,,1,0,0,0
phase_scan,phase_scan,phase_90,0,0,0,1,90,1,0,0,0,1,16,level3_2d_music,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_90,0,0,0,1,90,1,0,0,0,1,16,pair_el_local_covfit,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_90,0,0,0,1,90,1,0,0,0,1,16,dispatch_recommended_route,1,1,1,1,0.0118877224666764,0,0.0118877224666764,2,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,music,medium,1,0,0,0
phase_scan,phase_scan,phase_120,0,0,0,1,120,1,0,0,0,1,0,level2_music_or_center_real,1,0.92,1,0.92,0.0377070172325246,0,0.0377070172325246,2,0.08,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0.92,0,0,0
phase_scan,phase_scan,phase_120,0,0,0,1,120,1,0,0,0,1,0,level2_rank1_fallback,1,0.9,1,0.9,0.0642632953306577,0,0.0642632953306577,2,0.1,ok,1.01552755390241e-05,9.65631130561444e-06,4.98964233409636e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0.9,0,0,0
phase_scan,phase_scan,phase_120,0,0,0,1,120,1,0,0,0,1,0,common_el_refocus_power_rank1,1,0.9,1,0.9,0.0642632953306577,0,0.0642632953306577,2,0.1,ok,1.01552755390241e-05,9.65631130561444e-06,4.98964233409636e-07,NaN,0,0,0,0.0768828351128342,0.0791570201481359,NaN,NaN,focused_power,0,0,,,0.9,0,0,0
phase_scan,phase_scan,phase_120,0,0,0,1,120,1,0,0,0,1,0,level3_2d_music,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_120,0,0,0,1,120,1,0,0,0,1,0,pair_el_local_covfit,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_120,0,0,0,1,120,1,0,0,0,1,0,dispatch_recommended_route,1,0.92,1,0.92,0.0377070172325246,0,0.0377070172325246,2,0.08,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,music,medium,0.92,0,0,0
phase_scan,phase_scan,phase_120,0,0,0,1,120,1,0,0,0,1,8,level2_music_or_center_real,1,1,1,1,0.0134857536984844,0,0.0134857536984844,2,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
phase_scan,phase_scan,phase_120,0,0,0,1,120,1,0,0,0,1,8,level2_rank1_fallback,1,1,1,1,0.0493122775333236,0,0.0493122775333236,2,0,ok,9.75645746774084e-06,9.41490140707279e-06,3.41556060668049e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
phase_scan,phase_scan,phase_120,0,0,0,1,120,1,0,0,0,1,8,common_el_refocus_power_rank1,1,1,1,1,0.0493122775333236,0,0.0493122775333236,2,0,ok,9.75645746774084e-06,9.41490140707279e-06,3.41556060668049e-07,NaN,0,0,0,0.0790810558156872,0.0794310999856117,NaN,NaN,focused_power,0,0,,,1,0,0,0
