search_method,scenario_name,config_name,coarse_config_name,refine_config_name,sweep_phase,W_method,search_param_mode,full_el_sep_deg_list_text,coarse_el_sep_deg_list_text,fine_el_sep_deg_list_text,topK,coarse_az_step,coarse_el_step,fine_az_step,fine_el_step,local_az_half_width,local_el_center_half_width,az_center_bias_deg,el_center_bias_deg,rho,phase_deg,beta,az_sep_deg,el_sep_deg,snr_db,B,joint_success_rate,az_rmse_mean,el_rmse_mean,combined_rmse_mean,boundary_hit_rate,mean_num_pairs,mean_full_num_pairs,mean_coarse_num_pairs,mean_refine_num_pairs,mean_reduction_ratio_vs_full,full_grid_match_rate,topK_miss_rate,full_success_test_fail_rate,el_sep_match_rate_vs_full,n_trials,overall_joint_success_rate,overall_combined_rmse_mean,worst_case_success,overall_boundary_hit_rate,overall_mean_num_pairs,overall_az_rmse_mean,overall_el_rmse_mean,overall_mean_reduction_ratio_vs_full,overall_full_grid_match_rate,overall_topK_miss_rate,overall_el_sep_match_rate_vs_full
coarse_to_fine,hard_phase,coarse_020_030_compact__topK3__refine_stage1_safe,coarse_020_030_compact,refine_stage1_safe,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",3,0.2,0.3,0.04,0.06,0.32,0.48,0,0,0.99,150,1,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,86237,131461,5640,80597,1.52441527418625,0,0,0,1,3,1,0.0182032989911424,1,0,76774.8,0.010123105625618,0.0143294367171341,1.74408968612623,0,0,0.6
coarse_to_fine,hard_phase,coarse_020_030_compact__topK5__refine_mid_compact,coarse_020_030_compact,refine_mid_compact,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",5,0.2,0.3,0.08,0.12,0.24,0.36,0,0,0.99,150,1,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,13578,131461,5640,7938,9.75106990367439,0,0,0,1,3,1,0.0182032989911424,1,0,12829.9333333333,0.010123105625618,0.0143294367171341,10.2959261499525,0,0.4,0.6
coarse_to_fine,hard_phase,coarse_020_030_compact__topK5__refine_mid_finer,coarse_020_030_compact,refine_mid_finer,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",5,0.2,0.3,0.04,0.06,0.24,0.36,0,0,0.99,150,1,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,35583.3333333333,131461,5640,29943.3333333333,3.69476416832737,0,0,0,1,3,1,0.0182032989911424,1,0,33972.2,0.010123105625618,0.0143294367171341,3.89266857695268,0,0.4,0.6
coarse_to_fine,hard_phase,coarse_020_030_compact__topK5__refine_safe_compact,coarse_020_030_compact,refine_safe_compact,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",5,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0.99,150,1,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,22118.3333333333,131461,5640,16478.3333333333,6.0284120671146,0,0,0,1,3,1,0.0182032989911424,1,0,20817.4666666667,0.010123105625618,0.0143294367171341,6.36820897435843,0,0.4,0.6
coarse_to_fine,hard_phase,coarse_020_030_compact__topK5__refine_safe_fullsep,coarse_020_030_compact,refine_safe_fullsep,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",5,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0.99,150,1,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,31565,131461,5640,25925,4.23581652500468,0,0,0,1,3,1,0.0182032989911424,1,0,29496.4,0.010123105625618,0.0143294367171341,4.50364840729194,0,0,0.6
coarse_to_fine,hard_phase,coarse_020_030_compact__topK5__refine_small_compact,coarse_020_030_compact,refine_small_compact,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",5,0.2,0.3,0.08,0.12,0.16,0.24,0,0,0.99,150,1,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,8556.66666666667,131461,5640,2916.66666666667,15.3981786094553,0,0,0,1,3,1,0.0182032989911424,1,0,8265,0.010123105625618,0.0143294367171341,15.9297862307593,0,0.4,0.6
coarse_to_fine,hard_phase,coarse_020_030_compact__topK5__refine_stage1_safe,coarse_020_030_compact,refine_stage1_safe,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",5,0.2,0.3,0.04,0.06,0.32,0.48,0,0,0.99,150,1,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,96027,131461,5640,90387,1.36901478963274,0,0,0,1,3,1,0.0182032989911424,1,0,94091.7333333333,0.010123105625618,0.0143294367171341,1.40486360411111,0,0,0.6
coarse_to_fine,hard_phase,coarse_020_030_compact__topK7__refine_mid_compact,coarse_020_030_compact,refine_mid_compact,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",7,0.2,0.3,0.08,0.12,0.24,0.36,0,0,0.99,150,1,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,15178.6666666667,131461,5640,9538.66666666667,8.66098571530522,0,0,0,1,3,1,0.0182032989911424,1,0,14973.6666666667,0.010123105625618,0.0143294367171341,8.88981571804161,0,0.4,0.6
coarse_to_fine,hard_phase,coarse_020_030_compact__topK7__refine_mid_finer,coarse_020_030_compact,refine_mid_finer,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",7,0.2,0.3,0.04,0.06,0.24,0.36,0,0,0.99,150,1,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,37100,131461,5640,31460,3.54859418335606,0,0,0,1,3,1,0.0182032989911424,1,0,38586.0666666667,0.010123105625618,0.0143294367171341,3.46398405007507,0,0.4,0.6
coarse_to_fine,hard_phase,coarse_020_030_compact__topK7__refine_safe_compact,coarse_020_030_compact,refine_safe_compact,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",7,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0.99,150,1,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,25520.3333333333,131461,5640,19880.3333333333,5.15208669280648,0,0,0,1,3,1,0.0182032989911424,1,0,24754.4,0.010123105625618,0.0143294367171341,5.38771951889063,0,0.4,0.6
coarse_to_fine,hard_phase,coarse_020_030_compact__topK7__refine_safe_fullsep,coarse_020_030_compact,refine_safe_fullsep,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",7,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0.99,150,1,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,36911,131461,5640,31271,3.5622124496672,0,0,0,1,3,1,0.0182032989911424,1,0,35697.6,0.010123105625618,0.0143294367171341,3.74706252810584,0,0,0.6
coarse_to_fine,hard_phase,coarse_020_030_compact__topK7__refine_small_compact,coarse_020_030_compact,refine_small_compact,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",7,0.2,0.3,0.08,0.12,0.16,0.24,0,0,0.99,150,1,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,9140,131461,5640,3500,14.3830415754923,0,0,0,1,3,1,0.0182032989911424,1,0,9198.33333333333,0.010123105625618,0.0143294367171341,14.3879576160462,0,0.4,0.6
coarse_to_fine,hard_phase,coarse_020_030_compact__topK7__refine_stage1_safe,coarse_020_030_compact,refine_stage1_safe,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",7,0.2,0.3,0.04,0.06,0.32,0.48,0,0,0.99,150,1,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,99143.6666666667,131461,5640,93503.6666666667,1.32683404543843,0,0,0,1,3,1,0.0182032989911424,1,0,104605.066666667,0.010123105625618,0.0143294367171341,1.2743857579076,0,0,0.6
coarse_to_fine,hard_phase,coarse_020_030_minsep__topK10__refine_mid_compact,coarse_020_030_minsep,refine_mid_compact,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",10,0.2,0.3,0.08,0.12,0.24,0.36,0,0,0.99,150,1,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,18545.6666666667,131461,3960,14585.6666666667,7.16910343865686,0,0,0,1,3,1,0.0182032989911424,1,0,20049.1333333333,0.010123105625618,0.0143294367171341,6.85237592583706,0,0.4,0.6
coarse_to_fine,hard_phase,coarse_020_030_minsep__topK10__refine_mid_finer,coarse_020_030_minsep,refine_mid_finer,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",10,0.2,0.3,0.04,0.06,0.24,0.36,0,0,0.99,150,1,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,45039,131461,3960,41079,2.95043598973289,0,0,0,1,3,1,0.0182032989911424,1,0,49945.6666666667,0.010123105625618,0.0143294367171341,2.76439583825384,0,0.4,0.6
coarse_to_fine,hard_phase,coarse_020_030_minsep__topK10__refine_safe_compact,coarse_020_030_minsep,refine_safe_compact,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",10,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0.99,150,1,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,33545.3333333333,131461,3960,29585.3333333333,3.96224226134966,0,0,0,1,3,1,0.0182032989911424,1,0,36172.1333333333,0.010123105625618,0.0143294367171341,3.80483557951068,0,0.4,0.6
coarse_to_fine,hard_phase,coarse_020_030_minsep__topK10__refine_safe_fullsep,coarse_020_030_minsep,refine_safe_fullsep,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",10,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0.99,150,1,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,50528,131461,3960,46568,2.63346544639163,0,0,0,1,3,1,0.0182032989911424,1,0,54664.4,0.010123105625618,0.0143294367171341,2.52847446244604,0,0,0.6
coarse_to_fine,hard_phase,coarse_020_030_minsep__topK10__refine_small_compact,coarse_020_030_minsep,refine_small_compact,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",10,0.2,0.3,0.08,0.12,0.16,0.24,0,0,0.99,150,1,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,9431.66666666667,131461,3960,5471.66666666667,14.0390184488152,0,0,0,1,3,1,0.0182032989911424,1,0,10187.6666666667,0.010123105625618,0.0143294367171341,13.3211922884748,0,0.4,0.6
coarse_to_fine,hard_phase,coarse_020_030_minsep__topK10__refine_stage1_safe,coarse_020_030_minsep,refine_stage1_safe,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",10,0.2,0.3,0.04,0.06,0.32,0.48,0,0,0.99,150,1,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,116062,131461,3960,112102,1.13914385451511,0,0,0,1,3,1,0.0182032989911424,1,0,129761.733333333,0.010123105625618,0.0143294367171341,1.05587936442481,0,0,0.6
coarse_to_fine,hard_phase,coarse_020_030_minsep__topK3__refine_mid_compact,coarse_020_030_minsep,refine_mid_compact,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",3,0.2,0.3,0.08,0.12,0.24,0.36,0,0,0.99,150,1,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,9562.33333333333,131461,3960,5602.33333333333,13.9278565947061,0,0,0,1,3,1,0.0182032989911424,1,0,10362.6666666667,0.010123105625618,0.0143294367171341,12.8521751843906,0,0.4,0.6
coarse_to_fine,hard_phase,coarse_020_030_minsep__topK3__refine_mid_finer,coarse_020_030_minsep,refine_mid_finer,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",3,0.2,0.3,0.04,0.06,0.24,0.36,0,0,0.99,150,1,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,29652.3333333333,131461,3960,25692.3333333333,4.43907349114681,0,0,0,1,3,1,0.0182032989911424,1,0,30653.3333333333,0.010123105625618,0.0143294367171341,4.34192329010029,0,0.4,0.6
coarse_to_fine,hard_phase,coarse_020_030_minsep__topK3__refine_safe_compact,coarse_020_030_minsep,refine_safe_compact,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",3,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0.99,150,1,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,15804,131461,3960,11844,8.49592394979207,0,0,0,1,3,1,0.0182032989911424,1,0,17530.2,0.010123105625618,0.0143294367171341,7.65758917646422,0,0.4,0.6
coarse_to_fine,hard_phase,coarse_020_030_minsep__topK3__refine_safe_fullsep,coarse_020_030_minsep,refine_safe_fullsep,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",3,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0.99,150,1,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,22572,131461,3960,18612,5.97388353739576,0,0,0,1,3,1,0.0182032989911424,1,0,25284.6,0.010123105625618,0.0143294367171341,5.33148589778269,0,0,0.6
coarse_to_fine,hard_phase,coarse_020_030_minsep__topK3__refine_small_compact,coarse_020_030_minsep,refine_small_compact,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",3,0.2,0.3,0.08,0.12,0.16,0.24,0,0,0.99,150,1,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,6001.66666666667,131461,3960,2041.66666666667,22.0031966014501,0,0,0,1,3,1,0.0182032989911424,1,0,6293.33333333333,0.010123105625618,0.0143294367171341,20.9834509962452,0,0.4,0.6
coarse_to_fine,hard_phase,coarse_020_030_minsep__topK3__refine_stage1_safe,coarse_020_030_minsep,refine_stage1_safe,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",3,0.2,0.3,0.04,0.06,0.32,0.48,0,0,0.99,150,1,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,86115.3333333333,131461,3960,82155.3333333333,1.52755166556377,0,0,0,1,3,1,0.0182032989911424,1,0,88646.0666666667,0.010123105625618,0.0143294367171341,1.49952828412818,0,0,0.6
coarse_to_fine,hard_phase,coarse_020_030_minsep__topK5__refine_mid_compact,coarse_020_030_minsep,refine_mid_compact,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",5,0.2,0.3,0.08,0.12,0.24,0.36,0,0,0.99,150,1,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,13498.6666666667,131461,3960,9538.66666666667,9.73892750398063,0,0,0,1,3,1,0.0182032989911424,1,0,13293.6666666667,0.010123105625618,0.0143294367171341,10.0479637900234,0,0.4,0.6
coarse_to_fine,hard_phase,coarse_020_030_minsep__topK5__refine_mid_finer,coarse_020_030_minsep,refine_mid_finer,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",5,0.2,0.3,0.04,0.06,0.24,0.36,0,0,0.99,150,1,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,35420,131461,3960,31460,3.71744150882485,0,0,0,1,3,1,0.0182032989911424,1,0,36906.0666666667,0.010123105625618,0.0143294367171341,3.62732997486937,0,0.4,0.6
coarse_to_fine,hard_phase,coarse_020_030_minsep__topK5__refine_safe_compact,coarse_020_030_minsep,refine_safe_compact,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",5,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0.99,150,1,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,23840.3333333333,131461,3960,19880.3333333333,5.51528193285397,0,0,0,1,3,1,0.0182032989911424,1,0,23074.4,0.010123105625618,0.0143294367171341,5.79298279887809,0,0.4,0.6
coarse_to_fine,hard_phase,coarse_020_030_minsep__topK5__refine_safe_fullsep,coarse_020_030_minsep,refine_safe_fullsep,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",5,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0.99,150,1,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,35231,131461,3960,31271,3.73214324422953,0,0,0,1,3,1,0.0182032989911424,1,0,34017.6,0.010123105625618,0.0143294367171341,3.93927020282366,0,0,0.6
coarse_to_fine,hard_phase,coarse_020_030_minsep__topK5__refine_small_compact,coarse_020_030_minsep,refine_small_compact,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",5,0.2,0.3,0.08,0.12,0.16,0.24,0,0,0.99,150,1,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,7460,131461,3960,3500,17.6221179624665,0,0,0,1,3,1,0.0182032989911424,1,0,7518.33333333333,0.010123105625618,0.0143294367171341,17.6626661470925,0,0.4,0.6
coarse_to_fine,hard_phase,coarse_020_030_minsep__topK5__refine_stage1_safe,coarse_020_030_minsep,refine_stage1_safe,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",5,0.2,0.3,0.04,0.06,0.32,0.48,0,0,0.99,150,1,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,97463.6666666667,131461,3960,93503.6666666667,1.34973599906817,0,0,0,1,3,1,0.0182032989911424,1,0,102925.066666667,0.010123105625618,0.0143294367171341,1.29577510129077,0,0,0.6
coarse_to_fine,hard_phase,coarse_020_030_minsep__topK7__refine_mid_compact,coarse_020_030_minsep,refine_mid_compact,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",7,0.2,0.3,0.08,0.12,0.24,0.36,0,0,0.99,150,1,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,14642,131461,3960,10682,9.00368465964348,0,0,0,1,3,1,0.0182032989911424,1,0,16181.4,0.010123105625618,0.0143294367171341,8.29488147405062,0,0.4,0.6
coarse_to_fine,hard_phase,coarse_020_030_minsep__topK7__refine_mid_finer,coarse_020_030_minsep,refine_mid_finer,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",7,0.2,0.3,0.04,0.06,0.24,0.36,0,0,0.99,150,1,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,39606,131461,3960,35646,3.36335963168589,0,0,0,1,3,1,0.0182032989911424,1,0,42969.4666666667,0.010123105625618,0.0143294367171341,3.15583210210259,0,0.4,0.6
coarse_to_fine,hard_phase,coarse_020_030_minsep__topK7__refine_safe_compact,coarse_020_030_minsep,refine_safe_compact,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",7,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0.99,150,1,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,25688.3333333333,131461,3960,21728.3333333333,5.12512921938585,0,0,0,1,3,1,0.0182032989911424,1,0,28825.1333333333,0.010123105625618,0.0143294367171341,4.65898094902067,0,0.4,0.6
coarse_to_fine,hard_phase,coarse_020_030_minsep__topK7__refine_safe_fullsep,coarse_020_030_minsep,refine_safe_fullsep,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",7,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0.99,150,1,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,38135,131461,3960,34175,3.45315918916738,0,0,0,1,3,1,0.0182032989911424,1,0,43079,0.010123105625618,0.0143294367171341,3.12490722300593,0,0,0.6
coarse_to_fine,hard_phase,coarse_020_030_minsep__topK7__refine_small_compact,coarse_020_030_minsep,refine_small_compact,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",7,0.2,0.3,0.08,0.12,0.16,0.24,0,0,0.99,150,1,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,7973.33333333333,131461,3960,4013.33333333333,16.5229660117902,0,0,0,1,3,1,0.0182032989911424,1,0,8612.66666666667,0.010123105625618,0.0143294367171341,15.486023283088,0,0.4,0.6
coarse_to_fine,hard_phase,coarse_020_030_minsep__topK7__refine_stage1_safe,coarse_020_030_minsep,refine_stage1_safe,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",7,0.2,0.3,0.04,0.06,0.32,0.48,0,0,0.99,150,1,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,106190.333333333,131461,3960,102230.333333333,1.24682866680361,0,0,0,1,3,1,0.0182032989911424,1,0,116154.4,0.010123105625618,0.0143294367171341,1.16294271292645,0,0,0.6
coarse_to_fine,low_snr_hard,coarse_016_024_compact__topK10__refine_mid_compact,coarse_016_024_compact,refine_mid_compact,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",10,0.16,0.24,0.08,0.12,0.24,0.36,0,0,1,150,0.3,0.83,0.37,20,7,1,0.0505102840324252,0.0582763666492662,0.0780027707674547,0,16833.6666666667,131461,10431,6402.66666666667,7.82702727090966,0,1,0,0,3,1,0.0667793005993393,1,0,15924.1333333333,0.0340825817302108,0.0561960354981793,8.2832204587613,0.6,0.4,0.6
coarse_to_fine,low_snr_hard,coarse_016_024_compact__topK10__refine_mid_finer,coarse_016_024_compact,refine_mid_finer,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",10,0.16,0.24,0.04,0.06,0.24,0.36,0,0,1,150,0.3,0.83,0.37,20,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,53625.6666666667,131461,10431,43194.6666666667,2.47767443737476,0,1,0,0,3,1,0.0182032989911424,1,0,47293.4666666667,0.010123105625618,0.0143294367171341,2.82873222158844,0,0.4,0.6
coarse_to_fine,low_snr_hard,coarse_016_024_compact__topK10__refine_safe_compact,coarse_016_024_compact,refine_safe_compact,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",10,0.16,0.24,0.08,0.12,0.32,0.48,0,0,1,150,0.3,0.83,0.37,20,7,1,0.0505102840324252,0.0582763666492662,0.0780027707674547,0,21648.6666666667,131461,10431,11217.6666666667,6.09742632693254,0,1,0,0,3,1,0.0667793005993393,1,0,20248.7333333333,0.0340825817302108,0.0561960354981793,6.52594032750013,0.6,0.4,0.6
coarse_to_fine,low_snr_hard,coarse_016_024_compact__topK10__refine_safe_fullsep,coarse_016_024_compact,refine_safe_fullsep,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",10,0.16,0.24,0.08,0.12,0.32,0.48,0,0,1,150,0.3,0.83,0.37,20,7,1,0.0585234995535977,0.091018609693238,0.108266924474044,0,27967.3333333333,131461,10431,17536.3333333333,4.72929660062766,1,0,0,1,3,1,0.0773108977289522,1,0,25768.0666666667,0.0366556110726745,0.0676875350070355,5.14154694527625,1,0,1
coarse_to_fine,low_snr_hard,coarse_016_024_compact__topK10__refine_small_compact,coarse_016_024_compact,refine_small_compact,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",10,0.16,0.24,0.08,0.12,0.16,0.24,0,0,1,150,0.3,0.83,0.37,20,7,1,0.0505102840324252,0.0582763666492662,0.0780027707674547,0,13359.3333333333,131461,10431,2928.33333333333,9.84779872830205,0,1,0,0,3,1,0.0667793005993393,1,0,12904.8,0.0340825817302108,0.0561960354981793,10.199445669845,0.6,0.4,0.6
