trial_global_id,trial_id,seed,topK,coarse_az_step,coarse_el_step,fine_az_step,fine_el_step,local_az_half_width,local_el_center_half_width,az_center_bias_deg,el_center_bias_deg,rho,phase_deg,beta,az_sep_deg,el_sep_deg,snr_db,source_corr_empirical,true_orientation,az_hat_1,az_hat_2,el_hat_1,el_hat_2,az_true_1,az_true_2,el_true_1,el_true_2,az_rmse,el_rmse,combined_rmse,boundary_hit,num_pairs,full_num_pairs,coarse_num_pairs,refine_num_pairs,reduction_ratio_vs_full,full_grid_match,topK_miss,max_score,cond_best_GHG,B,L,phase_factor,phase_sign,az_diff_vs_full,el_diff_vs_full,score_gap_vs_full,full_combined_rmse,full_success_test_fail,full_el_sep_hat,test_el_sep_hat,el_sep_diff_vs_full,config_name,coarse_config_name,refine_config_name,sweep_phase,scenario_name,search_method,W_method,whitening_mode,search_param_mode,full_el_sep_deg_list_text,coarse_el_sep_deg_list_text,fine_el_sep_deg_list_text,joint_success
1674,3,20263628,10,0.16,0.24,0.04,0.06,0.24,0.36,0,0,0.99,150,1,0.83,0.37,30,0.990343405059486,1,7.58,8.42,10.12,10.48,7.585,8.415,10.125,10.495,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,49213,131461,7353,41860,2.6712657224717,0,0,141312.647335654,2.01539819533466,7,64,2,1,0.04,0.0600000000000005,-134.184377356927,0.0561248608016083,0,0.36,0.36,0,coarse_016_024_minsep__topK10__refine_mid_finer,coarse_016_024_minsep,refine_mid_finer,screening,hard_phase,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",1
1675,3,20263628,10,0.16,0.24,0.08,0.12,0.32,0.48,0,0,0.99,150,1,0.83,0.37,30,0.990343405059486,1,7.62,8.42,10.18,10.54,7.585,8.415,10.125,10.495,0.0250000000000002,0.0502493781056035,0.0561248608016083,0,131461,131461,0,0,1,1,0,141178.462958297,2.28987992352813,7,64,2,1,0,0,0,0.0561248608016083,0,0.36,0.36,0,coarse_016_024_minsep__topK10__refine_safe_compact,coarse_016_024_minsep,refine_safe_compact,screening,hard_phase,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",1
1676,3,20263628,10,0.16,0.24,0.08,0.12,0.32,0.48,0,0,0.99,150,1,0.83,0.37,30,0.990343405059486,1,7.62,8.42,10.18,10.54,7.585,8.415,10.125,10.495,0.0250000000000002,0.0502493781056035,0.0561248608016083,0,17980,131461,7353,10627,7.3115127919911,1,0,141178.462958297,2.28987992352813,7,64,2,1,0,0,-2.91038304567337e-11,0.0561248608016083,0,0.36,0.36,0,coarse_016_024_minsep__topK10__refine_safe_compact,coarse_016_024_minsep,refine_safe_compact,screening,hard_phase,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",1
1677,3,20263628,10,0.16,0.24,0.08,0.12,0.32,0.48,0,0,0.99,150,1,0.83,0.37,30,0.990343405059486,1,7.62,8.42,10.18,10.54,7.585,8.415,10.125,10.495,0.0250000000000002,0.0502493781056035,0.0561248608016083,0,131461,131461,0,0,1,1,0,141178.462958297,2.28987992352813,7,64,2,1,0,0,0,0.0561248608016083,0,0.36,0.36,0,coarse_016_024_minsep__topK10__refine_safe_fullsep,coarse_016_024_minsep,refine_safe_fullsep,screening,hard_phase,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
1678,3,20263628,10,0.16,0.24,0.08,0.12,0.32,0.48,0,0,0.99,150,1,0.83,0.37,30,0.990343405059486,1,7.62,8.42,10.18,10.54,7.585,8.415,10.125,10.495,0.0250000000000002,0.0502493781056035,0.0561248608016083,0,23942,131461,7353,16589,5.49081112688998,1,0,141178.462958297,2.28987992352813,7,64,2,1,0,0,-2.91038304567337e-11,0.0561248608016083,0,0.36,0.36,0,coarse_016_024_minsep__topK10__refine_safe_fullsep,coarse_016_024_minsep,refine_safe_fullsep,screening,hard_phase,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
1679,3,20263628,10,0.16,0.24,0.04,0.06,0.32,0.48,0,0,0.99,150,1,0.83,0.37,30,0.990343405059486,1,7.62,8.42,10.18,10.54,7.585,8.415,10.125,10.495,0.0250000000000002,0.0502493781056035,0.0561248608016083,0,131461,131461,0,0,1,1,0,141178.462958297,2.28987992352813,7,64,2,1,0,0,0,0.0561248608016083,0,0.36,0.36,0,coarse_016_024_minsep__topK10__refine_stage1_safe,coarse_016_024_minsep,refine_stage1_safe,screening,hard_phase,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
1680,3,20263628,10,0.16,0.24,0.04,0.06,0.32,0.48,0,0,0.99,150,1,0.83,0.37,30,0.990343405059486,1,7.58,8.42,10.12,10.48,7.585,8.415,10.125,10.495,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,125243,131461,7353,117890,1.0496474852886,0,0,141312.647335654,2.01539819533466,7,64,2,1,0.04,0.0600000000000005,-134.184377356927,0.0561248608016083,0,0.36,0.36,0,coarse_016_024_minsep__topK10__refine_stage1_safe,coarse_016_024_minsep,refine_stage1_safe,screening,hard_phase,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
1681,3,20263628,3,0.2,0.3,0.08,0.12,0.16,0.24,0,0,0.99,150,1,0.83,0.37,30,0.990343405059486,1,7.62,8.42,10.18,10.54,7.585,8.415,10.125,10.495,0.0250000000000002,0.0502493781056035,0.0561248608016083,0,131461,131461,0,0,1,1,0,141178.462958297,2.28987992352813,7,64,2,1,0,0,0,0.0561248608016083,0,0.36,0.36,0,coarse_020_030_minsep__topK3__refine_small_compact,coarse_020_030_minsep,refine_small_compact,screening,hard_phase,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",1
1682,3,20263628,3,0.2,0.3,0.08,0.12,0.16,0.24,0,0,0.99,150,1,0.83,0.37,30,0.990343405059486,1,7.58,8.42,10.12,10.48,7.585,8.415,10.125,10.495,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,5710,131461,3960,1750,23.022942206655,0,0,141312.647335654,2.01539819533466,7,64,2,1,0.04,0.0600000000000005,-134.184377356898,0.0561248608016083,0,0.36,0.36,0,coarse_020_030_minsep__topK3__refine_small_compact,coarse_020_030_minsep,refine_small_compact,screening,hard_phase,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",1
1683,3,20263628,3,0.2,0.3,0.08,0.12,0.24,0.36,0,0,0.99,150,1,0.83,0.37,30,0.990343405059486,1,7.62,8.42,10.18,10.54,7.585,8.415,10.125,10.495,0.0250000000000002,0.0502493781056035,0.0561248608016083,0,131461,131461,0,0,1,1,0,141178.462958297,2.28987992352813,7,64,2,1,0,0,0,0.0561248608016083,0,0.36,0.36,0,coarse_020_030_minsep__topK3__refine_mid_compact,coarse_020_030_minsep,refine_mid_compact,screening,hard_phase,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",1
1684,3,20263628,3,0.2,0.3,0.08,0.12,0.24,0.36,0,0,0.99,150,1,0.83,0.37,30,0.990343405059486,1,7.58,8.42,10.12,10.48,7.585,8.415,10.125,10.495,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,8762,131461,3960,4802,15.0035380050217,0,0,141312.647335654,2.01539819533466,7,64,2,1,0.04,0.0600000000000005,-134.184377356927,0.0561248608016083,0,0.36,0.36,0,coarse_020_030_minsep__topK3__refine_mid_compact,coarse_020_030_minsep,refine_mid_compact,screening,hard_phase,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",1
1685,3,20263628,3,0.2,0.3,0.04,0.06,0.24,0.36,0,0,0.99,150,1,0.83,0.37,30,0.990343405059486,1,7.62,8.42,10.18,10.54,7.585,8.415,10.125,10.495,0.0250000000000002,0.0502493781056035,0.0561248608016083,0,131461,131461,0,0,1,1,0,141178.462958297,2.28987992352813,7,64,2,1,0,0,0,0.0561248608016083,0,0.36,0.36,0,coarse_020_030_minsep__topK3__refine_mid_finer,coarse_020_030_minsep,refine_mid_finer,screening,hard_phase,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",1
1686,3,20263628,3,0.2,0.3,0.04,0.06,0.24,0.36,0,0,0.99,150,1,0.83,0.37,30,0.990343405059486,1,7.58,8.42,10.12,10.48,7.585,8.415,10.125,10.495,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,28894,131461,3960,24934,4.54976811794836,0,0,141312.647335654,2.01539819533466,7,64,2,1,0.04,0.0600000000000005,-134.184377356927,0.0561248608016083,0,0.36,0.36,0,coarse_020_030_minsep__topK3__refine_mid_finer,coarse_020_030_minsep,refine_mid_finer,screening,hard_phase,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",1
1687,3,20263628,3,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0.99,150,1,0.83,0.37,30,0.990343405059486,1,7.62,8.42,10.18,10.54,7.585,8.415,10.125,10.495,0.0250000000000002,0.0502493781056035,0.0561248608016083,0,131461,131461,0,0,1,1,0,141178.462958297,2.28987992352813,7,64,2,1,0,0,0,0.0561248608016083,0,0.36,0.36,0,coarse_020_030_minsep__topK3__refine_safe_compact,coarse_020_030_minsep,refine_safe_compact,screening,hard_phase,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",1
1688,3,20263628,3,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0.99,150,1,0.83,0.37,30,0.990343405059486,1,7.58,8.42,10.12,10.48,7.585,8.415,10.125,10.495,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,14103,131461,3960,10143,9.32149188116004,0,0,141312.647335654,2.01539819533466,7,64,2,1,0.04,0.0600000000000005,-134.184377356927,0.0561248608016083,0,0.36,0.36,0,coarse_020_030_minsep__topK3__refine_safe_compact,coarse_020_030_minsep,refine_safe_compact,screening,hard_phase,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",1
1689,3,20263628,3,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0.99,150,1,0.83,0.37,30,0.990343405059486,1,7.62,8.42,10.18,10.54,7.585,8.415,10.125,10.495,0.0250000000000002,0.0502493781056035,0.0561248608016083,0,131461,131461,0,0,1,1,0,141178.462958297,2.28987992352813,7,64,2,1,0,0,0,0.0561248608016083,0,0.36,0.36,0,coarse_020_030_minsep__topK3__refine_safe_fullsep,coarse_020_030_minsep,refine_safe_fullsep,screening,hard_phase,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
1690,3,20263628,3,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0.99,150,1,0.83,0.37,30,0.990343405059486,1,7.58,8.42,10.12,10.48,7.585,8.415,10.125,10.495,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,19899,131461,3960,15939,6.60641238253179,0,0,141312.647335654,2.01539819533466,7,64,2,1,0.04,0.0600000000000005,-134.184377356927,0.0561248608016083,0,0.36,0.36,0,coarse_020_030_minsep__topK3__refine_safe_fullsep,coarse_020_030_minsep,refine_safe_fullsep,screening,hard_phase,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
1691,3,20263628,3,0.2,0.3,0.04,0.06,0.32,0.48,0,0,0.99,150,1,0.83,0.37,30,0.990343405059486,1,7.62,8.42,10.18,10.54,7.585,8.415,10.125,10.495,0.0250000000000002,0.0502493781056035,0.0561248608016083,0,131461,131461,0,0,1,1,0,141178.462958297,2.28987992352813,7,64,2,1,0,0,0,0.0561248608016083,0,0.36,0.36,0,coarse_020_030_minsep__topK3__refine_stage1_safe,coarse_020_030_minsep,refine_stage1_safe,screening,hard_phase,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
1692,3,20263628,3,0.2,0.3,0.04,0.06,0.32,0.48,0,0,0.99,150,1,0.83,0.37,30,0.990343405059486,1,7.58,8.42,10.12,10.48,7.585,8.415,10.125,10.495,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,84557,131461,3960,80597,1.55470274489398,0,0,141312.647335654,2.01539819533466,7,64,2,1,0.04,0.0600000000000005,-134.184377356927,0.0561248608016083,0,0.36,0.36,0,coarse_020_030_minsep__topK3__refine_stage1_safe,coarse_020_030_minsep,refine_stage1_safe,screening,hard_phase,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
1693,3,20263628,5,0.2,0.3,0.08,0.12,0.16,0.24,0,0,0.99,150,1,0.83,0.37,30,0.990343405059486,1,7.62,8.42,10.18,10.54,7.585,8.415,10.125,10.495,0.0250000000000002,0.0502493781056035,0.0561248608016083,0,131461,131461,0,0,1,1,0,141178.462958297,2.28987992352813,7,64,2,1,0,0,0,0.0561248608016083,0,0.36,0.36,0,coarse_020_030_minsep__topK5__refine_small_compact,coarse_020_030_minsep,refine_small_compact,screening,hard_phase,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",1
1694,3,20263628,5,0.2,0.3,0.08,0.12,0.16,0.24,0,0,0.99,150,1,0.83,0.37,30,0.990343405059486,1,7.58,8.42,10.12,10.48,7.585,8.415,10.125,10.495,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,7460,131461,3960,3500,17.6221179624665,0,0,141312.647335654,2.01539819533466,7,64,2,1,0.04,0.0600000000000005,-134.184377356898,0.0561248608016083,0,0.36,0.36,0,coarse_020_030_minsep__topK5__refine_small_compact,coarse_020_030_minsep,refine_small_compact,screening,hard_phase,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",1
1695,3,20263628,5,0.2,0.3,0.08,0.12,0.24,0.36,0,0,0.99,150,1,0.83,0.37,30,0.990343405059486,1,7.62,8.42,10.18,10.54,7.585,8.415,10.125,10.495,0.0250000000000002,0.0502493781056035,0.0561248608016083,0,131461,131461,0,0,1,1,0,141178.462958297,2.28987992352813,7,64,2,1,0,0,0,0.0561248608016083,0,0.36,0.36,0,coarse_020_030_minsep__topK5__refine_mid_compact,coarse_020_030_minsep,refine_mid_compact,screening,hard_phase,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",1
1696,3,20263628,5,0.2,0.3,0.08,0.12,0.24,0.36,0,0,0.99,150,1,0.83,0.37,30,0.990343405059486,1,7.58,8.42,10.12,10.48,7.585,8.415,10.125,10.495,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,13466,131461,3960,9506,9.76243873459082,0,0,141312.647335654,2.01539819533466,7,64,2,1,0.04,0.0600000000000005,-134.184377356927,0.0561248608016083,0,0.36,0.36,0,coarse_020_030_minsep__topK5__refine_mid_compact,coarse_020_030_minsep,refine_mid_compact,screening,hard_phase,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",1
1697,3,20263628,5,0.2,0.3,0.04,0.06,0.24,0.36,0,0,0.99,150,1,0.83,0.37,30,0.990343405059486,1,7.62,8.42,10.18,10.54,7.585,8.415,10.125,10.495,0.0250000000000002,0.0502493781056035,0.0561248608016083,0,131461,131461,0,0,1,1,0,141178.462958297,2.28987992352813,7,64,2,1,0,0,0,0.0561248608016083,0,0.36,0.36,0,coarse_020_030_minsep__topK5__refine_mid_finer,coarse_020_030_minsep,refine_mid_finer,screening,hard_phase,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",1
1698,3,20263628,5,0.2,0.3,0.04,0.06,0.24,0.36,0,0,0.99,150,1,0.83,0.37,30,0.990343405059486,1,7.58,8.42,10.12,10.48,7.585,8.415,10.125,10.495,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,36408,131461,3960,32448,3.61077235772358,0,0,141312.647335654,2.01539819533466,7,64,2,1,0.04,0.0600000000000005,-134.184377356927,0.0561248608016083,0,0.36,0.36,0,coarse_020_030_minsep__topK5__refine_mid_finer,coarse_020_030_minsep,refine_mid_finer,screening,hard_phase,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",1
1699,3,20263628,5,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0.99,150,1,0.83,0.37,30,0.990343405059486,1,7.62,8.42,10.18,10.54,7.585,8.415,10.125,10.495,0.0250000000000002,0.0502493781056035,0.0561248608016083,0,131461,131461,0,0,1,1,0,141178.462958297,2.28987992352813,7,64,2,1,0,0,0,0.0561248608016083,0,0.36,0.36,0,coarse_020_030_minsep__topK5__refine_safe_compact,coarse_020_030_minsep,refine_safe_compact,screening,hard_phase,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",1
1700,3,20263628,5,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0.99,150,1,0.83,0.37,30,0.990343405059486,1,7.58,8.42,10.12,10.48,7.585,8.415,10.125,10.495,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,23606,131461,3960,19646,5.56896551724138,0,0,141312.647335654,2.01539819533466,7,64,2,1,0.04,0.0600000000000005,-134.184377356927,0.0561248608016083,0,0.36,0.36,0,coarse_020_030_minsep__topK5__refine_safe_compact,coarse_020_030_minsep,refine_safe_compact,screening,hard_phase,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",1
1701,3,20263628,5,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0.99,150,1,0.83,0.37,30,0.990343405059486,1,7.62,8.42,10.18,10.54,7.585,8.415,10.125,10.495,0.0250000000000002,0.0502493781056035,0.0561248608016083,0,131461,131461,0,0,1,1,0,141178.462958297,2.28987992352813,7,64,2,1,0,0,0,0.0561248608016083,0,0.36,0.36,0,coarse_020_030_minsep__topK5__refine_safe_fullsep,coarse_020_030_minsep,refine_safe_fullsep,screening,hard_phase,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
1702,3,20263628,5,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0.99,150,1,0.83,0.37,30,0.990343405059486,1,7.58,8.42,10.12,10.48,7.585,8.415,10.125,10.495,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,34878,131461,3960,30918,3.76916681002351,0,0,141312.647335654,2.01539819533466,7,64,2,1,0.04,0.0600000000000005,-134.184377356927,0.0561248608016083,0,0.36,0.36,0,coarse_020_030_minsep__topK5__refine_safe_fullsep,coarse_020_030_minsep,refine_safe_fullsep,screening,hard_phase,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
1703,3,20263628,5,0.2,0.3,0.04,0.06,0.32,0.48,0,0,0.99,150,1,0.83,0.37,30,0.990343405059486,1,7.62,8.42,10.18,10.54,7.585,8.415,10.125,10.495,0.0250000000000002,0.0502493781056035,0.0561248608016083,0,131461,131461,0,0,1,1,0,141178.462958297,2.28987992352813,7,64,2,1,0,0,0,0.0561248608016083,0,0.36,0.36,0,coarse_020_030_minsep__topK5__refine_stage1_safe,coarse_020_030_minsep,refine_stage1_safe,screening,hard_phase,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
1704,3,20263628,5,0.2,0.3,0.04,0.06,0.32,0.48,0,0,0.99,150,1,0.83,0.37,30,0.990343405059486,1,7.58,8.42,10.12,10.48,7.585,8.415,10.125,10.495,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,99242,131461,3960,95282,1.3246508534693,0,0,141312.647335654,2.01539819533466,7,64,2,1,0.04,0.0600000000000005,-134.184377356927,0.0561248608016083,0,0.36,0.36,0,coarse_020_030_minsep__topK5__refine_stage1_safe,coarse_020_030_minsep,refine_stage1_safe,screening,hard_phase,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
1705,3,20263628,7,0.2,0.3,0.08,0.12,0.16,0.24,0,0,0.99,150,1,0.83,0.37,30,0.990343405059486,1,7.62,8.42,10.18,10.54,7.585,8.415,10.125,10.495,0.0250000000000002,0.0502493781056035,0.0561248608016083,0,131461,131461,0,0,1,1,0,141178.462958297,2.28987992352813,7,64,2,1,0,0,0,0.0561248608016083,0,0.36,0.36,0,coarse_020_030_minsep__topK7__refine_small_compact,coarse_020_030_minsep,refine_small_compact,screening,hard_phase,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",1
1706,3,20263628,7,0.2,0.3,0.08,0.12,0.16,0.24,0,0,0.99,150,1,0.83,0.37,30,0.990343405059486,1,7.58,8.42,10.12,10.48,7.585,8.415,10.125,10.495,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,8230,131461,3960,4270,15.973390036452,0,0,141312.647335654,2.01539819533466,7,64,2,1,0.04,0.0600000000000005,-134.184377356927,0.0561248608016083,0,0.36,0.36,0,coarse_020_030_minsep__topK7__refine_small_compact,coarse_020_030_minsep,refine_small_compact,screening,hard_phase,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",1
1707,3,20263628,7,0.2,0.3,0.08,0.12,0.24,0.36,0,0,0.99,150,1,0.83,0.37,30,0.990343405059486,1,7.62,8.42,10.18,10.54,7.585,8.415,10.125,10.495,0.0250000000000002,0.0502493781056035,0.0561248608016083,0,131461,131461,0,0,1,1,0,141178.462958297,2.28987992352813,7,64,2,1,0,0,0,0.0561248608016083,0,0.36,0.36,0,coarse_020_030_minsep__topK7__refine_mid_compact,coarse_020_030_minsep,refine_mid_compact,screening,hard_phase,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",1
1708,3,20263628,7,0.2,0.3,0.08,0.12,0.24,0.36,0,0,0.99,150,1,0.83,0.37,30,0.990343405059486,1,7.58,8.42,10.12,10.48,7.585,8.415,10.125,10.495,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,15181,131461,3960,11221,8.65957446808511,0,0,141312.647335654,2.01539819533466,7,64,2,1,0.04,0.0600000000000005,-134.184377356927,0.0561248608016083,0,0.36,0.36,0,coarse_020_030_minsep__topK7__refine_mid_compact,coarse_020_030_minsep,refine_mid_compact,screening,hard_phase,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",1
1709,3,20263628,7,0.2,0.3,0.04,0.06,0.24,0.36,0,0,0.99,150,1,0.83,0.37,30,0.990343405059486,1,7.62,8.42,10.18,10.54,7.585,8.415,10.125,10.495,0.0250000000000002,0.0502493781056035,0.0561248608016083,0,131461,131461,0,0,1,1,0,141178.462958297,2.28987992352813,7,64,2,1,0,0,0,0.0561248608016083,0,0.36,0.36,0,coarse_020_030_minsep__topK7__refine_mid_finer,coarse_020_030_minsep,refine_mid_finer,screening,hard_phase,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",1
1710,3,20263628,7,0.2,0.3,0.04,0.06,0.24,0.36,0,0,0.99,150,1,0.83,0.37,30,0.990343405059486,1,7.58,8.42,10.12,10.48,7.585,8.415,10.125,10.495,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,42687,131461,3960,38727,3.07964954201513,0,0,141312.647335654,2.01539819533466,7,64,2,1,0.04,0.0600000000000005,-134.184377356927,0.0561248608016083,0,0.36,0.36,0,coarse_020_030_minsep__topK7__refine_mid_finer,coarse_020_030_minsep,refine_mid_finer,screening,hard_phase,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",1
1711,3,20263628,7,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0.99,150,1,0.83,0.37,30,0.990343405059486,1,7.62,8.42,10.18,10.54,7.585,8.415,10.125,10.495,0.0250000000000002,0.0502493781056035,0.0561248608016083,0,131461,131461,0,0,1,1,0,141178.462958297,2.28987992352813,7,64,2,1,0,0,0,0.0561248608016083,0,0.36,0.36,0,coarse_020_030_minsep__topK7__refine_safe_compact,coarse_020_030_minsep,refine_safe_compact,screening,hard_phase,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",1
