trial_global_id,trial_id,seed,method_name,method_type,B,beam_count,scenario_name,rho,phase_deg,beta,az_sep_deg,el_sep_deg,snr_db,source_corr_empirical,az_hat_1,az_hat_2,el_hat_1,el_hat_2,az_true_1,az_true_2,el_true_1,el_true_2,raw_success,az_tol_success,el_pair_tol_success,joint_pair_tol_success,az_rmse_deg,el_rmse_deg,az_center_error_deg,az_sep_error_deg,el_center_error_deg,el_sep_error_deg,abs_el_sep_error_deg,estimated_el_sep_deg,true_el_sep_deg,false_el_split,boundary_hit,projection_loss,mean_corr,max_corr,cond_WHW,cond_best_GHG,max_score,num_pairs,tie_count,truth_manifold_corr,N_elem,L,phase_factor,phase_sign,az_bound_min,az_bound_max,el_bound_min,el_bound_max
522,12,20663635,greedy_combined_B15,greedy_combined,15,15,hard_phase,0.99,150,1,0.83,0.37,30,0.990095764031822,7.7,8.26,10.24,10.48,7.585,8.415,10.125,10.495,1,0,1,0,0.136473440639561,0.0820060973342827,-0.0199999999999996,-0.269999999999998,0.0499999999999989,-0.130000000000001,0.130000000000001,0.24,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,4.47601279087809,161180.597320733,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
523,13,20663636,greedy_combined_B15,greedy_combined,15,15,hard_phase,0.99,150,1,0.83,0.37,30,0.990417904429028,7.54,8.42,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0320156211871644,0.0743303437365916,-0.0199999999999996,0.0500000000000025,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,1.65772329083898,161153.360575164,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
524,14,20663637,greedy_combined_B15,greedy_combined,15,15,hard_phase,0.99,150,1,0.83,0.37,30,0.989858547161928,7.7,8.26,10.24,10.48,7.585,8.415,10.125,10.495,1,0,1,0,0.136473440639561,0.0820060973342827,-0.0199999999999996,-0.269999999999998,0.0499999999999989,-0.130000000000001,0.130000000000001,0.24,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,4.47601279087809,161273.20545324,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
525,15,20663638,greedy_combined_B15,greedy_combined,15,15,hard_phase,0.99,150,1,0.83,0.37,30,0.990450375637251,7.7,8.26,10.24,10.48,7.585,8.415,10.125,10.495,1,0,1,0,0.136473440639561,0.0820060973342827,-0.0199999999999996,-0.269999999999998,0.0499999999999989,-0.130000000000001,0.130000000000001,0.24,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,4.47601279087809,161157.94292564,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
526,16,20663639,greedy_combined_B15,greedy_combined,15,15,hard_phase,0.99,150,1,0.83,0.37,30,0.990910690780724,7.7,8.26,10.24,10.48,7.585,8.415,10.125,10.495,1,0,1,0,0.136473440639561,0.0820060973342827,-0.0199999999999996,-0.269999999999998,0.0499999999999989,-0.130000000000001,0.130000000000001,0.24,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,4.47601279087809,161180.028113895,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
527,17,20663640,greedy_combined_B15,greedy_combined,15,15,hard_phase,0.99,150,1,0.83,0.37,30,0.990032441548671,7.7,8.26,10.24,10.48,7.585,8.415,10.125,10.495,1,0,1,0,0.136473440639561,0.0820060973342827,-0.0199999999999996,-0.269999999999998,0.0499999999999989,-0.130000000000001,0.130000000000001,0.24,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,4.47601279087809,161184.53974809,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
528,18,20663641,greedy_combined_B15,greedy_combined,15,15,hard_phase,0.99,150,1,0.83,0.37,30,0.990262958067136,7.54,8.42,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0320156211871644,0.0743303437365916,-0.0199999999999996,0.0500000000000025,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,1.65772329083898,161129.661121219,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
529,19,20663642,greedy_combined_B15,greedy_combined,15,15,hard_phase,0.99,150,1,0.83,0.37,30,0.989967401049861,7.7,8.26,10.24,10.48,7.585,8.415,10.125,10.495,1,0,1,0,0.136473440639561,0.0820060973342827,-0.0199999999999996,-0.269999999999998,0.0499999999999989,-0.130000000000001,0.130000000000001,0.24,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,4.47601279087809,161212.416350008,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
530,20,20663643,greedy_combined_B15,greedy_combined,15,15,hard_phase,0.99,150,1,0.83,0.37,30,0.989905233332129,7.7,8.26,10.24,10.48,7.585,8.415,10.125,10.495,1,0,1,0,0.136473440639561,0.0820060973342827,-0.0199999999999996,-0.269999999999998,0.0499999999999989,-0.130000000000001,0.130000000000001,0.24,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,4.47601279087809,161331.306095288,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
531,21,20663644,greedy_combined_B15,greedy_combined,15,15,hard_phase,0.99,150,1,0.83,0.37,30,0.990002858015914,7.54,8.42,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0320156211871644,0.0743303437365916,-0.0199999999999996,0.0500000000000025,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,1.65772329083898,161263.109083761,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
532,22,20663645,greedy_combined_B15,greedy_combined,15,15,hard_phase,0.99,150,1,0.83,0.37,30,0.990382259926492,7.7,8.26,10.24,10.48,7.585,8.415,10.125,10.495,1,0,1,0,0.136473440639561,0.0820060973342827,-0.0199999999999996,-0.269999999999998,0.0499999999999989,-0.130000000000001,0.130000000000001,0.24,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,4.47601279087809,161217.883720487,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
533,23,20663646,greedy_combined_B15,greedy_combined,15,15,hard_phase,0.99,150,1,0.83,0.37,30,0.990175606230504,7.7,8.26,10.24,10.48,7.585,8.415,10.125,10.495,1,0,1,0,0.136473440639561,0.0820060973342827,-0.0199999999999996,-0.269999999999998,0.0499999999999989,-0.130000000000001,0.130000000000001,0.24,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,4.47601279087809,161240.972163267,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
534,24,20663647,greedy_combined_B15,greedy_combined,15,15,hard_phase,0.99,150,1,0.83,0.37,30,0.990751731612592,7.7,8.26,10.24,10.48,7.585,8.415,10.125,10.495,1,0,1,0,0.136473440639561,0.0820060973342827,-0.0199999999999996,-0.269999999999998,0.0499999999999989,-0.130000000000001,0.130000000000001,0.24,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,4.47601279087809,161134.436788343,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
535,25,20663648,greedy_combined_B15,greedy_combined,15,15,hard_phase,0.99,150,1,0.83,0.37,30,0.990503668664304,7.7,8.26,10.24,10.48,7.585,8.415,10.125,10.495,1,0,1,0,0.136473440639561,0.0820060973342827,-0.0199999999999996,-0.269999999999998,0.0499999999999989,-0.130000000000001,0.130000000000001,0.24,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,4.47601279087809,161188.916864418,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
536,26,20663649,greedy_combined_B15,greedy_combined,15,15,hard_phase,0.99,150,1,0.83,0.37,30,0.989811204219444,7.7,8.26,10.24,10.48,7.585,8.415,10.125,10.495,1,0,1,0,0.136473440639561,0.0820060973342827,-0.0199999999999996,-0.269999999999998,0.0499999999999989,-0.130000000000001,0.130000000000001,0.24,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,4.47601279087809,161254.306969425,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
537,27,20663650,greedy_combined_B15,greedy_combined,15,15,hard_phase,0.99,150,1,0.83,0.37,30,0.990295097334082,7.7,8.26,10.24,10.48,7.585,8.415,10.125,10.495,1,0,1,0,0.136473440639561,0.0820060973342827,-0.0199999999999996,-0.269999999999998,0.0499999999999989,-0.130000000000001,0.130000000000001,0.24,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,4.47601279087809,161137.912592372,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
538,28,20663651,greedy_combined_B15,greedy_combined,15,15,hard_phase,0.99,150,1,0.83,0.37,30,0.989897780131271,7.7,8.26,10.24,10.48,7.585,8.415,10.125,10.495,1,0,1,0,0.136473440639561,0.0820060973342827,-0.0199999999999996,-0.269999999999998,0.0499999999999989,-0.130000000000001,0.130000000000001,0.24,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,4.47601279087809,161199.453724585,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
539,29,20663652,greedy_combined_B15,greedy_combined,15,15,hard_phase,0.99,150,1,0.83,0.37,30,0.989815098399039,7.7,8.26,10.24,10.48,7.585,8.415,10.125,10.495,1,0,1,0,0.136473440639561,0.0820060973342827,-0.0199999999999996,-0.269999999999998,0.0499999999999989,-0.130000000000001,0.130000000000001,0.24,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,4.47601279087809,161292.980728347,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
540,30,20663653,greedy_combined_B15,greedy_combined,15,15,hard_phase,0.99,150,1,0.83,0.37,30,0.990442431003803,7.7,8.26,10.24,10.48,7.585,8.415,10.125,10.495,1,0,1,0,0.136473440639561,0.0820060973342827,-0.0199999999999996,-0.269999999999998,0.0499999999999989,-0.130000000000001,0.130000000000001,0.24,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,4.47601279087809,161201.510459103,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
541,1,20664624,greedy_combined_B15,greedy_combined,15,15,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.990088209154772,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,1.40299788196141,102302.55722915,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
542,2,20664625,greedy_combined_B15,greedy_combined,15,15,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.990417261931069,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,1.40299788196141,102286.366233508,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
543,3,20664626,greedy_combined_B15,greedy_combined,15,15,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.990310767578835,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,1.40299788196141,102358.443913426,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
544,4,20664627,greedy_combined_B15,greedy_combined,15,15,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.990748716395433,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,1.40299788196141,102284.684031199,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
545,5,20664628,greedy_combined_B15,greedy_combined,15,15,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.99014997223509,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,1.40299788196141,102300.687715267,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
546,6,20664629,greedy_combined_B15,greedy_combined,15,15,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.990628186010734,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,1.40299788196141,102295.853234217,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
547,7,20664630,greedy_combined_B15,greedy_combined,15,15,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.989835100135318,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,1.40299788196141,102330.433030377,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
548,8,20664631,greedy_combined_B15,greedy_combined,15,15,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.989977789468855,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,1.40299788196141,102295.326121436,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
549,9,20664632,greedy_combined_B15,greedy_combined,15,15,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.990164845857206,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,1.40299788196141,102328.567871876,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
550,10,20664633,greedy_combined_B15,greedy_combined,15,15,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.990530887051868,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,1.40299788196141,102340.473631485,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
551,11,20664634,greedy_combined_B15,greedy_combined,15,15,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.990377676140725,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,1.40299788196141,102328.22363787,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
552,12,20664635,greedy_combined_B15,greedy_combined,15,15,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.991157417933724,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,1.40299788196141,102323.602308275,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
553,13,20664636,greedy_combined_B15,greedy_combined,15,15,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.989803894177204,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,1.40299788196141,102342.467555099,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
554,14,20664637,greedy_combined_B15,greedy_combined,15,15,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.99077620735836,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,1.40299788196141,102318.70668568,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
555,15,20664638,greedy_combined_B15,greedy_combined,15,15,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.990108187490999,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,1.40299788196141,102318.361737536,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
556,16,20664639,greedy_combined_B15,greedy_combined,15,15,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.990008783795469,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,1.40299788196141,102306.543111748,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
557,17,20664640,greedy_combined_B15,greedy_combined,15,15,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.990198484223832,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,1.40299788196141,102300.305475525,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
558,18,20664641,greedy_combined_B15,greedy_combined,15,15,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.989934786110695,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,1.40299788196141,102319.953343496,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
559,19,20664642,greedy_combined_B15,greedy_combined,15,15,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.990557663716183,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,1.40299788196141,102332.217605356,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
560,20,20664643,greedy_combined_B15,greedy_combined,15,15,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.990189904269027,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,1.40299788196141,102327.872282674,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
561,21,20664644,greedy_combined_B15,greedy_combined,15,15,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.98985015974248,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,1.40299788196141,102344.951857226,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
562,22,20664645,greedy_combined_B15,greedy_combined,15,15,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.989814682657207,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,1.40299788196141,102328.622250495,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
563,23,20664646,greedy_combined_B15,greedy_combined,15,15,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.99000236779997,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,1.40299788196141,102340.884635767,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
564,24,20664647,greedy_combined_B15,greedy_combined,15,15,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.989893807010946,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,1.40299788196141,102369.069458082,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
565,25,20664648,greedy_combined_B15,greedy_combined,15,15,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.990372018277001,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,1.40299788196141,102288.097377076,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
566,26,20664649,greedy_combined_B15,greedy_combined,15,15,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.989973602108787,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,1.40299788196141,102329.176519202,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
567,27,20664650,greedy_combined_B15,greedy_combined,15,15,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.990200993163109,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,1.40299788196141,102294.883414795,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
568,28,20664651,greedy_combined_B15,greedy_combined,15,15,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.989910225046665,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,1.40299788196141,102321.648405717,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
569,29,20664652,greedy_combined_B15,greedy_combined,15,15,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.989978113516154,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,1.40299788196141,102301.479372119,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
570,30,20664653,greedy_combined_B15,greedy_combined,15,15,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.990151239588798,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,1.40299788196141,102352.542459911,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
571,1,20665624,greedy_combined_B15,greedy_combined,15,15,low_snr_hard,1,150,0.3,0.83,0.37,20,1,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,1.40299788196141,102148.298934145,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
572,2,20665625,greedy_combined_B15,greedy_combined,15,15,low_snr_hard,1,150,0.3,0.83,0.37,20,1,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.328144616383204,0.242297872911306,0.270235756744828,554.376781392181,1.40299788196141,102071.414858344,65379,1,0.310427984129304,2080,64,2,1,6.5,9.5,8.8,11.2
