stage,group,case_name,el_b_deg,el_diff_deg,el_mismatch_deg,beta,phi_deg,rho,weak_target_truth_flag,anti_phase_truth_flag,large_el_truth_flag,common_el_truth_flag,snr_db,route_name,raw_success_rate,az_tol_success_rate_abs01,el_tol_success_rate_abs05,joint_tol_success_rate,az_rmse_deg,el_rmse_deg,pair_2d_rmse,peak_count_mean,degraded_rate,route_failure_reason,mean_objective_true_pair,mean_objective_best,objective_margin,objective_true_rank_median,el_hat_mean,el_hat_error_mean,el_hat_error_abs_mean,focused_power_peak_sharpness,lambda1_peak_sharpness,rank1_objective_valley_width_el,rank1_objective_selected_el_rank,el_selection_method,el_common_est_mean,el_common_est_error,recommended_route,confidence_flag,recommended_route_success_rate,weak_target_boundary_rate,anti_phase_boundary_rate,low_confidence_rate,oracle_dispatch_route,observable_dispatch_route,route_agreement_rate,oracle_dispatch_success_rate,observable_dispatch_success_rate,observable_vs_oracle_success_gap,dispatch_low_confidence_rate,boundary_unreliable_rate,false_high_confidence_rate,false_medium_high_confidence_rate,boundary_missed_rate,route_used_distribution,confidence_flag_distribution,main_failure_reason
beta_scan,beta_scan,beta_0.3,0,0,0,0.3,0,1,1,0,0,1,16,level3_2d_music,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,weak_target_boundary,common_el_refocus_power_rank1,0,0,0.366666666666667,0.366666666666667,0.2,0.0666666666666667,0,0.433333333333333,0,low_confidence:0.133;common_el_refocus_power_rank1:0.800;boundary_unreliable:0.067,low:0.200;medium:0.800,ok
beta_scan,beta_scan,beta_0.3,0,0,0,0.3,0,1,1,0,0,1,16,pair_el_local_covfit,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,weak_target_boundary,common_el_refocus_power_rank1,0,0,0.366666666666667,0.366666666666667,0.2,0.0666666666666667,0,0.433333333333333,0,low_confidence:0.133;common_el_refocus_power_rank1:0.800;boundary_unreliable:0.067,low:0.200;medium:0.800,ok
beta_scan,beta_scan,beta_0.3,0,0,0,0.3,0,1,1,0,0,1,16,oracle_label_dispatch,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,weak_target_boundary,low,0,1,0,1,weak_target_boundary,common_el_refocus_power_rank1,0,0,0.366666666666667,0.366666666666667,0.2,0.0666666666666667,0,0.433333333333333,0,low_confidence:0.133;common_el_refocus_power_rank1:0.800;boundary_unreliable:0.067,low:0.200;medium:0.800,ok
beta_scan,beta_scan,beta_0.3,0,0,0,0.3,0,1,1,0,0,1,16,observable_dispatch,0.8,0.366666666666667,0.8,0.366666666666667,0.0858255184770931,0,0.0858255184770931,1.8,0.633333333333333,az_error,0.000625268451177037,1.4597017623215e-07,0.000625122481000805,NaN,0,0,0,0.0795180070504889,0.0795686822883147,NaN,NaN,focused_power,0,0,common_el_refocus_power_rank1,medium,0.366666666666667,0,0,0.2,weak_target_boundary,common_el_refocus_power_rank1,0,0,0.366666666666667,0.366666666666667,0.2,0.0666666666666667,0,0.433333333333333,0,low_confidence:0.133;common_el_refocus_power_rank1:0.800;boundary_unreliable:0.067,low:0.200;medium:0.800,ok
beta_scan,beta_scan,beta_0.1,0,0,0,0.1,0,1,1,0,0,1,0,level2_music_or_center_real,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,weak_target_boundary,low_confidence,0,0,0,0,0.633333333333333,0.0666666666666667,0,0.366666666666667,0,boundary_unreliable:0.067;low_confidence:0.567;common_el_refocus_power_rank1:0.367,low:0.633;medium:0.367,boundary_unreliable
beta_scan,beta_scan,beta_0.1,0,0,0,0.1,0,1,1,0,0,1,0,level2_rank1_fallback,1,0,1,0,0.120942943292688,0,0.120942943292688,2,1,az_error,0.00144425305769657,1.51234738863638e-07,0.00144410182295771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,weak_target_boundary,low_confidence,0,0,0,0,0.633333333333333,0.0666666666666667,0,0.366666666666667,0,boundary_unreliable:0.067;low_confidence:0.567;common_el_refocus_power_rank1:0.367,low:0.633;medium:0.367,boundary_unreliable
beta_scan,beta_scan,beta_0.1,0,0,0,0.1,0,1,1,0,0,1,0,common_el_refocus_power_rank1,1,0,1,0,0.120942943292688,0,0.120942943292688,2,1,az_error,0.00144425305769657,1.51234738863638e-07,0.00144410182295771,NaN,0,0,0,0.0768975289037779,0.0791832476986528,NaN,NaN,focused_power,0,0,,,0,0,0,0,weak_target_boundary,low_confidence,0,0,0,0,0.633333333333333,0.0666666666666667,0,0.366666666666667,0,boundary_unreliable:0.067;low_confidence:0.567;common_el_refocus_power_rank1:0.367,low:0.633;medium:0.367,boundary_unreliable
beta_scan,beta_scan,beta_0.1,0,0,0,0.1,0,1,1,0,0,1,0,level3_2d_music,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,weak_target_boundary,low_confidence,0,0,0,0,0.633333333333333,0.0666666666666667,0,0.366666666666667,0,boundary_unreliable:0.067;low_confidence:0.567;common_el_refocus_power_rank1:0.367,low:0.633;medium:0.367,boundary_unreliable
beta_scan,beta_scan,beta_0.1,0,0,0,0.1,0,1,1,0,0,1,0,pair_el_local_covfit,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,weak_target_boundary,low_confidence,0,0,0,0,0.633333333333333,0.0666666666666667,0,0.366666666666667,0,boundary_unreliable:0.067;low_confidence:0.567;common_el_refocus_power_rank1:0.367,low:0.633;medium:0.367,boundary_unreliable
beta_scan,beta_scan,beta_0.1,0,0,0,0.1,0,1,1,0,0,1,0,oracle_label_dispatch,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,weak_target_boundary,low,0,1,0,1,weak_target_boundary,low_confidence,0,0,0,0,0.633333333333333,0.0666666666666667,0,0.366666666666667,0,boundary_unreliable:0.067;low_confidence:0.567;common_el_refocus_power_rank1:0.367,low:0.633;medium:0.367,boundary_unreliable
beta_scan,beta_scan,beta_0.1,0,0,0,0.1,0,1,1,0,0,1,0,observable_dispatch,0.366666666666667,0,0.366666666666667,0,0.119898045306349,0,0.119898045306349,1.36666666666667,1,insufficient_peak_or_pair,0.00141361410057326,4.08697675214167e-07,0.00141320540289804,NaN,0,0,0,0.0768834243369983,0.0792157911455449,NaN,NaN,focused_power,0,0,low_confidence,low,0,0,0,0.633333333333333,weak_target_boundary,low_confidence,0,0,0,0,0.633333333333333,0.0666666666666667,0,0.366666666666667,0,boundary_unreliable:0.067;low_confidence:0.567;common_el_refocus_power_rank1:0.367,low:0.633;medium:0.367,boundary_unreliable
beta_scan,beta_scan,beta_0.1,0,0,0,0.1,0,1,1,0,0,1,8,level2_music_or_center_real,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,weak_target_boundary,low_confidence,0,0,0,0,0.766666666666667,0.0666666666666667,0,0.233333333333333,0,common_el_refocus_power_rank1:0.233;low_confidence:0.700;boundary_unreliable:0.067,medium:0.233;low:0.767,boundary_unreliable
beta_scan,beta_scan,beta_0.1,0,0,0,0.1,0,1,1,0,0,1,8,level2_rank1_fallback,1,0,1,0,0.116656577388466,0,0.116656577388466,2,1,az_error,0.0014341613580138,3.93863208048957e-08,0.001434121971693,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,weak_target_boundary,low_confidence,0,0,0,0,0.766666666666667,0.0666666666666667,0,0.233333333333333,0,common_el_refocus_power_rank1:0.233;low_confidence:0.700;boundary_unreliable:0.067,medium:0.233;low:0.767,boundary_unreliable
beta_scan,beta_scan,beta_0.1,0,0,0,0.1,0,1,1,0,0,1,8,common_el_refocus_power_rank1,1,0,1,0,0.116656577388466,0,0.116656577388466,2,1,az_error,0.0014341613580138,3.93863208048957e-08,0.001434121971693,NaN,0,0,0,0.0791096351839738,0.0794065378204987,NaN,NaN,focused_power,0,0,,,0,0,0,0,weak_target_boundary,low_confidence,0,0,0,0,0.766666666666667,0.0666666666666667,0,0.233333333333333,0,common_el_refocus_power_rank1:0.233;low_confidence:0.700;boundary_unreliable:0.067,medium:0.233;low:0.767,boundary_unreliable
beta_scan,beta_scan,beta_0.1,0,0,0,0.1,0,1,1,0,0,1,8,level3_2d_music,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,weak_target_boundary,low_confidence,0,0,0,0,0.766666666666667,0.0666666666666667,0,0.233333333333333,0,common_el_refocus_power_rank1:0.233;low_confidence:0.700;boundary_unreliable:0.067,medium:0.233;low:0.767,boundary_unreliable
beta_scan,beta_scan,beta_0.1,0,0,0,0.1,0,1,1,0,0,1,8,pair_el_local_covfit,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,weak_target_boundary,low_confidence,0,0,0,0,0.766666666666667,0.0666666666666667,0,0.233333333333333,0,common_el_refocus_power_rank1:0.233;low_confidence:0.700;boundary_unreliable:0.067,medium:0.233;low:0.767,boundary_unreliable
beta_scan,beta_scan,beta_0.1,0,0,0,0.1,0,1,1,0,0,1,8,oracle_label_dispatch,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,weak_target_boundary,low,0,1,0,1,weak_target_boundary,low_confidence,0,0,0,0,0.766666666666667,0.0666666666666667,0,0.233333333333333,0,common_el_refocus_power_rank1:0.233;low_confidence:0.700;boundary_unreliable:0.067,medium:0.233;low:0.767,boundary_unreliable
beta_scan,beta_scan,beta_0.1,0,0,0,0.1,0,1,1,0,0,1,8,observable_dispatch,0.233333333333333,0,0.233333333333333,0,0.11485791283671,0,0.11485791283671,1.23333333333333,1,insufficient_peak_or_pair,0.00142253603416645,1.68798517735267e-07,0.00142236723564871,NaN,0,0,0,0.0791146434558711,0.0794083589278299,NaN,NaN,focused_power,0,0,low_confidence,low,0,0,0,0.766666666666667,weak_target_boundary,low_confidence,0,0,0,0,0.766666666666667,0.0666666666666667,0,0.233333333333333,0,common_el_refocus_power_rank1:0.233;low_confidence:0.700;boundary_unreliable:0.067,medium:0.233;low:0.767,boundary_unreliable
beta_scan,beta_scan,beta_0.1,0,0,0,0.1,0,1,1,0,0,1,16,level2_music_or_center_real,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,weak_target_boundary,low_confidence,0,0,0,0,0.666666666666667,0.0333333333333333,0,0.333333333333333,0,low_confidence:0.633;common_el_refocus_power_rank1:0.333;boundary_unreliable:0.033,low:0.667;medium:0.333,boundary_unreliable
beta_scan,beta_scan,beta_0.1,0,0,0,0.1,0,1,1,0,0,1,16,level2_rank1_fallback,1,0,1,0,0.120022496094158,0,0.120022496094158,2,1,az_error,0.00143445360823361,2.22991111366552e-08,0.00143443130912247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,weak_target_boundary,low_confidence,0,0,0,0,0.666666666666667,0.0333333333333333,0,0.333333333333333,0,low_confidence:0.633;common_el_refocus_power_rank1:0.333;boundary_unreliable:0.033,low:0.667;medium:0.333,boundary_unreliable
beta_scan,beta_scan,beta_0.1,0,0,0,0.1,0,1,1,0,0,1,16,common_el_refocus_power_rank1,1,0,1,0,0.120022496094158,0,0.120022496094158,2,1,az_error,0.00143445360823361,2.22991111366552e-08,0.00143443130912247,NaN,0,0,0,0.0795061246721176,0.0795652905121763,NaN,NaN,focused_power,0,0,,,0,0,0,0,weak_target_boundary,low_confidence,0,0,0,0,0.666666666666667,0.0333333333333333,0,0.333333333333333,0,low_confidence:0.633;common_el_refocus_power_rank1:0.333;boundary_unreliable:0.033,low:0.667;medium:0.333,boundary_unreliable
beta_scan,beta_scan,beta_0.1,0,0,0,0.1,0,1,1,0,0,1,16,level3_2d_music,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,weak_target_boundary,low_confidence,0,0,0,0,0.666666666666667,0.0333333333333333,0,0.333333333333333,0,low_confidence:0.633;common_el_refocus_power_rank1:0.333;boundary_unreliable:0.033,low:0.667;medium:0.333,boundary_unreliable
beta_scan,beta_scan,beta_0.1,0,0,0,0.1,0,1,1,0,0,1,16,pair_el_local_covfit,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,weak_target_boundary,low_confidence,0,0,0,0,0.666666666666667,0.0333333333333333,0,0.333333333333333,0,low_confidence:0.633;common_el_refocus_power_rank1:0.333;boundary_unreliable:0.033,low:0.667;medium:0.333,boundary_unreliable
beta_scan,beta_scan,beta_0.1,0,0,0,0.1,0,1,1,0,0,1,16,oracle_label_dispatch,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,weak_target_boundary,low,0,1,0,1,weak_target_boundary,low_confidence,0,0,0,0,0.666666666666667,0.0333333333333333,0,0.333333333333333,0,low_confidence:0.633;common_el_refocus_power_rank1:0.333;boundary_unreliable:0.033,low:0.667;medium:0.333,boundary_unreliable
beta_scan,beta_scan,beta_0.1,0,0,0,0.1,0,1,1,0,0,1,16,observable_dispatch,0.333333333333333,0,0.333333333333333,0,0.126391661218161,0,0.126391661218161,1.33333333333333,1,insufficient_peak_or_pair,0.00143114714344961,6.68973334099655e-08,0.0014310802461162,NaN,0,0,0,0.0795124107997778,0.0795563737891019,NaN,NaN,focused_power,0,0,low_confidence,low,0,0,0,0.666666666666667,weak_target_boundary,low_confidence,0,0,0,0,0.666666666666667,0.0333333333333333,0,0.333333333333333,0,low_confidence:0.633;common_el_refocus_power_rank1:0.333;boundary_unreliable:0.033,low:0.667;medium:0.333,boundary_unreliable
phase_scan,phase_scan,phase_0,0,0,0,1,0,1,0,0,0,1,0,level2_music_or_center_real,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,common_el_refocus_power_rank1,common_el_refocus_power_rank1,0.966666666666667,1,0.966666666666667,-0.0333333333333333,0.0333333333333333,0,0,0,0,common_el_refocus_power_rank1:0.967;low_confidence:0.033,medium:0.967;low:0.033,boundary_unreliable
phase_scan,phase_scan,phase_0,0,0,0,1,0,1,0,0,0,1,0,level2_rank1_fallback,1,1,1,1,0.0372074851688882,0,0.0372074851688882,2,0,ok,4.56291127141855e-07,2.86267056618256e-07,1.70024070523599e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0,common_el_refocus_power_rank1,common_el_refocus_power_rank1,0.966666666666667,1,0.966666666666667,-0.0333333333333333,0.0333333333333333,0,0,0,0,common_el_refocus_power_rank1:0.967;low_confidence:0.033,medium:0.967;low:0.033,boundary_unreliable
phase_scan,phase_scan,phase_0,0,0,0,1,0,1,0,0,0,1,0,common_el_refocus_power_rank1,1,1,1,1,0.0372074851688882,0,0.0372074851688882,2,0,ok,4.56291127141855e-07,2.86267056618256e-07,1.70024070523599e-07,NaN,0,0,0,0.076803144326119,0.0791050162607445,NaN,NaN,focused_power,0,0,,,1,0,0,0,common_el_refocus_power_rank1,common_el_refocus_power_rank1,0.966666666666667,1,0.966666666666667,-0.0333333333333333,0.0333333333333333,0,0,0,0,common_el_refocus_power_rank1:0.967;low_confidence:0.033,medium:0.967;low:0.033,boundary_unreliable
phase_scan,phase_scan,phase_0,0,0,0,1,0,1,0,0,0,1,0,level3_2d_music,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,common_el_refocus_power_rank1,common_el_refocus_power_rank1,0.966666666666667,1,0.966666666666667,-0.0333333333333333,0.0333333333333333,0,0,0,0,common_el_refocus_power_rank1:0.967;low_confidence:0.033,medium:0.967;low:0.033,boundary_unreliable
phase_scan,phase_scan,phase_0,0,0,0,1,0,1,0,0,0,1,0,pair_el_local_covfit,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,common_el_refocus_power_rank1,common_el_refocus_power_rank1,0.966666666666667,1,0.966666666666667,-0.0333333333333333,0.0333333333333333,0,0,0,0,common_el_refocus_power_rank1:0.967;low_confidence:0.033,medium:0.967;low:0.033,boundary_unreliable
phase_scan,phase_scan,phase_0,0,0,0,1,0,1,0,0,0,1,0,oracle_label_dispatch,1,1,1,1,0.0372074851688882,0,0.0372074851688882,2,0,ok,4.56291127141855e-07,2.86267056618256e-07,1.70024070523599e-07,NaN,0,0,0,0.076803144326119,0.0791050162607445,NaN,NaN,focused_power,0,0,common_el_refocus_power_rank1,high,1,0,0,0,common_el_refocus_power_rank1,common_el_refocus_power_rank1,0.966666666666667,1,0.966666666666667,-0.0333333333333333,0.0333333333333333,0,0,0,0,common_el_refocus_power_rank1:0.967;low_confidence:0.033,medium:0.967;low:0.033,boundary_unreliable
phase_scan,phase_scan,phase_0,0,0,0,1,0,1,0,0,0,1,0,observable_dispatch,0.966666666666667,0.966666666666667,0.966666666666667,0.966666666666667,0.0382107681908043,0,0.0382107681908043,1.96666666666667,0.0333333333333333,ok,4.66664911746496e-07,2.96138334432679e-07,1.70526577313818e-07,NaN,0,0,0,0.0768012209985789,0.0790995108188346,NaN,NaN,focused_power,0,0,common_el_refocus_power_rank1,medium,0.966666666666667,0,0,0.0333333333333333,common_el_refocus_power_rank1,common_el_refocus_power_rank1,0.966666666666667,1,0.966666666666667,-0.0333333333333333,0.0333333333333333,0,0,0,0,common_el_refocus_power_rank1:0.967;low_confidence:0.033,medium:0.967;low:0.033,boundary_unreliable
phase_scan,phase_scan,phase_0,0,0,0,1,0,1,0,0,0,1,8,level2_music_or_center_real,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,common_el_refocus_power_rank1,common_el_refocus_power_rank1,0.633333333333333,1,0.633333333333333,-0.366666666666667,0.366666666666667,0,0,0,0,common_el_refocus_power_rank1:0.633;low_confidence:0.367,medium:0.633;low:0.367,boundary_unreliable
phase_scan,phase_scan,phase_0,0,0,0,1,0,1,0,0,0,1,8,level2_rank1_fallback,1,1,1,1,0.03,0,0.03,2,0,ok,1.09890550985505e-07,2.26468242866021e-08,8.72437266989025e-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0,common_el_refocus_power_rank1,common_el_refocus_power_rank1,0.633333333333333,1,0.633333333333333,-0.366666666666667,0.366666666666667,0,0,0,0,common_el_refocus_power_rank1:0.633;low_confidence:0.367,medium:0.633;low:0.367,boundary_unreliable
phase_scan,phase_scan,phase_0,0,0,0,1,0,1,0,0,0,1,8,common_el_refocus_power_rank1,1,1,1,1,0.03,0,0.03,2,0,ok,1.09890550985505e-07,2.26468242866021e-08,8.72437266989025e-08,NaN,0,0,0,0.0790879600891668,0.0794529657904954,NaN,NaN,focused_power,0,0,,,1,0,0,0,common_el_refocus_power_rank1,common_el_refocus_power_rank1,0.633333333333333,1,0.633333333333333,-0.366666666666667,0.366666666666667,0,0,0,0,common_el_refocus_power_rank1:0.633;low_confidence:0.367,medium:0.633;low:0.367,boundary_unreliable
phase_scan,phase_scan,phase_0,0,0,0,1,0,1,0,0,0,1,8,level3_2d_music,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,common_el_refocus_power_rank1,common_el_refocus_power_rank1,0.633333333333333,1,0.633333333333333,-0.366666666666667,0.366666666666667,0,0,0,0,common_el_refocus_power_rank1:0.633;low_confidence:0.367,medium:0.633;low:0.367,boundary_unreliable
phase_scan,phase_scan,phase_0,0,0,0,1,0,1,0,0,0,1,8,pair_el_local_covfit,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,common_el_refocus_power_rank1,common_el_refocus_power_rank1,0.633333333333333,1,0.633333333333333,-0.366666666666667,0.366666666666667,0,0,0,0,common_el_refocus_power_rank1:0.633;low_confidence:0.367,medium:0.633;low:0.367,boundary_unreliable
phase_scan,phase_scan,phase_0,0,0,0,1,0,1,0,0,0,1,8,oracle_label_dispatch,1,1,1,1,0.03,0,0.03,2,0,ok,1.09890550985505e-07,2.26468242866021e-08,8.72437266989025e-08,NaN,0,0,0,0.0790879600891668,0.0794529657904954,NaN,NaN,focused_power,0,0,common_el_refocus_power_rank1,high,1,0,0,0,common_el_refocus_power_rank1,common_el_refocus_power_rank1,0.633333333333333,1,0.633333333333333,-0.366666666666667,0.366666666666667,0,0,0,0,common_el_refocus_power_rank1:0.633;low_confidence:0.367,medium:0.633;low:0.367,boundary_unreliable
phase_scan,phase_scan,phase_0,0,0,0,1,0,1,0,0,0,1,8,observable_dispatch,0.633333333333333,0.633333333333333,0.633333333333333,0.633333333333333,0.0357599269649148,0,0.0357599269649148,1.63333333333333,0.366666666666667,insufficient_peak_or_pair,1.16407738226919e-07,3.57581436104244e-08,8.06495946164952e-08,NaN,0,0,0,0.079106630201788,0.0794721666933374,NaN,NaN,focused_power,0,0,common_el_refocus_power_rank1,medium,0.633333333333333,0,0,0.366666666666667,common_el_refocus_power_rank1,common_el_refocus_power_rank1,0.633333333333333,1,0.633333333333333,-0.366666666666667,0.366666666666667,0,0,0,0,common_el_refocus_power_rank1:0.633;low_confidence:0.367,medium:0.633;low:0.367,boundary_unreliable
phase_scan,phase_scan,phase_0,0,0,0,1,0,1,0,0,0,1,16,level2_music_or_center_real,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,common_el_refocus_power_rank1,low_confidence,0.3,1,0.3,-0.7,0.7,0,0,0,0,low_confidence:0.700;common_el_refocus_power_rank1:0.300,low:0.700;medium:0.300,boundary_unreliable
phase_scan,phase_scan,phase_0,0,0,0,1,0,1,0,0,0,1,16,level2_rank1_fallback,1,1,1,1,0.0324149703377765,0,0.0324149703377765,2,0,ok,4.90621153753571e-08,6.02825641055424e-09,4.30338589648029e-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0,common_el_refocus_power_rank1,low_confidence,0.3,1,0.3,-0.7,0.7,0,0,0,0,low_confidence:0.700;common_el_refocus_power_rank1:0.300,low:0.700;medium:0.300,boundary_unreliable
phase_scan,phase_scan,phase_0,0,0,0,1,0,1,0,0,0,1,16,common_el_refocus_power_rank1,1,1,1,1,0.0324149703377765,0,0.0324149703377765,2,0,ok,4.90621153753571e-08,6.02825641055424e-09,4.30338589648029e-08,NaN,0,0,0,0.0795168633679295,0.0795728325200639,NaN,NaN,focused_power,0,0,,,1,0,0,0,common_el_refocus_power_rank1,low_confidence,0.3,1,0.3,-0.7,0.7,0,0,0,0,low_confidence:0.700;common_el_refocus_power_rank1:0.300,low:0.700;medium:0.300,boundary_unreliable
phase_scan,phase_scan,phase_0,0,0,0,1,0,1,0,0,0,1,16,level3_2d_music,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,common_el_refocus_power_rank1,low_confidence,0.3,1,0.3,-0.7,0.7,0,0,0,0,low_confidence:0.700;common_el_refocus_power_rank1:0.300,low:0.700;medium:0.300,boundary_unreliable
phase_scan,phase_scan,phase_0,0,0,0,1,0,1,0,0,0,1,16,pair_el_local_covfit,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,common_el_refocus_power_rank1,low_confidence,0.3,1,0.3,-0.7,0.7,0,0,0,0,low_confidence:0.700;common_el_refocus_power_rank1:0.300,low:0.700;medium:0.300,boundary_unreliable
phase_scan,phase_scan,phase_0,0,0,0,1,0,1,0,0,0,1,16,oracle_label_dispatch,1,1,1,1,0.0324149703377765,0,0.0324149703377765,2,0,ok,4.90621153753571e-08,6.02825641055424e-09,4.30338589648029e-08,NaN,0,0,0,0.0795168633679295,0.0795728325200639,NaN,NaN,focused_power,0,0,common_el_refocus_power_rank1,high,1,0,0,0,common_el_refocus_power_rank1,low_confidence,0.3,1,0.3,-0.7,0.7,0,0,0,0,low_confidence:0.700;common_el_refocus_power_rank1:0.300,low:0.700;medium:0.300,boundary_unreliable
phase_scan,phase_scan,phase_0,0,0,0,1,0,1,0,0,0,1,16,observable_dispatch,0.3,0.3,0.3,0.3,0.0435430802740752,0,0.0435430802740752,1.3,0.7,insufficient_peak_or_pair,7.27510156268938e-08,2.00941880351808e-08,5.2656827591713e-08,NaN,0,0,0,0.0795273742125533,0.0795880319475415,NaN,NaN,focused_power,0,0,low_confidence,low,0.3,0,0,0.7,common_el_refocus_power_rank1,low_confidence,0.3,1,0.3,-0.7,0.7,0,0,0,0,low_confidence:0.700;common_el_refocus_power_rank1:0.300,low:0.700;medium:0.300,boundary_unreliable
phase_scan,phase_scan,phase_120,0,0,0,1,120,1,0,0,0,1,0,level2_music_or_center_real,1,1,1,1,0.0311050255643624,0,0.0311050255643624,2,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0,level2_music_or_center_real,level2_music_or_center_real,0.533333333333333,1,1,0,0.1,0,0,0,0,common_el_refocus_power_rank1:0.367;level2_music_or_center_real:0.533;low_confidence:0.100,medium:0.900;low:0.100,
