trial_index,scenario_name,quant_mode,score_gap_top1_top2_baseline,score_gap_top1_top2_quant,score_gap_same_baseline_pair_quant,score_gap_norm_baseline,score_gap_norm_quant,score_gap_abs_error,score_gap_rel_error,score_gap_sign_flip_flag,score_margin_bin
11,easy_noncoherent,combined_int24,587.503172454017,587.496122893732,587.496122893732,0.0015573467486655,0.00155732805321099,0.00704956028494053,1.19991867541656e-05,0,reliable
11,easy_noncoherent,mixed_Z16_G24_score_float,587.503172454017,587.484375,587.484375,0.0015573467486655,0.00155729892075072,0.0187974540167488,3.1995493638326e-05,0,reliable
11,easy_noncoherent,mixed_Z16_G24_Rz24,587.503172454017,587.495336660475,587.495336660475,0.0015573467486655,0.00155732805321101,0.00783579354174435,1.33374489009379e-05,0,reliable
11,easy_noncoherent,combined_int14,587.503172454017,576.616275840905,576.616275840905,0.0015573467486655,0.00152839762792688,10.8868966131122,0.0185307877873022,0,reliable
11,easy_noncoherent,Gcache_int24_only,587.503172454017,587.503546396823,587.503546396823,0.0015573467486655,0.00155734772978125,0.000373942806618288,6.36494957220944e-07,0,reliable
11,easy_noncoherent,W_int18_G24_Z16,587.503172454017,587.494997555565,587.494997555565,0.0015573467486655,0.00155732805321098,0.00817489845212549,1.3914645631578e-05,0,reliable
12,easy_noncoherent,double_baseline,210.586721851141,210.586721851141,210.586721851141,0.000497025882481944,0.000497025882481944,0,0,0,weak_margin
12,easy_noncoherent,float32_all,210.586721851141,210.59375,210.59375,0.000497025882481944,0.000497042306937159,0.00702814885880798,3.33741310801923e-05,0,weak_margin
12,easy_noncoherent,W_int16_only,210.586721851141,210.589863242378,210.589863242378,0.000497025882481944,0.00049703328422866,0.00314139123656787,1.4917328162734e-05,0,weak_margin
12,easy_noncoherent,Gcache_int16_only,210.586721851141,210.828115915559,210.828115915559,0.000497025882481944,0.000497594940657293,0.241394064418273,0.00114629290154822,0,weak_margin
12,easy_noncoherent,Z_int16_only,210.586721851141,210.578686948225,210.578686948225,0.000497025882481944,0.000497007544847519,0.0080349029158242,3.81548411276561e-05,0,weak_margin
12,easy_noncoherent,Rz_int18_only,210.586721851141,210.564098003582,210.564098003582,0.000497025882481944,0.000496972685868446,0.0226238475588616,0.000107432450441267,0,weak_margin
12,easy_noncoherent,combined_int16,210.586721851141,213.458523563517,213.458523563517,0.000497025882481944,0.000503809102151137,2.8718017123756,0.0136371452441603,0,weak_margin
12,easy_noncoherent,combined_int18,210.586721851141,210.220161279547,210.220161279547,0.000497025882481944,0.000496160481199316,0.366560571594164,0.00174066326866172,0,weak_margin
12,easy_noncoherent,combined_int24,210.586721851141,210.597664869973,210.597664869973,0.000497025882481944,0.000497051711089321,0.0109430188313127,5.19644293577447e-05,0,weak_margin
