scenario_name,snr_db,mc,quant_mode,coeff_quant_kind,coeff_quant_bits,ywork_quant_kind,ywork_quant_bits,target_count,beta,rho,phase,pair_sep,true_az1,true_az2,true_el1,true_el2,rangeIdx,dopplerIdx,fd_hat,v_hat,derotation_mode,derotation_sign_used,coarse_peak_count,coarse_peak_sep_deg,second_peak_prominence,frontend_state,in_scope_shared_center_flag,out_of_scope_reason,selectedCenterAz,selectedCenterColumn,center_error_to_pair_center,center_error_to_strong_target,delta_theta1,delta_theta2,both_inside_R15,both_inside_R20,route_used,confidence_flag,success,false_high,boundary_missed,low_confidence,boundary_unreliable,az_est,el_est,az_est1,az_est2,el_est1,el_est2,output_count,runtime_sec,ywork_scale,ywork_rel_err,ywork_snr_quant_db,ywork_max_abs_err,ywork_clip_rate_real,ywork_clip_rate_imag,mean_steering_rel_err_aligned,max_steering_rel_err_aligned,min_steering_coherence,max_steering_phase_err,weak_target_truth_flag,anti_phase_truth_flag,large_el_truth_flag,scenario_class,route_agreement_vs_double_flag,confidence_agreement_vs_double_flag,double_confidence_group,quant_confidence_group,medium_or_above_double_flag,dangerous_confidence_upgrade,medium_to_high_upgrade,output_equivalent,output_equivalent_strict,output_equivalent_relaxed,route_changed_flag,confidence_changed_flag,success_gap_vs_double,az_est_diff_vs_double,el_est_diff_vs_double,output_count_diff_vs_double,trial_id,scenario_index,target_source,best_objective,second_objective,third_objective,objective_margin_abs,objective_margin_rel,best_pair_az1,best_pair_az2,second_pair_az1,second_pair_az2,best_second_pair_sep_diff,candidate_tie_flag,peak_count_margin,best_peak_value,second_peak_value,peak_prominence_ratio,peak_separation,peak_width,edge_peak_flag,peak_tie_flag,focused_power_best,focused_power_second,refocus_margin_abs,refocus_margin_rel,refocus_peak_width,refocus_el_hat,second_refocus_el,residual_norm,score_gap_ratio,route_score_margin,boundary_score,low_confidence_reason,boundary_unreliable_reason,confidence_upgrade_flag,confidence_downgrade_flag,margin_proxy,level2_peak_count,level2_peak_separation,level2_peak_prominence,level2_spectrum_width,level2_reliable_flag,level2_distance_to_threshold_min,refocus_enabled_flag,refocus_power_sharpness,refocus_lambda1_sharpness,stage_refocus_el_hat,stage_refocus_power_best,stage_refocus_power_second,stage_refocus_margin_abs,stage_refocus_margin_rel,stage_refocus_peak_width,refocus_rank1_residual_norm,refocus_rank1_score_gap_ratio,refocus_rank1_pair_sep_est,refocus_common_el_sharpness,refocus_common_el_proxy_flag,refocus_reliable_flag,refocus_distance_to_threshold_min,refocus_common_el_distance_to_threshold,rank1_enabled_flag,rank1_best_objective,rank1_second_objective,rank1_objective_margin_abs,rank1_objective_margin_rel,rank1_residual_norm,rank1_score_gap_ratio,rank1_pair_sep_est,rank1_valid_flag,rank1_boundary_flag,rank1_distance_to_threshold_min,music2d_enabled_flag,music2d_peak_count,music2d_peak_separation_az,music2d_peak_separation_el,music2d_peak_prominence,music2d_reliable_flag,music2d_distance_to_threshold_min,pairlocal_enabled_flag,pairlocal_residual_norm,pairlocal_score_gap_ratio,pairlocal_valid_flag,pairlocal_distance_to_threshold_min,boundary_unreliable_flag,boundary_reason,boundary_proxy_flag,boundary_score_if_any,dispatch_distance_to_threshold_min,low_confidence_flag_trace,low_confidence_reason_trace,final_decision_stage,covariance_trace,covariance_fro_norm,covariance_max_eig,noise_floor_est,ywork_power,template_norm_mean,rank1_objective_scale,residual_scale,score_gap_scale,double_route,quant_route,double_confidence,quant_confidence,route_flip_type,route_same_flag,confidence_same_flag,output_equivalent_flag,first_divergent_stage,first_divergent_metric,double_metric_value,quant_metric_value,threshold_value,double_distance_to_threshold,quant_distance_to_threshold,threshold_crossed_flag,metric_scale_ratio,near_threshold_double_flag,near_threshold_quant_flag
close_coherent_pair,8,19,double_baseline,double,NaN,double,NaN,2,1,1,0,0.8,-0.4,0.4,0,0,48,12,-3125,46.875,none,0,1,3.96,0.00904402571090554,single_peak_in_scope,1,,0,1,0,0.400000000000006,-0.400000000000006,0.400000000000006,1,1,common_el_refocus_power_rank1,medium,1,0,0,0,0,-0.36;0.36,0;0,-0.36,0.36,0,0,2,0.0361431,3.93012813550495,0,Inf,0,0,0,0,0,1,0,0,0,0,core_in_scope,1,1,medium,medium,1,0,0,1,1,1,0,0,0,0,0,0,499,17,step89d_uncaught_worst,1.14240390449621e-06,1.234993822029e-06,1.3765289377221e-06,9.25899175327883e-08,0.0810483202730473,-0.36,0.36,-0.38,0.38,0.02,0,2,NaN,NaN,NaN,NaN,NaN,0,0,116.284269155298,107.213725362819,9.07054379247913,0.0780031887233634,2,0,-0.5,1.14240390449621e-06,0.0810483202730473,0.0780031887233634,0.0780031887233634,ok,ok,0,0,0.0780031887233634,2,0.58,0.385781780179602,0.16,0,0.275,1,0.0780031887233634,0.0780495229630748,0,116.284269155298,107.213725362819,9.07054379247913,0.0780031887233634,2,1.14240390449621e-06,0.0810483202730473,0.72,0.0780031887233634,1,1,0.0249601409579574,0.0400425163115122,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0,0,NaN,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,ok,0,0.0249601409579574,0.0249601409579574,0,ok,refocus,8634.46456724053,7561.45088943803,7558.94811292347,NaN,4.15118488809642,1,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,common_el_refocus_power_rank1,common_el_refocus_power_rank1,medium,medium,common_el_refocus_power_rank1->common_el_refocus_power_rank1,1,1,1,none,,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0
close_coherent_pair,8,19,y16_coeff24_all,fixed,24,fixed,16,2,1,1,0,0.8,-0.4,0.4,0,0,48,12,-3125,46.875,none,0,1,3.96,0.00904402571090554,single_peak_in_scope,1,,0,1,0,0.400000000000006,-0.400000000000006,0.400000000000006,1,1,common_el_refocus_power_rank1,medium,1,0,0,0,0,-0.4;0.4,0;0,-0.4,0.4,0,0,2,0.0361357,3.93012813550495,2.40659284826446e-05,92.3719475647435,8.47517172489644e-05,0,0,2.38190997359839e-07,6.16011433816925e-07,0.999999999999802,1.06315367203509e-06,0,0,0,core_in_scope,1,1,medium,medium,1,0,0,1,0,1,0,0,0,0.04,0,0,499,17,step89d_uncaught_worst,1.29324206272446e-06,1.35996994339715e-06,1.37225454730832e-06,6.67278806726937e-08,0.0515973633985574,-0.4,0.4,-0.36,0.36,0.04,0,2,NaN,NaN,NaN,NaN,NaN,0,0,116.284291533803,107.213748650881,9.07054288292196,0.0780031658900823,2,0,-0.5,1.29324206272446e-06,0.0515973633985574,0.0515973633985574,0.0515973633985574,ok,ok,0,0,0.0515973633985574,2,0.58,0.385758458832634,0.16,0,0.275,1,0.0780031658900823,0.0780494924163317,0,116.284291533803,107.213748650881,9.07054288292196,0.0780031658900823,2,1.29324206272446e-06,0.0515973633985574,0.8,0.0780031658900823,1,1,2.77555756156289e-16,0.0400422118677642,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0,0,NaN,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,ok,1,2.77555756156289e-16,2.77555756156289e-16,0,ok,refocus,8634.46527210246,7561.4523796886,7558.94960746387,NaN,4.15118522697233,1,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,common_el_refocus_power_rank1,common_el_refocus_power_rank1,medium,medium,common_el_refocus_power_rank1->common_el_refocus_power_rank1,1,1,1,boundary,boundary_score_if_any,0.0249601409579574,2.77555756156289e-16,0.05,0.500797180840853,0.999999999999994,0,1.11199594835543e-14,0,0
close_coherent_pair,8,19,y32float_coeff24,fixed,24,float32,NaN,2,1,1,0,0.8,-0.4,0.4,0,0,48,12,-3125,46.875,none,0,1,3.96,0.00904402571090554,single_peak_in_scope,1,,0,1,0,0.400000000000006,-0.400000000000006,0.400000000000006,1,1,common_el_refocus_power_rank1,medium,1,0,0,0,0,-0.38;0.38,0;0,-0.38,0.38,0,0,2,0.0375437,3.93012813550495,2.56728961232013e-08,151.810502728341,1.64267690975016e-07,0,0,2.38190997359839e-07,6.16011433816925e-07,0.999999999999802,1.06315367203509e-06,0,0,0,core_in_scope,1,1,medium,medium,1,0,0,1,1,1,0,0,0,0.02,0,0,499,17,step89d_uncaught_worst,1.24566484438295e-06,1.38513529285942e-06,1.44651204594167e-06,1.39470448476474e-07,0.111964666182388,-0.38,0.38,-0.4,0.4,0.02,0,2,NaN,NaN,NaN,NaN,NaN,0,0,116.284269137514,107.213725340051,9.07054379746388,0.0780031887781598,2,0,-0.5,1.24566484438295e-06,0.111964666182388,0.0780031887781598,0.0780031887781598,ok,ok,0,0,0.0780031887781598,2,0.58,0.385780954128237,0.16,0,0.275,1,0.0780031887781598,0.0780495230371682,0,116.284269137514,107.213725340051,9.07054379746388,0.0780031887781598,2,1.24566484438295e-06,0.111964666182388,0.76,0.0780031887781598,1,1,0.0249601402730023,0.0400425170421309,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0,0,NaN,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,ok,1,0.0249601402730023,0.0249601402730023,0,ok,refocus,8634.46456512963,7561.45088827311,7558.9481117623,NaN,4.15118488708156,1,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,common_el_refocus_power_rank1,common_el_refocus_power_rank1,medium,medium,common_el_refocus_power_rank1->common_el_refocus_power_rank1,1,1,1,boundary,boundary_score_if_any,0.0249601409579574,0.0249601402730023,0.05,0.500797180840853,0.500797194539953,0,0.999999972558046,0,0
close_coherent_pair,8,19,y16_coeff32float,float32,NaN,fixed,16,2,1,1,0,0.8,-0.4,0.4,0,0,48,12,-3125,46.875,none,0,1,3.96,0.00904402571090554,single_peak_in_scope,1,,0,1,0,0.400000000000006,-0.400000000000006,0.400000000000006,1,1,common_el_refocus_power_rank1,medium,1,0,0,0,0,-0.4;0.4,0;0,-0.4,0.4,0,0,2,0.0363089,3.93012813550495,2.40659284826446e-05,92.3719475647435,8.47517172489644e-05,0,0,2.18737293587305e-08,2.74648417956103e-08,0.999999999999999,4.67896372897521e-08,0,0,0,core_in_scope,1,1,medium,medium,1,0,0,1,0,1,0,0,0,0.04,0,0,499,17,step89d_uncaught_worst,1.29482154208079e-06,1.37114504747523e-06,1.47481051877177e-06,7.63235053944442e-08,0.0589451927651681,-0.4,0.4,-0.38,0.38,0.02,0,2,NaN,NaN,NaN,NaN,NaN,0,0,116.284291533803,107.213748650881,9.07054288292196,0.0780031658900823,2,0,-0.5,1.29482154208079e-06,0.0589451927651681,0.0589451927651681,0.0589451927651681,ok,ok,0,0,0.0589451927651681,2,0.58,0.385759444880266,0.16,0,0.275,1,0.0780031658900823,0.0780494924163317,0,116.284291533803,107.213748650881,9.07054288292196,0.0780031658900823,2,1.29482154208079e-06,0.0589451927651681,0.8,0.0780031658900823,1,1,2.77555756156289e-16,0.0400422118677642,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0,0,NaN,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,ok,1,2.77555756156289e-16,2.77555756156289e-16,0,ok,refocus,8634.46527210246,7561.4523796886,7558.94960746387,NaN,4.15118522697233,1,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,common_el_refocus_power_rank1,common_el_refocus_power_rank1,medium,medium,common_el_refocus_power_rank1->common_el_refocus_power_rank1,1,1,1,boundary,boundary_score_if_any,0.0249601409579574,2.77555756156289e-16,0.05,0.500797180840853,0.999999999999994,0,1.11199594835543e-14,0,0
close_coherent_pair,8,19,float32_all,float32,NaN,float32,NaN,2,1,1,0,0.8,-0.4,0.4,0,0,48,12,-3125,46.875,none,0,1,3.96,0.00904402571090554,single_peak_in_scope,1,,0,1,0,0.400000000000006,-0.400000000000006,0.400000000000006,1,1,common_el_refocus_power_rank1,medium,1,0,0,0,0,-0.36;0.36,0;0,-0.36,0.36,0,0,2,0.0362138,3.93012813550495,2.56728961232013e-08,151.810502728341,1.64267690975016e-07,0,0,2.18737293587305e-08,2.74648417956103e-08,0.999999999999999,4.67896372897521e-08,0,0,0,core_in_scope,1,1,medium,medium,1,0,0,1,1,1,0,0,0,0,0,0,499,17,step89d_uncaught_worst,1.1324923038721e-06,1.24455534433163e-06,1.38671477227163e-06,1.12063040459527e-07,0.0989525845574159,-0.36,0.36,-0.38,0.38,0.02,0,2,NaN,NaN,NaN,NaN,NaN,0,0,116.284269137514,107.213725340051,9.07054379746388,0.0780031887781598,2,0,-0.5,1.1324923038721e-06,0.0989525845574159,0.0780031887781598,0.0780031887781598,ok,ok,0,0,0.0780031887781598,2,0.58,0.385781940093995,0.16,0,0.275,1,0.0780031887781598,0.0780495230371682,0,116.284269137514,107.213725340051,9.07054379746388,0.0780031887781598,2,1.1324923038721e-06,0.0989525845574159,0.72,0.0780031887781598,1,1,0.0249601402730023,0.0400425170421309,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0,0,NaN,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,ok,0,0.0249601402730023,0.0249601402730023,0,ok,refocus,8634.46456512963,7561.45088827311,7558.9481117623,NaN,4.15118488708156,1,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,common_el_refocus_power_rank1,common_el_refocus_power_rank1,medium,medium,common_el_refocus_power_rank1->common_el_refocus_power_rank1,1,1,1,none,,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0
close_coherent_pair,8,5,double_baseline,double,NaN,double,NaN,2,1,1,0,0.8,0.06875,0.86875,0,0,48,12,-3125,46.875,none,0,1,3.96,0.00924865993308293,single_peak_in_scope,1,,0,1,-0.46875,-0.0687499999999943,0.0687499999999943,0.868750000000006,1,1,level2_rank1_fallback,medium,1,0,0,0,0,0.12;0.82,0;0,0.12,0.82,0,0,2,0.0398874,3.85650514389868,0,Inf,0,0,0,0,0,1,0,0,0,0,core_in_scope,1,1,medium,medium,1,0,0,1,1,1,0,0,0,0,0,0,545,19,step89d_uncaught_worst,1.8579417925382e-06,1.86872432003239e-06,2.08076887314326e-06,1.07825274941969e-08,0.00580347970937591,0.12,0.82,0.0800000000000001,0.86,0.04,0,2,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8579417925382e-06,0.00580347970937591,0.00580347970937591,0.00580347970937591,music_single_rank1_fallback,music_single_rank1_fallback,0,0,0.00580347970937591,1,NaN,0,0.0199999999999998,0,0.955555555555556,1,0.0789540817732721,0.0793987015388853,0,115.942470818279,106.788339496298,9.15413132198164,0.0789540817732721,2,1.8579417925382e-06,0.00580347970937591,0.7,0.0789540817732721,1,1,0.0130739778340985,0.052721090310295,1,1.8579417925382e-06,1.86872432003239e-06,1.07825274941969e-08,0.00580347970937591,1.8579417925382e-06,0.00580347970937591,0.7,1,0,0.125,0,0,NaN,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,music_single_rank1_fallback,0,0.0130739778340985,0.0130739778340985,0,music_single_rank1_fallback,rank1_fallback,8607.74336620145,7539.85023988539,7537.3618543196,NaN,4.13833815682764,1,1.8579417925382e-06,1.8579417925382e-06,0.00580347970937591,level2_rank1_fallback,level2_rank1_fallback,medium,medium,level2_rank1_fallback->level2_rank1_fallback,1,1,1,none,,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0
close_coherent_pair,8,5,y16_coeff24_all,fixed,24,fixed,16,2,1,1,0,0.8,0.06875,0.86875,0,0,48,12,-3125,46.875,none,0,1,3.96,0.00924865993308293,single_peak_in_scope,1,,0,1,-0.46875,-0.0687499999999943,0.0687499999999943,0.868750000000006,1,1,level2_rank1_fallback,medium,1,0,0,0,0,0.08;0.86,0;0,0.0800000000000001,0.86,0,0,2,0.0402468,3.85650514389868,2.36483430358254e-05,92.5239856698617,8.30312886312525e-05,0,0,2.38190997359839e-07,6.16011433816925e-07,0.999999999999802,1.06315367203509e-06,0,0,0,core_in_scope,1,1,medium,medium,1,0,0,1,0,1,0,0,0,0.04,0,0,545,19,step89d_uncaught_worst,1.78194861543983e-06,2.03386363515853e-06,2.1408629016182e-06,2.51915019718702e-07,0.14137052973131,0.0800000000000001,0.86,0.12,0.82,0.04,0,2,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.78194861543983e-06,0.14137052973131,0.14137052973131,0.14137052973131,music_single_rank1_fallback,music_single_rank1_fallback,0,0,0.14137052973131,1,NaN,0,0.0199999999999998,0,0.955555555555556,1,0.0789540605273424,0.0793986763890591,0,115.942469839075,106.788341057711,9.15412878136388,0.0789540605273424,2,1.78194861543983e-06,0.14137052973131,0.78,0.0789540605273424,1,1,0.0130742434082199,0.0527208070312322,1,1.78194861543983e-06,2.03386363515853e-06,2.51915019718702e-07,0.14137052973131,1.78194861543983e-06,0.14137052973131,0.78,1,0,0.0250000000000002,0,0,NaN,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,music_single_rank1_fallback,0,0.0130742434082199,0.0130742434082199,0,music_single_rank1_fallback,rank1_fallback,8607.74321909879,7539.85023892159,7537.36185389158,NaN,4.13833808610519,1,1.78194861543983e-06,1.78194861543983e-06,0.14137052973131,level2_rank1_fallback,level2_rank1_fallback,medium,medium,level2_rank1_fallback->level2_rank1_fallback,1,1,1,none,,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0
close_coherent_pair,8,5,y32float_coeff24,fixed,24,float32,NaN,2,1,1,0,0.8,0.06875,0.86875,0,0,48,12,-3125,46.875,none,0,1,3.96,0.00924865993308293,single_peak_in_scope,1,,0,1,-0.46875,-0.0687499999999943,0.0687499999999943,0.868750000000006,1,1,level2_rank1_fallback,medium,1,0,0,0,0,0.08;0.86,0;0,0.0800000000000001,0.86,0,0,2,0.0395198,3.85650514389868,2.56947725132224e-08,151.803104459121,1.58988392686099e-07,0,0,2.38190997359839e-07,6.16011433816925e-07,0.999999999999802,1.06315367203509e-06,0,0,0,core_in_scope,1,1,medium,medium,1,0,0,1,0,1,0,0,0,0.04,0,0,545,19,step89d_uncaught_worst,1.88939743319469e-06,1.92448652527056e-06,2.03148580343353e-06,3.50890920758701e-08,0.0185715781441174,0.0800000000000001,0.86,0.12,0.82,0.04,0,2,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.88939743319469e-06,0.0185715781441174,0.0185715781441174,0.0185715781441174,music_single_rank1_fallback,music_single_rank1_fallback,0,0,0.0185715781441174,1,NaN,0,0.0199999999999998,0,0.955555555555556,1,0.0789540818421177,0.0793987015881641,0,115.942470792596,106.78833946466,9.15413132793593,0.0789540818421177,2,1.88939743319469e-06,0.0185715781441174,0.78,0.0789540818421177,1,1,0.0130739769735292,0.0527210912282355,1,1.88939743319469e-06,1.92448652527056e-06,3.50890920758701e-08,0.0185715781441174,1.88939743319469e-06,0.0185715781441174,0.78,1,0,0.0250000000000002,0,0,NaN,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,music_single_rank1_fallback,0,0.0130739769735292,0.0130739769735292,0,music_single_rank1_fallback,rank1_fallback,8607.74336478656,7539.85023836961,7537.36185280258,NaN,4.13833815614739,1,1.88939743319469e-06,1.88939743319469e-06,0.0185715781441174,level2_rank1_fallback,level2_rank1_fallback,medium,medium,level2_rank1_fallback->level2_rank1_fallback,1,1,1,none,,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0
close_coherent_pair,8,5,y16_coeff32float,float32,NaN,fixed,16,2,1,1,0,0.8,0.06875,0.86875,0,0,48,12,-3125,46.875,none,0,1,3.96,0.00924865993308293,single_peak_in_scope,1,,0,1,-0.46875,-0.0687499999999943,0.0687499999999943,0.868750000000006,1,1,level2_rank1_fallback,medium,1,0,0,0,0,0.08;0.86,0;0,0.0800000000000001,0.86,0,0,2,0.0403425,3.85650514389868,2.36483430358254e-05,92.5239856698617,8.30312886312525e-05,0,0,2.18737293587305e-08,2.74648417956103e-08,0.999999999999999,4.67896372897521e-08,0,0,0,core_in_scope,1,1,medium,medium,1,0,0,1,0,1,0,0,0,0.04,0,0,545,19,step89d_uncaught_worst,1.76294958114223e-06,1.95743748950598e-06,1.97399838497944e-06,1.94487908363744e-07,0.110319608935006,0.0800000000000001,0.86,0.12,0.82,0.04,0,2,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.76294958114223e-06,0.110319608935006,0.110319608935006,0.110319608935006,music_single_rank1_fallback,music_single_rank1_fallback,0,0,0.110319608935006,1,NaN,0,0.0199999999999998,0,0.955555555555556,1,0.0789540605273424,0.0793986763890591,0,115.942469839075,106.788341057711,9.15412878136388,0.0789540605273424,2,1.76294958114223e-06,0.110319608935006,0.78,0.0789540605273424,1,1,0.0130742434082199,0.0527208070312322,1,1.76294958114223e-06,1.95743748950598e-06,1.94487908363744e-07,0.110319608935006,1.76294958114223e-06,0.110319608935006,0.78,1,0,0.0250000000000002,0,0,NaN,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,music_single_rank1_fallback,0,0.0130742434082199,0.0130742434082199,0,music_single_rank1_fallback,rank1_fallback,8607.74321909879,7539.85023892159,7537.36185389158,NaN,4.13833808610519,1,1.76294958114223e-06,1.76294958114223e-06,0.110319608935006,level2_rank1_fallback,level2_rank1_fallback,medium,medium,level2_rank1_fallback->level2_rank1_fallback,1,1,1,none,,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0
close_coherent_pair,8,5,float32_all,float32,NaN,float32,NaN,2,1,1,0,0.8,0.06875,0.86875,0,0,48,12,-3125,46.875,none,0,1,3.96,0.00924865993308293,single_peak_in_scope,1,,0,1,-0.46875,-0.0687499999999943,0.0687499999999943,0.868750000000006,1,1,level2_rank1_fallback,medium,1,0,0,0,0,0.12;0.82,0;0,0.12,0.82,0,0,2,0.0399639,3.85650514389868,2.56947725132224e-08,151.803104459121,1.58988392686099e-07,0,0,2.18737293587305e-08,2.74648417956103e-08,0.999999999999999,4.67896372897521e-08,0,0,0,core_in_scope,1,1,medium,medium,1,0,0,1,1,1,0,0,0,0,0,0,545,19,step89d_uncaught_worst,1.84806037125872e-06,1.87039840087413e-06,2.08010640808174e-06,2.23380296154128e-08,0.0120872834907435,0.12,0.82,0.0800000000000001,0.86,0.04,0,2,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.84806037125872e-06,0.0120872834907435,0.0120872834907435,0.0120872834907435,music_single_rank1_fallback,music_single_rank1_fallback,0,0,0.0120872834907435,1,NaN,0,0.0199999999999998,0,0.955555555555556,1,0.0789540818421177,0.0793987015881641,0,115.942470792596,106.78833946466,9.15413132793593,0.0789540818421177,2,1.84806037125872e-06,0.0120872834907435,0.7,0.0789540818421177,1,1,0.0130739769735292,0.0527210912282355,1,1.84806037125872e-06,1.87039840087413e-06,2.23380296154128e-08,0.0120872834907435,1.84806037125872e-06,0.0120872834907435,0.7,1,0,0.125,0,0,NaN,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,music_single_rank1_fallback,0,0.0130739769735292,0.0130739769735292,0,music_single_rank1_fallback,rank1_fallback,8607.74336478656,7539.85023836961,7537.36185280258,NaN,4.13833815614739,1,1.84806037125872e-06,1.84806037125872e-06,0.0120872834907435,level2_rank1_fallback,level2_rank1_fallback,medium,medium,level2_rank1_fallback->level2_rank1_fallback,1,1,1,none,,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0
medium_beta_pair,8,6,double_baseline,double,NaN,double,NaN,2,0.5,1,0,0.8,0.06875,0.86875,0,0,48,12,-3125,46.875,none,0,1,3.96,0.0096265488318707,single_peak_in_scope,1,,0,1,-0.46875,-0.0687499999999943,0.0687499999999943,0.868750000000006,1,1,common_el_refocus_power_rank1,medium,0,0,0,0,0,-0.04;0.7,0;0,-0.04,0.7,0,0,2,0.0428651,2.88384003803711,0,Inf,0,0,0,0,0,1,0,0,0,0,boundary_scenario,1,1,medium,medium,1,0,0,1,1,1,0,0,0,0,0,0,906,31,step89d_uncaught_worst,2.97104882303371e-07,5.11219985981761e-07,5.3253814904628e-07,2.1411510367839e-07,0.720671777651095,-0.04,0.7,-0.0600000000000001,0.72,0.02,0,2,NaN,NaN,NaN,NaN,NaN,0,0,66.1621064096644,60.9636144486764,5.19849196098802,0.0785720443783916,2,0,0.5,2.97104882303371e-07,0.720671777651095,0.0785720443783916,0.0785720443783916,ok,ok,0,0,0.0785720443783916,2,1.14,0.00761828417977749,0.04,0,0.425,1,0.0785720443783916,0.0789730138112118,0,66.1621064096644,60.9636144486764,5.19849196098802,0.0785720443783916,2,2.97104882303371e-07,0.720671777651095,0.74,0.0785720443783916,1,1,0.0178494452701053,0.0476272583785544,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0,0,NaN,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,ok,1,0.0178494452701053,0.0178494452701053,0,ok,refocus,4922.52629982934,4303.06718018455,4301.5990448291,NaN,2.36659918261026,1,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,common_el_refocus_power_rank1,common_el_refocus_power_rank1,medium,medium,common_el_refocus_power_rank1->common_el_refocus_power_rank1,1,1,1,none,,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0
medium_beta_pair,8,6,y16_coeff24_all,fixed,24,fixed,16,2,0.5,1,0,0.8,0.06875,0.86875,0,0,48,12,-3125,46.875,none,0,1,3.96,0.0096265488318707,single_peak_in_scope,1,,0,1,-0.46875,-0.0687499999999943,0.0687499999999943,0.868750000000006,1,1,common_el_refocus_power_rank1,medium,0,0,0,0,0,0;0.66,0;0,0,0.66,0,0,2,0.0388657,2.88384003803711,2.33639297187389e-05,92.6290821767155,6.2193054629007e-05,0,0,2.38190997359839e-07,6.16011433816925e-07,0.999999999999802,1.06315367203509e-06,0,0,0,boundary_scenario,1,1,medium,medium,1,0,0,1,0,1,0,0,0,0.04,0,0,906,31,step89d_uncaught_worst,3.39019699551081e-07,3.98516521551745e-07,4.2483114075949e-07,5.94968220006642e-08,0.175496651313915,0,0.66,-0.02,0.68,0.02,0,2,NaN,NaN,NaN,NaN,NaN,0,0,66.162113042587,60.9636183453408,5.19849469724625,0.0785720778582161,2,0,0.5,3.39019699551081e-07,0.175496651313915,0.0785720778582161,0.0785720778582161,ok,ok,0,0,0.0785720778582161,2,1.14,0.0076174075714942,0.04,0,0.425,1,0.0785720778582161,0.0789730206712506,0,66.162113042587,60.9636183453408,5.19849469724625,0.0785720778582161,2,3.39019699551081e-07,0.175496651313915,0.66,0.0785720778582161,1,1,0.0178490267722983,0.0476277047762153,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0,0,NaN,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,ok,1,0.0178490267722983,0.0178490267722983,0,ok,refocus,4922.52680436629,4303.06762107176,4301.59948574018,NaN,2.36659942517609,1,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,common_el_refocus_power_rank1,common_el_refocus_power_rank1,medium,medium,common_el_refocus_power_rank1->common_el_refocus_power_rank1,1,1,1,none,,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0
