route_name,manifold_type,sep_factor,theta_sep_deg,theta_a_deg,theta_b_deg,snr_db,raw_success_rate,tol_success_rate,tol_success_rate_rel,rmse_deg,snr90_db,snr90_rel_db,mean_bias_deg,max_bias_deg,degraded_sample_count,num_peaks_found,lambda2_over_noise
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,2,2.725000,-1.362500,1.362500,22,1.000000,1.000000,1.000000,0.034807,4.000000,-4.000000,-0.010638,0.043625,0,2.000000,325.949436
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,2,2.725000,-1.362500,1.362500,24,1.000000,1.000000,1.000000,0.035111,4.000000,-4.000000,-0.011350,0.044450,0,2.000000,512.976135
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,2,2.725000,-1.362500,1.362500,26,1.000000,1.000000,1.000000,0.035036,4.000000,-4.000000,-0.011350,0.044400,0,2.000000,801.526604
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,2,2.725000,-1.362500,1.362500,28,1.000000,1.000000,1.000000,0.034787,4.000000,-4.000000,-0.011025,0.043950,0,2.000000,1245.821263
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,2,2.725000,-1.362500,1.362500,30,1.000000,1.000000,1.000000,0.034623,4.000000,-4.000000,-0.010725,0.043600,0,2.000000,1908.946758
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,3,1.816667,-0.908333,0.908333,-4,0.005000,0.000000,0.000000,2.935713,12.000000,4.000000,-2.470000,4.056667,200,1.005000,1.090449
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,3,1.816667,-0.908333,0.908333,-2,0.000000,0.000000,0.000000,NaN,12.000000,4.000000,NaN,NaN,200,1.000000,1.147930
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,3,1.816667,-0.908333,0.908333,0,0.090000,0.000000,0.065000,0.389852,12.000000,4.000000,-0.049028,0.380833,182,1.090000,1.273861
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,3,1.816667,-0.908333,0.908333,2,0.700000,0.000000,0.660000,0.295104,12.000000,4.000000,0.001357,0.260226,60,1.700000,1.475428
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,3,1.816667,-0.908333,0.908333,4,0.975000,0.010000,0.975000,0.207060,12.000000,4.000000,-0.012910,0.180974,5,1.975000,1.821570
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,3,1.816667,-0.908333,0.908333,6,1.000000,0.105000,1.000000,0.128263,12.000000,4.000000,-0.009662,0.107183,0,2.000000,2.358787
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,3,1.816667,-0.908333,0.908333,8,1.000000,0.415000,1.000000,0.091554,12.000000,4.000000,-0.015463,0.083358,0,2.000000,3.232692
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,3,1.816667,-0.908333,0.908333,10,1.000000,0.775000,1.000000,0.065619,12.000000,4.000000,-0.013963,0.066258,0,2.000000,4.595423
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,3,1.816667,-0.908333,0.908333,12,1.000000,0.935000,1.000000,0.054116,12.000000,4.000000,-0.016612,0.058633,0,2.000000,6.802734
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,3,1.816667,-0.908333,0.908333,14,1.000000,0.995000,1.000000,0.046066,12.000000,4.000000,-0.015675,0.053258,0,2.000000,10.229503
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,3,1.816667,-0.908333,0.908333,16,1.000000,1.000000,1.000000,0.040630,12.000000,4.000000,-0.013125,0.047633,0,2.000000,15.662417
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,3,1.816667,-0.908333,0.908333,18,1.000000,1.000000,1.000000,0.037850,12.000000,4.000000,-0.014125,0.046783,0,2.000000,24.350190
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,3,1.816667,-0.908333,0.908333,20,1.000000,1.000000,1.000000,0.035611,12.000000,4.000000,-0.013887,0.045283,0,2.000000,38.153700
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,3,1.816667,-0.908333,0.908333,22,1.000000,1.000000,1.000000,0.034538,12.000000,4.000000,-0.013850,0.044508,0,2.000000,59.733380
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,3,1.816667,-0.908333,0.908333,24,1.000000,1.000000,1.000000,0.033827,12.000000,4.000000,-0.013550,0.043883,0,2.000000,94.190849
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,3,1.816667,-0.908333,0.908333,26,1.000000,1.000000,1.000000,0.033477,12.000000,4.000000,-0.013925,0.043933,0,2.000000,148.568773
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,3,1.816667,-0.908333,0.908333,28,1.000000,1.000000,1.000000,0.033012,12.000000,4.000000,-0.013562,0.043408,0,2.000000,234.653117
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,3,1.816667,-0.908333,0.908333,30,1.000000,1.000000,1.000000,0.032998,12.000000,4.000000,-0.013612,0.043508,0,2.000000,369.657412
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,5,1.090000,-0.545000,0.545000,-4,0.035000,0.000000,0.000000,3.244462,22.000000,18.000000,-1.026071,3.033571,200,1.035000,1.071995
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,5,1.090000,-0.545000,0.545000,-2,0.030000,0.000000,0.000000,2.970028,22.000000,18.000000,-0.075417,1.881667,200,1.030000,1.072371
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,5,1.090000,-0.545000,0.545000,0,0.015000,0.000000,0.000000,2.693872,22.000000,18.000000,-0.957500,2.541667,200,1.015000,1.071981
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,5,1.090000,-0.545000,0.545000,2,0.030000,0.000000,0.000000,3.049365,22.000000,18.000000,1.650417,3.511667,200,1.030000,1.075041
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,5,1.090000,-0.545000,0.545000,4,0.010000,0.000000,0.000000,2.860234,22.000000,18.000000,-2.255000,3.982500,200,1.010000,1.078890
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,5,1.090000,-0.545000,0.545000,6,0.000000,0.000000,0.000000,NaN,22.000000,18.000000,NaN,NaN,200,1.000000,1.106039
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,5,1.090000,-0.545000,0.545000,8,0.000000,0.000000,0.000000,NaN,22.000000,18.000000,NaN,NaN,200,1.000000,1.200124
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,5,1.090000,-0.545000,0.545000,10,0.010000,0.000000,0.010000,0.235133,22.000000,18.000000,0.007500,0.242500,198,1.010000,1.349879
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,5,1.090000,-0.545000,0.545000,12,0.060000,0.000000,0.050000,0.220381,22.000000,18.000000,0.005625,0.211667,188,1.060000,1.608790
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,5,1.090000,-0.545000,0.545000,14,0.445000,0.010000,0.390000,0.190734,22.000000,18.000000,-0.004438,0.178539,111,1.445000,2.040300
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,5,1.090000,-0.545000,0.545000,16,0.900000,0.040000,0.880000,0.154488,22.000000,18.000000,-0.008611,0.146083,20,1.900000,2.710935
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,5,1.090000,-0.545000,0.545000,18,1.000000,0.270000,1.000000,0.106450,22.000000,18.000000,-0.017087,0.110200,0,2.000000,3.777464
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,5,1.090000,-0.545000,0.545000,20,1.000000,0.585000,1.000000,0.080212,22.000000,18.000000,-0.016138,0.084900,0,2.000000,5.473054
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,5,1.090000,-0.545000,0.545000,22,1.000000,0.910000,1.000000,0.060775,22.000000,18.000000,-0.012450,0.065550,0,2.000000,8.138744
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,5,1.090000,-0.545000,0.545000,24,1.000000,0.995000,1.000000,0.051679,22.000000,18.000000,-0.013038,0.059075,0,2.000000,12.439041
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,5,1.090000,-0.545000,0.545000,26,1.000000,1.000000,1.000000,0.045827,22.000000,18.000000,-0.015400,0.055850,0,2.000000,19.126781
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,5,1.090000,-0.545000,0.545000,28,1.000000,1.000000,1.000000,0.042294,22.000000,18.000000,-0.016250,0.053350,0,2.000000,29.847767
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,5,1.090000,-0.545000,0.545000,30,1.000000,1.000000,1.000000,0.039546,22.000000,18.000000,-0.013250,0.049375,0,2.000000,46.651162
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,7,0.778571,-0.389286,0.389286,-4,0.035000,0.000000,0.000000,3.317073,NaN,26.000000,-1.142857,3.279286,200,1.035000,1.071114
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,7,0.778571,-0.389286,0.389286,-2,0.010000,0.000000,0.000000,3.569671,NaN,26.000000,-0.008750,2.330714,200,1.010000,1.072531
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,7,0.778571,-0.389286,0.389286,0,0.005000,0.000000,0.000000,3.553787,NaN,26.000000,2.700000,5.010714,200,1.005000,1.071840
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,7,0.778571,-0.389286,0.389286,2,0.010000,0.000000,0.000000,3.289721,NaN,26.000000,0.177500,2.295714,200,1.010000,1.072312
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,7,0.778571,-0.389286,0.389286,4,0.005000,0.000000,0.000000,3.465392,NaN,26.000000,-2.635000,4.885714,200,1.005000,1.070107
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,7,0.778571,-0.389286,0.389286,6,0.015000,0.000000,0.000000,2.909164,NaN,26.000000,-0.546667,2.374048,200,1.015000,1.070581
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,7,0.778571,-0.389286,0.389286,8,0.020000,0.000000,0.000000,3.169828,NaN,26.000000,-0.070625,2.100714,200,1.020000,1.073136
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,7,0.778571,-0.389286,0.389286,10,0.015000,0.000000,0.000000,3.414406,NaN,26.000000,2.599167,4.810714,200,1.015000,1.081074
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,7,0.778571,-0.389286,0.389286,12,0.010000,0.000000,0.000000,2.618510,NaN,26.000000,0.171250,1.818214,200,1.010000,1.112362
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,7,0.778571,-0.389286,0.389286,14,0.000000,0.000000,0.000000,NaN,NaN,26.000000,NaN,NaN,200,1.000000,1.195407
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,7,0.778571,-0.389286,0.389286,16,0.000000,0.000000,0.000000,NaN,NaN,26.000000,NaN,NaN,200,1.000000,1.362343
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,7,0.778571,-0.389286,0.389286,18,0.000000,0.000000,0.000000,NaN,NaN,26.000000,NaN,NaN,200,1.000000,1.626226
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,7,0.778571,-0.389286,0.389286,20,0.040000,0.000000,0.040000,0.155650,NaN,26.000000,0.005000,0.158661,192,1.040000,2.058792
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,7,0.778571,-0.389286,0.389286,22,0.345000,0.005000,0.310000,0.151857,NaN,26.000000,-0.001884,0.147836,131,1.345000,2.743580
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,7,0.778571,-0.389286,0.389286,24,0.770000,0.150000,0.720000,0.128548,NaN,26.000000,-0.008458,0.125390,46,1.770000,3.841112
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,7,0.778571,-0.389286,0.389286,26,0.960000,0.420000,0.960000,0.098193,NaN,26.000000,-0.010846,0.100666,8,1.960000,5.568586
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,7,0.778571,-0.389286,0.389286,28,1.000000,0.695000,1.000000,0.079875,NaN,26.000000,-0.012675,0.085836,0,2.000000,8.318036
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,7,0.778571,-0.389286,0.389286,30,1.000000,0.855000,1.000000,0.066771,NaN,26.000000,-0.013300,0.074686,0,2.000000,12.660534
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,10,0.545000,-0.272500,0.272500,-4,0.005000,0.000000,0.000000,3.552947,NaN,NaN,2.642500,5.017500,200,1.005000,1.072766
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,10,0.545000,-0.272500,0.272500,-2,0.010000,0.000000,0.000000,3.310311,NaN,NaN,0.180000,2.375000,200,1.010000,1.072574
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,10,0.545000,-0.272500,0.272500,0,0.015000,0.000000,0.000000,3.321798,NaN,NaN,2.469167,4.670833,200,1.015000,1.072213
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,10,0.545000,-0.272500,0.272500,2,0.005000,0.000000,0.000000,3.458021,NaN,NaN,-2.580000,4.882500,200,1.005000,1.069103
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,10,0.545000,-0.272500,0.272500,4,0.025000,0.000000,0.000000,3.420240,NaN,NaN,-1.472500,3.748500,200,1.030000,1.072920
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,10,0.545000,-0.272500,0.272500,6,0.005000,0.000000,0.000000,3.228395,NaN,NaN,2.415000,4.557500,200,1.005000,1.072111
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,10,0.545000,-0.272500,0.272500,8,0.010000,0.000000,0.000000,3.511790,NaN,NaN,-2.613750,4.957500,200,1.010000,1.074740
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,10,0.545000,-0.272500,0.272500,10,0.010000,0.000000,0.000000,3.360481,NaN,NaN,-2.505000,4.740000,200,1.010000,1.074776
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,10,0.545000,-0.272500,0.272500,12,0.010000,0.000000,0.000000,3.118584,NaN,NaN,0.353750,2.392500,200,1.010000,1.073014
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,10,0.545000,-0.272500,0.272500,14,0.015000,0.000000,0.000000,3.054127,NaN,NaN,-0.470000,2.422500,200,1.015000,1.074165
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,10,0.545000,-0.272500,0.272500,16,0.025000,0.000000,0.000000,3.277898,NaN,NaN,-0.696000,2.863500,200,1.025000,1.080089
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,10,0.545000,-0.272500,0.272500,18,0.000000,0.000000,0.000000,NaN,NaN,NaN,NaN,NaN,200,1.000000,1.103383
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,10,0.545000,-0.272500,0.272500,20,0.000000,0.000000,0.000000,NaN,NaN,NaN,NaN,NaN,200,1.000000,1.185384
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,10,0.545000,-0.272500,0.272500,22,0.000000,0.000000,0.000000,NaN,NaN,NaN,NaN,NaN,200,1.000000,1.336717
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,10,0.545000,-0.272500,0.272500,24,0.000000,0.000000,0.000000,NaN,NaN,NaN,NaN,NaN,200,1.000000,1.598875
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,10,0.545000,-0.272500,0.272500,26,0.000000,0.000000,0.000000,NaN,NaN,NaN,NaN,NaN,200,1.000000,2.005561
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,10,0.545000,-0.272500,0.272500,28,0.020000,0.005000,0.010000,0.116512,NaN,NaN,0.024375,0.122500,196,1.020000,2.650455
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,10,0.545000,-0.272500,0.272500,30,0.085000,0.005000,0.050000,0.125752,NaN,NaN,0.001176,0.120147,183,1.085000,3.685537
pure_ula_root_music_64ch_proto6_replay,proto6_replay,7,NaN,NaN,NaN,14,NaN,0.955000,NaN,NaN,14.000000,14.000000,NaN,NaN,0,NaN,NaN
pure_ula_root_music_64ch_proto6_replay,proto6_replay,7,NaN,NaN,NaN,16,NaN,0.985000,NaN,NaN,14.000000,14.000000,NaN,NaN,0,NaN,NaN
pure_ula_root_music_64ch_proto6_replay,proto6_replay,7,NaN,NaN,NaN,18,NaN,1.000000,NaN,NaN,14.000000,14.000000,NaN,NaN,0,NaN,NaN
pure_ula_root_music_64ch_proto6_replay,proto6_replay,7,NaN,NaN,NaN,20,NaN,1.000000,NaN,NaN,14.000000,14.000000,NaN,NaN,0,NaN,NaN
pure_ula_root_music_64ch_proto6_replay,proto6_replay,7,NaN,NaN,NaN,22,NaN,1.000000,NaN,NaN,14.000000,14.000000,NaN,NaN,0,NaN,NaN
pure_ula_root_music_64ch_proto6_replay,proto6_replay,7,NaN,NaN,NaN,24,NaN,1.000000,NaN,NaN,14.000000,14.000000,NaN,NaN,0,NaN,NaN
pure_ula_root_music_64ch_proto6_replay,proto6_replay,7,NaN,NaN,NaN,26,NaN,1.000000,NaN,NaN,14.000000,14.000000,NaN,NaN,0,NaN,NaN
pure_ula_root_music_64ch_proto6_replay,proto6_replay,7,NaN,NaN,NaN,28,NaN,1.000000,NaN,NaN,14.000000,14.000000,NaN,NaN,0,NaN,NaN
pure_ula_root_music_64ch_proto6_replay,proto6_replay,8,NaN,NaN,NaN,14,NaN,0.570000,NaN,NaN,16.000000,18.000000,NaN,NaN,0,NaN,NaN
pure_ula_root_music_64ch_proto6_replay,proto6_replay,8,NaN,NaN,NaN,16,NaN,0.940000,NaN,NaN,16.000000,18.000000,NaN,NaN,0,NaN,NaN
pure_ula_root_music_64ch_proto6_replay,proto6_replay,8,NaN,NaN,NaN,18,NaN,1.000000,NaN,NaN,16.000000,18.000000,NaN,NaN,0,NaN,NaN
pure_ula_root_music_64ch_proto6_replay,proto6_replay,8,NaN,NaN,NaN,20,NaN,1.000000,NaN,NaN,16.000000,18.000000,NaN,NaN,0,NaN,NaN
pure_ula_root_music_64ch_proto6_replay,proto6_replay,8,NaN,NaN,NaN,22,NaN,1.000000,NaN,NaN,16.000000,18.000000,NaN,NaN,0,NaN,NaN
pure_ula_root_music_64ch_proto6_replay,proto6_replay,8,NaN,NaN,NaN,24,NaN,1.000000,NaN,NaN,16.000000,18.000000,NaN,NaN,0,NaN,NaN
pure_ula_root_music_64ch_proto6_replay,proto6_replay,8,NaN,NaN,NaN,26,NaN,1.000000,NaN,NaN,16.000000,18.000000,NaN,NaN,0,NaN,NaN
pure_ula_root_music_64ch_proto6_replay,proto6_replay,8,NaN,NaN,NaN,28,NaN,1.000000,NaN,NaN,16.000000,18.000000,NaN,NaN,0,NaN,NaN
pure_ula_root_music_64ch_proto6_replay,proto6_replay,9,NaN,NaN,NaN,14,NaN,0.095000,NaN,NaN,18.000000,20.000000,NaN,NaN,0,NaN,NaN
pure_ula_root_music_64ch_proto6_replay,proto6_replay,9,NaN,NaN,NaN,16,NaN,0.525000,NaN,NaN,18.000000,20.000000,NaN,NaN,0,NaN,NaN
pure_ula_root_music_64ch_proto6_replay,proto6_replay,9,NaN,NaN,NaN,18,NaN,0.910000,NaN,NaN,18.000000,20.000000,NaN,NaN,0,NaN,NaN
pure_ula_root_music_64ch_proto6_replay,proto6_replay,9,NaN,NaN,NaN,20,NaN,0.995000,NaN,NaN,18.000000,20.000000,NaN,NaN,0,NaN,NaN
pure_ula_root_music_64ch_proto6_replay,proto6_replay,9,NaN,NaN,NaN,22,NaN,1.000000,NaN,NaN,18.000000,20.000000,NaN,NaN,0,NaN,NaN
pure_ula_root_music_64ch_proto6_replay,proto6_replay,9,NaN,NaN,NaN,24,NaN,1.000000,NaN,NaN,18.000000,20.000000,NaN,NaN,0,NaN,NaN
pure_ula_root_music_64ch_proto6_replay,proto6_replay,9,NaN,NaN,NaN,26,NaN,1.000000,NaN,NaN,18.000000,20.000000,NaN,NaN,0,NaN,NaN
pure_ula_root_music_64ch_proto6_replay,proto6_replay,9,NaN,NaN,NaN,28,NaN,1.000000,NaN,NaN,18.000000,20.000000,NaN,NaN,0,NaN,NaN
pure_ula_root_music_64ch_proto6_replay,proto6_replay,10,NaN,NaN,NaN,14,NaN,0.000000,NaN,NaN,20.000000,22.000000,NaN,NaN,0,NaN,NaN
pure_ula_root_music_64ch_proto6_replay,proto6_replay,10,NaN,NaN,NaN,16,NaN,0.095000,NaN,NaN,20.000000,22.000000,NaN,NaN,0,NaN,NaN
pure_ula_root_music_64ch_proto6_replay,proto6_replay,10,NaN,NaN,NaN,18,NaN,0.545000,NaN,NaN,20.000000,22.000000,NaN,NaN,0,NaN,NaN
pure_ula_root_music_64ch_proto6_replay,proto6_replay,10,NaN,NaN,NaN,20,NaN,0.915000,NaN,NaN,20.000000,22.000000,NaN,NaN,0,NaN,NaN
pure_ula_root_music_64ch_proto6_replay,proto6_replay,10,NaN,NaN,NaN,22,NaN,0.990000,NaN,NaN,20.000000,22.000000,NaN,NaN,0,NaN,NaN
pure_ula_root_music_64ch_proto6_replay,proto6_replay,10,NaN,NaN,NaN,24,NaN,1.000000,NaN,NaN,20.000000,22.000000,NaN,NaN,0,NaN,NaN
pure_ula_root_music_64ch_proto6_replay,proto6_replay,10,NaN,NaN,NaN,26,NaN,1.000000,NaN,NaN,20.000000,22.000000,NaN,NaN,0,NaN,NaN
pure_ula_root_music_64ch_proto6_replay,proto6_replay,10,NaN,NaN,NaN,28,NaN,1.000000,NaN,NaN,20.000000,22.000000,NaN,NaN,0,NaN,NaN
