stress_group,case_name,stress_value,beta,el_a_deg,el_b_deg,el_assumed_deg,phase_offset_deg,rho,route_name,K_phi,P_phi,sep_factor,theta_sep_deg,snr_db,raw_success_rate,tol_success_rate_abs01,tol_success_rate_rel025,rmse_deg,mean_pair_sep_error,mean_pair_center_error,snr90_abs01,snr90_abs01_label,snr90_rel025,snr90_rel025_label,failure_rate,model_mismatch_flag
elevation_difference,elB_15,15,1,0,15,0,0,1,center_real,28,38,10,0.2637754449,-4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
elevation_difference,elB_15,15,1,0,15,0,0,1,center_real,28,38,10,0.2637754449,0,0.06,0,0,1.413533781,1.949557888,1.004745551,NaN,NaN,NaN,NaN,1,true
elevation_difference,elB_15,15,1,0,15,0,0,1,center_real,28,38,10,0.2637754449,4,0.4,0,0,1.104112269,1.491849555,0.7786830507,NaN,NaN,NaN,NaN,1,true
elevation_difference,elB_15,15,1,0,15,0,0,1,center_real,28,38,10,0.2637754449,8,0.95,0,0,0.8483524068,1.138487713,0.6067455507,NaN,NaN,NaN,NaN,1,true
elevation_difference,elB_15,15,1,0,15,0,0,1,min_den_fb,28,38,10,0.2637754449,-4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
elevation_difference,elB_15,15,1,0,15,0,0,1,min_den_fb,28,38,10,0.2637754449,0,0.06,0,0,1.413533781,1.949557888,1.004745551,NaN,NaN,NaN,NaN,1,true
elevation_difference,elB_15,15,1,0,15,0,0,1,min_den_fb,28,38,10,0.2637754449,4,0.4,0,0,1.104112269,1.491849555,0.7786830507,NaN,NaN,NaN,NaN,1,true
elevation_difference,elB_15,15,1,0,15,0,0,1,min_den_fb,28,38,10,0.2637754449,8,0.95,0,0,0.8483524068,1.138487713,0.6067455507,NaN,NaN,NaN,NaN,1,true
elevation_difference,elB_15,15,1,0,15,0,0,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,-4,1,0,0,0.1538087739,0.1939254449,0.118975,NaN,NaN,NaN,NaN,1,true
elevation_difference,elB_15,15,1,0,15,0,0,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,0,1,0,0,0.1544086353,0.1949254449,0.119425,NaN,NaN,NaN,NaN,1,true
elevation_difference,elB_15,15,1,0,15,0,0,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,4,1,0,0,0.1552615668,0.1975754449,0.11945,NaN,NaN,NaN,NaN,1,true
elevation_difference,elB_15,15,1,0,15,0,0,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,8,1,0,0,0.1546087098,0.1960254449,0.119275,NaN,NaN,NaN,NaN,1,true
elevation_difference,elB_20,20,1,0,20,0,0,1,center_real,28,38,10,0.2637754449,-4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
elevation_difference,elB_20,20,1,0,20,0,0,1,center_real,28,38,10,0.2637754449,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
elevation_difference,elB_20,20,1,0,20,0,0,1,center_real,28,38,10,0.2637754449,4,0.05,0,0,0.9005360559,1.061224555,0.7151526696,NaN,NaN,NaN,NaN,1,true
elevation_difference,elB_20,20,1,0,20,0,0,1,center_real,28,38,10,0.2637754449,8,0.06,0,0,0.3497793852,0.3203912217,0.2705014831,NaN,NaN,NaN,NaN,1,true
elevation_difference,elB_20,20,1,0,20,0,0,1,min_den_fb,28,38,10,0.2637754449,-4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
elevation_difference,elB_20,20,1,0,20,0,0,1,min_den_fb,28,38,10,0.2637754449,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
elevation_difference,elB_20,20,1,0,20,0,0,1,min_den_fb,28,38,10,0.2637754449,4,0.05,0,0,0.9012344615,1.062224555,0.7156526696,NaN,NaN,NaN,NaN,1,true
elevation_difference,elB_20,20,1,0,20,0,0,1,min_den_fb,28,38,10,0.2637754449,8,0.07,0,0,0.3657661317,0.3305102694,0.2897519069,NaN,NaN,NaN,NaN,1,true
elevation_difference,elB_20,20,1,0,20,0,0,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,-4,1,0,0,0.176835864,0.2185245551,0.1368,NaN,NaN,NaN,NaN,1,true
elevation_difference,elB_20,20,1,0,20,0,0,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,0,1,0,0,0.1787288009,0.2259745551,0.137175,NaN,NaN,NaN,NaN,1,true
elevation_difference,elB_20,20,1,0,20,0,0,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,4,1,0,0,0.1823401033,0.2389245551,0.1371,NaN,NaN,NaN,NaN,1,true
elevation_difference,elB_20,20,1,0,20,0,0,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,8,1,0,0,0.183664721,0.2435245551,0.137,NaN,NaN,NaN,NaN,1,true
el_assumed_mismatch,el0_0,0,1,0,0,0,0,1,center_real,28,38,10,0.2637754449,-4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,false
el_assumed_mismatch,el0_0,0,1,0,0,0,0,1,center_real,28,38,10,0.2637754449,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,false
el_assumed_mismatch,el0_0,0,1,0,0,0,0,1,center_real,28,38,10,0.2637754449,4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,false
el_assumed_mismatch,el0_0,0,1,0,0,0,0,1,center_real,28,38,10,0.2637754449,8,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,false
el_assumed_mismatch,el0_0,0,1,0,0,0,0,1,min_den_fb,28,38,10,0.2637754449,-4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,false
el_assumed_mismatch,el0_0,0,1,0,0,0,0,1,min_den_fb,28,38,10,0.2637754449,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,false
el_assumed_mismatch,el0_0,0,1,0,0,0,0,1,min_den_fb,28,38,10,0.2637754449,4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,false
el_assumed_mismatch,el0_0,0,1,0,0,0,0,1,min_den_fb,28,38,10,0.2637754449,8,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,false
el_assumed_mismatch,el0_0,0,1,0,0,0,0,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,-4,1,1,0.88,0.04030523299,0.06407958009,0.00095,-4,<= -4 dB,0,0 dB,0,false
el_assumed_mismatch,el0_0,0,1,0,0,0,0,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,0,1,0.98,0.96,0.02856021904,0.04157143771,0.0001,-4,<= -4 dB,0,0 dB,0.02,false
el_assumed_mismatch,el0_0,0,1,0,0,0,0,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,4,1,1,0.99,0.02117065444,0.03386940211,0,-4,<= -4 dB,0,0 dB,0,false
el_assumed_mismatch,el0_0,0,1,0,0,0,0,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,8,1,1,1,0.01588102979,0.02701227753,0,-4,<= -4 dB,0,0 dB,0,false
el_assumed_mismatch,el0_0p5,0.5,1,0,0,0.5,0,1,center_real,28,38,10,0.2637754449,-4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
el_assumed_mismatch,el0_0p5,0.5,1,0,0,0.5,0,1,center_real,28,38,10,0.2637754449,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
el_assumed_mismatch,el0_0p5,0.5,1,0,0,0.5,0,1,center_real,28,38,10,0.2637754449,4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
el_assumed_mismatch,el0_0p5,0.5,1,0,0,0.5,0,1,center_real,28,38,10,0.2637754449,8,0.01,0,0,1.731916733,2.316224555,1.287754449,NaN,NaN,NaN,NaN,1,true
el_assumed_mismatch,el0_0p5,0.5,1,0,0,0.5,0,1,min_den_fb,28,38,10,0.2637754449,-4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
el_assumed_mismatch,el0_0p5,0.5,1,0,0,0.5,0,1,min_den_fb,28,38,10,0.2637754449,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
el_assumed_mismatch,el0_0p5,0.5,1,0,0,0.5,0,1,min_den_fb,28,38,10,0.2637754449,4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
el_assumed_mismatch,el0_0p5,0.5,1,0,0,0.5,0,1,min_den_fb,28,38,10,0.2637754449,8,0.01,0,0,1.731916733,2.316224555,1.287754449,NaN,NaN,NaN,NaN,1,true
el_assumed_mismatch,el0_0p5,0.5,1,0,0,0.5,0,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,-4,1,0.97,0.9,0.03837080173,0.0576265267,0.00075,-4,<= -4 dB,-4,<= -4 dB,0.03,true
el_assumed_mismatch,el0_0p5,0.5,1,0,0,0.5,0,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,0,1,1,0.97,0.0274773017,0.0431755089,0.0002,-4,<= -4 dB,-4,<= -4 dB,0,true
el_assumed_mismatch,el0_0p5,0.5,1,0,0,0.5,0,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,4,1,1,0.99,0.01939209834,0.03022041991,0,-4,<= -4 dB,-4,<= -4 dB,0,true
el_assumed_mismatch,el0_0p5,0.5,1,0,0,0.5,0,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,8,1,1,1,0.01822178921,0.03046329533,0,-4,<= -4 dB,-4,<= -4 dB,0,true
el_assumed_mismatch,el0_1,1,1,0,0,1,0,1,center_real,28,38,10,0.2637754449,-4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
el_assumed_mismatch,el0_1,1,1,0,0,1,0,1,center_real,28,38,10,0.2637754449,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
el_assumed_mismatch,el0_1,1,1,0,0,1,0,1,center_real,28,38,10,0.2637754449,4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
el_assumed_mismatch,el0_1,1,1,0,0,1,0,1,center_real,28,38,10,0.2637754449,8,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
el_assumed_mismatch,el0_1,1,1,0,0,1,0,1,min_den_fb,28,38,10,0.2637754449,-4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
el_assumed_mismatch,el0_1,1,1,0,0,1,0,1,min_den_fb,28,38,10,0.2637754449,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
el_assumed_mismatch,el0_1,1,1,0,0,1,0,1,min_den_fb,28,38,10,0.2637754449,4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
el_assumed_mismatch,el0_1,1,1,0,0,1,0,1,min_den_fb,28,38,10,0.2637754449,8,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
el_assumed_mismatch,el0_1,1,1,0,0,1,0,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,-4,1,0.99,0.87,0.03972965706,0.0615,0.0007,-4,<= -4 dB,0,0 dB,0.01,true
el_assumed_mismatch,el0_1,1,1,0,0,1,0,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,0,1,0.99,0.95,0.02903106953,0.04320407119,5e-05,-4,<= -4 dB,0,0 dB,0.01,true
el_assumed_mismatch,el0_1,1,1,0,0,1,0,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,4,1,1,0.98,0.02422476214,0.0373489822,0,-4,<= -4 dB,0,0 dB,0,true
el_assumed_mismatch,el0_1,1,1,0,0,1,0,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,8,1,1,1,0.02023264532,0.03406736652,0,-4,<= -4 dB,0,0 dB,0,true
el_assumed_mismatch,el0_2,2,1,0,0,2,0,1,center_real,28,38,10,0.2637754449,-4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
el_assumed_mismatch,el0_2,2,1,0,0,2,0,1,center_real,28,38,10,0.2637754449,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
el_assumed_mismatch,el0_2,2,1,0,0,2,0,1,center_real,28,38,10,0.2637754449,4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
el_assumed_mismatch,el0_2,2,1,0,0,2,0,1,center_real,28,38,10,0.2637754449,8,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
el_assumed_mismatch,el0_2,2,1,0,0,2,0,1,min_den_fb,28,38,10,0.2637754449,-4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
el_assumed_mismatch,el0_2,2,1,0,0,2,0,1,min_den_fb,28,38,10,0.2637754449,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
el_assumed_mismatch,el0_2,2,1,0,0,2,0,1,min_den_fb,28,38,10,0.2637754449,4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
el_assumed_mismatch,el0_2,2,1,0,0,2,0,1,min_den_fb,28,38,10,0.2637754449,8,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
el_assumed_mismatch,el0_2,2,1,0,0,2,0,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,-4,1,0.89,0.66,0.05773117833,0.09693161568,0.003625,0,0 dB,4,4 dB,0.11,true
el_assumed_mismatch,el0_2,2,1,0,0,2,0,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,0,1,0.97,0.84,0.04484430896,0.07325,0.001275,0,0 dB,4,4 dB,0.03,true
el_assumed_mismatch,el0_2,2,1,0,0,2,0,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,4,1,1,0.96,0.03033649746,0.04792754449,0.000325,0,0 dB,4,4 dB,0,true
el_assumed_mismatch,el0_2,2,1,0,0,2,0,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,8,1,1,0.99,0.02060370758,0.03264694661,0,0,0 dB,4,4 dB,0,true
el_assumed_mismatch,el0_5,5,1,0,0,5,0,1,center_real,28,38,10,0.2637754449,-4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
el_assumed_mismatch,el0_5,5,1,0,0,5,0,1,center_real,28,38,10,0.2637754449,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
el_assumed_mismatch,el0_5,5,1,0,0,5,0,1,center_real,28,38,10,0.2637754449,4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
el_assumed_mismatch,el0_5,5,1,0,0,5,0,1,center_real,28,38,10,0.2637754449,8,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
el_assumed_mismatch,el0_5,5,1,0,0,5,0,1,min_den_fb,28,38,10,0.2637754449,-4,1,0,0,0.1242988028,0.2484254449,0.003741156827,NaN,NaN,NaN,NaN,1,true
el_assumed_mismatch,el0_5,5,1,0,0,5,0,1,min_den_fb,28,38,10,0.2637754449,0,1,0,0,0.1243810133,0.2485754449,0.00381106784,NaN,NaN,NaN,NaN,1,true
el_assumed_mismatch,el0_5,5,1,0,0,5,0,1,min_den_fb,28,38,10,0.2637754449,4,1,0,0,0.1243543031,0.2485754449,0.003161957707,NaN,NaN,NaN,NaN,1,true
el_assumed_mismatch,el0_5,5,1,0,0,5,0,1,min_den_fb,28,38,10,0.2637754449,8,1,0,0,0.124283184,0.2483754449,0.004050889867,NaN,NaN,NaN,NaN,1,true
el_assumed_mismatch,el0_5,5,1,0,0,5,0,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,-4,1,0.51,0.21,0.09096119877,0.1651561068,0.010125,8,8 dB,NaN,NaN,0.49,true
el_assumed_mismatch,el0_5,5,1,0,0,5,0,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,0,1,0.69,0.37,0.07622961359,0.1357622136,0.006275,8,8 dB,NaN,NaN,0.31,true
el_assumed_mismatch,el0_5,5,1,0,0,5,0,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,4,1,0.83,0.53,0.06607216118,0.1123867047,0.003725,8,8 dB,NaN,NaN,0.17,true
el_assumed_mismatch,el0_5,5,1,0,0,5,0,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,8,1,0.94,0.74,0.05332787627,0.08598874026,0.001275,8,8 dB,NaN,NaN,0.06,true
el_assumed_mismatch,el0_10,10,1,0,0,10,0,1,center_real,28,38,10,0.2637754449,-4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
el_assumed_mismatch,el0_10,10,1,0,0,10,0,1,center_real,28,38,10,0.2637754449,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
el_assumed_mismatch,el0_10,10,1,0,0,10,0,1,center_real,28,38,10,0.2637754449,4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
el_assumed_mismatch,el0_10,10,1,0,0,10,0,1,center_real,28,38,10,0.2637754449,8,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
el_assumed_mismatch,el0_10,10,1,0,0,10,0,1,min_den_fb,28,38,10,0.2637754449,-4,1,0,0,0.1179344677,0.2352754449,0.007250889867,NaN,NaN,NaN,NaN,1,true
el_assumed_mismatch,el0_10,10,1,0,0,10,0,1,min_den_fb,28,38,10,0.2637754449,0,1,0,0,0.1178765545,0.2351254449,0.00720553392,NaN,NaN,NaN,NaN,1,true
el_assumed_mismatch,el0_10,10,1,0,0,10,0,1,min_den_fb,28,38,10,0.2637754449,4,1,0,0,0.117724937,0.2348754449,0.007175444933,NaN,NaN,NaN,NaN,1,true
el_assumed_mismatch,el0_10,10,1,0,0,10,0,1,min_den_fb,28,38,10,0.2637754449,8,1,0,0,0.1180398261,0.2355254449,0.006715711893,NaN,NaN,NaN,NaN,1,true
el_assumed_mismatch,el0_10,10,1,0,0,10,0,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,-4,1,0.04,0,0.1749134813,0.2626867047,0.073675,NaN,NaN,NaN,NaN,0.96,true
el_assumed_mismatch,el0_10,10,1,0,0,10,0,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,0,1,0.12,0.05,0.13937353,0.2334846691,0.034375,NaN,NaN,NaN,NaN,0.88,true
el_assumed_mismatch,el0_10,10,1,0,0,10,0,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,4,1,0.15,0.05,0.1017646933,0.1940223915,0.01955,NaN,NaN,NaN,NaN,0.85,true
el_assumed_mismatch,el0_10,10,1,0,0,10,0,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,8,1,0.1,0,0.1006607307,0.198999936,0.0105,NaN,NaN,NaN,NaN,0.9,true
phase_offset,phase_0,0,1,0,0,0,0,1,center_real,28,38,10,0.2637754449,-4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,false
phase_offset,phase_0,0,1,0,0,0,0,1,center_real,28,38,10,0.2637754449,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,false
phase_offset,phase_0,0,1,0,0,0,0,1,center_real,28,38,10,0.2637754449,4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,false
phase_offset,phase_0,0,1,0,0,0,0,1,center_real,28,38,10,0.2637754449,8,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,false
phase_offset,phase_0,0,1,0,0,0,0,1,min_den_fb,28,38,10,0.2637754449,-4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,false
phase_offset,phase_0,0,1,0,0,0,0,1,min_den_fb,28,38,10,0.2637754449,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,false
phase_offset,phase_0,0,1,0,0,0,0,1,min_den_fb,28,38,10,0.2637754449,4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,false
phase_offset,phase_0,0,1,0,0,0,0,1,min_den_fb,28,38,10,0.2637754449,8,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,false
phase_offset,phase_0,0,1,0,0,0,0,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,-4,1,0.98,0.9,0.0405162726,0.0657255089,0.000575,-4,<= -4 dB,-4,<= -4 dB,0.02,false
phase_offset,phase_0,0,1,0,0,0,0,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,0,1,1,0.97,0.02835681818,0.04535305339,0.00015,-4,<= -4 dB,-4,<= -4 dB,0,false
phase_offset,phase_0,0,1,0,0,0,0,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,4,1,0.99,0.99,0.02118920461,0.03289389322,0,-4,<= -4 dB,-4,<= -4 dB,0.01,false
phase_offset,phase_0,0,1,0,0,0,0,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,8,1,1,1,0.01764424509,0.02955922414,0,-4,<= -4 dB,-4,<= -4 dB,0,false
phase_offset,phase_5,5,1,0,0,0,5,1,center_real,28,38,10,0.2637754449,-4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
phase_offset,phase_5,5,1,0,0,0,5,1,center_real,28,38,10,0.2637754449,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
phase_offset,phase_5,5,1,0,0,0,5,1,center_real,28,38,10,0.2637754449,4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
phase_offset,phase_5,5,1,0,0,0,5,1,center_real,28,38,10,0.2637754449,8,0.01,0,0,1.491510474,1.976224555,1.117245551,NaN,NaN,NaN,NaN,1,true
phase_offset,phase_5,5,1,0,0,0,5,1,min_den_fb,28,38,10,0.2637754449,-4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
phase_offset,phase_5,5,1,0,0,0,5,1,min_den_fb,28,38,10,0.2637754449,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
phase_offset,phase_5,5,1,0,0,0,5,1,min_den_fb,28,38,10,0.2637754449,4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
phase_offset,phase_5,5,1,0,0,0,5,1,min_den_fb,28,38,10,0.2637754449,8,0.01,0,0,1.491510474,1.976224555,1.117245551,NaN,NaN,NaN,NaN,1,true
phase_offset,phase_5,5,1,0,0,0,5,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,-4,1,1,0.93,0.03314434717,0.05025508899,0.00055,-4,<= -4 dB,-4,<= -4 dB,0,true
phase_offset,phase_5,5,1,0,0,0,5,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,0,1,1,0.97,0.02346343202,0.03463059789,0.0002,-4,<= -4 dB,-4,<= -4 dB,0,true
phase_offset,phase_5,5,1,0,0,0,5,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,4,1,1,1,0.01756569492,0.02834694661,0,-4,<= -4 dB,-4,<= -4 dB,0,true
phase_offset,phase_5,5,1,0,0,0,5,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,8,1,1,1,0.01732589366,0.02968982203,0,-4,<= -4 dB,-4,<= -4 dB,0,true
phase_offset,phase_15,15,1,0,0,0,15,1,center_real,28,38,10,0.2637754449,-4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
phase_offset,phase_15,15,1,0,0,0,15,1,center_real,28,38,10,0.2637754449,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
phase_offset,phase_15,15,1,0,0,0,15,1,center_real,28,38,10,0.2637754449,4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
phase_offset,phase_15,15,1,0,0,0,15,1,center_real,28,38,10,0.2637754449,8,0.01,0,0,1.068449875,1.381224555,0.8152544493,NaN,NaN,NaN,NaN,1,true
phase_offset,phase_15,15,1,0,0,0,15,1,min_den_fb,28,38,10,0.2637754449,-4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
phase_offset,phase_15,15,1,0,0,0,15,1,min_den_fb,28,38,10,0.2637754449,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
phase_offset,phase_15,15,1,0,0,0,15,1,min_den_fb,28,38,10,0.2637754449,4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
phase_offset,phase_15,15,1,0,0,0,15,1,min_den_fb,28,38,10,0.2637754449,8,0.01,0,0,1.068449875,1.381224555,0.8152544493,NaN,NaN,NaN,NaN,1,true
phase_offset,phase_15,15,1,0,0,0,15,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,-4,1,0.98,0.91,0.03781530034,0.05885,0.001425,-4,<= -4 dB,-4,<= -4 dB,0.02,true
phase_offset,phase_15,15,1,0,0,0,15,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,0,1,1,0.98,0.02311378765,0.0351489822,0.0001,-4,<= -4 dB,-4,<= -4 dB,0,true
phase_offset,phase_15,15,1,0,0,0,15,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,4,1,1,1,0.01802330216,0.03036736652,0,-4,<= -4 dB,-4,<= -4 dB,0,true
phase_offset,phase_15,15,1,0,0,0,15,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,8,1,1,1,0.01672505973,0.02823269745,0,-4,<= -4 dB,-4,<= -4 dB,0,true
phase_offset,phase_30,30,1,0,0,0,30,1,center_real,28,38,10,0.2637754449,-4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
phase_offset,phase_30,30,1,0,0,0,30,1,center_real,28,38,10,0.2637754449,0,0.02,0,0,1.065385203,1.321224555,0.7852544493,NaN,NaN,NaN,NaN,1,true
phase_offset,phase_30,30,1,0,0,0,30,1,center_real,28,38,10,0.2637754449,4,0.03,0,0,0.4378211001,0.4762245551,0.3542514831,NaN,NaN,NaN,NaN,1,true
phase_offset,phase_30,30,1,0,0,0,30,1,center_real,28,38,10,0.2637754449,8,0.19,0.16,0.1,0.0797604727,0.08639631022,0.03885596568,NaN,NaN,NaN,NaN,0.84,true
phase_offset,phase_30,30,1,0,0,0,30,1,min_den_fb,28,38,10,0.2637754449,-4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
phase_offset,phase_30,30,1,0,0,0,30,1,min_den_fb,28,38,10,0.2637754449,0,0.02,0,0,1.065385203,1.321224555,0.7852544493,NaN,NaN,NaN,NaN,1,true
phase_offset,phase_30,30,1,0,0,0,30,1,min_den_fb,28,38,10,0.2637754449,4,0.03,0,0,0.4393096025,0.4778912217,0.3550848164,NaN,NaN,NaN,NaN,1,true
phase_offset,phase_30,30,1,0,0,0,30,1,min_den_fb,28,38,10,0.2637754449,8,0.19,0.16,0.1,0.0797604727,0.08639631022,0.03885596568,NaN,NaN,NaN,NaN,0.84,true
phase_offset,phase_30,30,1,0,0,0,30,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,-4,1,1,0.92,0.03550800621,0.05665,0.000825,-4,<= -4 dB,-4,<= -4 dB,0,true
phase_offset,phase_30,30,1,0,0,0,30,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,0,1,1,0.97,0.02648733062,0.0404744911,2.5e-05,-4,<= -4 dB,-4,<= -4 dB,0,true
phase_offset,phase_30,30,1,0,0,0,30,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,4,1,1,1,0.02028175926,0.03284083982,0,-4,<= -4 dB,-4,<= -4 dB,0,true
phase_offset,phase_30,30,1,0,0,0,30,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,8,1,1,1,0.01849304977,0.03148575084,0,-4,<= -4 dB,-4,<= -4 dB,0,true
