candidate_index,candidate_id,score_baseline,score_fixed,score_abs_diff,score_rel_diff
5918,p_+6.960000_+10.720000__+8.720000_+10.720000__sep_+0.000000,161417.951975065,161418.572390208,0.620415143435821,3.84353249340978e-06
7127,p_+7.120000_+11.140000__+8.880000_+10.780000__sep_+0.360000,131917.070164025,131917.685984847,0.615820821374655,4.66824210550572e-06
6613,p_+7.120000_+11.080000__+8.720000_+10.360000__sep_+0.720000,141616.113587105,141616.727027873,0.613440767570864,4.33171587634022e-06
7115,p_+6.960000_+11.140000__+8.720000_+10.780000__sep_+0.360000,152831.832801426,152832.444643843,0.611842416547006,4.0033702752356e-06
5404,p_+6.960000_+10.660000__+8.560000_+10.300000__sep_+0.360000,171079.402505127,171080.012418592,0.609913465188583,3.56508998896174e-06
6259,p_+6.960000_+10.900000__+8.560000_+10.540000__sep_+0.360000,173113.848179225,173114.457521058,0.60934183280915,3.51989074945811e-06
7116,p_+6.960000_+11.140000__+8.880000_+10.780000__sep_+0.360000,128558.233452926,128558.841062546,0.60760962011409,4.72633765877453e-06
5416,p_+7.120000_+10.660000__+8.720000_+10.300000__sep_+0.360000,145565.812297551,145566.419458495,0.607160944578936,4.17104081649227e-06
5758,p_+7.120000_+10.840000__+8.720000_+10.120000__sep_+0.720000,132126.649957674,132127.254088906,0.604131232248619,4.57236471553732e-06
6773,p_+6.960000_+10.960000__+8.720000_+10.960000__sep_+0.000000,161371.593958298,161372.197805482,0.60384718386922,3.74196702813301e-06
6602,p_+6.960000_+11.080000__+8.720000_+10.360000__sep_+0.720000,139178.682706471,139179.28601677,0.603310298582073,4.33478954427567e-06
7126,p_+7.120000_+11.140000__+8.720000_+10.780000__sep_+0.360000,155911.212372293,155911.814269554,0.601897260843543,3.8605129912421e-06
5917,p_+6.960000_+10.720000__+8.560000_+10.720000__sep_+0.000000,180732.410288834,180733.011402872,0.601114038348896,3.32598916480026e-06
5405,p_+6.960000_+10.660000__+8.720000_+10.300000__sep_+0.360000,146624.351344339,146624.951967992,0.600623653561343,4.09634312482525e-06
5757,p_+7.120000_+10.840000__+8.560000_+10.120000__sep_+0.720000,156414.530509255,156415.130708414,0.600199159001932,3.83723402837191e-06
5746,p_+6.960000_+10.840000__+8.560000_+10.120000__sep_+0.720000,157073.776146169,157074.376252896,0.600106726546073,3.8205405209564e-06
5930,p_+7.120000_+10.720000__+8.880000_+10.720000__sep_+0.000000,136221.3025215,136221.902267815,0.599746314692311,4.40273513459947e-06
6784,p_+7.120000_+10.960000__+8.720000_+10.960000__sep_+0.000000,162359.226343828,162359.82554451,0.599200682539959,3.69058596812375e-06
6614,p_+7.120000_+11.080000__+8.880000_+10.360000__sep_+0.720000,114530.940862693,114531.539550317,0.59868762390397,5.22730032072044e-06
7298,p_+7.120000_+11.200000__+8.880000_+11.200000__sep_+0.000000,145170.601003711,145171.199542002,0.598538290592842,4.12299932944095e-06
6270,p_+7.120000_+10.900000__+8.560000_+10.540000__sep_+0.360000,172438.140863647,172438.739151114,0.598287467553746,3.46957734847556e-06
5919,p_+6.960000_+10.720000__+8.880000_+10.720000__sep_+0.000000,136483.334917511,136483.932739924,0.597822413023096,4.38018614788695e-06
6272,p_+7.120000_+10.900000__+8.880000_+10.540000__sep_+0.360000,125609.275023693,125609.872778772,0.597755079172202,4.7588450698362e-06
6612,p_+7.120000_+11.080000__+8.560000_+10.360000__sep_+0.720000,164563.263338417,164563.858896691,0.595558274100767,3.61902323774431e-06
6785,p_+7.120000_+10.960000__+8.880000_+10.960000__sep_+0.000000,141257.926468393,141258.519810827,0.593342434207443,4.20041868829361e-06
6774,p_+6.960000_+10.960000__+8.880000_+10.960000__sep_+0.000000,139223.712314969,139224.304918655,0.592603686091024,4.25648530869773e-06
5929,p_+7.120000_+10.720000__+8.720000_+10.720000__sep_+0.000000,160764.643427891,160765.2355766,0.592148708616151,3.68332673148839e-06
5062,p_+6.960000_+10.480000__+8.560000_+10.480000__sep_+0.000000,181691.680015141,181692.272117928,0.592102786700707,3.2588326920163e-06
5074,p_+7.120000_+10.480000__+8.720000_+10.480000__sep_+0.000000,156897.241867407,156897.830536525,0.588669118762482,3.75194051696565e-06
