K_phi,P_phi,sep_factor,snr_db,metkl_num,subarray_index,subarray_center_phi_deg,num_peaks,peak1_deg,peak2_deg,target1_deg,target2_deg,peak_error_max_deg,peak_separation_deg,peak_to_valley_ratio,is_two_peak_valid
32,34,7,24,1,7,-19.687500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,24,1,8,-17.812500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,24,1,9,-15.937500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,24,1,10,-14.062500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,24,1,11,-12.187500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,24,1,12,-10.312500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,24,1,13,-8.437500000,2,-0.072754449,0.077245551,-0.188411032,0.188411032,0.115656583,0.150000000,1.018087096,0
32,34,7,24,1,14,-6.562500000,2,-0.087754449,0.092245551,-0.188411032,0.188411032,0.100656583,0.180000000,1.056253430,0
32,34,7,24,1,15,-4.687500000,2,-0.097754449,0.102245551,-0.188411032,0.188411032,0.090656583,0.200000000,1.098330000,1
32,34,7,24,1,16,-2.812500000,2,-0.102754449,0.107245551,-0.188411032,0.188411032,0.085656583,0.210000000,1.133228618,1
32,34,7,24,1,17,-0.937500000,2,-0.107754449,0.107245551,-0.188411032,0.188411032,0.081165481,0.215000000,1.153306347,1
32,34,7,24,1,18,0.937500000,2,-0.107754449,0.107245551,-0.188411032,0.188411032,0.081165481,0.215000000,1.152698053,1
32,34,7,24,1,19,2.812500000,2,-0.102754449,0.107245551,-0.188411032,0.188411032,0.085656583,0.210000000,1.131698704,1
32,34,7,24,1,20,4.687500000,2,-0.097754449,0.102245551,-0.188411032,0.188411032,0.090656583,0.200000000,1.096267760,1
32,34,7,24,1,21,6.562500000,2,-0.087754449,0.092245551,-0.188411032,0.188411032,0.100656583,0.180000000,1.054318443,0
32,34,7,24,1,22,8.437500000,2,-0.072754449,0.082245551,-0.188411032,0.188411032,0.115656583,0.155000000,1.016773739,0
32,34,7,24,1,23,10.312500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,24,1,24,12.187500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,24,1,25,14.062500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,24,1,26,15.937500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,24,1,27,17.812500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,24,1,28,19.687500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,24,1,29,21.562500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,24,1,30,23.437500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,24,1,31,25.312500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,24,1,32,27.187500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,24,1,33,29.062500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,24,1,34,30.937500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,28,1,1,-30.937500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,28,1,2,-29.062500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,28,1,3,-27.187500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,28,1,4,-25.312500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,28,1,5,-23.437500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,28,1,6,-21.562500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,28,1,7,-19.687500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,28,1,8,-17.812500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,28,1,9,-15.937500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,28,1,10,-14.062500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,28,1,11,-12.187500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,28,1,12,-10.312500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,28,1,13,-8.437500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,28,1,14,-6.562500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,28,1,15,-4.687500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,28,1,16,-2.812500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,28,1,17,-0.937500000,2,-0.067754449,0.087245551,-0.188411032,0.188411032,0.120656583,0.155000000,1.000885429,0
32,34,7,28,1,18,0.937500000,2,-0.067754449,0.087245551,-0.188411032,0.188411032,0.120656583,0.155000000,1.000813732,0
32,34,7,28,1,19,2.812500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,28,1,20,4.687500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,28,1,21,6.562500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,28,1,22,8.437500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,28,1,23,10.312500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,28,1,24,12.187500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,28,1,25,14.062500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,28,1,26,15.937500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,28,1,27,17.812500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,28,1,28,19.687500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,28,1,29,21.562500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,28,1,30,23.437500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,28,1,31,25.312500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,28,1,32,27.187500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,28,1,33,29.062500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,28,1,34,30.937500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,30,1,1,-30.937500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,30,1,2,-29.062500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,30,1,3,-27.187500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,30,1,4,-25.312500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,30,1,5,-23.437500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,30,1,6,-21.562500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,30,1,7,-19.687500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,30,1,8,-17.812500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,30,1,9,-15.937500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,30,1,10,-14.062500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,30,1,11,-12.187500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,30,1,12,-10.312500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,30,1,13,-8.437500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,30,1,14,-6.562500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,30,1,15,-4.687500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,30,1,16,-2.812500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,30,1,17,-0.937500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,30,1,18,0.937500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,30,1,19,2.812500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,30,1,20,4.687500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,30,1,21,6.562500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,30,1,22,8.437500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,30,1,23,10.312500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,30,1,24,12.187500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,30,1,25,14.062500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,30,1,26,15.937500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,30,1,27,17.812500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,30,1,28,19.687500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,30,1,29,21.562500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,30,1,30,23.437500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,30,1,31,25.312500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,30,1,32,27.187500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,30,1,33,29.062500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,30,1,34,30.937500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,10,24,1,1,-30.937500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,24,1,2,-29.062500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,24,1,3,-27.187500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,24,1,4,-25.312500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,24,1,5,-23.437500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,24,1,6,-21.562500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,24,1,7,-19.687500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,24,1,8,-17.812500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,24,1,9,-15.937500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,24,1,10,-14.062500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,24,1,11,-12.187500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,24,1,12,-10.312500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,24,1,13,-8.437500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,24,1,14,-6.562500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,24,1,15,-4.687500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,24,1,16,-2.812500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,24,1,17,-0.937500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,24,1,18,0.937500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,24,1,19,2.812500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,24,1,20,4.687500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,24,1,21,6.562500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,24,1,22,8.437500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,24,1,23,10.312500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,24,1,24,12.187500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,24,1,25,14.062500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,24,1,26,15.937500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,24,1,27,17.812500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,24,1,28,19.687500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,24,1,29,21.562500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,24,1,30,23.437500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,24,1,31,25.312500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,24,1,32,27.187500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,24,1,33,29.062500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,24,1,34,30.937500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,28,1,1,-30.937500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,28,1,2,-29.062500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,28,1,3,-27.187500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,28,1,4,-25.312500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,28,1,5,-23.437500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,28,1,6,-21.562500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,28,1,7,-19.687500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,28,1,8,-17.812500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,28,1,9,-15.937500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,28,1,10,-14.062500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,28,1,11,-12.187500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,28,1,12,-10.312500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,28,1,13,-8.437500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,28,1,14,-6.562500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,28,1,15,-4.687500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,28,1,16,-2.812500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,28,1,17,-0.937500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,28,1,18,0.937500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,28,1,19,2.812500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,28,1,20,4.687500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,28,1,21,6.562500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,28,1,22,8.437500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,28,1,23,10.312500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,28,1,24,12.187500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,28,1,25,14.062500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,28,1,26,15.937500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,28,1,27,17.812500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,28,1,28,19.687500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,28,1,29,21.562500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,28,1,30,23.437500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,28,1,31,25.312500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,28,1,32,27.187500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,28,1,33,29.062500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,28,1,34,30.937500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,30,1,1,-30.937500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,30,1,2,-29.062500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,30,1,3,-27.187500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,30,1,4,-25.312500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,30,1,5,-23.437500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,30,1,6,-21.562500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,30,1,7,-19.687500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,30,1,8,-17.812500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,30,1,9,-15.937500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,30,1,10,-14.062500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,30,1,11,-12.187500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,30,1,12,-10.312500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,30,1,13,-8.437500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,30,1,14,-6.562500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,30,1,15,-4.687500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,30,1,16,-2.812500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,30,1,17,-0.937500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,30,1,18,0.937500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,30,1,19,2.812500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,30,1,20,4.687500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,30,1,21,6.562500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,30,1,22,8.437500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,30,1,23,10.312500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,30,1,24,12.187500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,30,1,25,14.062500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,30,1,26,15.937500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,30,1,27,17.812500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,30,1,28,19.687500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,30,1,29,21.562500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,30,1,30,23.437500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,30,1,31,25.312500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,30,1,32,27.187500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,30,1,33,29.062500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,10,30,1,34,30.937500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
