trial_id,scenario_name,SNR,mc,quant_mode,double_route,quant_route,double_confidence,quant_confidence,double_success,quant_success,double_az_est,quant_az_est,az_diff,double_el_est,quant_el_est,el_diff,true_az1,true_az2,true_el1,true_el2,frontend_state,coarse_peak_count,in_scope_shared_center_flag,low_confidence_double,boundary_double,ywork_snr_quant_db,steering_rel_err_aligned,score_margin_if_available,peak_margin_if_available,failure_hypothesis
622,medium_beta_pair,8,22,combined_int16,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,0,-0.72;-0.38,-0.82;-0.28,0.1,0;0,0;0,0,-0.71875,-0.21875,0,0,single_peak_in_scope,1,1,0,0,92.2565629997446,0.000157891847008353,NaN,NaN,rank1_objective_flat
658,medium_beta_pair,16,28,combined_int16,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,0,-0.86;-0.24,-0.76;-0.34,0.1,0;0,0;0,0,-0.71875,-0.21875,0,0,single_peak_in_scope,1,1,0,0,95.2428861607818,0.000157891847008353,NaN,NaN,rank1_objective_flat
10,single_target_sanity,8,10,combined_int16,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.16;0.16,-0.06;0.06,0.0999999999999999,0;0,0;0,0,0,NaN,0,NaN,single_peak_in_scope,1,1,0,0,92.1753308807536,0.000157891847008353,NaN,NaN,rank1_objective_flat
1012,weak_target_boundary,16,22,combined_int16,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,0,-0.38;0.1,-0.28;0,0.0999999999999999,0;0,0;0,0,-0.25,0.25,0,0,single_peak_in_scope,1,1,0,0,94.924507791939,0.000157891847008353,NaN,NaN,weak_target_case
82,close_coherent_pair,8,22,combined_int16,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,1,-0.5;-0.44,-0.58;-0.36,0.0800000000000001,0;0,0;0,0,-0.600637722466676,-0.336862277533324,0,0,single_peak_in_scope,1,1,0,0,91.8187573986926,0.000157891847008353,NaN,NaN,rank1_objective_flat
267,close_coherent_pair,8,27,combined_int16,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,0,-0.7;-0.24,-0.62;-0.32,0.0800000000000001,0;0,0;0,0,-0.71875,-0.21875,0,0,single_peak_in_scope,1,1,0,0,92.2485187887619,0.000157891847008353,NaN,NaN,rank1_objective_flat
370,close_coherent_pair,8,10,combined_int16,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,0.24;0.7,0.16;0.78,0.0800000000000001,0;0,0;0,0,0.21875,0.71875,0,0,single_peak_in_scope,1,1,0,0,92.1495843675172,0.000157891847008353,NaN,NaN,rank1_objective_flat
407,close_coherent_pair,16,17,combined_int16,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,0.28;0.66,0.2;0.74,0.0800000000000001,0;0,0;0,0,0.21875,0.71875,0,0,single_peak_in_scope,1,1,0,0,94.9240741816702,0.000157891847008353,NaN,NaN,rank1_objective_flat
670,medium_beta_pair,8,10,combined_int16,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,0,-0.36;0.18,-0.28;0.1,0.0800000000000001,0;0,0;0,0,-0.25,0.25,0,0,single_peak_in_scope,1,1,0,0,92.3499580145608,0.000157891847008353,NaN,NaN,rank1_objective_flat
746,medium_beta_pair,8,26,combined_int16,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,1,0.24;0.54,0.16;0.62,0.0800000000000001,0;0,0;0,0,0.21875,0.71875,0,0,single_peak_in_scope,1,1,0,0,92.0520536303756,0.000157891847008353,NaN,NaN,rank1_objective_flat
753,medium_beta_pair,16,3,combined_int16,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,0,0.1;0.66,0.18;0.58,0.0800000000000001,0;0,0;0,0,0.21875,0.71875,0,0,single_peak_in_scope,1,1,0,0,95.0306259828453,0.000157891847008353,NaN,NaN,rank1_objective_flat
758,medium_beta_pair,16,8,combined_int16,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,1,0.22;0.56,0.14;0.64,0.0800000000000001,0;0,0;0,0,0.21875,0.71875,0,0,single_peak_in_scope,1,1,0,0,94.9778598199792,0.000157891847008353,NaN,NaN,rank1_objective_flat
762,medium_beta_pair,16,12,combined_int16,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,0,0.1;0.66,0.18;0.58,0.0800000000000001,0;0,0;0,0,0.21875,0.71875,0,0,single_peak_in_scope,1,1,0,0,94.9872103965327,0.000157891847008353,NaN,NaN,rank1_objective_flat
66,close_coherent_pair,8,6,combined_int16,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.62;-0.32,-0.54;-0.4,0.08,0;0,0;0,0,-0.600637722466676,-0.336862277533324,0,0,single_peak_in_scope,1,1,0,0,92.0678345693246,0.000157891847008353,NaN,NaN,rank1_objective_flat
84,close_coherent_pair,8,24,combined_int16,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.6;-0.34,-0.52;-0.42,0.08,0;0,0;0,0,-0.600637722466676,-0.336862277533324,0,0,single_peak_in_scope,1,1,0,0,91.9390046409503,0.000157891847008353,NaN,NaN,rank1_objective_flat
232,close_coherent_pair,16,22,combined_int16,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,0.34;0.6,0.42;0.52,0.08,0;0,0;0,0,0.336862277533324,0.600637722466676,0,0,single_peak_in_scope,1,1,0,0,95.024760694624,0.000157891847008353,NaN,NaN,rank1_objective_flat
11,single_target_sanity,8,11,combined_int16,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.12;0.12,-0.04;0.04,0.0799999999999998,0;0,0;0,0,0,NaN,0,NaN,single_peak_in_scope,1,1,0,0,92.0999020464635,0.000157891847008353,NaN,NaN,rank1_objective_flat
26,single_target_sanity,8,26,combined_int16,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.04;0.04,-0.12;0.12,0.0799999999999998,0;0,0;0,0,0,NaN,0,NaN,single_peak_in_scope,1,1,0,0,92.2248235993973,0.000157891847008353,NaN,NaN,rank1_objective_flat
29,single_target_sanity,8,29,combined_int16,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.12;0.12,-0.04;0.04,0.0799999999999998,0;0,0;0,0,0,NaN,0,NaN,single_peak_in_scope,1,1,0,0,92.152694667519,0.000157891847008353,NaN,NaN,rank1_objective_flat
123,close_coherent_pair,8,3,combined_int16,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.2;0.2,-0.14;0.14,0.0600000000000001,0;0,0;0,0,-0.131887722466676,0.131887722466676,0,0,single_peak_in_scope,1,1,0,0,92.3148546061118,0.000157891847008353,NaN,NaN,rank1_objective_flat
149,close_coherent_pair,8,29,combined_int16,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.1;0.1,-0.16;0.16,0.0600000000000001,0;0,0;0,0,-0.131887722466676,0.131887722466676,0,0,single_peak_in_scope,1,1,0,0,91.9762395720986,0.000157891847008353,NaN,NaN,rank1_objective_flat
156,close_coherent_pair,16,6,combined_int16,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.1;0.1,-0.16;0.16,0.0600000000000001,0;0,0;0,0,-0.131887722466676,0.131887722466676,0,0,single_peak_in_scope,1,1,0,0,94.8499771105347,0.000157891847008353,NaN,NaN,rank1_objective_flat
184,close_coherent_pair,8,4,combined_int16,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,0.3;0.64,0.36;0.58,0.0600000000000001,0;0,0;0,0,0.336862277533324,0.600637722466676,0,0,single_peak_in_scope,1,1,0,0,92.4137154684068,0.000157891847008353,NaN,NaN,rank1_objective_flat
185,close_coherent_pair,8,5,combined_int16,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,0.32;0.62,0.26;0.68,0.0600000000000001,0;0,0;0,0,0.336862277533324,0.600637722466676,0,0,single_peak_in_scope,1,1,0,0,92.3775004538053,0.000157891847008353,NaN,NaN,rank1_objective_flat
188,close_coherent_pair,8,8,combined_int16,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,0.32;0.62,0.38;0.56,0.0600000000000001,0;0,0;0,0,0.336862277533324,0.600637722466676,0,0,single_peak_in_scope,1,1,0,0,92.331508843733,0.000157891847008353,NaN,NaN,rank1_objective_flat
246,close_coherent_pair,8,6,combined_int16,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.76;-0.16,-0.7;-0.22,0.0600000000000001,0;0,0;0,0,-0.71875,-0.21875,0,0,single_peak_in_scope,1,1,0,0,91.9474744164797,0.000157891847008353,NaN,NaN,rank1_objective_flat
234,close_coherent_pair,16,24,combined_int18,common_el_refocus_power_rank1,boundary_unreliable,medium,low,1,0,0.3;0.64,0.42;1.46,0.82,0;0,0.000984473269;0.000984473269,0.000984473269266817,0.336862277533324,0.600637722466676,0,0,single_peak_in_scope,1,1,0,0,107.146346286062,3.93139320165931e-05,NaN,NaN,rank1_objective_flat
91,close_coherent_pair,16,1,combined_int18,boundary_unreliable,common_el_refocus_power_rank1,low,medium,0,0,-1.28;-0.42,-0.5;-0.44,0.78,-0.00320613032;-0.00320613032,0;0,0.00320613032490735,-0.600637722466676,-0.336862277533324,0,0,single_peak_in_scope,1,1,1,1,107.013235080522,3.93139320165931e-05,NaN,NaN,boundary_case
239,close_coherent_pair,16,29,combined_int18,common_el_refocus_power_rank1,boundary_unreliable,medium,low,1,0,0.38;0.56,0.42;1.32,0.76,0;0,-0.000204284765;-0.000204284765,0.0002042847654533,0.336862277533324,0.600637722466676,0,0,single_peak_in_scope,1,1,0,0,107.133446605116,3.93139320165931e-05,NaN,NaN,rank1_objective_flat
97,close_coherent_pair,16,7,combined_int18,boundary_unreliable,common_el_refocus_power_rank1,low,medium,0,1,-1.34;-0.42,-0.6;-0.34,0.74,0.00012644905;0.00012644905,0;0,0.000126449050213281,-0.600637722466676,-0.336862277533324,0,0,single_peak_in_scope,1,1,1,1,106.850274877321,3.93139320165931e-05,NaN,NaN,boundary_case
228,close_coherent_pair,16,18,combined_int18,boundary_unreliable,common_el_refocus_power_rank1,low,medium,0,1,0.42;1.26,0.4;0.54,0.72,0.000439358098;0.000439358098,0;0,0.000439358098316261,0.336862277533324,0.600637722466676,0,0,single_peak_in_scope,1,1,1,1,107.154776137672,3.93139320165931e-05,NaN,NaN,boundary_case
113,close_coherent_pair,16,23,combined_int18,common_el_refocus_power_rank1,boundary_unreliable,medium,low,1,0,-0.58;-0.36,-1.22;-0.42,0.64,0;0,-0.000219505517;-0.000219505517,0.000219505517140196,-0.600637722466676,-0.336862277533324,0,0,single_peak_in_scope,1,1,0,0,107.130431791529,3.93139320165931e-05,NaN,NaN,rank1_objective_flat
227,close_coherent_pair,16,17,combined_int18,common_el_refocus_power_rank1,boundary_unreliable,medium,low,1,0,0.32;0.62,0.42;1.26,0.64,0;0,0.00143463643;0.00143463643,0.00143463642647577,0.336862277533324,0.600637722466676,0,0,single_peak_in_scope,1,1,0,0,106.72955910649,3.93139320165931e-05,NaN,NaN,rank1_objective_flat
231,close_coherent_pair,16,21,combined_int18,boundary_unreliable,common_el_refocus_power_rank1,low,medium,0,1,0.42;1.16,0.42;0.52,0.64,-0.000527788978;-0.000527788978,0;0,0.000527788977565273,0.336862277533324,0.600637722466676,0,0,single_peak_in_scope,1,1,1,1,106.969546323927,3.93139320165931e-05,NaN,NaN,boundary_case
1056,weak_target_boundary,16,6,combined_int18,common_el_refocus_power_rank1,boundary_unreliable,medium,low,0,0,-0.54;0.1,-1.1;-0.12,0.56,0;0,8.07456138e-06;8.07456138e-06,8.07456138223123e-06,-0.4,0.4,0,0,single_peak_in_scope,1,1,0,0,107.216616205447,3.93139320165931e-05,NaN,NaN,weak_target_case
224,close_coherent_pair,16,14,combined_int18,boundary_unreliable,common_el_refocus_power_rank1,low,medium,0,1,0.4;1.02,0.34;0.6,0.42,0.000462548058;0.000462548058,0;0,0.000462548057504376,0.336862277533324,0.600637722466676,0,0,single_peak_in_scope,1,1,1,1,107.093054223147,3.93139320165931e-05,NaN,NaN,boundary_case
100,close_coherent_pair,16,10,combined_int18,common_el_refocus_power_rank1,boundary_unreliable,medium,low,1,0,-0.58;-0.36,-0.96;-0.4,0.38,0;0,-0.00139486273;-0.00139486273,0.00139486273005923,-0.600637722466676,-0.336862277533324,0,0,single_peak_in_scope,1,1,0,0,107.070467896971,3.93139320165931e-05,NaN,NaN,rank1_objective_flat
866,medium_beta_pair,8,26,combined_int18,common_el_refocus_power_rank1,boundary_unreliable,medium,low,0,0,-0.52;0.24,-0.56;0.02,0.22,0;0,0.00168725108;0.00168725108,0.00168725107513776,-0.4,0.4,0,0,single_peak_in_scope,1,1,0,0,103.959433899769,3.93139320165931e-05,NaN,NaN,rank1_objective_flat
871,medium_beta_pair,16,1,combined_int18,boundary_unreliable,common_el_refocus_power_rank1,low,medium,0,0,-0.74;0.02,-0.52;0.24,0.22,0.00185163793;0.00185163793,0;0,0.0018516379299564,-0.4,0.4,0,0,single_peak_in_scope,1,1,1,1,107.196807284066,3.93139320165931e-05,NaN,NaN,boundary_case
859,medium_beta_pair,8,19,combined_int18,boundary_unreliable,common_el_refocus_power_rank1,low,medium,0,0,-0.66;0.02,-0.5;0.22,0.2,9.61591314e-05;9.61591314e-05,0;0,9.61591314107762e-05,-0.4,0.4,0,0,single_peak_in_scope,1,1,1,1,103.758311654875,3.93139320165931e-05,NaN,NaN,boundary_case
868,medium_beta_pair,8,28,combined_int18,common_el_refocus_power_rank1,boundary_unreliable,medium,low,0,0,-0.5;0.22,-0.48;0.04,0.18,0;0,0.000181751139;0.000181751139,0.000181751139177672,-0.4,0.4,0,0,single_peak_in_scope,1,1,0,0,104.307278962217,3.93139320165931e-05,NaN,NaN,rank1_objective_flat
845,medium_beta_pair,8,5,combined_int18,common_el_refocus_power_rank1,boundary_unreliable,medium,low,0,0,-0.52;0.24,-0.44;0.08,0.16,0;0,-0.00208399376;-0.00208399376,0.00208399376251133,-0.4,0.4,0,0,single_peak_in_scope,1,1,0,0,104.511344054201,3.93139320165931e-05,NaN,NaN,rank1_objective_flat
886,medium_beta_pair,16,16,combined_int18,common_el_refocus_power_rank1,boundary_unreliable,medium,low,0,0,-0.52;0.24,-0.56;0.08,0.16,0;0,-5.70735503e-05;-5.70735503e-05,5.7073550330316e-05,-0.4,0.4,0,0,single_peak_in_scope,1,1,0,0,107.202308529833,3.93139320165931e-05,NaN,NaN,rank1_objective_flat
334,close_coherent_pair,16,4,combined_int18,common_el_refocus_power_rank1,boundary_unreliable,medium,low,1,0,-0.24;0.24,-0.1;0.36,0.14,0;0,0.00128331568;0.00128331568,0.00128331568347427,-0.25,0.25,0,0,single_peak_in_scope,1,1,0,0,107.20819723759,3.93139320165931e-05,NaN,NaN,rank1_objective_flat
892,medium_beta_pair,16,22,combined_int18,boundary_unreliable,common_el_refocus_power_rank1,low,medium,0,0,-0.56;0.08,-0.5;0.22,0.14,0.00109219375;0.00109219375,0;0,0.00109219375418871,-0.4,0.4,0,0,single_peak_in_scope,1,1,1,1,107.274071300184,3.93139320165931e-05,NaN,NaN,boundary_case
501,close_coherent_pair,8,21,combined_int18,common_el_refocus_power_rank1,low_confidence,medium,low,1,0,-0.38;0.38,-0.36;0.26,0.12,0;0,-0.00463981352;-0.00463981352,0.00463981351584769,-0.4,0.4,0,0,single_peak_in_scope,1,1,0,0,104.752133041248,3.93139320165931e-05,NaN,NaN,rank1_objective_flat
745,medium_beta_pair,8,25,combined_int18,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,1,0.24;0.54,0.12;0.64,0.12,0;0,0;0,0,0.21875,0.71875,0,0,single_peak_in_scope,1,1,0,0,104.147137095132,3.93139320165931e-05,NaN,NaN,rank1_objective_flat
93,close_coherent_pair,16,3,combined_int18,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.52;-0.42,-0.62;-0.32,0.1,0;0,0;0,0,-0.600637722466676,-0.336862277533324,0,0,single_peak_in_scope,1,1,0,0,107.001485932668,3.93139320165931e-05,NaN,NaN,rank1_objective_flat
658,medium_beta_pair,16,28,combined_int18,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,0,-0.86;-0.24,-0.76;-0.34,0.1,0;0,0;0,0,-0.71875,-0.21875,0,0,single_peak_in_scope,1,1,0,0,107.271257492663,3.93139320165931e-05,NaN,NaN,rank1_objective_flat
767,medium_beta_pair,16,17,combined_int18,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,0,0.2;0.56,0.1;0.66,0.1,0;0,0;0,0,0.21875,0.71875,0,0,single_peak_in_scope,1,1,0,0,106.803771707083,3.93139320165931e-05,NaN,NaN,rank1_objective_flat
1012,weak_target_boundary,16,22,combined_int18,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,0,-0.38;0.1,-0.28;0,0.0999999999999999,0;0,0;0,0,-0.25,0.25,0,0,single_peak_in_scope,1,1,0,0,106.968377818323,3.93139320165931e-05,NaN,NaN,weak_target_case
82,close_coherent_pair,8,22,combined_int18,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,1,-0.5;-0.44,-0.58;-0.36,0.0800000000000001,0;0,0;0,0,-0.600637722466676,-0.336862277533324,0,0,single_peak_in_scope,1,1,0,0,103.863337060032,3.93139320165931e-05,NaN,NaN,rank1_objective_flat
248,close_coherent_pair,8,8,combined_int18,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.74;-0.2,-0.66;-0.28,0.0800000000000001,0;0,0;0,0,-0.71875,-0.21875,0,0,single_peak_in_scope,1,1,0,0,104.202713442318,3.93139320165931e-05,NaN,NaN,rank1_objective_flat
267,close_coherent_pair,8,27,combined_int18,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,0,-0.7;-0.24,-0.62;-0.32,0.0800000000000001,0;0,0;0,0,-0.71875,-0.21875,0,0,single_peak_in_scope,1,1,0,0,104.297761193175,3.93139320165931e-05,NaN,NaN,rank1_objective_flat
294,close_coherent_pair,16,24,combined_int18,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.74;-0.2,-0.66;-0.28,0.0800000000000001,0;0,0;0,0,-0.71875,-0.21875,0,0,single_peak_in_scope,1,1,0,0,107.279716110666,3.93139320165931e-05,NaN,NaN,rank1_objective_flat
382,close_coherent_pair,8,22,combined_int18,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,0.22;0.72,0.3;0.64,0.0800000000000001,0;0,0;0,0,0.21875,0.71875,0,0,single_peak_in_scope,1,1,0,0,104.131751247786,3.93139320165931e-05,NaN,NaN,rank1_objective_flat
735,medium_beta_pair,8,15,combined_int18,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,0,0.18;0.58,0.1;0.66,0.0800000000000001,0;0,0;0,0,0.21875,0.71875,0,0,single_peak_in_scope,1,1,0,0,103.935339010298,3.93139320165931e-05,NaN,NaN,rank1_objective_flat
753,medium_beta_pair,16,3,combined_int18,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,0,0.1;0.66,0.18;0.58,0.0800000000000001,0;0,0;0,0,0.21875,0.71875,0,0,single_peak_in_scope,1,1,0,0,107.029750763449,3.93139320165931e-05,NaN,NaN,rank1_objective_flat
66,close_coherent_pair,8,6,combined_int18,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.62;-0.32,-0.54;-0.4,0.08,0;0,0;0,0,-0.600637722466676,-0.336862277533324,0,0,single_peak_in_scope,1,1,0,0,104.129842414384,3.93139320165931e-05,NaN,NaN,rank1_objective_flat
94,close_coherent_pair,16,4,combined_int18,common_el_refocus_power_rank1,common_el_refocus_power_rank1,medium,medium,1,1,-0.6;-0.34,-0.52;-0.42,0.08,0;0,0;0,0,-0.600637722466676,-0.336862277533324,0,0,single_peak_in_scope,1,1,0,0,106.958302264712,3.93139320165931e-05,NaN,NaN,rank1_objective_flat
119,close_coherent_pair,16,29,combined_int18,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.6;-0.34,-0.52;-0.42,0.08,0;0,0;0,0,-0.600637722466676,-0.336862277533324,0,0,single_peak_in_scope,1,1,0,0,106.801666758352,3.93139320165931e-05,NaN,NaN,rank1_objective_flat
11,single_target_sanity,8,11,combined_int18,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.12;0.12,-0.04;0.04,0.0799999999999998,0;0,0;0,0,0,NaN,0,NaN,single_peak_in_scope,1,1,0,0,104.166408188943,3.93139320165931e-05,NaN,NaN,rank1_objective_flat
17,single_target_sanity,8,17,combined_int18,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.04;0.04,-0.12;0.12,0.0799999999999998,0;0,0;0,0,0,NaN,0,NaN,single_peak_in_scope,1,1,0,0,104.014237429324,3.93139320165931e-05,NaN,NaN,rank1_objective_flat
20,single_target_sanity,8,20,combined_int18,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.04;0.04,-0.12;0.12,0.0799999999999998,0;0,0;0,0,0,NaN,0,NaN,single_peak_in_scope,1,1,0,0,104.469783722618,3.93139320165931e-05,NaN,NaN,rank1_objective_flat
151,close_coherent_pair,16,1,combined_int18,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.16;0.16,-0.08;0.08,0.0799999999999998,0;0,0;0,0,-0.131887722466676,0.131887722466676,0,0,single_peak_in_scope,1,1,0,0,106.452710833865,3.93139320165931e-05,NaN,NaN,rank1_objective_flat
970,weak_target_boundary,8,10,combined_int18,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,0,-0.3;0.04,-0.38;0.12,0.0799999999999998,0;0,0;0,0,-0.25,0.25,0,0,single_peak_in_scope,1,1,0,0,103.826490567501,3.93139320165931e-05,NaN,NaN,weak_target_case
996,weak_target_boundary,16,6,combined_int18,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,0,-0.38;0.1,-0.3;0.02,0.0799999999999998,0;0,0;0,0,-0.25,0.25,0,0,single_peak_in_scope,1,1,0,0,107.134246765693,3.93139320165931e-05,NaN,NaN,weak_target_case
997,weak_target_boundary,16,7,combined_int18,common_el_refocus_power_rank1,common_el_refocus_power_rank1,medium,medium,0,0,-0.38;0.1,-0.3;0.02,0.0799999999999998,0;0,0;0,0,-0.25,0.25,0,0,single_peak_in_scope,1,1,0,0,107.174398552918,3.93139320165931e-05,NaN,NaN,weak_target_case
10,single_target_sanity,8,10,combined_int18,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.16;0.16,-0.1;0.1,0.0600000000000001,0;0,0;0,0,0,NaN,0,NaN,single_peak_in_scope,1,1,0,0,104.210150722083,3.93139320165931e-05,NaN,NaN,rank1_objective_flat
129,close_coherent_pair,8,9,combined_int18,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.16;0.16,-0.22;0.22,0.0600000000000001,0;0,0;0,0,-0.131887722466676,0.131887722466676,0,0,single_peak_in_scope,1,1,0,0,104.173773104847,3.93139320165931e-05,NaN,NaN,rank1_objective_flat
144,close_coherent_pair,8,24,combined_int18,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.14;0.14,-0.2;0.2,0.0600000000000001,0;0,0;0,0,-0.131887722466676,0.131887722466676,0,0,single_peak_in_scope,1,1,0,0,104.356650155542,3.93139320165931e-05,NaN,NaN,rank1_objective_flat
149,close_coherent_pair,8,29,combined_int18,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.1;0.1,-0.16;0.16,0.0600000000000001,0;0,0;0,0,-0.131887722466676,0.131887722466676,0,0,single_peak_in_scope,1,1,0,0,104.010742881361,3.93139320165931e-05,NaN,NaN,rank1_objective_flat
152,close_coherent_pair,16,2,combined_int18,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.1;0.1,-0.16;0.16,0.0600000000000001,0;0,0;0,0,-0.131887722466676,0.131887722466676,0,0,single_peak_in_scope,1,1,0,0,106.873041777077,3.93139320165931e-05,NaN,NaN,rank1_objective_flat
313,close_coherent_pair,8,13,combined_int18,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.22;0.22,-0.28;0.28,0.0600000000000001,0;0,0;0,0,-0.25,0.25,0,0,single_peak_in_scope,1,1,0,0,104.34987312089,3.93139320165931e-05,NaN,NaN,rank1_objective_flat
337,close_coherent_pair,16,7,combined_int18,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.28;0.28,-0.22;0.22,0.0600000000000001,0;0,0;0,0,-0.25,0.25,0,0,single_peak_in_scope,1,1,0,0,106.799102558095,3.93139320165931e-05,NaN,NaN,rank1_objective_flat
410,close_coherent_pair,16,20,combined_int18,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,0.24;0.7,0.18;0.76,0.0600000000000001,0;0,0;0,0,0.21875,0.71875,0,0,single_peak_in_scope,1,1,0,0,107.075026070881,3.93139320165931e-05,NaN,NaN,rank1_objective_flat
109,close_coherent_pair,16,19,combined_int24,boundary_unreliable,common_el_refocus_power_rank1,low,medium,0,1,-1.34;-0.42,-0.58;-0.36,0.76,-0.000779395824;-0.000779395824,0;0,0.000779395824497599,-0.600637722466676,-0.336862277533324,0,0,single_peak_in_scope,1,1,1,1,143.223880990324,6.16011433816925e-07,NaN,NaN,boundary_case
221,close_coherent_pair,16,11,combined_int24,boundary_unreliable,common_el_refocus_power_rank1,low,medium,0,1,0.42;1.28,0.4;0.54,0.74,-0.0021179148;-0.0021179148,0;0,0.00211791480314793,0.336862277533324,0.600637722466676,0,0,single_peak_in_scope,1,1,1,1,143.311242302712,6.16011433816925e-07,NaN,NaN,boundary_case
227,close_coherent_pair,16,17,combined_int24,common_el_refocus_power_rank1,boundary_unreliable,medium,low,1,0,0.32;0.62,0.42;1.26,0.64,0;0,0.00143463643;0.00143463643,0.00143463642647577,0.336862277533324,0.600637722466676,0,0,single_peak_in_scope,1,1,0,0,142.833987168503,6.16011433816925e-07,NaN,NaN,rank1_objective_flat
219,close_coherent_pair,16,9,combined_int24,boundary_unreliable,common_el_refocus_power_rank1,low,medium,0,1,0.4;1.14,0.42;0.52,0.62,-0.000631614009;-0.000631614009,0;0,0.000631614009017918,0.336862277533324,0.600637722466676,0,0,single_peak_in_scope,1,1,1,1,143.338067049017,6.16011433816925e-07,NaN,NaN,boundary_case
115,close_coherent_pair,16,25,combined_int24,boundary_unreliable,common_el_refocus_power_rank1,low,medium,0,1,-1.18;-0.42,-0.58;-0.36,0.6,0.000440113391;0.000440113391,0;0,0.000440113391230475,-0.600637722466676,-0.336862277533324,0,0,single_peak_in_scope,1,1,1,1,143.111203147102,6.16011433816925e-07,NaN,NaN,boundary_case
872,medium_beta_pair,16,2,combined_int24,common_el_refocus_power_rank1,boundary_unreliable,medium,low,0,0,-0.54;0.26,-0.64;0.04,0.22,0;0,0.000259821261;0.000259821261,0.000259821260649066,-0.4,0.4,0,0,single_peak_in_scope,1,1,0,0,142.974284696177,6.16011433816925e-07,NaN,NaN,rank1_objective_flat
850,medium_beta_pair,8,10,combined_int24,common_el_refocus_power_rank1,boundary_unreliable,medium,low,0,0,-0.5;0.22,-0.68;0.02,0.2,0;0,0.00343633796;0.00343633796,0.00343633796140215,-0.4,0.4,0,0,single_peak_in_scope,1,1,0,0,140.543783437744,6.16011433816925e-07,NaN,NaN,rank1_objective_flat
859,medium_beta_pair,8,19,combined_int24,boundary_unreliable,common_el_refocus_power_rank1,low,medium,0,0,-0.66;0.02,-0.5;0.22,0.2,9.61591314e-05;9.61591314e-05,0;0,9.61591314107762e-05,-0.4,0.4,0,0,single_peak_in_scope,1,1,1,1,139.874303663698,6.16011433816925e-07,NaN,NaN,boundary_case
