route_name,sep_factor,theta_sep_deg,theta_a_deg,theta_b_deg,snr_db,raw_success_count,tol_success_count,tol_success_count_rel,raw_success_rate,tol_success_rate,tol_success_rate_rel,rmse_deg,rmse_valid_count,mean_num_peaks,snr90_db,snr90_rel_db,mean_bias_deg,max_bias_deg,mean_az_a_est,mean_az_b_est,lambda2_over_noise,degraded_sample_count,measured_snr_gain_db
cylindrical_multilayer_el_mismatch_2deg_proto14b,1,5.450000,-2.725000,2.725000,8,200,200,200,1.000000,1.000000,1.000000,0.049689,200,2.000000,-2.000000,-4.000000,0.001386,0.050533,-2.674467,2.677239,50.791630,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,1,5.450000,-2.725000,2.725000,10,200,200,200,1.000000,1.000000,1.000000,0.049502,200,2.000000,-2.000000,-4.000000,0.001136,0.050337,-2.674663,2.676936,79.897191,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,1,5.450000,-2.725000,2.725000,12,200,200,200,1.000000,1.000000,1.000000,0.049447,200,2.000000,-2.000000,-4.000000,0.000957,0.050208,-2.674792,2.676707,126.165568,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,1,5.450000,-2.725000,2.725000,14,200,200,200,1.000000,1.000000,1.000000,0.049412,200,2.000000,-2.000000,-4.000000,0.001431,0.050697,-2.674303,2.677165,199.300761,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,1,5.450000,-2.725000,2.725000,16,200,200,200,1.000000,1.000000,1.000000,0.049354,200,2.000000,-2.000000,-4.000000,0.001329,0.050592,-2.674408,2.677066,315.105980,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,1,5.450000,-2.725000,2.725000,18,200,200,200,1.000000,1.000000,1.000000,0.049303,200,2.000000,-2.000000,-4.000000,0.001275,0.050522,-2.674478,2.677028,498.341372,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,1,5.450000,-2.725000,2.725000,20,200,200,200,1.000000,1.000000,1.000000,0.049266,200,2.000000,-2.000000,-4.000000,0.001200,0.050422,-2.674578,2.676978,788.943887,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,1,5.450000,-2.725000,2.725000,22,200,200,200,1.000000,1.000000,1.000000,0.049247,200,2.000000,-2.000000,-4.000000,0.001166,0.050378,-2.674622,2.676955,1241.909680,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,1,5.450000,-2.725000,2.725000,24,200,200,200,1.000000,1.000000,1.000000,0.049263,200,2.000000,-2.000000,-4.000000,0.001159,0.050396,-2.674604,2.676922,1948.871521,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,1,5.450000,-2.725000,2.725000,26,200,200,200,1.000000,1.000000,1.000000,0.049251,200,2.000000,-2.000000,-4.000000,0.001324,0.050549,-2.674451,2.677099,3025.045306,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,1,5.450000,-2.725000,2.725000,28,200,200,200,1.000000,1.000000,1.000000,0.049208,200,2.000000,-2.000000,-4.000000,0.001158,0.050348,-2.674652,2.676967,4665.078885,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,1,5.450000,-2.725000,2.725000,30,200,200,200,1.000000,1.000000,1.000000,0.049220,200,2.000000,-2.000000,-4.000000,0.001178,0.050380,-2.674620,2.676976,7019.134176,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,2,2.725000,-1.362500,1.362500,-4,190,0,30,0.950000,0.000000,0.150000,14.189656,190,1.900000,10.000000,0.000000,0.550931,4.800151,-5.060790,6.162651,1.102950,119,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,2,2.725000,-1.362500,1.362500,-2,200,1,128,1.000000,0.005000,0.640000,2.750375,200,2.000000,10.000000,0.000000,-0.006182,0.013538,-1.376038,1.363673,1.178664,26,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,2,2.725000,-1.362500,1.362500,0,200,2,198,1.000000,0.010000,0.990000,0.275051,200,2.000000,10.000000,0.000000,-0.025856,0.163115,-1.251098,1.199385,1.338001,1,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,2,2.725000,-1.362500,1.362500,2,200,24,200,1.000000,0.120000,1.000000,0.160840,200,2.000000,10.000000,0.000000,-0.016726,0.097036,-1.298916,1.265464,1.577567,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,2,2.725000,-1.362500,1.362500,4,200,68,200,1.000000,0.340000,1.000000,0.108150,200,2.000000,10.000000,0.000000,-0.012153,0.065349,-1.321457,1.297151,1.982476,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,2,2.725000,-1.362500,1.362500,6,200,123,200,1.000000,0.615000,1.000000,0.076457,200,2.000000,10.000000,0.000000,-0.015212,0.058937,-1.333987,1.303563,2.615745,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,2,2.725000,-1.362500,1.362500,8,200,166,200,1.000000,0.830000,1.000000,0.060570,200,2.000000,10.000000,0.000000,-0.006777,0.044925,-1.331128,1.317575,3.641239,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,2,2.725000,-1.362500,1.362500,10,200,183,200,1.000000,0.915000,1.000000,0.051354,200,2.000000,10.000000,0.000000,-0.011739,0.046592,-1.339386,1.315908,5.250497,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,2,2.725000,-1.362500,1.362500,12,200,198,200,1.000000,0.990000,1.000000,0.041010,200,2.000000,10.000000,0.000000,-0.009702,0.042220,-1.339685,1.320280,7.790281,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,2,2.725000,-1.362500,1.362500,14,200,200,200,1.000000,1.000000,1.000000,0.038288,200,2.000000,10.000000,0.000000,-0.010602,0.042297,-1.341408,1.320203,11.834610,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,2,2.725000,-1.362500,1.362500,16,200,200,200,1.000000,1.000000,1.000000,0.036573,200,2.000000,10.000000,0.000000,-0.010840,0.041980,-1.342200,1.320520,18.222371,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,2,2.725000,-1.362500,1.362500,18,200,200,200,1.000000,1.000000,1.000000,0.034723,200,2.000000,10.000000,0.000000,-0.011827,0.042459,-1.343694,1.320041,28.416875,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,2,2.725000,-1.362500,1.362500,20,200,200,200,1.000000,1.000000,1.000000,0.033425,200,2.000000,10.000000,0.000000,-0.011032,0.041412,-1.343151,1.321088,44.614513,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,2,2.725000,-1.362500,1.362500,22,200,200,200,1.000000,1.000000,1.000000,0.033038,200,2.000000,10.000000,0.000000,-0.010999,0.041367,-1.343130,1.321133,70.057644,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,2,2.725000,-1.362500,1.362500,24,200,200,200,1.000000,1.000000,1.000000,0.032507,200,2.000000,10.000000,0.000000,-0.010704,0.040912,-1.342996,1.321588,110.318949,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,2,2.725000,-1.362500,1.362500,26,200,200,200,1.000000,1.000000,1.000000,0.032218,200,2.000000,10.000000,0.000000,-0.010903,0.040986,-1.343320,1.321514,174.572720,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,2,2.725000,-1.362500,1.362500,28,200,200,200,1.000000,1.000000,1.000000,0.032094,200,2.000000,10.000000,0.000000,-0.010869,0.040891,-1.343346,1.321609,275.421220,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,2,2.725000,-1.362500,1.362500,30,200,200,200,1.000000,1.000000,1.000000,0.032043,200,2.000000,10.000000,0.000000,-0.010975,0.040960,-1.343490,1.321540,433.801611,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,3,1.816667,-0.908333,0.908333,-4,173,0,0,0.865000,0.000000,0.000000,28.314265,173,1.730000,18.000000,10.000000,2.348022,18.439635,-14.651924,19.347968,1.074139,200,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,3,1.816667,-0.908333,0.908333,-2,183,0,0,0.915000,0.000000,0.000000,27.649977,183,1.830000,18.000000,10.000000,-0.559998,16.303487,-17.211820,16.091824,1.071866,199,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,3,1.816667,-0.908333,0.908333,0,177,0,0,0.885000,0.000000,0.000000,26.579893,177,1.770000,18.000000,10.000000,2.271610,17.068069,-13.433182,17.976403,1.070632,197,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,3,1.816667,-0.908333,0.908333,2,183,0,0,0.915000,0.000000,0.000000,21.309217,183,1.830000,18.000000,10.000000,0.519397,10.924199,-10.793737,11.832532,1.084289,178,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,3,1.816667,-0.908333,0.908333,4,198,0,2,0.990000,0.000000,0.010000,10.489930,198,1.980000,18.000000,10.000000,-0.992725,4.064078,-4.972412,2.986962,1.119041,96,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,3,1.816667,-0.908333,0.908333,6,199,0,35,0.995000,0.000000,0.175000,2.832105,199,1.990000,18.000000,10.000000,-0.118010,0.250033,-0.894320,0.658300,1.218281,10,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,3,1.816667,-0.908333,0.908333,8,200,0,151,1.000000,0.000000,0.755000,0.308843,200,2.000000,18.000000,10.000000,-0.018139,0.190490,-0.754121,0.717843,1.388073,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,3,1.816667,-0.908333,0.908333,10,200,9,200,1.000000,0.045000,1.000000,0.173535,200,2.000000,18.000000,10.000000,-0.034735,0.132738,-0.845065,0.775595,1.674666,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,3,1.816667,-0.908333,0.908333,12,200,38,200,1.000000,0.190000,1.000000,0.121925,200,2.000000,18.000000,10.000000,-0.016958,0.080671,-0.861579,0.827663,2.135170,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,3,1.816667,-0.908333,0.908333,14,200,116,200,1.000000,0.580000,1.000000,0.083034,200,2.000000,18.000000,10.000000,-0.017462,0.065473,-0.877784,0.842860,2.853769,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,3,1.816667,-0.908333,0.908333,16,200,166,200,1.000000,0.830000,1.000000,0.060422,200,2.000000,18.000000,10.000000,-0.014807,0.051498,-0.886450,0.856835,4.014578,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,3,1.816667,-0.908333,0.908333,18,200,187,200,1.000000,0.935000,1.000000,0.049477,200,2.000000,18.000000,10.000000,-0.015262,0.046382,-0.892476,0.861951,5.844363,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,3,1.816667,-0.908333,0.908333,20,200,198,200,1.000000,0.990000,1.000000,0.040031,200,2.000000,18.000000,10.000000,-0.015469,0.043679,-0.895592,0.864654,8.759283,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,3,1.816667,-0.908333,0.908333,22,200,200,200,1.000000,1.000000,1.000000,0.035638,200,2.000000,18.000000,10.000000,-0.014201,0.040508,-0.896228,0.867826,13.363083,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,3,1.816667,-0.908333,0.908333,24,200,200,200,1.000000,1.000000,1.000000,0.033189,200,2.000000,18.000000,10.000000,-0.013688,0.039136,-0.896572,0.869197,20.670345,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,3,1.816667,-0.908333,0.908333,26,200,200,200,1.000000,1.000000,1.000000,0.030305,200,2.000000,18.000000,10.000000,-0.014093,0.038744,-0.897776,0.869589,32.296025,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,3,1.816667,-0.908333,0.908333,28,200,200,200,1.000000,1.000000,1.000000,0.029186,200,2.000000,18.000000,10.000000,-0.013466,0.037893,-0.897373,0.870441,50.637369,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,3,1.816667,-0.908333,0.908333,30,200,200,200,1.000000,1.000000,1.000000,0.028406,200,2.000000,18.000000,10.000000,-0.013412,0.037589,-0.897568,0.870745,79.634026,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,5,1.090000,-0.545000,0.545000,-4,173,0,0,0.865000,0.000000,0.000000,29.343694,173,1.730000,28.000000,22.000000,0.073269,17.691159,-18.089621,18.236159,1.072876,200,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,5,1.090000,-0.545000,0.545000,-2,184,0,0,0.920000,0.000000,0.000000,27.819493,184,1.840000,28.000000,22.000000,0.345566,16.476397,-16.330266,17.021397,1.073148,200,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,5,1.090000,-0.545000,0.545000,0,178,0,0,0.890000,0.000000,0.000000,28.593839,178,1.780000,28.000000,22.000000,-1.427213,18.280056,-18.825056,15.970630,1.075662,200,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,5,1.090000,-0.545000,0.545000,2,174,0,0,0.870000,0.000000,0.000000,25.364742,174,1.740000,28.000000,22.000000,-0.376732,14.805018,-15.350018,14.596554,1.072529,200,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,5,1.090000,-0.545000,0.545000,4,170,0,0,0.850000,0.000000,0.000000,27.493443,170,1.700000,28.000000,22.000000,0.453852,16.644957,-16.282253,17.189957,1.068313,200,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,5,1.090000,-0.545000,0.545000,6,180,0,0,0.900000,0.000000,0.000000,27.902011,180,1.800000,28.000000,22.000000,-2.278005,18.846858,-19.391858,14.835848,1.071380,200,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,5,1.090000,-0.545000,0.545000,8,180,0,0,0.900000,0.000000,0.000000,28.854544,180,1.800000,28.000000,22.000000,0.087076,16.520053,-16.890900,17.065053,1.073210,199,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,5,1.090000,-0.545000,0.545000,10,177,0,0,0.885000,0.000000,0.000000,24.623317,177,1.770000,28.000000,22.000000,0.597903,14.037072,-13.386266,14.582072,1.076743,197,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,5,1.090000,-0.545000,0.545000,12,189,0,0,0.945000,0.000000,0.000000,18.522756,189,1.890000,28.000000,22.000000,0.655982,8.989433,-8.222469,9.534433,1.091055,164,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,5,1.090000,-0.545000,0.545000,14,199,0,0,0.995000,0.000000,0.000000,5.091820,199,1.990000,28.000000,22.000000,0.026431,1.074849,-1.566987,1.619849,1.160207,55,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,5,1.090000,-0.545000,0.545000,16,200,0,1,1.000000,0.000000,0.005000,0.590526,200,2.000000,28.000000,22.000000,-0.011317,0.227500,-0.340134,0.317500,1.284227,4,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,5,1.090000,-0.545000,0.545000,18,200,0,36,1.000000,0.000000,0.180000,0.316285,200,2.000000,28.000000,22.000000,-0.029722,0.256249,-0.348196,0.288751,1.505300,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,5,1.090000,-0.545000,0.545000,20,200,8,149,1.000000,0.040000,0.745000,0.193250,200,2.000000,28.000000,22.000000,-0.026863,0.152247,-0.446480,0.392753,1.855040,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,5,1.090000,-0.545000,0.545000,22,200,51,198,1.000000,0.255000,0.990000,0.116271,200,2.000000,28.000000,22.000000,-0.018279,0.095349,-0.486209,0.449651,2.422887,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,5,1.090000,-0.545000,0.545000,24,200,106,200,1.000000,0.530000,1.000000,0.083455,200,2.000000,28.000000,22.000000,-0.015956,0.070883,-0.506030,0.474117,3.319453,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,5,1.090000,-0.545000,0.545000,26,200,168,200,1.000000,0.840000,1.000000,0.059401,200,2.000000,28.000000,22.000000,-0.017707,0.058482,-0.521931,0.486518,4.751388,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,5,1.090000,-0.545000,0.545000,28,200,193,200,1.000000,0.965000,1.000000,0.046024,200,2.000000,28.000000,22.000000,-0.016834,0.048995,-0.529673,0.496005,7.011880,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,5,1.090000,-0.545000,0.545000,30,200,200,200,1.000000,1.000000,1.000000,0.037835,200,2.000000,28.000000,22.000000,-0.011797,0.040554,-0.528040,0.504446,10.547027,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,7,0.778571,-0.389286,0.389286,-4,166,0,0,0.830000,0.000000,0.000000,26.994346,166,1.660000,NaN,30.000000,0.467162,16.387404,-15.842366,16.776690,1.070691,200,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,7,0.778571,-0.389286,0.389286,-2,179,0,0,0.895000,0.000000,0.000000,27.859862,179,1.790000,NaN,30.000000,0.488267,16.775937,-16.188688,17.165223,1.070801,200,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,7,0.778571,-0.389286,0.389286,0,176,0,0,0.880000,0.000000,0.000000,27.978214,176,1.760000,NaN,30.000000,0.516625,16.703762,-16.059799,17.093048,1.072526,200,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,7,0.778571,-0.389286,0.389286,2,176,0,0,0.880000,0.000000,0.000000,29.672791,176,1.760000,NaN,30.000000,-1.857196,19.938471,-20.327757,16.613365,1.072967,200,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,7,0.778571,-0.389286,0.389286,4,174,0,0,0.870000,0.000000,0.000000,25.622531,174,1.740000,NaN,30.000000,-2.734909,17.457712,-17.846998,12.377179,1.071656,200,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,7,0.778571,-0.389286,0.389286,6,179,0,0,0.895000,0.000000,0.000000,29.614539,179,1.790000,NaN,30.000000,-0.454829,18.070025,-18.459311,17.549653,1.071295,200,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,7,0.778571,-0.389286,0.389286,8,177,0,0,0.885000,0.000000,0.000000,26.439736,177,1.770000,NaN,30.000000,-0.062758,15.995924,-16.385210,16.259693,1.072748,200,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,7,0.778571,-0.389286,0.389286,10,174,0,0,0.870000,0.000000,0.000000,28.101765,174,1.740000,NaN,30.000000,0.383452,16.727243,-16.349625,17.116529,1.071198,200,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,7,0.778571,-0.389286,0.389286,12,181,0,0,0.905000,0.000000,0.000000,27.573218,181,1.810000,NaN,30.000000,-3.566789,19.714818,-20.104103,12.970526,1.075049,200,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,7,0.778571,-0.389286,0.389286,14,176,0,0,0.880000,0.000000,0.000000,25.305382,176,1.760000,NaN,30.000000,-1.376681,15.389408,-15.778694,13.025331,1.072794,199,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,7,0.778571,-0.389286,0.389286,16,182,0,0,0.910000,0.000000,0.000000,24.242431,182,1.820000,NaN,30.000000,-1.143455,14.435763,-14.825049,12.538139,1.076972,193,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,7,0.778571,-0.389286,0.389286,18,191,0,0,0.955000,0.000000,0.000000,17.337481,191,1.910000,NaN,30.000000,0.026047,7.698330,-8.035522,8.087616,1.092355,165,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,7,0.778571,-0.389286,0.389286,20,200,0,0,1.000000,0.000000,0.000000,4.814884,200,2.000000,NaN,30.000000,-0.387807,1.325321,-1.714607,0.938993,1.162092,60,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,7,0.778571,-0.389286,0.389286,22,200,0,0,1.000000,0.000000,0.000000,0.376409,200,2.000000,NaN,30.000000,-0.005565,0.123768,-0.276647,0.265517,1.290089,6,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,7,0.778571,-0.389286,0.389286,24,200,0,3,1.000000,0.000000,0.015000,0.284973,200,2.000000,NaN,30.000000,-0.007344,0.178039,-0.225935,0.211247,1.522068,1,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,7,0.778571,-0.389286,0.389286,26,200,1,33,1.000000,0.005000,0.165000,0.226147,200,2.000000,NaN,30.000000,-0.012305,0.181104,-0.232792,0.208182,1.878226,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,7,0.778571,-0.389286,0.389286,28,200,16,134,1.000000,0.080000,0.670000,0.147280,200,2.000000,NaN,30.000000,-0.012218,0.124302,-0.289419,0.264983,2.457484,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,7,0.778571,-0.389286,0.389286,30,200,80,189,1.000000,0.400000,0.945000,0.093391,200,2.000000,NaN,30.000000,-0.016756,0.086278,-0.336521,0.303008,3.376955,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,10,0.545000,-0.272500,0.272500,-4,179,0,0,0.895000,0.000000,0.000000,27.630758,179,1.790000,NaN,NaN,-0.797692,17.398912,-17.671412,16.076028,1.072989,200,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,10,0.545000,-0.272500,0.272500,-2,173,0,0,0.865000,0.000000,0.000000,27.735867,173,1.730000,NaN,NaN,-1.627187,18.053704,-18.326204,15.071830,1.074200,200,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,10,0.545000,-0.272500,0.272500,0,177,0,0,0.885000,0.000000,0.000000,28.979503,177,1.770000,NaN,NaN,0.190029,17.521502,-17.413945,17.794002,1.073203,200,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,10,0.545000,-0.272500,0.272500,2,170,0,0,0.850000,0.000000,0.000000,28.544632,170,1.700000,NaN,NaN,0.613852,17.680749,-16.725544,17.953249,1.072325,200,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,10,0.545000,-0.272500,0.272500,4,169,0,0,0.845000,0.000000,0.000000,27.248122,169,1.690000,NaN,NaN,0.727613,16.524772,-15.342045,16.797272,1.073032,200,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,10,0.545000,-0.272500,0.272500,6,164,0,0,0.820000,0.000000,0.000000,28.474650,164,1.640000,NaN,NaN,1.724591,18.878620,-15.701939,19.151120,1.073721,200,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,10,0.545000,-0.272500,0.272500,8,172,0,0,0.860000,0.000000,0.000000,28.131207,172,1.720000,NaN,NaN,-1.107175,17.670583,-17.943083,15.728733,1.071445,200,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,10,0.545000,-0.272500,0.272500,10,183,0,0,0.915000,0.000000,0.000000,28.521899,183,1.830000,NaN,NaN,-0.364276,17.213601,-17.486101,16.757548,1.071123,200,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,10,0.545000,-0.272500,0.272500,12,169,0,0,0.845000,0.000000,0.000000,27.887893,169,1.690000,NaN,NaN,-1.628158,18.149793,-18.422293,15.165977,1.072303,200,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,10,0.545000,-0.272500,0.272500,14,173,0,0,0.865000,0.000000,0.000000,27.394496,173,1.730000,NaN,NaN,0.005525,16.180763,-16.442213,16.453263,1.071414,200,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,10,0.545000,-0.272500,0.272500,16,179,0,0,0.895000,0.000000,0.000000,26.830285,179,1.790000,NaN,NaN,-0.524959,16.146374,-16.418874,15.368956,1.072827,200,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,10,0.545000,-0.272500,0.272500,18,177,0,0,0.885000,0.000000,0.000000,26.375370,177,1.770000,NaN,NaN,-1.270632,16.699946,-16.972446,14.431183,1.070967,200,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,10,0.545000,-0.272500,0.272500,20,178,0,0,0.890000,0.000000,0.000000,27.368565,178,1.780000,NaN,NaN,-1.493658,17.136348,-17.408848,14.421532,1.074085,200,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,10,0.545000,-0.272500,0.272500,22,176,0,0,0.880000,0.000000,0.000000,24.691338,176,1.760000,NaN,NaN,1.601893,14.841151,-11.909865,15.113651,1.076402,197,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,10,0.545000,-0.272500,0.272500,24,184,0,0,0.920000,0.000000,0.000000,17.152883,184,1.840000,NaN,NaN,0.833965,8.507482,-7.112053,8.779982,1.092898,173,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,10,0.545000,-0.272500,0.272500,26,198,0,0,0.990000,0.000000,0.000000,8.439131,198,1.980000,NaN,NaN,-0.589456,2.997416,-3.269916,2.091003,1.147568,89,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,10,0.545000,-0.272500,0.272500,28,200,0,0,1.000000,0.000000,0.000000,0.373833,200,2.000000,NaN,NaN,-0.047119,0.058627,-0.308112,0.213873,1.267815,11,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,10,0.545000,-0.272500,0.272500,30,200,0,0,1.000000,0.000000,0.000000,0.249167,200,2.000000,NaN,NaN,-0.018962,0.122587,-0.187838,0.149913,1.489093,0,8.308688
pure_ula_root_music_64ch_proto6_replay,7,0.400000,12.800000,13.200000,14,200,191,191,1.000000,0.955000,0.955000,0.049629,200,2.000000,14.000000,14.000000,0.002364,0.020919,12.820919,13.183808,3.051153,0,NaN
pure_ula_root_music_64ch_proto6_replay,7,0.400000,12.800000,13.200000,16,200,197,197,1.000000,0.985000,0.985000,0.035361,200,2.000000,14.000000,14.000000,0.000751,0.009161,12.809161,13.192341,4.335715,0,NaN
pure_ula_root_music_64ch_proto6_replay,7,0.400000,12.800000,13.200000,18,200,200,200,1.000000,1.000000,1.000000,0.025655,200,2.000000,14.000000,14.000000,-0.003854,0.009539,12.801832,13.190461,6.367509,0,NaN
pure_ula_root_music_64ch_proto6_replay,7,0.400000,12.800000,13.200000,20,200,200,200,1.000000,1.000000,1.000000,0.018604,200,2.000000,14.000000,14.000000,0.003110,0.005867,12.805867,13.200353,9.617414,0,NaN
pure_ula_root_music_64ch_proto6_replay,7,0.400000,12.800000,13.200000,22,200,200,200,1.000000,1.000000,1.000000,0.016182,200,2.000000,14.000000,14.000000,-0.000234,0.001878,12.801411,13.198122,14.709826,0,NaN
pure_ula_root_music_64ch_proto6_replay,7,0.400000,12.800000,13.200000,24,200,200,200,1.000000,1.000000,1.000000,0.011527,200,2.000000,14.000000,14.000000,0.000697,0.001767,12.801767,13.199627,22.731681,0,NaN
pure_ula_root_music_64ch_proto6_replay,7,0.400000,12.800000,13.200000,26,200,200,200,1.000000,1.000000,1.000000,0.009367,200,2.000000,14.000000,14.000000,-0.000436,0.001166,12.800293,13.198834,35.710686,0,NaN
pure_ula_root_music_64ch_proto6_replay,7,0.400000,12.800000,13.200000,28,200,200,200,1.000000,1.000000,1.000000,0.007037,200,2.000000,14.000000,14.000000,0.000116,0.000671,12.800671,13.199561,55.952436,0,NaN
pure_ula_root_music_64ch_proto6_replay,8,0.350000,12.825000,13.175000,14,200,114,86,1.000000,0.570000,0.430000,0.086561,200,2.000000,16.000000,18.000000,0.001554,0.044230,12.869230,13.133878,2.114840,0,NaN
pure_ula_root_music_64ch_proto6_replay,8,0.350000,12.825000,13.175000,16,200,188,168,1.000000,0.940000,0.840000,0.052016,200,2.000000,16.000000,18.000000,-0.002610,0.025543,12.845323,13.149457,2.851370,0,NaN
