bias_case_id,az_center_bias_deg,el_center_bias_deg,scenario_name,trial_id,cached_status,cached_success,cached_rmse,cached_num_pairs,cached_policy_name,cached_confidence,cached_boundary_flag,topK_miss,boundary_hit,cache_miss_count,fallback_used,high_confidence_misuse_flag
6,0.2,0.2,easy_noncoherent,6,ok,1,0.0339116499156252,17154,NORMAL,medium,,0,0,0,0,0
6,0.2,0.2,easy_noncoherent,7,ok,1,0.0589745707911483,9729,EASY,high,,0,0,0,0,0
6,0.2,0.2,easy_noncoherent,8,ok,1,0.0339116499156252,17154,NORMAL,medium,,0,0,0,0,0
6,0.2,0.2,easy_noncoherent,9,ok,1,0.0589745707911483,9729,EASY,high,,0,0,0,0,0
6,0.2,0.2,easy_noncoherent,10,ok,1,0.0339116499156252,17154,NORMAL,medium,,0,0,0,0,0
6,0.2,0.2,strong_coherent,1,ok,1,0.0477283982551272,9729,EASY,high,,0,0,0,0,0
6,0.2,0.2,strong_coherent,2,ok,1,0.0477283982551272,9729,EASY,high,,0,0,0,0,0
6,0.2,0.2,strong_coherent,3,ok,1,0.0477283982551272,9729,EASY,high,,0,0,0,0,0
6,0.2,0.2,strong_coherent,4,ok,1,0.0477283982551272,9729,EASY,high,,0,0,0,0,0
6,0.2,0.2,strong_coherent,5,ok,1,0.0477283982551272,9729,EASY,high,,0,0,0,0,0
6,0.2,0.2,strong_coherent,6,ok,1,0.0477283982551272,9729,EASY,high,,0,0,0,0,0
6,0.2,0.2,strong_coherent,7,ok,1,0.0477283982551272,9729,EASY,high,,0,0,0,0,0
6,0.2,0.2,strong_coherent,8,ok,1,0.0477283982551272,9729,EASY,high,,0,0,0,0,0
6,0.2,0.2,strong_coherent,9,ok,1,0.0477283982551272,9729,EASY,high,,0,0,0,0,0
6,0.2,0.2,strong_coherent,10,ok,1,0.0477283982551272,9729,EASY,high,,0,0,0,0,0
6,0.2,0.2,hard_phase,1,ok,1,0.0273861278752584,20531,NORMAL,medium,,0,0,0,0,0
6,0.2,0.2,hard_phase,2,ok,1,0.0273861278752584,20223,NORMAL,medium,,0,0,0,0,0
6,0.2,0.2,hard_phase,3,ok,1,0.0273861278752584,20531,NORMAL,medium,,0,0,0,0,0
6,0.2,0.2,hard_phase,4,ok,1,0.0273861278752584,20223,NORMAL,medium,,0,0,0,0,0
6,0.2,0.2,hard_phase,5,ok,1,0.0273861278752584,20531,NORMAL,medium,,0,0,0,0,0
6,0.2,0.2,hard_phase,6,ok,1,0.0273861278752584,20223,NORMAL,medium,,0,0,0,0,0
6,0.2,0.2,hard_phase,7,ok,1,0.0273861278752584,20531,NORMAL,medium,,0,0,0,0,0
6,0.2,0.2,hard_phase,8,ok,1,0.0273861278752584,20223,NORMAL,medium,,0,0,0,0,0
6,0.2,0.2,hard_phase,9,ok,1,0.0273861278752584,20531,NORMAL,medium,,0,0,0,0,0
6,0.2,0.2,hard_phase,10,ok,1,0.0273861278752584,20223,NORMAL,medium,,0,0,0,0,0
6,0.2,0.2,weak_secondary,1,ok,1,0.0273861278752584,18936,NORMAL,medium,,0,0,0,0,0
6,0.2,0.2,weak_secondary,2,ok,1,0.0273861278752584,18606,SCORE_AMBIGUOUS,medium_low,,0,0,0,0,0
6,0.2,0.2,weak_secondary,3,ok,1,0.0273861278752584,18936,NORMAL,medium,,0,0,0,0,0
6,0.2,0.2,weak_secondary,4,ok,1,0.0273861278752584,18606,SCORE_AMBIGUOUS,medium_low,,0,0,0,0,0
6,0.2,0.2,weak_secondary,5,ok,1,0.0273861278752584,18936,NORMAL,medium,,0,0,0,0,0
6,0.2,0.2,weak_secondary,6,ok,1,0.0273861278752584,18606,SCORE_AMBIGUOUS,medium_low,,0,0,0,0,0
6,0.2,0.2,weak_secondary,7,ok,1,0.0273861278752584,18936,NORMAL,medium,,0,0,0,0,0
6,0.2,0.2,weak_secondary,8,ok,1,0.0273861278752584,18606,SCORE_AMBIGUOUS,medium_low,,0,0,0,0,0
6,0.2,0.2,weak_secondary,9,ok,1,0.0273861278752584,18936,NORMAL,medium,,0,0,0,0,0
6,0.2,0.2,weak_secondary,10,ok,1,0.0273861278752584,18606,SCORE_AMBIGUOUS,medium_low,,0,0,0,0,0
6,0.2,0.2,low_snr_hard,1,ok,1,0.0273861278752584,18936,NORMAL,medium,,0,0,0,0,0
6,0.2,0.2,low_snr_hard,2,ok,1,0.0273861278752584,18606,SCORE_AMBIGUOUS,medium_low,,0,0,0,0,0
6,0.2,0.2,low_snr_hard,3,ok,1,0.0273861278752584,18936,NORMAL,medium,,0,0,0,0,0
6,0.2,0.2,low_snr_hard,4,ok,1,0.0273861278752584,18606,SCORE_AMBIGUOUS,medium_low,,0,0,0,0,0
6,0.2,0.2,low_snr_hard,5,ok,1,0.0273861278752584,18936,NORMAL,medium,,0,0,0,0,0
6,0.2,0.2,low_snr_hard,6,ok,1,0.0339116499156264,18606,SCORE_AMBIGUOUS,medium_low,,0,0,0,0,0
6,0.2,0.2,low_snr_hard,7,ok,1,0.0273861278752584,18936,NORMAL,medium,,0,0,0,0,0
6,0.2,0.2,low_snr_hard,8,ok,1,0.0339116499156264,18606,SCORE_AMBIGUOUS,medium_low,,0,0,0,0,0
6,0.2,0.2,low_snr_hard,9,ok,1,0.0273861278752584,18936,NORMAL,medium,,0,0,0,0,0
6,0.2,0.2,low_snr_hard,10,ok,1,0.0273861278752584,18606,SCORE_AMBIGUOUS,medium_low,,0,0,0,0,0
7,-0.2,-0.2,easy_noncoherent,1,ok,1,0.056550862062394,9729,EASY,high,,0,0,0,0,0
7,-0.2,-0.2,easy_noncoherent,2,ok,1,0.056550862062394,9729,EASY,high,,0,0,0,0,0
7,-0.2,-0.2,easy_noncoherent,3,ok,1,0.056550862062394,9729,EASY,high,,0,0,0,0,0
7,-0.2,-0.2,easy_noncoherent,4,ok,1,0.056550862062394,9729,EASY,high,,0,0,0,0,0
7,-0.2,-0.2,easy_noncoherent,5,ok,1,0.056550862062394,9729,EASY,high,,0,0,0,0,0
7,-0.2,-0.2,easy_noncoherent,6,ok,1,0.056550862062394,9729,EASY,high,,0,0,0,0,0
7,-0.2,-0.2,easy_noncoherent,7,ok,1,0.056550862062394,9729,EASY,high,,0,0,0,0,0
7,-0.2,-0.2,easy_noncoherent,8,ok,1,0.056550862062394,9729,EASY,high,,0,0,0,0,0
7,-0.2,-0.2,easy_noncoherent,9,ok,1,0.056550862062394,9729,EASY,high,,0,0,0,0,0
7,-0.2,-0.2,easy_noncoherent,10,ok,1,0.056550862062394,9729,EASY,high,,0,0,0,0,0
7,-0.2,-0.2,strong_coherent,1,ok,1,0.0509705797494986,9729,EASY,high,,0,0,0,0,0
7,-0.2,-0.2,strong_coherent,2,ok,1,0.0509705797494986,9729,EASY,high,,0,0,0,0,0
7,-0.2,-0.2,strong_coherent,3,ok,1,0.0509705797494986,9729,EASY,high,,0,0,0,0,0
7,-0.2,-0.2,strong_coherent,4,ok,1,0.0509705797494986,9729,EASY,high,,0,0,0,0,0
7,-0.2,-0.2,strong_coherent,5,ok,1,0.0509705797494986,9729,EASY,high,,0,0,0,0,0
7,-0.2,-0.2,strong_coherent,6,ok,1,0.0509705797494986,9729,EASY,high,,0,0,0,0,0
7,-0.2,-0.2,strong_coherent,7,ok,1,0.0509705797494986,9729,EASY,high,,0,0,0,0,0
7,-0.2,-0.2,strong_coherent,8,ok,1,0.0509705797494986,9729,EASY,high,,0,0,0,0,0
7,-0.2,-0.2,strong_coherent,9,ok,1,0.0509705797494986,9729,EASY,high,,0,0,0,0,0
7,-0.2,-0.2,strong_coherent,10,ok,1,0.0509705797494986,9729,EASY,high,,0,0,0,0,0
7,-0.2,-0.2,hard_phase,1,ok,1,0.0505766744656071,9729,EASY,high,,0,0,0,0,0
7,-0.2,-0.2,hard_phase,2,ok,1,0.0745519952784629,9729,EASY,high,,0,0,0,0,0
7,-0.2,-0.2,hard_phase,3,ok,1,0.0505766744656071,9729,EASY,high,,0,0,0,0,0
7,-0.2,-0.2,hard_phase,4,ok,1,0.0745519952784629,9729,EASY,high,,0,0,0,0,0
7,-0.2,-0.2,hard_phase,5,ok,1,0.0505766744656071,9729,EASY,high,,0,0,0,0,0
7,-0.2,-0.2,hard_phase,6,ok,1,0.0745519952784629,9729,EASY,high,,0,0,0,0,0
7,-0.2,-0.2,hard_phase,7,ok,1,0.0505766744656071,9729,EASY,high,,0,0,0,0,0
7,-0.2,-0.2,hard_phase,8,ok,1,0.0745519952784629,9729,EASY,high,,0,0,0,0,0
7,-0.2,-0.2,hard_phase,9,ok,1,0.0505766744656071,9729,EASY,high,,0,0,0,0,0
7,-0.2,-0.2,hard_phase,10,ok,1,0.0745519952784629,9729,EASY,high,,0,0,0,0,0
7,-0.2,-0.2,weak_secondary,1,ok,0,0.133409145113819,9729,EASY,high,,0,0,0,0,0
7,-0.2,-0.2,weak_secondary,2,ok,1,0.0393700393700592,18373,NORMAL,medium,,0,0,0,0,0
7,-0.2,-0.2,weak_secondary,3,ok,0,0.133409145113819,9729,EASY,high,,0,0,0,0,0
7,-0.2,-0.2,weak_secondary,4,ok,1,0.0393700393700592,18373,NORMAL,medium,,0,0,0,0,0
7,-0.2,-0.2,weak_secondary,5,ok,0,0.133409145113819,9729,EASY,high,,0,0,0,0,0
7,-0.2,-0.2,weak_secondary,6,ok,1,0.0393700393700592,18373,NORMAL,medium,,0,0,0,0,0
7,-0.2,-0.2,weak_secondary,7,ok,0,0.133409145113819,9729,EASY,high,,0,0,0,0,0
7,-0.2,-0.2,weak_secondary,8,ok,1,0.0393700393700592,18373,NORMAL,medium,,0,0,0,0,0
7,-0.2,-0.2,weak_secondary,9,ok,0,0.133409145113819,9729,EASY,high,,0,0,0,0,0
7,-0.2,-0.2,weak_secondary,10,ok,1,0.0393700393700592,18373,NORMAL,medium,,0,0,0,0,0
7,-0.2,-0.2,low_snr_hard,1,ok,0,0.133409145113819,9729,EASY,high,,0,0,0,0,0
7,-0.2,-0.2,low_snr_hard,2,ok,1,0.0393700393700592,18373,NORMAL,medium,,0,0,0,0,0
7,-0.2,-0.2,low_snr_hard,3,ok,0,0.133409145113819,9729,EASY,high,,0,0,0,0,0
7,-0.2,-0.2,low_snr_hard,4,ok,1,0.0393700393700592,18373,NORMAL,medium,,0,0,0,0,0
7,-0.2,-0.2,low_snr_hard,5,ok,0,0.133409145113819,9729,EASY,high,,0,0,0,0,0
7,-0.2,-0.2,low_snr_hard,6,ok,1,0.0393700393700592,18373,NORMAL,medium,,0,0,0,0,0
7,-0.2,-0.2,low_snr_hard,7,ok,0,0.133409145113819,9729,EASY,high,,0,0,0,0,0
7,-0.2,-0.2,low_snr_hard,8,ok,1,0.0393700393700592,18373,NORMAL,medium,,0,0,0,0,0
7,-0.2,-0.2,low_snr_hard,9,ok,0,0.133409145113819,9729,EASY,high,,0,0,0,0,0
7,-0.2,-0.2,low_snr_hard,10,ok,1,0.0393700393700592,18373,NORMAL,medium,,0,0,0,0,0
