route_name,sep_factor,theta_sep_deg,theta_a_deg,theta_b_deg,snr_db,raw_success_count,tol_success_count,tol_success_count_rel,raw_success_rate,tol_success_rate,tol_success_rate_rel,rmse_deg,rmse_valid_count,mean_num_peaks,snr90_db,snr90_rel_db,mean_fft_center_error_deg,std_fft_center_error_deg,mean_fwhm_fft_deg,std_fwhm_fft_deg,mean_outer_iter_used,mean_refine_iter_target1,mean_refine_iter_target2,mean_residual_power_final,fftii_init_two_stage_cancel_rate,fftii_init_single_peak_fallback_rate,fftii_fail_init_rate
fft_guided_centerT_adaptive_window_proto4b,10,0.280000,12.860000,13.140000,20,60,60,50,0.300000,0.300000,0.250000,0.046384,60,1.295000,24.000000,24.000000,0.007631,0.175497,1.955244,0.126578,2.500000,5.170000,5.060000,1.393692e-04,0.000000,1.000000,0.000000
fft_guided_centerT_adaptive_window_proto4b,10,0.280000,12.860000,13.140000,22,147,147,141,0.735000,0.735000,0.705000,0.037701,147,1.735000,24.000000,24.000000,-0.000869,0.153518,1.934904,0.104017,2.315000,4.610000,4.600000,8.833517e-05,0.000000,1.000000,0.000000
fft_guided_centerT_adaptive_window_proto4b,10,0.280000,12.860000,13.140000,24,191,191,191,0.955000,0.955000,0.955000,0.031135,191,1.955000,24.000000,24.000000,-0.008356,0.115992,1.942122,0.087196,2.300000,4.565000,4.500000,5.637618e-05,0.000000,1.000000,0.000000
fft_guided_centerT_adaptive_window_proto4b,10,0.280000,12.860000,13.140000,26,200,200,200,1.000000,1.000000,1.000000,0.022760,200,2.000000,24.000000,24.000000,0.007413,0.084846,1.941699,0.068763,2.355000,4.590000,4.630000,3.526569e-05,0.000000,1.000000,0.000000
fft_guided_centerT_adaptive_window_proto4b,10,0.280000,12.860000,13.140000,28,200,200,200,1.000000,1.000000,1.000000,0.016436,200,2.000000,24.000000,24.000000,-0.002434,0.069618,1.931767,0.056330,2.360000,4.615000,4.605000,2.255259e-05,0.000000,1.000000,0.000000
fft_guided_centerT_piecewise_proto4e,7,0.400000,12.800000,13.200000,14,117,113,113,0.585000,0.565000,0.565000,0.052735,117,1.470000,18.000000,18.000000,-2.848838,24.348209,2.301376,0.733528,2.945000,6.120000,6.090000,5.176227e-04,0.000000,1.000000,0.000000
fft_guided_centerT_piecewise_proto4e,7,0.400000,12.800000,13.200000,16,175,174,174,0.875000,0.870000,0.870000,0.037506,175,1.815000,18.000000,18.000000,-2.204339,14.715321,2.140171,0.519538,3.035000,6.325000,6.280000,3.312764e-04,0.010000,0.990000,0.000000
fft_guided_centerT_piecewise_proto4e,7,0.400000,12.800000,13.200000,18,197,197,197,0.985000,0.985000,0.985000,0.028169,197,1.975000,18.000000,18.000000,-0.349452,4.358760,1.979402,0.210218,2.650000,5.390000,5.395000,2.125668e-04,0.010000,0.990000,0.000000
fft_guided_centerT_piecewise_proto4e,7,0.400000,12.800000,13.200000,20,200,200,200,1.000000,1.000000,1.000000,0.020436,200,2.000000,18.000000,18.000000,-0.005258,0.187331,1.977425,0.162730,2.935000,5.875000,5.935000,1.334393e-04,0.000000,1.000000,0.000000
fft_guided_centerT_piecewise_proto4e,7,0.400000,12.800000,13.200000,22,200,200,200,1.000000,1.000000,1.000000,0.015888,200,2.000000,18.000000,18.000000,0.005572,0.140025,1.961525,0.118399,2.840000,5.705000,5.645000,8.371001e-05,0.000000,1.000000,0.000000
fft_guided_centerT_piecewise_proto4e,7,0.400000,12.800000,13.200000,24,200,200,200,1.000000,1.000000,1.000000,0.012864,200,2.000000,18.000000,18.000000,-0.013451,0.106130,1.956789,0.081629,2.895000,5.775000,5.705000,5.239737e-05,0.000000,1.000000,0.000000
fft_guided_centerT_piecewise_proto4e,7,0.400000,12.800000,13.200000,26,200,200,200,1.000000,1.000000,1.000000,0.009531,200,2.000000,18.000000,18.000000,-0.001409,0.091105,1.937089,0.069122,2.590000,5.105000,5.080000,3.343534e-05,0.000000,1.000000,0.000000
fft_guided_centerT_piecewise_proto4e,7,0.400000,12.800000,13.200000,28,200,200,200,1.000000,1.000000,1.000000,0.008529,200,2.000000,18.000000,18.000000,0.000451,0.070294,1.939688,0.053374,2.565000,5.040000,5.025000,2.170093e-05,0.000000,1.000000,0.000000
fft_guided_centerT_piecewise_proto4e,8,0.350000,12.825000,13.175000,14,30,27,25,0.150000,0.135000,0.125000,0.061699,30,1.025000,18.000000,18.000000,-3.588093,19.628904,2.273440,0.690157,2.965000,6.350000,6.150000,5.389686e-04,0.000000,1.000000,0.000000
fft_guided_centerT_piecewise_proto4e,8,0.350000,12.825000,13.175000,16,114,106,97,0.570000,0.530000,0.485000,0.055983,114,1.530000,18.000000,18.000000,-1.226205,12.914972,2.121924,0.648885,2.750000,5.595000,5.755000,3.421271e-04,0.005000,0.995000,0.000000
fft_guided_centerT_piecewise_proto4e,8,0.350000,12.825000,13.175000,18,186,186,182,0.930000,0.930000,0.910000,0.041189,186,1.930000,18.000000,18.000000,-0.012872,0.214622,2.005953,0.216369,2.870000,5.930000,5.850000,2.150577e-04,0.000000,1.000000,0.000000
fft_guided_centerT_piecewise_proto4e,8,0.350000,12.825000,13.175000,20,200,200,200,1.000000,1.000000,1.000000,0.029026,200,2.000000,18.000000,18.000000,-0.001005,0.200772,1.978940,0.165680,2.665000,5.335000,5.330000,1.366664e-04,0.005000,0.995000,0.000000
fft_guided_centerT_piecewise_proto4e,8,0.350000,12.825000,13.175000,22,200,200,200,1.000000,1.000000,1.000000,0.021376,200,2.000000,18.000000,18.000000,-0.010554,0.130240,1.954953,0.099258,2.615000,5.130000,5.210000,8.577120e-05,0.000000,1.000000,0.000000
fft_guided_centerT_piecewise_proto4e,8,0.350000,12.825000,13.175000,24,200,200,200,1.000000,1.000000,1.000000,0.017063,200,2.000000,18.000000,18.000000,0.014379,0.105459,1.941197,0.087167,2.585000,5.080000,5.125000,5.484677e-05,0.000000,1.000000,0.000000
fft_guided_centerT_piecewise_proto4e,8,0.350000,12.825000,13.175000,26,200,200,200,1.000000,1.000000,1.000000,0.014199,200,2.000000,18.000000,18.000000,0.009791,0.089140,1.939506,0.070916,2.500000,4.955000,4.935000,3.461214e-05,0.000000,1.000000,0.000000
fft_guided_centerT_piecewise_proto4e,8,0.350000,12.825000,13.175000,28,200,200,200,1.000000,1.000000,1.000000,0.010094,200,2.000000,18.000000,18.000000,0.001301,0.075017,1.940773,0.056312,2.510000,4.900000,4.925000,2.184211e-05,0.000000,1.000000,0.000000
fft_guided_centerT_piecewise_proto4e,9,0.311111,12.844444,13.155556,14,0,0,0,0.000000,0.000000,0.000000,NaN,0,0.815000,22.000000,22.000000,-0.922439,23.466434,2.369063,1.578311,2.430000,5.130000,5.595000,5.443131e-04,0.000000,1.000000,0.000000
fft_guided_centerT_piecewise_proto4e,9,0.311111,12.844444,13.155556,16,11,11,7,0.055000,0.055000,0.035000,0.052924,11,1.040000,22.000000,22.000000,-2.112235,11.324596,2.062416,0.350626,2.740000,5.845000,5.850000,3.459371e-04,0.000000,1.000000,0.000000
fft_guided_centerT_piecewise_proto4e,9,0.311111,12.844444,13.155556,18,91,87,76,0.455000,0.435000,0.380000,0.053508,91,1.455000,22.000000,22.000000,-0.165074,2.460907,1.990243,0.190469,2.635000,5.400000,5.320000,2.185204e-04,0.000000,1.000000,0.000000
fft_guided_centerT_piecewise_proto4e,9,0.311111,12.844444,13.155556,20,167,167,159,0.835000,0.835000,0.795000,0.043048,167,1.835000,22.000000,22.000000,0.011867,0.165969,1.953508,0.141979,2.580000,5.230000,5.145000,1.392561e-04,0.000000,1.000000,0.000000
fft_guided_centerT_piecewise_proto4e,9,0.311111,12.844444,13.155556,22,199,199,198,0.995000,0.995000,0.990000,0.031811,199,1.995000,22.000000,22.000000,0.010997,0.131228,1.938236,0.107462,2.385000,4.760000,4.710000,8.817236e-05,0.000000,1.000000,0.000000
fft_guided_centerT_piecewise_proto4e,9,0.311111,12.844444,13.155556,24,200,200,200,1.000000,1.000000,1.000000,0.022395,200,2.000000,22.000000,22.000000,0.002674,0.115912,1.940685,0.079781,2.340000,4.645000,4.675000,5.437345e-05,0.000000,1.000000,0.000000
fft_guided_centerT_piecewise_proto4e,9,0.311111,12.844444,13.155556,26,200,200,200,1.000000,1.000000,1.000000,0.017101,200,2.000000,22.000000,22.000000,0.004699,0.087835,1.937887,0.069454,2.470000,4.860000,4.880000,3.530704e-05,0.000000,1.000000,0.000000
fft_guided_centerT_piecewise_proto4e,9,0.311111,12.844444,13.155556,28,200,200,200,1.000000,1.000000,1.000000,0.013990,200,2.000000,22.000000,22.000000,-0.004301,0.067660,1.933006,0.053175,2.375000,4.645000,4.665000,2.211717e-05,0.000000,1.000000,0.000000
fft_guided_centerT_piecewise_proto4e,10,0.280000,12.860000,13.140000,14,0,0,0,0.000000,0.000000,0.000000,NaN,0,0.815000,24.000000,24.000000,-1.737756,20.694156,2.184800,0.819710,2.460000,5.170000,5.085000,5.577584e-04,0.000000,1.000000,0.000000
fft_guided_centerT_piecewise_proto4e,10,0.280000,12.860000,13.140000,16,0,0,0,0.000000,0.000000,0.000000,NaN,0,0.945000,24.000000,24.000000,-0.131979,12.692348,2.139815,0.772651,2.435000,5.175000,5.135000,3.540182e-04,0.000000,1.000000,0.000000
fft_guided_centerT_piecewise_proto4e,10,0.280000,12.860000,13.140000,18,6,5,5,0.030000,0.025000,0.025000,0.058223,6,1.030000,24.000000,24.000000,0.000349,0.361753,1.986141,0.193035,2.395000,4.920000,4.920000,2.224296e-04,0.000000,1.000000,0.000000
fft_guided_centerT_piecewise_proto4e,10,0.280000,12.860000,13.140000,20,61,61,51,0.305000,0.305000,0.255000,0.046399,61,1.300000,24.000000,24.000000,0.007631,0.175497,1.955244,0.126578,2.500000,5.170000,5.060000,1.393692e-04,0.000000,1.000000,0.000000
fft_guided_centerT_piecewise_proto4e,10,0.280000,12.860000,13.140000,22,147,147,142,0.735000,0.735000,0.710000,0.037685,147,1.735000,24.000000,24.000000,-0.000869,0.153518,1.934904,0.104017,2.315000,4.610000,4.600000,8.833517e-05,0.000000,1.000000,0.000000
fft_guided_centerT_piecewise_proto4e,10,0.280000,12.860000,13.140000,24,191,191,191,0.955000,0.955000,0.955000,0.030863,191,1.955000,24.000000,24.000000,-0.008356,0.115992,1.942122,0.087196,2.300000,4.565000,4.500000,5.637618e-05,0.000000,1.000000,0.000000
fft_guided_centerT_piecewise_proto4e,10,0.280000,12.860000,13.140000,26,200,200,200,1.000000,1.000000,1.000000,0.022737,200,2.000000,24.000000,24.000000,0.007413,0.084846,1.941699,0.068763,2.355000,4.590000,4.630000,3.526569e-05,0.000000,1.000000,0.000000
fft_guided_centerT_piecewise_proto4e,10,0.280000,12.860000,13.140000,28,200,200,200,1.000000,1.000000,1.000000,0.016174,200,2.000000,24.000000,24.000000,-0.002434,0.069618,1.931767,0.056330,2.360000,4.615000,4.605000,2.255259e-05,0.000000,1.000000,0.000000
root_music_reference,7,0.400000,12.800000,13.200000,14,200,199,199,1.000000,0.995000,0.995000,0.046222,200,2.000000,14.000000,14.000000,-2.848838,24.348209,2.301376,0.733528,2.945000,6.120000,6.090000,5.176227e-04,0.000000,1.000000,0.000000
root_music_reference,7,0.400000,12.800000,13.200000,16,200,200,200,1.000000,1.000000,1.000000,0.033287,200,2.000000,14.000000,14.000000,-2.204339,14.715321,2.140171,0.519538,3.035000,6.325000,6.280000,3.312764e-04,0.010000,0.990000,0.000000
root_music_reference,7,0.400000,12.800000,13.200000,18,200,200,200,1.000000,1.000000,1.000000,0.026538,200,2.000000,14.000000,14.000000,-0.349452,4.358760,1.979402,0.210218,2.650000,5.390000,5.395000,2.125668e-04,0.010000,0.990000,0.000000
root_music_reference,7,0.400000,12.800000,13.200000,20,200,200,200,1.000000,1.000000,1.000000,0.019266,200,2.000000,14.000000,14.000000,-0.005258,0.187331,1.977425,0.162730,2.935000,5.875000,5.935000,1.334393e-04,0.000000,1.000000,0.000000
root_music_reference,7,0.400000,12.800000,13.200000,22,200,200,200,1.000000,1.000000,1.000000,0.015449,200,2.000000,14.000000,14.000000,0.005572,0.140025,1.961525,0.118399,2.840000,5.705000,5.645000,8.371001e-05,0.000000,1.000000,0.000000
root_music_reference,7,0.400000,12.800000,13.200000,24,200,200,200,1.000000,1.000000,1.000000,0.012181,200,2.000000,14.000000,14.000000,-0.013451,0.106130,1.956789,0.081629,2.895000,5.775000,5.705000,5.239737e-05,0.000000,1.000000,0.000000
root_music_reference,7,0.400000,12.800000,13.200000,26,200,200,200,1.000000,1.000000,1.000000,0.009338,200,2.000000,14.000000,14.000000,-0.001409,0.091105,1.937089,0.069122,2.590000,5.105000,5.080000,3.343534e-05,0.000000,1.000000,0.000000
root_music_reference,7,0.400000,12.800000,13.200000,28,200,200,200,1.000000,1.000000,1.000000,0.007529,200,2.000000,14.000000,14.000000,0.000451,0.070294,1.939688,0.053374,2.565000,5.040000,5.025000,2.170093e-05,0.000000,1.000000,0.000000
root_music_reference,8,0.350000,12.825000,13.175000,14,200,123,99,1.000000,0.615000,0.495000,0.084508,200,2.000000,16.000000,18.000000,-3.588093,19.628904,2.273440,0.690157,2.965000,6.350000,6.150000,5.389686e-04,0.000000,1.000000,0.000000
root_music_reference,8,0.350000,12.825000,13.175000,16,200,187,171,1.000000,0.935000,0.855000,0.053749,200,2.000000,16.000000,18.000000,-1.226205,12.914972,2.121924,0.648885,2.750000,5.595000,5.755000,3.421271e-04,0.005000,0.995000,0.000000
root_music_reference,8,0.350000,12.825000,13.175000,18,200,198,196,1.000000,0.990000,0.980000,0.036130,200,2.000000,16.000000,18.000000,-0.012872,0.214622,2.005953,0.216369,2.870000,5.930000,5.850000,2.150577e-04,0.000000,1.000000,0.000000
root_music_reference,8,0.350000,12.825000,13.175000,20,200,200,199,1.000000,1.000000,0.995000,0.026039,200,2.000000,16.000000,18.000000,-0.001005,0.200772,1.978940,0.165680,2.665000,5.335000,5.330000,1.366664e-04,0.005000,0.995000,0.000000
root_music_reference,8,0.350000,12.825000,13.175000,22,200,200,200,1.000000,1.000000,1.000000,0.019775,200,2.000000,16.000000,18.000000,-0.010554,0.130240,1.954953,0.099258,2.615000,5.130000,5.210000,8.577120e-05,0.000000,1.000000,0.000000
root_music_reference,8,0.350000,12.825000,13.175000,24,200,200,200,1.000000,1.000000,1.000000,0.016173,200,2.000000,16.000000,18.000000,0.014379,0.105459,1.941197,0.087167,2.585000,5.080000,5.125000,5.484677e-05,0.000000,1.000000,0.000000
root_music_reference,8,0.350000,12.825000,13.175000,26,200,200,200,1.000000,1.000000,1.000000,0.013584,200,2.000000,16.000000,18.000000,0.009791,0.089140,1.939506,0.070916,2.500000,4.955000,4.935000,3.461214e-05,0.000000,1.000000,0.000000
root_music_reference,8,0.350000,12.825000,13.175000,28,200,200,200,1.000000,1.000000,1.000000,0.009569,200,2.000000,16.000000,18.000000,0.001301,0.075017,1.940773,0.056312,2.510000,4.900000,4.925000,2.184211e-05,0.000000,1.000000,0.000000
root_music_reference,9,0.311111,12.844444,13.155556,14,200,19,8,1.000000,0.095000,0.040000,0.120064,200,2.000000,20.000000,20.000000,-0.922439,23.466434,2.369063,1.578311,2.430000,5.130000,5.595000,5.443131e-04,0.000000,1.000000,0.000000
root_music_reference,9,0.311111,12.844444,13.155556,16,200,103,59,1.000000,0.515000,0.295000,0.084335,200,2.000000,20.000000,20.000000,-2.112235,11.324596,2.062416,0.350626,2.740000,5.845000,5.850000,3.459371e-04,0.000000,1.000000,0.000000
root_music_reference,9,0.311111,12.844444,13.155556,18,200,178,145,1.000000,0.890000,0.725000,0.056289,200,2.000000,20.000000,20.000000,-0.165074,2.460907,1.990243,0.190469,2.635000,5.400000,5.320000,2.185204e-04,0.000000,1.000000,0.000000
root_music_reference,9,0.311111,12.844444,13.155556,20,200,198,192,1.000000,0.990000,0.960000,0.037577,200,2.000000,20.000000,20.000000,0.011867,0.165969,1.953508,0.141979,2.580000,5.230000,5.145000,1.392561e-04,0.000000,1.000000,0.000000
root_music_reference,9,0.311111,12.844444,13.155556,22,200,200,200,1.000000,1.000000,1.000000,0.027265,200,2.000000,20.000000,20.000000,0.010997,0.131228,1.938236,0.107462,2.385000,4.760000,4.710000,8.817236e-05,0.000000,1.000000,0.000000
root_music_reference,9,0.311111,12.844444,13.155556,24,200,200,199,1.000000,1.000000,0.995000,0.020724,200,2.000000,20.000000,20.000000,0.002674,0.115912,1.940685,0.079781,2.340000,4.645000,4.675000,5.437345e-05,0.000000,1.000000,0.000000
root_music_reference,9,0.311111,12.844444,13.155556,26,200,200,200,1.000000,1.000000,1.000000,0.015823,200,2.000000,20.000000,20.000000,0.004699,0.087835,1.937887,0.069454,2.470000,4.860000,4.880000,3.530704e-05,0.000000,1.000000,0.000000
root_music_reference,9,0.311111,12.844444,13.155556,28,200,200,200,1.000000,1.000000,1.000000,0.013454,200,2.000000,20.000000,20.000000,-0.004301,0.067660,1.933006,0.053175,2.375000,4.645000,4.665000,2.211717e-05,0.000000,1.000000,0.000000
root_music_reference,10,0.280000,12.860000,13.140000,14,200,0,0,1.000000,0.000000,0.000000,0.153744,200,2.000000,22.000000,22.000000,-1.737756,20.694156,2.184800,0.819710,2.460000,5.170000,5.085000,5.577584e-04,0.000000,1.000000,0.000000
root_music_reference,10,0.280000,12.860000,13.140000,16,200,29,2,1.000000,0.145000,0.010000,0.112601,200,2.000000,22.000000,22.000000,-0.131979,12.692348,2.139815,0.772651,2.435000,5.175000,5.135000,3.540182e-04,0.000000,1.000000,0.000000
root_music_reference,10,0.280000,12.860000,13.140000,18,200,113,40,1.000000,0.565000,0.200000,0.084440,200,2.000000,22.000000,22.000000,0.000349,0.361753,1.986141,0.193035,2.395000,4.920000,4.920000,2.224296e-04,0.000000,1.000000,0.000000
root_music_reference,10,0.280000,12.860000,13.140000,20,200,176,118,1.000000,0.880000,0.590000,0.056968,200,2.000000,22.000000,22.000000,0.007631,0.175497,1.955244,0.126578,2.500000,5.170000,5.060000,1.393692e-04,0.000000,1.000000,0.000000
root_music_reference,10,0.280000,12.860000,13.140000,22,200,200,188,1.000000,1.000000,0.940000,0.035224,200,2.000000,22.000000,22.000000,-0.000869,0.153518,1.934904,0.104017,2.315000,4.610000,4.600000,8.833517e-05,0.000000,1.000000,0.000000
root_music_reference,10,0.280000,12.860000,13.140000,24,200,200,199,1.000000,1.000000,0.995000,0.027230,200,2.000000,22.000000,22.000000,-0.008356,0.115992,1.942122,0.087196,2.300000,4.565000,4.500000,5.637618e-05,0.000000,1.000000,0.000000
root_music_reference,10,0.280000,12.860000,13.140000,26,200,200,200,1.000000,1.000000,1.000000,0.019817,200,2.000000,22.000000,22.000000,0.007413,0.084846,1.941699,0.068763,2.355000,4.590000,4.630000,3.526569e-05,0.000000,1.000000,0.000000
root_music_reference,10,0.280000,12.860000,13.140000,28,200,200,200,1.000000,1.000000,1.000000,0.015073,200,2.000000,22.000000,22.000000,-0.002434,0.069618,1.931767,0.056330,2.360000,4.615000,4.605000,2.255259e-05,0.000000,1.000000,0.000000
fftii_known2_proto5a_refined,7,0.400000,12.800000,13.200000,14,200,13,13,1.000000,0.065000,0.065000,24.514391,200,2.000000,NaN,NaN,-2.848838,24.348209,2.301376,0.733528,2.945000,6.120000,6.090000,5.176227e-04,0.000000,1.000000,0.000000
fftii_known2_proto5a_refined,7,0.400000,12.800000,13.200000,16,200,16,16,1.000000,0.080000,0.080000,14.875496,200,2.000000,NaN,NaN,-2.204339,14.715321,2.140171,0.519538,3.035000,6.325000,6.280000,3.312764e-04,0.010000,0.990000,0.000000
fftii_known2_proto5a_refined,7,0.400000,12.800000,13.200000,18,200,30,30,1.000000,0.150000,0.150000,4.393689,200,2.000000,NaN,NaN,-0.349452,4.358760,1.979402,0.210218,2.650000,5.390000,5.395000,2.125668e-04,0.010000,0.990000,0.000000
fftii_known2_proto5a_refined,7,0.400000,12.800000,13.200000,20,200,38,38,1.000000,0.190000,0.190000,0.414702,200,2.000000,NaN,NaN,-0.005258,0.187331,1.977425,0.162730,2.935000,5.875000,5.935000,1.334393e-04,0.000000,1.000000,0.000000
fftii_known2_proto5a_refined,7,0.400000,12.800000,13.200000,22,200,57,57,1.000000,0.285000,0.285000,0.302805,200,2.000000,NaN,NaN,0.005572,0.140025,1.961525,0.118399,2.840000,5.705000,5.645000,8.371001e-05,0.000000,1.000000,0.000000
fftii_known2_proto5a_refined,7,0.400000,12.800000,13.200000,24,200,74,74,1.000000,0.370000,0.370000,0.225445,200,2.000000,NaN,NaN,-0.013451,0.106130,1.956789,0.081629,2.895000,5.775000,5.705000,5.239737e-05,0.000000,1.000000,0.000000
fftii_known2_proto5a_refined,7,0.400000,12.800000,13.200000,26,200,95,95,1.000000,0.475000,0.475000,0.157547,200,2.000000,NaN,NaN,-0.001409,0.091105,1.937089,0.069122,2.590000,5.105000,5.080000,3.343534e-05,0.000000,1.000000,0.000000
fftii_known2_proto5a_refined,7,0.400000,12.800000,13.200000,28,200,117,117,1.000000,0.585000,0.585000,0.113701,200,2.000000,NaN,NaN,0.000451,0.070294,1.939688,0.053374,2.565000,5.040000,5.025000,2.170093e-05,0.000000,1.000000,0.000000
fftii_known2_proto5a_refined,8,0.350000,12.825000,13.175000,14,200,18,14,1.000000,0.090000,0.070000,19.985314,200,2.000000,NaN,NaN,-3.588093,19.628904,2.273440,0.690157,2.965000,6.350000,6.150000,5.389686e-04,0.000000,1.000000,0.000000
fftii_known2_proto5a_refined,8,0.350000,12.825000,13.175000,16,200,26,20,1.000000,0.130000,0.100000,13.032028,200,2.000000,NaN,NaN,-1.226205,12.914972,2.121924,0.648885,2.750000,5.595000,5.755000,3.421271e-04,0.005000,0.995000,0.000000
fftii_known2_proto5a_refined,8,0.350000,12.825000,13.175000,18,200,42,31,1.000000,0.210000,0.155000,0.522872,200,2.000000,NaN,NaN,-0.012872,0.214622,2.005953,0.216369,2.870000,5.930000,5.850000,2.150577e-04,0.000000,1.000000,0.000000
fftii_known2_proto5a_refined,8,0.350000,12.825000,13.175000,20,200,39,32,1.000000,0.195000,0.160000,0.382542,200,2.000000,NaN,NaN,-0.001005,0.200772,1.978940,0.165680,2.665000,5.335000,5.330000,1.366664e-04,0.005000,0.995000,0.000000
fftii_known2_proto5a_refined,8,0.350000,12.825000,13.175000,22,200,70,57,1.000000,0.350000,0.285000,0.259258,200,2.000000,NaN,NaN,-0.010554,0.130240,1.954953,0.099258,2.615000,5.130000,5.210000,8.577120e-05,0.000000,1.000000,0.000000
fftii_known2_proto5a_refined,8,0.350000,12.825000,13.175000,24,200,91,84,1.000000,0.455000,0.420000,0.209205,200,2.000000,NaN,NaN,0.014379,0.105459,1.941197,0.087167,2.585000,5.080000,5.125000,5.484677e-05,0.000000,1.000000,0.000000
fftii_known2_proto5a_refined,8,0.350000,12.825000,13.175000,26,200,106,93,1.000000,0.530000,0.465000,0.165066,200,2.000000,NaN,NaN,0.009791,0.089140,1.939506,0.070916,2.500000,4.955000,4.935000,3.461214e-05,0.000000,1.000000,0.000000
fftii_known2_proto5a_refined,8,0.350000,12.825000,13.175000,28,200,129,116,1.000000,0.645000,0.580000,0.122056,200,2.000000,NaN,NaN,0.001301,0.075017,1.940773,0.056312,2.510000,4.900000,4.925000,2.184211e-05,0.000000,1.000000,0.000000
fftii_known2_proto5a_refined,9,0.311111,12.844444,13.155556,14,200,21,18,1.000000,0.105000,0.090000,23.516574,200,2.000000,NaN,NaN,-0.922439,23.466434,2.369063,1.578311,2.430000,5.130000,5.595000,5.443131e-04,0.000000,1.000000,0.000000
fftii_known2_proto5a_refined,9,0.311111,12.844444,13.155556,16,200,31,22,1.000000,0.155000,0.110000,11.400525,200,2.000000,NaN,NaN,-2.112235,11.324596,2.062416,0.350626,2.740000,5.845000,5.850000,3.459371e-04,0.000000,1.000000,0.000000
fftii_known2_proto5a_refined,9,0.311111,12.844444,13.155556,18,200,43,32,1.000000,0.215000,0.160000,2.481044,200,2.000000,NaN,NaN,-0.165074,2.460907,1.990243,0.190469,2.635000,5.400000,5.320000,2.185204e-04,0.000000,1.000000,0.000000
fftii_known2_proto5a_refined,9,0.311111,12.844444,13.155556,20,200,53,38,1.000000,0.265000,0.190000,0.351013,200,2.000000,NaN,NaN,0.011867,0.165969,1.953508,0.141979,2.580000,5.230000,5.145000,1.392561e-04,0.000000,1.000000,0.000000
fftii_known2_proto5a_refined,9,0.311111,12.844444,13.155556,22,200,82,59,1.000000,0.410000,0.295000,0.240162,200,2.000000,NaN,NaN,0.010997,0.131228,1.938236,0.107462,2.385000,4.760000,4.710000,8.817236e-05,0.000000,1.000000,0.000000
fftii_known2_proto5a_refined,9,0.311111,12.844444,13.155556,24,200,94,72,1.000000,0.470000,0.360000,0.240530,200,2.000000,NaN,NaN,0.002674,0.115912,1.940685,0.079781,2.340000,4.645000,4.675000,5.437345e-05,0.000000,1.000000,0.000000
fftii_known2_proto5a_refined,9,0.311111,12.844444,13.155556,26,200,101,81,1.000000,0.505000,0.405000,0.141342,200,2.000000,NaN,NaN,0.004699,0.087835,1.937887,0.069454,2.470000,4.860000,4.880000,3.530704e-05,0.000000,1.000000,0.000000
fftii_known2_proto5a_refined,9,0.311111,12.844444,13.155556,28,200,141,109,1.000000,0.705000,0.545000,0.111251,200,2.000000,NaN,NaN,-0.004301,0.067660,1.933006,0.053175,2.375000,4.645000,4.665000,2.211717e-05,0.000000,1.000000,0.000000
fftii_known2_proto5a_refined,10,0.280000,12.860000,13.140000,14,200,18,13,1.000000,0.090000,0.065000,20.768614,200,2.000000,NaN,NaN,-1.737756,20.694156,2.184800,0.819710,2.460000,5.170000,5.085000,5.577584e-04,0.000000,1.000000,0.000000
fftii_known2_proto5a_refined,10,0.280000,12.860000,13.140000,16,200,31,21,1.000000,0.155000,0.105000,12.701486,200,2.000000,NaN,NaN,-0.131979,12.692348,2.139815,0.772651,2.435000,5.175000,5.135000,3.540182e-04,0.000000,1.000000,0.000000
fftii_known2_proto5a_refined,10,0.280000,12.860000,13.140000,18,200,43,21,1.000000,0.215000,0.105000,0.519842,200,2.000000,NaN,NaN,0.000349,0.361753,1.986141,0.193035,2.395000,4.920000,4.920000,2.224296e-04,0.000000,1.000000,0.000000
fftii_known2_proto5a_refined,10,0.280000,12.860000,13.140000,20,200,65,39,1.000000,0.325000,0.195000,0.381854,200,2.000000,NaN,NaN,0.007631,0.175497,1.955244,0.126578,2.500000,5.170000,5.060000,1.393692e-04,0.000000,1.000000,0.000000
fftii_known2_proto5a_refined,10,0.280000,12.860000,13.140000,22,200,77,55,1.000000,0.385000,0.275000,0.247248,200,2.000000,NaN,NaN,-0.000869,0.153518,1.934904,0.104017,2.315000,4.610000,4.600000,8.833517e-05,0.000000,1.000000,0.000000
fftii_known2_proto5a_refined,10,0.280000,12.860000,13.140000,24,200,85,55,1.000000,0.425000,0.275000,0.195980,200,2.000000,NaN,NaN,-0.008356,0.115992,1.942122,0.087196,2.300000,4.565000,4.500000,5.637618e-05,0.000000,1.000000,0.000000
fftii_known2_proto5a_refined,10,0.280000,12.860000,13.140000,26,200,116,82,1.000000,0.580000,0.410000,0.136621,200,2.000000,NaN,NaN,0.007413,0.084846,1.941699,0.068763,2.355000,4.590000,4.630000,3.526569e-05,0.000000,1.000000,0.000000
fftii_known2_proto5a_refined,10,0.280000,12.860000,13.140000,28,200,135,101,1.000000,0.675000,0.505000,0.105368,200,2.000000,NaN,NaN,-0.002434,0.069618,1.931767,0.056330,2.360000,4.615000,4.605000,2.255259e-05,0.000000,1.000000,0.000000
