stress_group,stress_case_name,adaptive_policy_name,adaptive_confidence,adaptive_boundary_flag,failure_reason,row_id,trial_id,seed,az_sep_deg,el_sep_deg,rho,phase_deg,beta,snr_db,truth_az1,truth_az2,truth_el1,truth_el2,true_orientation,fixed_success,adaptive_success,full_success,fixed_rmse,adaptive_rmse,full_rmse,fixed_num_pairs,adaptive_num_pairs,full_num_pairs,adaptive_vs_fixed_pair_count_ratio,cond_best_GHG,cond_risk,boundary_margin,boundary_risk,U_search,U_confidence,H_norm,gap_13,gap_17,adaptive_topK,az_window_scale,el_window_scale,adaptive_topK_miss,adaptive_boundary_hit,high_confidence_misuse_flag,ill_conditioned_real_trigger_flag
near_antiphase_close_pair,ill_real_sep_0p15_phase180,NORMAL,medium,,,64,4,20967613,0.15,0,1,180,1,40,7.925,8.075,10.31,10.31,0,1,1,1,0.054083269131959,0.054083269131959,0.054083269131959,18936,18936,131461,1,63.6168653336335,0.225446533226398,4,0,0.362194727172678,0.535650678190588,0.998853614863397,0.00144371664381841,0.00378110088885627,3,1,1,0,0,0,0
near_antiphase_close_pair,ill_real_sep_0p15_phase180,NORMAL,medium,,,65,5,20967614,0.15,0,1,180,1,40,7.925,8.075,10.31,10.31,0,1,1,1,0.054083269131959,0.054083269131959,0.054083269131959,18936,18936,131461,1,63.6168653336335,0.225446533226398,4,0,0.362278743233222,0.535683213222445,0.998854246756018,0.00144332887738513,0.00378197242149023,3,1,1,0,0,0,0
near_antiphase_close_pair,ill_real_sep_0p15_phase180,NORMAL,medium,,,66,6,20967615,0.15,0,1,180,1,40,7.925,8.075,10.31,10.31,0,1,1,1,0.054083269131959,0.054083269131959,0.054083269131959,18936,18936,131461,1,63.6168653336335,0.225446533226398,4,0,0.362413504614276,0.535735537505556,0.998855655278033,0.00144270690178026,0.00377598107248975,3,1,1,0,0,0,0
near_antiphase_close_pair,ill_real_sep_0p15_phase180,NORMAL,medium,,,67,7,20967616,0.15,0,1,180,1,40,7.925,8.075,10.31,10.31,0,1,1,1,0.054083269131959,0.054083269131959,0.054083269131959,18936,18936,131461,1,63.6168653336335,0.225446533226398,4,0,0.361937550513768,0.535552152033403,0.998854723270241,0.00144490361301338,0.00377914723373094,3,1,1,0,0,0,0
near_antiphase_close_pair,ill_real_sep_0p15_phase180,NORMAL,medium,,,68,8,20967617,0.15,0,1,180,1,40,7.925,8.075,10.31,10.31,0,1,1,1,0.054083269131959,0.054083269131959,0.054083269131959,18936,18936,131461,1,63.6168653336335,0.225446533226398,4,0,0.362023940506233,0.535585553126591,0.99885522090741,0.00144450488997123,0.00377886251559505,3,1,1,0,0,0,0
near_antiphase_close_pair,ill_real_sep_0p15_phase180,NORMAL,medium,,,69,9,20967618,0.15,0,1,180,1,40,7.925,8.075,10.31,10.31,0,1,1,1,0.054083269131959,0.054083269131959,0.054083269131959,18936,18936,131461,1,63.6168653336335,0.225446533226398,4,0,0.362491589151307,0.535765451920114,0.998855317850363,0.00144234651160935,0.00378029310411871,3,1,1,0,0,0,0
near_antiphase_close_pair,ill_real_sep_0p15_phase180,NORMAL,medium,,,70,10,20967619,0.15,0,1,180,1,40,7.925,8.075,10.31,10.31,0,1,1,1,0.054083269131959,0.054083269131959,0.054083269131959,18936,18936,131461,1,63.6168653336335,0.225446533226398,4,0,0.361654292868039,0.535442494352747,0.998852687749389,0.00144621095599367,0.00378471250426939,3,1,1,0,0,0,0
near_antiphase_close_pair,ill_real_sep_0p10_phase180,NORMAL,medium,,,71,1,20968610,0.1,0,1,180,1,40,7.95,8.05,10.31,10.31,0,1,1,1,0.0616441400296885,0.0616441400296885,0.0616441400296885,18936,18936,131461,1,63.6168653336335,0.225446533226398,4,0,0.352789979101581,0.532031042004911,0.998846685180252,0.00148712317337732,0.00380843119637248,3,1,1,0,0,0,0
near_antiphase_close_pair,ill_real_sep_0p10_phase180,NORMAL,medium,,,72,2,20968611,0.1,0,1,180,1,40,7.95,8.05,10.31,10.31,0,1,1,1,0.0616441400296885,0.0616441400296885,0.0616441400296885,18936,18936,131461,1,63.6168653336335,0.225446533226398,4,0,0.352911949436668,0.532078116003373,0.998847148983452,0.00148656023336923,0.00380976957867006,3,1,1,0,0,0,0
near_antiphase_close_pair,ill_real_sep_0p10_phase180,NORMAL,medium,,,73,3,20968612,0.1,0,1,180,1,40,7.95,8.05,10.31,10.31,0,1,1,1,0.0616441400296885,0.0616441400296885,0.0616441400296885,18936,18936,131461,1,63.6168653336335,0.225446533226398,4,0,0.352741925313517,0.532012865676099,0.998847559172726,0.00148734496009146,0.00380666656638265,3,1,1,0,0,0,0
near_antiphase_close_pair,ill_real_sep_0p10_phase180,NORMAL,medium,,,74,4,20968613,0.1,0,1,180,1,40,7.95,8.05,10.31,10.31,0,1,1,1,0.0616441400296885,0.0616441400296885,0.0616441400296885,18936,18936,131461,1,63.6168653336335,0.225446533226398,4,0,0.352761750543279,0.5320184950442,0.998841857114814,0.00148725345903102,0.00381954469811736,3,1,1,0,0,0,0
near_antiphase_close_pair,ill_real_sep_0p10_phase180,NORMAL,medium,,,75,5,20968614,0.1,0,1,180,1,40,7.95,8.05,10.31,10.31,0,1,1,1,0.0616441400296885,0.0616441400296885,0.0616441400296885,18936,18936,131461,1,63.6168653336335,0.225446533226398,4,0,0.352191415587267,0.531799316741428,0.998842375102513,0.00148988577421261,0.00381442616193061,3,1,1,0,0,0,0
near_antiphase_close_pair,ill_real_sep_0p10_phase180,NORMAL,medium,,,76,6,20968615,0.1,0,1,180,1,40,7.95,8.05,10.31,10.31,0,1,1,1,0.0616441400296885,0.0616441400296885,0.0616441400296885,18936,18936,131461,1,63.6168653336335,0.225446533226398,4,0,0.35236909105535,0.531869415283898,0.998847408885303,0.00148906573359069,0.00380885122634498,3,1,1,0,0,0,0
near_antiphase_close_pair,ill_real_sep_0p10_phase180,NORMAL,medium,,,77,7,20968616,0.1,0,1,180,1,40,7.95,8.05,10.31,10.31,0,1,1,1,0.0616441400296885,0.0616441400296885,0.0616441400296885,18936,18936,131461,1,63.6168653336335,0.225446533226398,4,0,0.35275856805501,0.532018542258953,0.998845489253966,0.00148726814743842,0.00381103903784742,3,1,1,0,0,0,0
near_antiphase_close_pair,ill_real_sep_0p10_phase180,NORMAL,medium,,,78,8,20968617,0.1,0,1,180,1,40,7.95,8.05,10.31,10.31,0,1,1,1,0.0616441400296885,0.0616441400296885,0.0616441400296885,18936,18936,131461,1,63.6168653336335,0.225446533226398,4,0,0.352175430486076,0.531794837175115,0.998847142386884,0.00148995955160273,0.00380876094387507,3,1,1,0,0,0,0
near_antiphase_close_pair,ill_real_sep_0p10_phase180,NORMAL,medium,,,79,9,20968618,0.1,0,1,180,1,40,7.95,8.05,10.31,10.31,0,1,1,1,0.0616441400296885,0.0616441400296885,0.0616441400296885,18936,18936,131461,1,63.6168653336335,0.225446533226398,4,0,0.352075089392387,0.531755769043479,0.998845784091759,0.00149042266434283,0.00381342679465565,3,1,1,0,0,0,0
near_antiphase_close_pair,ill_real_sep_0p10_phase180,NORMAL,medium,,,80,10,20968619,0.1,0,1,180,1,40,7.95,8.05,10.31,10.31,0,1,1,1,0.0616441400296885,0.0616441400296885,0.0616441400296885,18936,18936,131461,1,63.6168653336335,0.225446533226398,4,0,0.352398381509421,0.531879971768346,0.998845382957273,0.00148893054687959,0.00381602118360994,3,1,1,0,0,0,0
weak_secondary_close_pair,ill_real_sep_0p20_beta03_phase0,SCORE_AMBIGUOUS,medium_low,,,81,1,20969610,0.2,0,1,0,0.3,40,7.9,8.1,10.31,10.31,0,0,0,0,0.45133136385587,0.45133136385587,0.45133136385587,15808,19228,131461,1.21634615384615,16.9877850893592,0.153767094767581,3,0,0.674702797936937,0.63832743971789,0.999999927176539,1.37170182951954e-06,3.08827239880912e-05,5,1,1,0,0,0,0
weak_secondary_close_pair,ill_real_sep_0p20_beta03_phase0,SCORE_AMBIGUOUS,medium_low,,,82,2,20969611,0.2,0,1,0,0.3,40,7.9,8.1,10.31,10.31,0,0,0,0,0.433243580448689,0.433243580448689,0.433243580448689,15808,19228,131461,1.21634615384615,16.9877850893592,0.153767094767581,3,0,0.674708477942771,0.638329623335835,0.9999999243203,1.34548641798192e-06,3.14897182511053e-05,5,1,1,0,0,0,0
weak_secondary_close_pair,ill_real_sep_0p20_beta03_phase0,SCORE_AMBIGUOUS,medium_low,,,83,3,20969612,0.2,0,1,0,0.3,40,7.9,8.1,10.31,10.31,0,0,0,0,0.45133136385587,0.45133136385587,0.45133136385587,15808,19228,131461,1.21634615384615,16.9877850893592,0.153767094767581,3,0,0.674696129177768,0.638324874272513,0.999999925639382,1.40248071799421e-06,3.12142541293089e-05,5,1,1,0,0,0,0
weak_secondary_close_pair,ill_real_sep_0p20_beta03_phase0,SCORE_AMBIGUOUS,medium_low,,,84,4,20969613,0.2,0,1,0,0.3,40,7.9,8.1,10.31,10.31,0,0,0,0,0.433243580448689,0.433243580448689,0.433243580448689,15808,19228,131461,1.21634615384615,16.9877850893592,0.153767094767581,3,0,0.674745223025384,0.638343757076321,0.999999927224312,1.17589372899872e-06,3.08504058898376e-05,5,1,1,0,0,0,0
weak_secondary_close_pair,ill_real_sep_0p20_beta03_phase0,SCORE_AMBIGUOUS,medium_low,,,85,5,20969614,0.2,0,1,0,0.3,40,7.9,8.1,10.31,10.31,0,0,0,0,0.433243580448689,0.433243580448689,0.433243580448689,15808,19228,131461,1.21634615384615,16.9877850893592,0.153767094767581,3,0,0.674734892060701,0.63833978325648,0.999999926161781,1.22357510445712e-06,3.10848545059798e-05,5,1,1,0,0,0,0
weak_secondary_close_pair,ill_real_sep_0p20_beta03_phase0,SCORE_AMBIGUOUS,medium_low,,,86,6,20969615,0.2,0,1,0,0.3,40,7.9,8.1,10.31,10.31,0,0,0,0,0.433243580448689,0.433243580448689,0.433243580448689,15808,19228,131461,1.21634615384615,16.9877850893592,0.153767094767581,3,0,0.674746948066615,0.638344420487761,0.999999927035863,1.16793200023978e-06,3.089004676631e-05,5,1,1,0,0,0,0
weak_secondary_close_pair,ill_real_sep_0p20_beta03_phase0,SCORE_AMBIGUOUS,medium_low,,,87,7,20969616,0.2,0,1,0,0.3,40,7.9,8.1,10.31,10.31,0,0,0,0,0.45133136385587,0.45133136385587,0.45133136385587,15808,19228,131461,1.21634615384615,16.9877850893592,0.153767094767581,3,0,0.674707899727451,0.638329401710192,0.999999926505628,1.34815510407144e-06,3.10297674017343e-05,5,1,1,0,0,0,0
weak_secondary_close_pair,ill_real_sep_0p20_beta03_phase0,SCORE_AMBIGUOUS,medium_low,,,88,8,20969617,0.2,0,1,0,0.3,40,7.9,8.1,10.31,10.31,0,0,0,0,0.45133136385587,0.45133136385587,0.45133136385587,15808,19228,131461,1.21634615384615,16.9877850893592,0.153767094767581,3,0,0.674734825406925,0.638339758708452,0.999999929270465,1.22388273726789e-06,3.04132320097232e-05,5,1,1,0,0,0,0
weak_secondary_close_pair,ill_real_sep_0p20_beta03_phase0,SCORE_AMBIGUOUS,medium_low,,,89,9,20969618,0.2,0,1,0,0.3,40,7.9,8.1,10.31,10.31,0,0,0,0,0.433243580448689,0.433243580448689,0.433243580448689,15808,19228,131461,1.21634615384615,16.9877850893592,0.153767094767581,3,0,0.674743608422929,0.638343135504931,0.999999925594465,1.18334574032628e-06,3.11978601125677e-05,5,1,1,0,0,0,0
weak_secondary_close_pair,ill_real_sep_0p20_beta03_phase0,SCORE_AMBIGUOUS,medium_low,,,90,10,20969619,0.2,0,1,0,0.3,40,7.9,8.1,10.31,10.31,0,0,0,0,0.433243580448689,0.433243580448689,0.433243580448689,15808,19228,131461,1.21634615384615,16.9877850893592,0.153767094767581,3,0,0.674722775277389,0.63833512257096,0.999999925063933,1.27949871974201e-06,3.13232511825785e-05,5,1,1,0,0,0,0
weak_secondary_close_pair,ill_real_sep_0p15_beta03_phase0,SCORE_AMBIGUOUS,medium_low,,,91,1,20970610,0.15,0,1,0,0.3,40,7.925,8.075,10.31,10.31,0,0,0,0,0.280223125384041,0.280223125384041,0.280223125384041,17043,19117,131461,1.12169219034208,16.9877850893592,0.153767094767581,3,0,0.656823416217862,0.631449944986264,0.9999976144478,8.38919251483293e-05,0.000167403597871786,5,1,1,0,0,0,0
weak_secondary_close_pair,ill_real_sep_0p15_beta03_phase0,SCORE_AMBIGUOUS,medium_low,,,92,2,20970611,0.15,0,1,0,0.3,40,7.925,8.075,10.31,10.31,0,0,0,0,0.280223125384041,0.280223125384041,0.280223125384041,17043,19117,131461,1.12169219034208,16.9877850893592,0.153767094767581,3,0,0.656942526106641,0.631495741802693,0.999997572507071,8.33421872001197e-05,0.000168578602742273,5,1,1,0,0,0,0
weak_secondary_close_pair,ill_real_sep_0p15_beta03_phase0,SCORE_AMBIGUOUS,medium_low,,,93,3,20970612,0.15,0,1,0,0.3,40,7.925,8.075,10.31,10.31,0,0,0,0,0.280223125384041,0.280223125384041,0.280223125384041,17043,19117,131461,1.12169219034208,16.9877850893592,0.153767094767581,3,0,0.65683536355602,0.631454526210093,0.999997574715709,8.38367835876015e-05,0.00016889549458374,5,1,1,0,0,0,0
weak_secondary_close_pair,ill_real_sep_0p15_beta03_phase0,SCORE_AMBIGUOUS,medium_low,,,94,4,20970613,0.15,0,1,0,0.3,40,7.925,8.075,10.31,10.31,0,0,0,0,0.280223125384041,0.280223125384041,0.280223125384041,17043,19117,131461,1.12169219034208,16.9877850893592,0.153767094767581,3,0,0.656929930418516,0.631490899865754,0.999997579817053,8.34003211453105e-05,0.00016861043866134,5,1,1,0,0,0,0
weak_secondary_close_pair,ill_real_sep_0p15_beta03_phase0,SCORE_AMBIGUOUS,medium_low,,,95,5,20970614,0.15,0,1,0,0.3,40,7.925,8.075,10.31,10.31,0,0,0,0,0.280223125384041,0.280223125384041,0.280223125384041,17043,19117,131461,1.12169219034208,16.9877850893592,0.153767094767581,3,0,0.656929482738417,0.631490727075435,0.999997578086578,8.34023873611519e-05,0.000168440630560866,5,1,1,0,0,0,0
weak_secondary_close_pair,ill_real_sep_0p15_beta03_phase0,SCORE_AMBIGUOUS,medium_low,,,96,6,20970615,0.15,0,1,0,0.3,40,7.925,8.075,10.31,10.31,0,0,0,0,0.280223125384041,0.280223125384041,0.280223125384041,17043,19117,131461,1.12169219034208,16.9877850893592,0.153767094767581,3,0,0.656854864541838,0.631462028393214,0.999997579869881,8.37467790376724e-05,0.00016853230717288,5,1,1,0,0,0,0
weak_secondary_close_pair,ill_real_sep_0p15_beta03_phase0,SCORE_AMBIGUOUS,medium_low,,,97,7,20970616,0.15,0,1,0,0.3,40,7.925,8.075,10.31,10.31,0,0,0,0,0.280223125384041,0.280223125384041,0.280223125384041,17043,19117,131461,1.12169219034208,16.9877850893592,0.153767094767581,3,0,0.656860655428086,0.631464252925393,0.999997572064845,8.37200518703732e-05,0.000168661809522812,5,1,1,0,0,0,0
weak_secondary_close_pair,ill_real_sep_0p15_beta03_phase0,SCORE_AMBIGUOUS,medium_low,,,98,8,20970617,0.15,0,1,0,0.3,40,7.925,8.075,10.31,10.31,0,0,0,0,0.280223125384041,0.280223125384041,0.280223125384041,17043,19117,131461,1.12169219034208,16.9877850893592,0.153767094767581,3,0,0.656829616727194,0.631452332706151,0.9999976227581,8.38633074129505e-05,0.00016771063230765,5,1,1,0,0,0,0
weak_secondary_close_pair,ill_real_sep_0p15_beta03_phase0,SCORE_AMBIGUOUS,medium_low,,,99,9,20970618,0.15,0,1,0,0.3,40,7.925,8.075,10.31,10.31,0,0,0,0,0.280223125384041,0.280223125384041,0.280223125384041,17043,19117,131461,1.12169219034208,16.9877850893592,0.153767094767581,3,0,0.656831097302031,0.631452885394889,0.999997574863465,8.38564739906281e-05,0.000169278705599538,5,1,1,0,0,0,0
weak_secondary_close_pair,ill_real_sep_0p15_beta03_phase0,SCORE_AMBIGUOUS,medium_low,,,100,10,20970619,0.15,0,1,0,0.3,40,7.925,8.075,10.31,10.31,0,0,0,0,0.280223125384041,0.280223125384041,0.280223125384041,17043,19117,131461,1.12169219034208,16.9877850893592,0.153767094767581,3,0,0.656839754209109,0.631456224794291,0.999997602919911,8.38165190348828e-05,0.00016778408211101,5,1,1,0,0,0,0
lower_snr_close_pair,ill_real_sep_0p20_snr20,SCORE_AMBIGUOUS,medium_low,,,101,1,20971610,0.2,0,1,0,1,20,7.9,8.1,10.31,10.31,0,0,0,0,0.359583091927304,0.359583091927304,0.359583091927304,18504,18756,131461,1.0136186770428,42.1973670726862,0.203160669221286,4,0,0.664046070044908,0.646571940659158,0.999985209533039,5.05565997927322e-05,0.000472069887837546,5,1,1,0,0,0,0
lower_snr_close_pair,ill_real_sep_0p20_snr20,SCORE_AMBIGUOUS,medium_low,,,102,2,20971611,0.2,0,1,0,1,20,7.9,8.1,10.31,10.31,0,0,0,0,0.359583091927304,0.359583091927304,0.359583091927304,18504,18756,131461,1.0136186770428,42.1973670726862,0.203160669221286,4,0,0.662218711505474,0.645868831469906,0.999984412442248,5.89905622824287e-05,0.000491193675956774,5,1,1,0,0,0,0
lower_snr_close_pair,ill_real_sep_0p20_snr20,SCORE_AMBIGUOUS,medium_low,,,103,3,20971612,0.2,0,1,0,1,20,7.9,8.1,10.31,10.31,0,0,0,0,0.359583091927304,0.359583091927304,0.359583091927304,18504,18756,131461,1.0136186770428,42.1973670726862,0.203160669221286,4,0,0.661937296187513,0.645759932782308,0.99998252093698,6.02894022114791e-05,0.000512950802552209,5,1,1,0,0,0,0
lower_snr_close_pair,ill_real_sep_0p20_snr20,SCORE_AMBIGUOUS,medium_low,,,104,4,20971613,0.2,0,1,0,1,20,7.9,8.1,10.31,10.31,0,0,0,0,0.359583091927304,0.359583091927304,0.359583091927304,18504,18756,131461,1.0136186770428,42.1973670726862,0.203160669221286,4,0,0.661220680085077,0.645484602743857,0.999983353906719,6.3596861145797e-05,0.000509947291474492,5,1,1,0,0,0,0
lower_snr_close_pair,ill_real_sep_0p20_snr20,SCORE_AMBIGUOUS,medium_low,,,105,5,20971614,0.2,0,1,0,1,20,7.9,8.1,10.31,10.31,0,0,0,0,0.359583091927304,0.359583091927304,0.359583091927304,18504,18756,131461,1.0136186770428,42.1973670726862,0.203160669221286,4,0,0.662685823121716,0.646048792855362,0.999985278360867,5.68346625151587e-05,0.000486683695367733,5,1,1,0,0,0,0
lower_snr_close_pair,ill_real_sep_0p20_snr20,SCORE_AMBIGUOUS,medium_low,,,106,6,20971615,0.2,0,1,0,1,20,7.9,8.1,10.31,10.31,0,0,0,0,0.359583091927304,0.359583091927304,0.359583091927304,18504,18756,131461,1.0136186770428,42.1973670726862,0.203160669221286,4,0,0.666719439277806,0.647599680907346,0.999983841854349,3.82179725639726e-05,0.000490556336874066,5,1,1,0,0,0,0
lower_snr_close_pair,ill_real_sep_0p20_snr20,SCORE_AMBIGUOUS,medium_low,,,107,7,20971616,0.2,0,1,0,1,20,7.9,8.1,10.31,10.31,0,0,0,0,0.359583091927304,0.359583091927304,0.359583091927304,18504,18756,131461,1.0136186770428,42.1973670726862,0.203160669221286,4,0,0.665189359692829,0.647011528857183,0.999984813562648,4.52798783407885e-05,0.000483866494294846,5,1,1,0,0,0,0
lower_snr_close_pair,ill_real_sep_0p20_snr20,SCORE_AMBIGUOUS,medium_low,,,108,8,20971617,0.2,0,1,0,1,20,7.9,8.1,10.31,10.31,0,0,0,0,0.359583091927304,0.359583091927304,0.359583091927304,18504,18756,131461,1.0136186770428,42.1973670726862,0.203160669221286,4,0,0.664441848760856,0.646724090116809,0.99998500060331,4.87299287960505e-05,0.000476398282390111,5,1,1,0,0,0,0
lower_snr_close_pair,ill_real_sep_0p20_snr20,SCORE_AMBIGUOUS,medium_low,,,109,9,20971618,0.2,0,1,0,1,20,7.9,8.1,10.31,10.31,0,0,0,0,0.359583091927304,0.359583091927304,0.359583091927304,18504,18756,131461,1.0136186770428,42.1973670726862,0.203160669221286,4,0,0.669843773838132,0.648801458072313,0.999984156215436,2.37979669009316e-05,0.000477441027800793,5,1,1,0,0,0,0
lower_snr_close_pair,ill_real_sep_0p20_snr20,SCORE_AMBIGUOUS,medium_low,,,110,10,20971619,0.2,0,1,0,1,20,7.9,8.1,10.31,10.31,0,0,0,0,0.401621712560464,0.401621712560464,0.401621712560464,18504,18756,131461,1.0136186770428,42.1973670726862,0.203160669221286,4,0,0.665301950621649,0.647054506202743,0.999983879683129,4.47602279000822e-05,0.000493983907502021,5,1,1,0,0,0,0
lower_snr_close_pair,ill_real_sep_0p15_snr20,SCORE_AMBIGUOUS,medium_low,,,111,1,20972610,0.15,0,1,0,1,20,7.925,8.075,10.31,10.31,0,0,0,0,0.330643312347308,0.330643312347308,0.330643312347308,15336,18756,131461,1.22300469483568,42.1973670726862,0.203160669221286,4,0,0.652018712394928,0.641946550307933,0.99998668506798,0.000106067481254177,0.000474133857189031,5,1,1,0,0,0,0
lower_snr_close_pair,ill_real_sep_0p15_snr20,SCORE_AMBIGUOUS,medium_low,,,112,2,20972611,0.15,0,1,0,1,20,7.925,8.075,10.31,10.31,0,0,0,0,0.330643312347308,0.330643312347308,0.330643312347308,15336,18756,131461,1.22300469483568,42.1973670726862,0.203160669221286,4,0,0.653288899061001,0.642435352217669,0.999987452429782,0.00010020508125692,0.000457905746123817,5,1,1,0,0,0,0
lower_snr_close_pair,ill_real_sep_0p15_snr20,SCORE_AMBIGUOUS,medium_low,,,113,3,20972612,0.15,0,1,0,1,20,7.925,8.075,10.31,10.31,0,0,0,0,0.330643312347308,0.330643312347308,0.330643312347308,15336,18756,131461,1.22300469483568,42.1973670726862,0.203160669221286,4,0,0.657414515725555,0.644021947519455,0.999986937177135,8.11637735743638e-05,0.000457109284760267,5,1,1,0,0,0,0
lower_snr_close_pair,ill_real_sep_0p15_snr20,SCORE_AMBIGUOUS,medium_low,,,114,4,20972613,0.15,0,1,0,1,20,7.925,8.075,10.31,10.31,0,0,0,0,0.330643312347308,0.330643312347308,0.330643312347308,15336,18756,131461,1.22300469483568,42.1973670726862,0.203160669221286,4,0,0.656221327871825,0.643563091731107,0.999987116082657,8.66707944377313e-05,0.000455407953002931,5,1,1,0,0,0,0
lower_snr_close_pair,ill_real_sep_0p15_snr20,SCORE_AMBIGUOUS,medium_low,,,115,5,20972614,0.15,0,1,0,1,20,7.925,8.075,10.31,10.31,0,0,0,0,0.330643312347308,0.330643312347308,0.330643312347308,15336,18756,131461,1.22300469483568,42.1973670726862,0.203160669221286,4,0,0.655914299917437,0.643445508189425,0.999988556462892,8.80878465349068e-05,0.000440133920486652,5,1,1,0,0,0,0
lower_snr_close_pair,ill_real_sep_0p15_snr20,SCORE_AMBIGUOUS,medium_low,,,116,6,20972615,0.15,0,1,0,1,20,7.925,8.075,10.31,10.31,0,0,0,0,0.330643312347308,0.330643312347308,0.330643312347308,15336,18756,131461,1.22300469483568,42.1973670726862,0.203160669221286,4,0,0.657416902578027,0.644023141648238,0.999987726058854,8.11527573321849e-05,0.000449399551550742,5,1,1,0,0,0,0
lower_snr_close_pair,ill_real_sep_0p15_snr20,SCORE_AMBIGUOUS,medium_low,,,117,7,20972616,0.15,0,1,0,1,20,7.925,8.075,10.31,10.31,0,0,0,0,0.330643312347308,0.330643312347308,0.330643312347308,15336,18756,131461,1.22300469483568,42.1973670726862,0.203160669221286,4,0,0.658537391196584,0.644453419949946,0.999985786460924,7.59812714003818e-05,0.000469128613552015,5,1,1,0,0,0,0
lower_snr_close_pair,ill_real_sep_0p15_snr20,SCORE_AMBIGUOUS,medium_low,,,118,8,20972617,0.15,0,1,0,1,20,7.925,8.075,10.31,10.31,0,0,0,0,0.330643312347308,0.330643312347308,0.330643312347308,15336,18756,131461,1.22300469483568,42.1973670726862,0.203160669221286,4,0,0.659959743735747,0.645000865116664,0.999986890740378,6.94165673734755e-05,0.000448671004808486,5,1,1,0,0,0,0
lower_snr_close_pair,ill_real_sep_0p15_snr20,SCORE_AMBIGUOUS,medium_low,,,119,9,20972618,0.15,0,1,0,1,20,7.925,8.075,10.31,10.31,0,0,0,0,0.330643312347308,0.330643312347308,0.330643312347308,15336,18756,131461,1.22300469483568,42.1973670726862,0.203160669221286,4,0,0.657019315876061,0.643870066519927,0.999987277013093,8.29877728797193e-05,0.000448773655142463,5,1,1,0,0,0,0
lower_snr_close_pair,ill_real_sep_0p15_snr20,SCORE_AMBIGUOUS,medium_low,,,120,10,20972619,0.15,0,1,0,1,20,7.925,8.075,10.31,10.31,0,0,0,0,0.330643312347308,0.330643312347308,0.330643312347308,15336,18756,131461,1.22300469483568,42.1973670726862,0.203160669221286,4,0,0.653273601339218,0.642429273069571,0.999986894118495,0.000100275686126688,0.000465946356444396,5,1,1,0,0,0,0
