requested_center_az,actual_center_az,selected_center_column,delta_az,el,max_abs_a_error,rel_a_error,max_abs_G_error,rel_G_error,phase_aligned_rel_a_error,phase_aligned_rel_G_error,cache_miss_count,pass_flag
30,30,17,-0.78,8.75,5.69314962606104e-14,1.69268068881863e-14,1.51480645664946e-13,5.84371536170706e-15,1.66462289483877e-14,3.99136551898777e-15,0,1
30,30,17,-0.78,8.81,5.6942212247898e-14,2.22758244290148e-14,4.03588899389013e-13,1.37711401885328e-14,1.77453272180031e-14,3.54850696920503e-15,0,1
30,30,17,-0.78,8.87,5.69353932166195e-14,2.99763477213442e-14,6.83931986647686e-13,2.27914069712635e-14,2.04570779267037e-14,4.13426567381271e-15,0,1
30,30,17,-0.78,8.93,5.69288981417385e-14,1.81666438599928e-14,2.25681225370409e-13,7.28518181310992e-15,1.70471082425463e-14,1.90440457518457e-15,0,1
30,30,17,-0.78,8.99,8.53613511497256e-14,2.9764005228183e-14,6.5888473104546e-13,2.16677628165571e-14,2.07590080393052e-14,4.66659617759311e-15,0,1
30,30,17,-0.78,9.05,5.69288981417385e-14,2.30970827115456e-14,4.20516606043047e-13,1.3031089072582e-14,1.97026479592631e-14,3.12588724006572e-15,0,1
30,30,17,-0.78,9.11,5.69353932166195e-14,2.15781446997212e-14,2.57971112385379e-13,9.19693910963303e-15,2.06874890841776e-14,6.10535592602239e-15,0,1
30,30,17,-0.78,9.17,5.69655855867364e-14,2.13301806593673e-14,2.94472420760274e-13,9.16303568927745e-15,1.95455440714235e-14,2.01320424488151e-15,0,1
30,30,17,-0.78,9.23,5.69164742467529e-14,2.09873315645262e-14,3.68651022302789e-13,1.23145211674604e-14,1.78696654578505e-14,2.57266003168703e-15,0,1
30,30,17,-0.78,9.29,5.69052119028679e-14,1.83890266118584e-14,1.22091423388608e-13,4.29813123098598e-15,1.80061354374843e-14,2.66770036769771e-15,0,1
30,30,17,-0.78,9.35,5.68891808770963e-14,1.85525576809305e-14,3.43420821695718e-13,1.12077488908152e-14,1.60223167000493e-14,3.81721458926186e-15,0,1
30,30,17,-0.78,9.41,5.69837582221109e-14,2.0946418567141e-14,3.27544017057338e-13,1.0092743050452e-14,1.88303368552027e-14,2.93269208432885e-15,0,1
30,30,17,-0.78,9.47,5.69613661100721e-14,2.6794731929725e-14,6.32861871115309e-13,2.00246392574334e-14,1.92964012528899e-14,2.57908453975537e-15,0,1
30,30,17,-0.78,9.53,5.68928369984743e-14,1.82972433768062e-14,1.32752222665526e-13,4.75471312205214e-15,1.82916516705486e-14,4.5730428056894e-15,0,1
30,30,17,-0.78,9.59,5.69250007410914e-14,1.75027973110267e-14,1.20844499574666e-13,3.63227349773439e-15,1.73322007280917e-14,2.03632646118717e-15,0,1
30,30,17,-0.78,9.65,5.69322540229474e-14,2.39877066227123e-14,4.50186442357098e-13,1.37233563717451e-14,2.01321925684093e-14,4.53596730854592e-15,0,1
30,30,17,-0.78,9.71,5.69280320757647e-14,2.55742353437137e-14,5.35461842348854e-13,1.69289953627233e-14,1.96431804834488e-14,3.44678952719187e-15,0,1
30,30,17,-0.78,9.77,8.53392554977114e-14,2.98058921983061e-14,7.41524199904758e-13,2.27558875428112e-14,2.02286720956518e-14,6.02169330398358e-15,0,1
30,30,17,-0.78,9.83,5.69237015482437e-14,2.07304025226272e-14,9.87117515865762e-14,3.89034067420832e-15,2.06917110870862e-14,3.7383470815862e-15,0,1
30,30,17,-0.78,9.89,5.6942212247898e-14,1.74244966905862e-14,1.77003953943853e-13,6.25342277514794e-15,1.67916852243254e-14,3.08349092788819e-15,0,1
30,30,17,-0.78,9.95,5.69458920207644e-14,2.20936884747955e-14,4.03713975366103e-13,1.22011729911862e-14,1.86526512913625e-14,2.64577762248572e-15,0,1
30,30,17,-0.78,10.01,5.69357179509139e-14,2.77662949500799e-14,6.71446751712222e-13,2.04268828264689e-14,1.99614975577968e-14,4.02697116345366e-15,0,1
30,30,17,-0.78,10.07,5.68889371273166e-14,1.65293049752445e-14,1.18571819029967e-13,4.50434441747618e-15,1.64635578807857e-14,4.29299298920858e-15,0,1
30,30,17,-0.78,10.13,1.13690256295193e-13,3.33815187726287e-14,8.93908669629676e-13,2.70963731388525e-14,2.06998449462699e-14,4.43078983933757e-15,0,1
30,30,17,-0.78,10.19,5.6942212247898e-14,2.68872765499565e-14,5.77531828128916e-13,1.81390178792023e-14,2.0444017846776e-14,4.04410401209074e-15,0,1
30,30,17,-0.78,10.25,5.69561724789048e-14,2.72045042924766e-14,6.02048713384e-13,1.90606990221392e-14,1.9994138318801e-14,2.62648094895767e-15,0,1
30,30,17,-0.78,10.31,5.69553068276662e-14,2.91366791724398e-14,7.22924857581284e-13,2.25719681238019e-14,2.02943570824502e-14,6.17146829495163e-15,0,1
30,30,17,-0.78,10.37,5.69675329320954e-14,2.52260019149521e-14,5.5039550268816e-13,1.81217885448183e-14,1.83073044233596e-14,4.75919458380807e-15,0,1
30,30,17,-0.78,10.43,5.6944485076864e-14,2.96351486469891e-14,7.09911849001773e-13,2.25596487104691e-14,2.07771218354031e-14,4.70456120893935e-15,0,1
30,30,17,-0.78,10.49,1.13726200998374e-13,3.15776830972009e-14,7.64287722718385e-13,2.52914154890159e-14,2.07267732949648e-14,3.46340979381004e-15,0,1
30,30,17,-0.78,10.55,5.69311715022356e-14,1.92650078825447e-14,2.73582021864321e-13,9.08655436330102e-15,1.80156667506874e-14,4.39585806796391e-15,0,1
30,30,17,-0.78,10.61,5.69067010425434e-14,2.11812308909462e-14,2.99146086533439e-13,1.0178642809474e-14,1.88248396268656e-14,3.84248254597696e-15,0,1
30,30,17,-0.78,10.67,5.69045350083148e-14,2.36913609291181e-14,4.28245704293436e-13,1.54357476803604e-14,1.87532279065355e-14,4.42154229995968e-15,0,1
30,30,17,-0.78,10.73,5.69163388952744e-14,2.13750588984835e-14,2.66601514550111e-13,1.13441152295174e-14,1.87350673078665e-14,5.18202785107206e-15,0,1
30,30,17,-0.78,10.79,8.53097134837601e-14,3.20015446940068e-14,6.91502658208028e-13,2.65887223867728e-14,1.9623738293223e-14,5.36023263562619e-15,0,1
30,30,17,-0.78,10.85,5.69237015482437e-14,1.92812558168046e-14,1.54660562755727e-13,7.10107470024368e-15,1.83084071214241e-14,3.42428446682966e-15,0,1
30,30,17,-0.78,10.91,5.6942212247898e-14,2.30541221849021e-14,3.16909229221078e-13,1.33636477244141e-14,2.05960410753488e-14,7.29058259125062e-15,0,1
30,30,17,-0.78,10.97,5.69237015482437e-14,2.3313503313785e-14,2.77829535353912e-13,1.27256454637806e-14,1.95811784801397e-14,2.81609692819209e-15,0,1
30,30,17,-0.78,11.03,5.69458920207644e-14,1.81029643542164e-14,1.08692138246471e-13,5.34818695722603e-15,1.73071490009787e-14,2.37973543531751e-15,0,1
30,30,17,-0.78,11.09,5.69505455106556e-14,2.52116566290868e-14,3.40745049656731e-13,1.67857151674332e-14,2.0010563816212e-14,4.382089462408e-15,0,1
30,30,17,-0.78,11.15,8.53294333713759e-14,2.56071766081373e-14,3.63303245833539e-13,1.88186261236756e-14,1.90291926455927e-14,7.19631961083894e-15,0,1
30,30,17,-0.78,11.21,5.68928369984743e-14,1.91269970691488e-14,1.03487079624852e-13,4.47684709912755e-15,1.90700794011136e-14,3.91074716945037e-15,0,1
30,30,17,-0.78,11.27,5.69159057683804e-14,1.93724502264164e-14,2.08570694534042e-13,1.24282176594003e-14,1.58907706488861e-14,3.46395000344348e-15,0,1
30,30,17,-0.78,11.33,5.69280320757647e-14,1.96593481880329e-14,1.56886102328411e-13,9.84494662057711e-15,1.73062661012672e-14,1.57784239580249e-15,0,1
30,30,17,-0.78,11.39,5.69553068276662e-14,2.24433091621567e-14,2.26351359775669e-13,1.44211008054409e-14,1.80311108383698e-14,4.73903229619775e-15,0,1
30,30,17,-0.78,11.45,5.6944485076864e-14,1.80319645291158e-14,1.34276598295203e-13,9.61903832570601e-15,1.5383271977992e-14,2.89032093615333e-15,0,1
30,30,17,-0.78,11.51,5.6918504480306e-14,1.67748260567102e-14,5.0967822799221e-14,3.52188090589291e-15,1.67663931517904e-14,2.49981322475868e-15,0,1
30,30,17,-0.78,11.57,5.6944485076864e-14,1.95240960698464e-14,1.40612978520688e-13,8.95415992650357e-15,1.90411592477975e-14,7.03340770654699e-15,0,1
30,30,17,-0.78,11.63,5.69355014615901e-14,2.67626138793216e-14,2.49261857804422e-13,1.98178317210638e-14,1.97275135966543e-14,4.06696792214608e-15,0,1
30,30,17,-0.78,11.69,5.69202368890091e-14,2.18447389656466e-14,1.07396160523719e-13,1.09032715562885e-14,1.9221532640385e-14,2.67782846471104e-15,0,1
30,30,17,-0.78,11.75,5.69519523048388e-14,1.88608555842618e-14,6.41228528158114e-14,6.45057858344463e-15,1.86389811927753e-14,5.07195843709228e-15,0,1
30,30,17,-0.78,11.81,5.6916663738282e-14,2.41890857010936e-14,2.18168513856423e-13,1.78004595111238e-14,1.98894416502129e-14,7.53586083176227e-15,0,1
30,30,17,-0.78,11.87,5.69322540229474e-14,2.234561194539e-14,1.64266341644732e-13,1.50013678626296e-14,1.86882857253561e-14,5.17416891847474e-15,0,1
30,30,17,-0.7,8.75,5.69561724789048e-14,2.44685690364579e-14,4.28981901681129e-13,1.69721994658186e-14,1.86171324584863e-14,3.50917959772638e-15,0,1
30,30,17,-0.7,8.81,5.69439439353385e-14,1.96723404888925e-14,1.59239269457707e-13,5.32274148225709e-15,1.9671971843335e-14,5.29648893344108e-15,0,1
30,30,17,-0.7,8.87,5.69251090058236e-14,2.10686508231545e-14,2.42139005366022e-13,9.62897008720773e-15,1.99765979078203e-14,7.28148819908511e-15,0,1
30,30,17,-0.7,8.93,5.69553068276662e-14,2.88149489303849e-14,6.09103927595844e-13,2.13420457609098e-14,2.21410163249356e-14,7.73768190504898e-15,0,1
30,30,17,-0.7,8.99,5.69363674139463e-14,3.04920295657161e-14,6.77535193156939e-13,2.32567210382292e-14,2.10215538527089e-14,4.9463306336755e-15,0,1
30,30,17,-0.7,9.05,5.69458920207644e-14,2.25831237593743e-14,2.84244848524535e-13,9.65612195676256e-15,2.22918494484192e-14,8.25986785241056e-15,0,1
30,30,17,-0.7,9.11,5.69314962606104e-14,2.46705221166895e-14,4.45058043870408e-13,1.58994879258432e-14,2.01326926492041e-14,3.72324432932906e-15,0,1
30,30,17,-0.7,9.17,5.69237015482437e-14,1.84895286273664e-14,2.51089547294366e-13,8.2867951685369e-15,1.76819581099785e-14,5.96912921578937e-15,0,1
30,30,17,-0.7,9.23,5.69519523048388e-14,2.36949980702938e-14,3.92496736231293e-13,1.31308708232512e-14,2.05246307687072e-14,5.99609446105206e-15,0,1
30,30,17,-0.7,9.29,5.69183962030113e-14,2.01976339840729e-14,2.79494098577252e-13,9.99075238432139e-15,1.80590983582153e-14,4.64661716615618e-15,0,1
30,30,17,-0.7,9.35,5.69357179509139e-14,1.89610430791719e-14,2.62251881138704e-13,8.69808883490116e-15,1.7828217392536e-14,5.82834494978957e-15,0,1
30,30,17,-0.7,9.41,5.69519523048388e-14,2.26287450299072e-14,5.2706037093311e-13,1.64321396588573e-14,1.70358493005311e-14,4.38012832605489e-15,0,1
30,30,17,-0.7,9.47,5.69475153743798e-14,1.78286917437856e-14,1.64272194378112e-13,6.59025262622961e-15,1.78104984742031e-14,6.24992239583159e-15,0,1
30,30,17,-0.7,9.53,5.69349602346793e-14,2.40507291439286e-14,3.52722030902829e-13,1.20095875034034e-14,2.20248987852527e-14,7.14044402441579e-15,0,1
30,30,17,-0.7,9.59,5.69461084705869e-14,2.5131210646902e-14,6.57252030578093e-13,1.9153713875024e-14,1.77294603699118e-14,2.55621494367679e-15,0,1
30,30,17,-0.7,9.65,5.69329035254946e-14,1.88638118350551e-14,2.71916080665626e-13,9.52304020263605e-15,1.77146279309477e-14,6.57132181355018e-15,0,1
30,30,17,-0.7,9.71,5.69405887430926e-14,1.93515050007772e-14,2.11885940633017e-13,8.49751575181187e-15,1.93069498915131e-14,8.4217673548574e-15,0,1
30,30,17,-0.7,9.77,5.69183962030113e-14,2.55392727612238e-14,5.3227014334929e-13,1.53957770794885e-14,2.05062295462515e-14,4.49093634149046e-15,0,1
30,30,17,-0.7,9.83,5.69727255276443e-14,2.45095254339254e-14,5.34045664408583e-13,1.6265136237656e-14,2.07594838787205e-14,7.35848111240617e-15,0,1
30,30,17,-0.7,9.89,5.69632054075577e-14,1.84765256577827e-14,1.94186354130432e-13,5.88084694288028e-15,1.80707305795016e-14,4.36077754094403e-15,0,1
30,30,17,-0.7,9.95,5.69553068276662e-14,2.07978874933348e-14,3.72001526122529e-13,1.02568396469707e-14,1.8795784550109e-14,5.67114270734545e-15,0,1
30,30,17,-0.7,10.01,5.69519523048388e-14,2.32036526976419e-14,3.53542725791776e-13,1.11815929375297e-14,2.10866008986651e-14,3.56394436905312e-15,0,1
30,30,17,-0.7,10.07,5.69322540229474e-14,1.84565896589382e-14,1.7855920924533e-13,6.96845399160798e-15,1.8197023277419e-14,5.95664874056222e-15,0,1
30,30,17,-0.7,10.13,5.68890454606809e-14,1.8069566060484e-14,2.12458515943104e-13,7.15519880770105e-15,1.71229491312255e-14,4.29220676518649e-15,0,1
30,30,17,-0.7,10.19,5.69621234750529e-14,2.90490553407732e-14,7.64108107209338e-13,2.17569789542802e-14,1.99609511291539e-14,3.87163016314991e-15,0,1
30,30,17,-0.7,10.25,5.69155809210467e-14,2.06474816391055e-14,2.33136261378893e-13,7.93661471731049e-15,2.05664585508842e-14,7.73567508961574e-15,0,1
30,30,17,-0.7,10.31,5.69322540229474e-14,1.91239958503582e-14,1.69276647891102e-13,7.55756818626185e-15,1.83601892557868e-14,5.90153610300891e-15,0,1
30,30,17,-0.7,10.37,5.69314962606104e-14,2.81916597520545e-14,7.42117583550355e-13,2.18654994046614e-14,1.88528719567528e-14,5.04541218272533e-15,0,1
30,30,17,-0.7,10.43,5.69288981417385e-14,2.1240239167776e-14,2.71149103569601e-13,8.81813679906548e-15,2.0085989883667e-14,4.5039879969245e-15,0,1
30,30,17,-0.7,10.49,5.69111411549866e-14,1.91898948628864e-14,2.83883832011227e-13,9.01422638540243e-15,1.71624102558488e-14,3.65068789001742e-15,0,1
30,30,17,-0.7,10.55,5.6922835403205e-14,2.26580995047991e-14,3.43071489720401e-13,1.26220008633213e-14,2.02771590753544e-14,6.88045392458634e-15,0,1
30,30,17,-0.7,10.61,5.69405887430926e-14,2.23754377190634e-14,4.15788942975875e-13,1.26883521073277e-14,1.99976834570223e-14,2.93140471919052e-15,0,1
30,30,17,-0.7,10.67,5.69605005377631e-14,1.95476383843986e-14,2.83550178028732e-13,1.16303429820715e-14,1.80141654199e-14,7.12259385017464e-15,0,1
30,30,17,-0.7,10.73,5.69314962606104e-14,1.84364946835866e-14,1.90426778818525e-13,7.2580626648851e-15,1.70770642258952e-14,4.23391992507739e-15,0,1
30,30,17,-0.7,10.79,5.69484893643371e-14,1.94191522728398e-14,2.89169943032514e-13,1.10573590213043e-14,1.66944957361636e-14,4.18157435142566e-15,0,1
30,30,17,-0.7,10.85,5.69081089205816e-14,2.30158229467913e-14,3.53633343426319e-13,1.35670194679154e-14,1.97485364584303e-14,5.0233078896317e-15,0,1
30,30,17,-0.7,10.91,5.69392899059189e-14,2.54580262414273e-14,4.17534554989432e-13,1.65769612222231e-14,1.90316297379542e-14,5.43711964860468e-15,0,1
30,30,17,-0.7,10.97,5.69458920207644e-14,1.82754210181237e-14,1.60029936034152e-13,9.10368378256626e-15,1.65460344457569e-14,5.94545938927162e-15,0,1
30,30,17,-0.7,11.03,5.69155809210467e-14,2.01960063588492e-14,2.25779513930312e-13,1.13554703161042e-14,1.93077582615183e-14,8.93033175831521e-15,0,1
30,30,17,-0.7,11.09,5.69505455106556e-14,1.75383712706217e-14,1.01722605618338e-13,5.09486336469098e-15,1.74059831518067e-14,4.35269730972062e-15,0,1
30,30,17,-0.7,11.15,5.69159057683804e-14,2.25865364645422e-14,2.82749197062739e-13,1.47176628913217e-14,1.95568069291921e-14,7.78117241890843e-15,0,1
30,30,17,-0.7,11.21,5.69322540229474e-14,2.23033352134236e-14,1.99213489552938e-13,9.81301923720927e-15,2.03838681988998e-14,3.00817680577815e-15,0,1
30,30,17,-0.7,11.27,5.69322540229474e-14,1.94819603944343e-14,1.98077727122643e-13,1.08400196671465e-14,1.88815056708866e-14,8.58885267878462e-15,0,1
30,30,17,-0.7,11.33,5.69439439353385e-14,2.05560835330985e-14,1.57054458021575e-13,7.86520079722961e-15,2.0519883091184e-14,7.58523595063977e-15,0,1
30,30,17,-0.7,11.39,5.69410216822334e-14,2.12759602250383e-14,2.35046983890984e-13,1.49080462701405e-14,1.85379598584556e-14,1.02720647927735e-14,0,1
30,30,17,-0.7,11.45,5.69405887430926e-14,2.29907984862672e-14,2.79573116286604e-13,1.80712694692853e-14,2.08432995998249e-14,1.43050375702903e-14,0,1
30,30,17,-0.7,11.51,5.69280320757647e-14,1.98225844195444e-14,1.81442917077489e-13,1.0403009260029e-14,1.97998620411227e-14,9.81130565183472e-15,0,1
30,30,17,-0.7,11.57,5.69349602346793e-14,2.30281390997246e-14,1.31522400866492e-13,1.08359998073706e-14,2.1456718872335e-14,5.61766824199245e-15,0,1
30,30,17,-0.7,11.63,5.69288981417385e-14,2.12999034178651e-14,1.10266554912047e-13,8.18441045340799e-15,2.10336002689361e-14,7.52300830728935e-15,0,1
30,30,17,-0.7,11.69,5.69561724789048e-14,2.74569337421302e-14,2.9672338234746e-13,2.42171031795719e-14,2.28565558317309e-14,1.60833535837207e-14,0,1
30,30,17,-0.7,11.75,5.69329035254946e-14,2.23665798214149e-14,1.66762446287395e-13,1.53267157715221e-14,2.04290807653826e-14,1.07419385902972e-14,0,1
30,30,17,-0.7,11.81,5.69345272494462e-14,2.10953766249152e-14,1.42731681407222e-13,1.46193313522447e-14,1.83964981946751e-14,6.07558935962444e-15,0,1
30,30,17,-0.7,11.87,5.6942212247898e-14,2.38419449900996e-14,1.52730537114833e-13,1.79675393796731e-14,1.96477347410984e-14,1.0310384592715e-14,0,1
30,30,17,-0.62,8.75,5.68890454606809e-14,1.92385346399528e-14,1.85354984136347e-13,7.62478251734286e-15,1.78835001458583e-14,4.3139820611322e-15,0,1
30,30,17,-0.62,8.81,5.69303054708458e-14,1.7782081650353e-14,1.16117227800346e-13,4.13449071298703e-15,1.76983645958963e-14,3.53811446766182e-15,0,1
30,30,17,-0.62,8.87,5.69458920207644e-14,2.10581315481444e-14,1.25368515487835e-13,5.2587677541033e-15,2.08023004367534e-14,4.53592897150211e-15,0,1
30,30,17,-0.62,8.93,5.69963026125967e-14,2.06671258721081e-14,3.02544391047999e-13,1.20789708794556e-14,1.69582679599199e-14,2.52825161508239e-15,0,1
30,30,17,-0.62,8.99,5.69458920207644e-14,2.22098662820522e-14,1.77068564906392e-13,6.6715838119525e-15,2.12670156028494e-14,1.92951068552096e-15,0,1
30,30,17,-0.62,9.05,5.69678574831835e-14,2.51966689637213e-14,3.50496406612475e-13,1.35948910948902e-14,2.22061846706478e-14,4.68202730451868e-15,0,1
30,30,17,-0.62,9.11,5.69439439353385e-14,2.4204205271372e-14,3.59388916394291e-13,1.31674544177902e-14,2.0854981027712e-14,5.05089272229572e-15,0,1
30,30,17,-0.62,9.17,5.69439439353385e-14,2.05316436812986e-14,2.51366482309395e-13,9.67712400542287e-15,1.87331052575156e-14,3.51373713703001e-15,0,1
30,30,17,-0.62,9.23,5.69016378086435e-14,1.87072500277401e-14,1.4036872454256e-13,5.33847366035273e-15,1.82384730274389e-14,2.94110339593014e-15,0,1
30,30,17,-0.62,9.29,5.69173134187351e-14,2.27042411291754e-14,3.36032066882516e-13,1.19781645727504e-14,2.08567227602829e-14,8.0848466853812e-15,0,1
30,30,17,-0.62,9.35,5.69311715022356e-14,1.77592662445349e-14,1.82145884089869e-13,7.23316953099086e-15,1.76680886577456e-14,6.72226976712931e-15,0,1
30,30,17,-0.62,9.41,5.69288981417385e-14,2.06474477962519e-14,4.29643400765934e-13,1.20839639823717e-14,1.79209749591162e-14,2.7502777254791e-15,0,1
30,30,17,-0.62,9.47,5.69250007410914e-14,1.90988605716983e-14,2.0825842736622e-13,6.41959071674437e-15,1.89298809826634e-14,5.65066922566095e-15,0,1
30,30,17,-0.62,9.53,5.69322540229474e-14,2.09869156572949e-14,2.80467563231505e-13,8.99890586607471e-15,2.02880670903193e-14,5.72759571777769e-15,0,1
30,30,17,-0.62,9.59,5.6942212247898e-14,1.92595873551155e-14,2.30926389122033e-13,8.52045947413413e-15,1.86771897724504e-14,7.53825014748983e-15,0,1
30,30,17,-0.62,9.65,5.69250007410914e-14,2.32348291883808e-14,5.40257841157141e-13,1.52312446580477e-14,1.89971439946312e-14,4.21079353573057e-15,0,1
30,30,17,-0.62,9.71,5.69405887430926e-14,1.79477813847807e-14,2.31069819554564e-13,7.23975228387834e-15,1.66688738314886e-14,2.09866920740297e-15,0,1
30,30,17,-0.62,9.77,5.69837582221109e-14,2.12445514132601e-14,2.34828730607159e-13,9.24557335306957e-15,2.04150941595962e-14,7.54738698979824e-15,0,1
30,30,17,-0.62,9.83,5.69405887430926e-14,2.29146548269119e-14,3.93602357023613e-13,1.17193550528649e-14,2.00491531897187e-14,4.16682507378219e-15,0,1
30,30,17,-0.62,9.89,5.69461084705869e-14,1.84348341288648e-14,1.80246067185524e-13,5.91331674062209e-15,1.84268986955994e-14,5.82589472429408e-15,0,1
30,30,17,-0.62,9.95,5.69738072588162e-14,2.3200831731325e-14,3.75146052129654e-13,1.06603551512665e-14,2.08546962942081e-14,4.15310262994072e-15,0,1
30,30,17,-0.62,10.01,5.69172051391746e-14,2.1063920666585e-14,2.75831156820762e-13,8.73043278786598e-15,1.99524338453072e-14,5.06503007452264e-15,0,1
30,30,17,-0.62,10.07,5.69155809210467e-14,1.90571868263268e-14,1.79088575357477e-13,5.39400117640091e-15,1.84742893560822e-14,2.1371904454577e-15,0,1
30,30,17,-0.62,10.13,5.69173134187351e-14,2.20520584963444e-14,3.26313415272391e-13,1.00302821849183e-14,2.04139688675993e-14,5.3397425049869e-15,0,1
30,30,17,-0.62,10.19,5.68930536501448e-14,1.8948080185383e-14,3.94287200291507e-13,1.07698959258588e-14,1.66563229845533e-14,1.93988812978007e-15,0,1
30,30,17,-0.62,10.25,5.69475153743798e-14,2.18531603022823e-14,3.37942259817644e-13,1.03111594847441e-14,2.0436508845126e-14,5.72708865771561e-15,0,1
30,30,17,-0.62,10.31,5.69553068276662e-14,2.05570398251149e-14,3.68524481470159e-13,1.09906589902746e-14,1.84793048259617e-14,5.54923170427673e-15,0,1
30,30,17,-0.62,10.37,5.6916663738282e-14,1.98178023290173e-14,3.57820178806326e-13,1.11127030300045e-14,1.7530025872741e-14,5.75541102224067e-15,0,1
30,30,17,-0.62,10.43,5.69410216822334e-14,1.81188605395418e-14,1.71121351098581e-13,7.69856932208279e-15,1.78574807643707e-14,6.97491066894894e-15,0,1
30,30,17,-0.62,10.49,5.69288981417385e-14,1.747384807136e-14,2.13429107928329e-13,8.31479064774301e-15,1.68585410397772e-14,6.67053892781607e-15,0,1
30,30,17,-0.62,10.55,5.69614743056859e-14,1.83096608226599e-14,1.86441323015201e-13,6.67277509533832e-15,1.74982344889464e-14,3.2352081163176e-15,0,1
30,30,17,-0.62,10.61,5.69682902150915e-14,2.20090390854042e-14,8.25236324522345e-14,3.01054795306034e-15,2.19959365033624e-14,2.89245569554729e-15,0,1
30,30,17,-0.62,10.67,5.69357179509139e-14,2.01741879038249e-14,1.83124220578363e-13,7.65018554138052e-15,1.96351512892082e-14,6.5423609347174e-15,0,1
30,30,17,-0.62,10.73,5.69237015482437e-14,2.00608160244974e-14,2.5313192326367e-13,9.83270746740216e-15,1.97544128093431e-14,9.43994486744706e-15,0,1
30,30,17,-0.62,10.79,5.69322540229474e-14,2.25810669840679e-14,3.19709688954365e-13,1.30892165477578e-14,1.94222239253564e-14,7.49584160963653e-15,0,1
30,30,17,-0.62,10.85,5.69237015482437e-14,1.82204067420512e-14,1.52958315459548e-13,5.98503743219774e-15,1.77976239711089e-14,5.29176772729624e-15,0,1
30,30,17,-0.62,10.91,5.69288981417385e-14,1.98459968199108e-14,1.99386164349082e-13,8.30209576293404e-15,1.98444336521355e-14,8.25372815737781e-15,0,1
30,30,17,-0.62,10.97,5.69322540229474e-14,2.20017591757683e-14,1.3136354747614e-13,6.72873238338503e-15,2.1634450971019e-14,5.45490137462716e-15,0,1
30,30,17,-0.62,11.03,5.6942212247898e-14,2.02561201224426e-14,8.80417358682895e-14,4.11714373130933e-15,2.02390802881148e-14,3.83770202865095e-15,0,1
30,30,17,-0.62,11.09,5.6916663738282e-14,2.16155859193572e-14,2.53810915851085e-13,1.40853260037341e-14,1.91975719463635e-14,9.65496479135925e-15,0,1
30,30,17,-0.62,11.15,5.69405887430926e-14,2.13732126931882e-14,1.47491781254417e-13,7.37109084439743e-15,2.02349119288025e-14,3.38754483419724e-15,0,1
30,30,17,-0.62,11.21,5.69345272494462e-14,1.91116547235762e-14,5.21735132709107e-14,3.49001516144261e-15,1.90298022820946e-14,3.2829705625173e-15,0,1
30,30,17,-0.62,11.27,5.6942212247898e-14,2.12659357149058e-14,2.54335593710599e-13,1.23615539808143e-14,1.75851503721486e-14,3.79218519501433e-15,0,1
30,30,17,-0.62,11.33,5.69605005377631e-14,2.18974955646089e-14,2.48602710402643e-13,1.47759960155221e-14,2.01315374623021e-14,1.14085179978843e-14,0,1
30,30,17,-0.62,11.39,5.69072425382185e-14,2.05274414425808e-14,2.96622671787149e-13,1.7061019506142e-14,2.05263809908029e-14,1.69946657827035e-14,0,1
30,30,17,-0.62,11.45,5.69045350083148e-14,1.99827718043163e-14,1.00412292299579e-13,6.17645378537073e-15,1.99485583061605e-14,5.42742605198381e-15,0,1
30,30,17,-0.62,11.51,5.69163388952744e-14,1.89055665820046e-14,1.22931722355619e-13,8.23054590267734e-15,1.8577442402966e-14,7.82392973699903e-15,0,1
30,30,17,-0.62,11.57,5.69202368890091e-14,1.75858384386961e-14,1.44584971516257e-13,1.0118106403107e-14,1.60594538366396e-14,3.76673928650465e-15,0,1
30,30,17,-0.62,11.63,5.69405887430926e-14,1.91818343023567e-14,1.30894870853374e-13,9.72541215014119e-15,1.90970474681461e-14,9.20269882307854e-15,0,1
30,30,17,-0.62,11.69,5.69357179509139e-14,2.21236318309056e-14,1.09285653701875e-13,1.03378187026677e-14,2.08403566287985e-14,7.86373498520059e-15,0,1
30,30,17,-0.62,11.75,5.69163388952744e-14,2.010008258778e-14,9.80633042981443e-14,9.25293949438486e-15,1.97568976452827e-14,8.87836526068028e-15,0,1
30,30,17,-0.62,11.81,5.69349602346793e-14,2.09872570427377e-14,1.51888897465182e-13,1.46236877399077e-14,2.01654532801303e-14,1.26245946914378e-14,0,1
30,30,17,-0.62,11.87,5.6942212247898e-14,2.13139152555321e-14,1.24987446609243e-13,1.30788240320066e-14,2.12747382761294e-14,1.14917563412759e-14,0,1
30,30,17,-0.54,8.75,5.69561724789048e-14,1.67423788161896e-14,1.29284124546762e-13,5.24622463898534e-15,1.63036545498795e-14,4.16427607739167e-15,0,1
30,30,17,-0.54,8.81,5.69240263492355e-14,1.5833395649118e-14,1.67741142142955e-13,5.76424580551654e-15,1.5817356166101e-14,5.70331276951562e-15,0,1
30,30,17,-0.54,8.87,5.69355014615901e-14,2.57500627547583e-14,3.67512732770336e-13,1.52107428947702e-14,2.29713788382079e-14,9.28345767548211e-15,0,1
30,30,17,-0.54,8.93,5.69280320757647e-14,1.81078606271388e-14,1.7767120752481e-13,7.40641353367567e-15,1.74814850364231e-14,5.93335291246579e-15,0,1
